"Date/Time","External_Temp_[°C]","Pressure_[dBar]","Validity"
"08/13/2016 17:55:00",23.3,1,1
"08/13/2016 18:00:00",21.3,25,1
"08/13/2016 18:05:00",21.3,5.5,1
"08/13/2016 18:10:00",21.3,5.5,1
"08/13/2016 18:15:00",21.3,20.5,1
"08/13/2016 18:20:00",22.5,1,1
"08/13/2016 18:25:00",21.9,1,1
"08/13/2016 18:30:00",21.9,3.5,1
"08/13/2016 18:35:00",21.9,3.5,1
"08/13/2016 18:40:00",21.3,5.5,1
"08/13/2016 18:45:00",22.5,1,1
"08/13/2016 18:50:00",23.3,1,1
"08/13/2016 18:55:00",24,1,1
"08/13/2016 19:00:00",21.9,3.5,1
"08/13/2016 19:05:00",21.9,1,1
"08/13/2016 19:10:00",23.3,1,1
"08/13/2016 19:15:00",21.3,8,1
"08/13/2016 19:20:00",13.6,127.5,1
"08/13/2016 19:25:00",21.3,25,1
"08/13/2016 19:30:00",21.3,32,1
"08/13/2016 19:35:00",21.3,20.5,1
"08/13/2016 19:40:00",21.3,20.5,1
"08/13/2016 19:45:00",21.3,20.5,1
"08/13/2016 19:50:00",21.3,25,1
"08/13/2016 19:55:00",21.3,25,1
"08/13/2016 20:00:00",21.8,3,1
"08/13/2016 20:05:00",20.7,19,1
"08/13/2016 20:10:00",20.7,28.5,1
"08/13/2016 20:15:00",20.7,24,1
"08/13/2016 20:20:00",20.7,24,1
"08/13/2016 20:25:00",20.7,28.5,1
"08/13/2016 20:30:00",20.7,24,1
"08/13/2016 20:35:00",20.7,24,1
"08/13/2016 20:40:00",20.7,24,1
"08/13/2016 20:45:00",21.8,2,1
"08/13/2016 20:50:00",21.3,6.5,1
"08/13/2016 20:55:00",21.8,1,1
"08/13/2016 21:00:00",22.3,0.5,1
"08/13/2016 21:05:00",20.7,19,1
"08/13/2016 21:10:00",20.2,28.5,1
"08/13/2016 21:15:00",21.8,1.5,1
"08/13/2016 21:20:00",20.7,24,1
"08/13/2016 21:25:00",21.8,1,1
"08/13/2016 21:30:00",21.8,1,1
"08/13/2016 21:35:00",21.8,3,1
"08/13/2016 21:40:00",20.7,24,1
"08/13/2016 21:45:00",20.2,28.5,1
"08/13/2016 21:50:00",21.3,3,1
"08/13/2016 21:55:00",20.7,19,1
"08/13/2016 22:00:00",20.7,19,1
"08/13/2016 22:05:00",20.7,19,1
"08/13/2016 22:10:00",21.3,8.5,1
"08/13/2016 22:15:00",20.7,19,1
"08/13/2016 22:20:00",22.9,1,1
"08/13/2016 22:25:00",22.9,1,1
"08/13/2016 22:30:00",21.3,15.5,1
"08/13/2016 22:35:00",21.3,19,1
"08/13/2016 22:40:00",21.3,11,1
"08/13/2016 22:45:00",21.3,13,1
"08/13/2016 22:50:00",20.2,24,1
"08/13/2016 22:55:00",21.8,4,1
"08/13/2016 23:00:00",21.8,2,1
"08/13/2016 23:05:00",23.5,0.5,1
"08/13/2016 23:10:00",23.5,0.5,1
"08/13/2016 23:15:00",23.5,0.5,1
"08/13/2016 23:20:00",23.5,1,1
"08/13/2016 23:25:00",23.5,1,1
"08/13/2016 23:30:00",21.8,3,1
"08/13/2016 23:35:00",23.5,0.5,1
"08/13/2016 23:40:00",21.3,8.5,1
"08/13/2016 23:45:00",23.5,0.5,1
"08/13/2016 23:50:00",23.5,0.5,1
"08/13/2016 23:55:00",23.5,0.5,1
"08/14/2016 00:00:00",23,0.5,1
"08/14/2016 00:05:00",21.8,0.5,1
"08/14/2016 00:10:00",23,0.5,1
"08/14/2016 00:15:00",23,0.5,1
"08/14/2016 00:20:00",23,0.5,1
"08/14/2016 00:25:00",23,0.5,1
"08/14/2016 00:30:00",23,0.5,1
"08/14/2016 00:35:00",23,0.5,1
"08/14/2016 00:40:00",23,0.5,1
"08/14/2016 00:45:00",23,0.5,1
"08/14/2016 00:50:00",23,0.5,1
"08/14/2016 00:55:00",23,0.5,1
"08/14/2016 01:00:00",23,0.5,1
"08/14/2016 01:05:00",23,0.5,1
"08/14/2016 01:10:00",21.2,18,1
"08/14/2016 01:15:00",23,0.5,1
"08/14/2016 01:20:00",23,0.5,1
"08/14/2016 01:25:00",23,0.5,1
"08/14/2016 01:30:00",21.2,14.5,1
"08/14/2016 01:35:00",23,0.5,1
"08/14/2016 01:40:00",23,0.5,1
"08/14/2016 01:45:00",23,0.5,1
"08/14/2016 01:50:00",23,0.5,1
"08/14/2016 01:55:00",23,0.5,1
"08/14/2016 02:00:00",21.2,14.5,1
"08/14/2016 02:05:00",21.8,3,1
"08/14/2016 02:10:00",23,0.5,1
"08/14/2016 02:15:00",22.4,0.5,1
"08/14/2016 02:20:00",21.2,9,1
"08/14/2016 02:25:00",22.4,0.5,1
"08/14/2016 02:30:00",21.2,4.5,1
"08/14/2016 02:35:00",21.2,18,1
"08/14/2016 02:40:00",21.2,9,1
"08/14/2016 02:45:00",21.2,11.5,1
"08/14/2016 02:50:00",21.2,11.5,1
"08/14/2016 02:55:00",21.2,9,1
"08/14/2016 03:00:00",21.8,0.5,1
"08/14/2016 03:05:00",21.8,0.5,1
"08/14/2016 03:10:00",21.2,6.5,1
"08/14/2016 03:15:00",21.2,6.5,1
"08/14/2016 03:20:00",21.2,4.5,1
"08/14/2016 03:25:00",21.8,3,1
"08/14/2016 03:30:00",21.8,0.5,1
"08/14/2016 03:35:00",21.2,9,1
"08/14/2016 03:40:00",20.5,11.5,1
"08/14/2016 03:45:00",20.5,18,1
"08/14/2016 03:50:00",20.5,18,1
"08/14/2016 03:55:00",21.8,0.5,1
"08/14/2016 04:00:00",22.2,1,1
"08/14/2016 04:05:00",21.5,1.5,1
"08/14/2016 04:10:00",22.2,0.5,1
"08/14/2016 04:15:00",22.2,0.5,1
"08/14/2016 04:20:00",22.2,0.5,1
"08/14/2016 04:25:00",22.2,0.5,1
"08/14/2016 04:30:00",21.2,2.5,1
"08/14/2016 04:35:00",22.2,1,1
"08/14/2016 04:40:00",21.8,0.5,1
"08/14/2016 04:45:00",21.2,2.5,1
"08/14/2016 04:50:00",22.2,0.5,1
"08/14/2016 04:55:00",21.8,1,1
"08/14/2016 05:00:00",21.8,1,1
"08/14/2016 05:05:00",21.8,1,1
"08/14/2016 05:10:00",20.8,7,1
"08/14/2016 05:15:00",21.2,5.5,1
"08/14/2016 05:20:00",21.5,2.5,1
"08/14/2016 05:25:00",21.2,5.5,1
"08/14/2016 05:30:00",21.2,2.5,1
"08/14/2016 05:35:00",21.8,0.5,1
"08/14/2016 05:40:00",21.5,3.5,1
"08/14/2016 05:45:00",21.5,1.5,1
"08/14/2016 05:50:00",21.8,1,1
"08/14/2016 05:55:00",21.8,3.5,1
"08/14/2016 06:00:00",21.8,4.5,1
"08/14/2016 06:05:00",21.8,1.5,1
"08/14/2016 06:10:00",21.8,1.5,1
"08/14/2016 06:15:00",20.1,16,1
"08/14/2016 06:20:00",21.8,1.5,1
"08/14/2016 06:25:00",20.8,5.5,1
"08/14/2016 06:30:00",21.2,2.5,1
"08/14/2016 06:35:00",21.5,2,1
"08/14/2016 06:40:00",21.5,1.5,1
"08/14/2016 06:45:00",21.8,1,1
"08/14/2016 06:50:00",21.5,1,1
"08/14/2016 06:55:00",20.8,3.5,1
"08/14/2016 07:00:00",19.8,23,1
"08/14/2016 07:05:00",20.1,23,1
"08/14/2016 07:10:00",20.8,5.5,1
"08/14/2016 07:15:00",20.8,3.5,1
"08/14/2016 07:20:00",20.1,19,1
"08/14/2016 07:25:00",20.1,23,1
"08/14/2016 07:30:00",20.8,5.5,1
"08/14/2016 07:35:00",20.8,5.5,1
"08/14/2016 07:40:00",20.5,5.5,1
"08/14/2016 07:45:00",21.8,1,1
"08/14/2016 07:50:00",21.8,1,1
"08/14/2016 07:55:00",21.8,1,1
"08/14/2016 08:00:00",21.8,1,1
"08/14/2016 08:05:00",21.3,1,1
"08/14/2016 08:10:00",21.3,0.5,1
"08/14/2016 08:15:00",20.7,1,1
"08/14/2016 08:20:00",20.7,2,1
"08/14/2016 08:25:00",20.7,5.5,1
"08/14/2016 08:30:00",20.7,1,1
"08/14/2016 08:35:00",20.7,1,1
"08/14/2016 08:40:00",20.2,5.5,1
"08/14/2016 08:45:00",20.7,4,1
"08/14/2016 08:50:00",20.7,1,1
"08/14/2016 08:55:00",20.7,2,1
"08/14/2016 09:00:00",21.8,1,1
"08/14/2016 09:05:00",21.8,1,1
"08/14/2016 09:10:00",21.8,0.5,1
"08/14/2016 09:15:00",21.8,0.5,1
"08/14/2016 09:20:00",21.3,1,1
"08/14/2016 09:25:00",20.7,4,1
"08/14/2016 09:30:00",21.8,1,1
"08/14/2016 09:35:00",20.7,2.5,1
"08/14/2016 09:40:00",21.3,1,1
"08/14/2016 09:45:00",21.3,1,1
"08/14/2016 09:50:00",21.3,1,1
"08/14/2016 09:55:00",20.2,13.5,1
"08/14/2016 10:00:00",21.8,1,1
"08/14/2016 10:05:00",21.8,1,1
"08/14/2016 10:10:00",20.7,2,1
"08/14/2016 10:15:00",21.3,1,1
"08/14/2016 10:20:00",20.2,10.5,1
"08/14/2016 10:25:00",22.4,1,1
"08/14/2016 10:30:00",21.8,1,1
"08/14/2016 10:35:00",20.2,10.5,1
"08/14/2016 10:40:00",21.8,1,1
"08/14/2016 10:45:00",21.8,2.5,1
"08/14/2016 10:50:00",21.8,1,1
"08/14/2016 10:55:00",20.7,5.5,1
"08/14/2016 11:00:00",22.4,1,1
"08/14/2016 11:05:00",20.7,4,1
"08/14/2016 11:10:00",20.2,16.5,1
"08/14/2016 11:15:00",21.8,1,1
"08/14/2016 11:20:00",20.7,4,1
"08/14/2016 11:25:00",21.8,1,1
"08/14/2016 11:30:00",21.3,1,1
"08/14/2016 11:35:00",21.3,1,1
"08/14/2016 11:40:00",21.3,4,1
"08/14/2016 11:45:00",21.3,4,1
"08/14/2016 11:50:00",21.3,4,1
"08/14/2016 11:55:00",20.7,13.5,1
"08/14/2016 12:00:00",20.5,18,1
"08/14/2016 12:05:00",20.5,11.5,1
"08/14/2016 12:10:00",20.5,11.5,1
"08/14/2016 12:15:00",23.1,0.5,1
"08/14/2016 12:20:00",22.5,0.5,1
"08/14/2016 12:25:00",21.1,3,1
"08/14/2016 12:30:00",20.5,14.5,1
"08/14/2016 12:35:00",22.5,0.5,1
"08/14/2016 12:40:00",22.5,0.5,1
"08/14/2016 12:45:00",21.8,2,1
"08/14/2016 12:50:00",22.5,0.5,1
"08/14/2016 12:55:00",22.5,0.5,1
"08/14/2016 13:00:00",22.5,0.5,1
"08/14/2016 13:05:00",21.8,0.5,1
"08/14/2016 13:10:00",22.5,0.5,1
"08/14/2016 13:15:00",22.5,0.5,1
"08/14/2016 13:20:00",19.8,18,1
"08/14/2016 13:25:00",22.5,0.5,1
"08/14/2016 13:30:00",13.9,52,1
"08/14/2016 13:35:00",22.5,0.5,1
"08/14/2016 13:40:00",21.8,0.5,1
"08/14/2016 13:45:00",23.1,0.5,1
"08/14/2016 13:50:00",23.8,0.5,1
"08/14/2016 13:55:00",22.5,0.5,1
"08/14/2016 14:00:00",22.5,0.5,1
"08/14/2016 14:05:00",22.5,0.5,1
"08/14/2016 14:10:00",21.8,2,1
"08/14/2016 14:15:00",22.5,0.5,1
"08/14/2016 14:20:00",22.5,0.5,1
"08/14/2016 14:25:00",23.1,0.5,1
"08/14/2016 14:30:00",23.1,0.5,1
"08/14/2016 14:35:00",23.1,0.5,1
"08/14/2016 14:40:00",21.1,4.5,1
"08/14/2016 14:45:00",23.8,0.5,1
"08/14/2016 14:50:00",23.8,0.5,1
"08/14/2016 14:55:00",21.1,3,1
"08/14/2016 15:00:00",21.1,0.5,1
"08/14/2016 15:05:00",21.1,0.5,1
"08/14/2016 15:10:00",23.8,0.5,1
"08/14/2016 15:15:00",21.1,0.5,1
"08/14/2016 15:20:00",21.8,0.5,1
"08/14/2016 15:25:00",21.1,2,1
"08/14/2016 15:30:00",20.5,9,1
"08/14/2016 15:35:00",23.1,0.5,1
"08/14/2016 15:40:00",20.5,3,1
"08/14/2016 15:45:00",21.1,0.5,1
"08/14/2016 15:50:00",23.1,0.5,1
"08/14/2016 15:55:00",19.8,11.5,1
"08/14/2016 16:00:00",22.4,1.5,1
"08/14/2016 16:05:00",23,1.5,1
"08/14/2016 16:10:00",23.7,1.5,1
"08/14/2016 16:15:00",23.7,1.5,1
"08/14/2016 16:20:00",23,1.5,1
"08/14/2016 16:25:00",23.7,1.5,1
"08/14/2016 16:30:00",23.7,1.5,1
"08/14/2016 16:35:00",23.7,1.5,1
"08/14/2016 16:40:00",23.7,1.5,1
"08/14/2016 16:45:00",20.4,4.5,1
"08/14/2016 16:50:00",23,1.5,1
"08/14/2016 16:55:00",22.4,1.5,1
"08/14/2016 17:00:00",23.7,1.5,1
"08/14/2016 17:05:00",22.4,1.5,1
"08/14/2016 17:10:00",20.4,4.5,1
"08/14/2016 17:15:00",22.4,1.5,1
"08/14/2016 17:20:00",21.7,1.5,1
"08/14/2016 17:25:00",22.4,1.5,1
"08/14/2016 17:30:00",22.4,1.5,1
"08/14/2016 17:35:00",22.4,1.5,1
"08/14/2016 17:40:00",22.4,1.5,1
"08/14/2016 17:45:00",22.4,1.5,1
"08/14/2016 17:50:00",22.4,1.5,1
"08/14/2016 17:55:00",22.4,1.5,1
"08/14/2016 18:00:00",21.7,1.5,1
"08/14/2016 18:05:00",22.4,1.5,1
"08/14/2016 18:10:00",23.7,1.5,1
"08/14/2016 18:15:00",23.7,1.5,1
"08/14/2016 18:20:00",22.4,1.5,1
"08/14/2016 18:25:00",23,1.5,1
"08/14/2016 18:30:00",22.4,1.5,1
"08/14/2016 18:35:00",21,1.5,1
"08/14/2016 18:40:00",22.4,1.5,1
"08/14/2016 18:45:00",21,1.5,1
"08/14/2016 18:50:00",21.7,1.5,1
"08/14/2016 18:55:00",21.7,1.5,1
"08/14/2016 19:00:00",22.4,1.5,1
"08/14/2016 19:05:00",22.4,1.5,1
"08/14/2016 19:10:00",21,7.5,1
"08/14/2016 19:15:00",21,4.5,1
"08/14/2016 19:20:00",22.4,1.5,1
"08/14/2016 19:25:00",22.4,1.5,1
"08/14/2016 19:30:00",13.8,120,1
"08/14/2016 19:35:00",13.8,144,1
"08/14/2016 19:40:00",20.4,15,1
"08/14/2016 19:45:00",20.4,15,1
"08/14/2016 19:50:00",20.4,15,1
"08/14/2016 19:55:00",21,7.5,1
"08/14/2016 20:00:00",20.8,13,1
"08/14/2016 20:05:00",22.3,1,1
"08/14/2016 20:10:00",21.3,1,1
"08/14/2016 20:15:00",22.3,1,1
"08/14/2016 20:20:00",22.3,1,1
"08/14/2016 20:25:00",20.8,9,1
"08/14/2016 20:30:00",20.3,16,1
"08/14/2016 20:35:00",22.8,0.5,1
"08/14/2016 20:40:00",21.3,2.5,1
"08/14/2016 20:45:00",20.3,16,1
"08/14/2016 20:50:00",20.8,11,1
"08/14/2016 20:55:00",20.3,16,1
"08/14/2016 21:00:00",20.3,16,1
"08/14/2016 21:05:00",22.8,1,1
"08/14/2016 21:10:00",21.3,4.5,1
"08/14/2016 21:15:00",22.8,1,1
"08/14/2016 21:20:00",22.3,0.5,1
"08/14/2016 21:25:00",22.3,0.5,1
"08/14/2016 21:30:00",22.3,0.5,1
"08/14/2016 21:35:00",22.8,0.5,1
"08/14/2016 21:40:00",22.3,0.5,1
"08/14/2016 21:45:00",20.3,24,1
"08/14/2016 21:50:00",22.3,0.5,1
"08/14/2016 21:55:00",22.8,0.5,1
"08/14/2016 22:00:00",22.8,1,1
"08/14/2016 22:05:00",22.8,0.5,1
"08/14/2016 22:10:00",20.8,20,1
"08/14/2016 22:15:00",22.8,0.5,1
"08/14/2016 22:20:00",22.3,0.5,1
"08/14/2016 22:25:00",22.8,0.5,1
"08/14/2016 22:30:00",22.3,0.5,1
"08/14/2016 22:35:00",22.3,0.5,1
"08/14/2016 22:40:00",20.8,16,1
"08/14/2016 22:45:00",22.3,0.5,1
"08/14/2016 22:50:00",22.3,1,1
"08/14/2016 22:55:00",20.8,16,1
"08/14/2016 23:00:00",21.8,0.5,1
"08/14/2016 23:05:00",21.8,3.5,1
"08/14/2016 23:10:00",22.8,0.5,1
"08/14/2016 23:15:00",20.8,11,1
"08/14/2016 23:20:00",22.8,0.5,1
"08/14/2016 23:25:00",22.8,1,1
"08/14/2016 23:30:00",22.8,0.5,1
"08/14/2016 23:35:00",22.8,0.5,1
"08/14/2016 23:40:00",22.8,0.5,1
"08/14/2016 23:45:00",22.8,1,1
"08/14/2016 23:50:00",22.8,0.5,1
"08/14/2016 23:55:00",22.8,0.5,1
"08/15/2016 00:00:00",22.5,1,1
"08/15/2016 00:05:00",22.5,1,1
"08/15/2016 00:10:00",22.5,1,1
"08/15/2016 00:15:00",22.5,0.5,1
"08/15/2016 00:20:00",21.3,2.5,1
"08/15/2016 00:25:00",22.5,1,1
"08/15/2016 00:30:00",22.5,2,1
"08/15/2016 00:35:00",22.5,0.5,1
"08/15/2016 00:40:00",22.5,2,1
"08/15/2016 00:45:00",20.8,11,1
"08/15/2016 00:50:00",22.5,1,1
"08/15/2016 00:55:00",22.5,1,1
"08/15/2016 01:00:00",21.3,11,1
"08/15/2016 01:05:00",22.5,1,1
"08/15/2016 01:10:00",22.5,0.5,1
"08/15/2016 01:15:00",22.5,0.5,1
"08/15/2016 01:20:00",21.3,4,1
"08/15/2016 01:25:00",22.5,0.5,1
"08/15/2016 01:30:00",22.5,0.5,1
"08/15/2016 01:35:00",21.3,5.5,1
"08/15/2016 01:40:00",20.8,11,1
"08/15/2016 01:45:00",20.8,11,1
"08/15/2016 01:50:00",21.3,7,1
"08/15/2016 01:55:00",20.8,17.5,1
"08/15/2016 02:00:00",20.8,11,1
"08/15/2016 02:05:00",21.3,4,1
"08/15/2016 02:10:00",22.5,0.5,1
"08/15/2016 02:15:00",20.8,11,1
"08/15/2016 02:20:00",22.5,0.5,1
"08/15/2016 02:25:00",20.2,11,1
"08/15/2016 02:30:00",21.9,0.5,1
"08/15/2016 02:35:00",21.9,0.5,1
"08/15/2016 02:40:00",22.5,0.5,1
"08/15/2016 02:45:00",22.5,0.5,1
"08/15/2016 02:50:00",22.5,0.5,1
"08/15/2016 02:55:00",22.5,0.5,1
"08/15/2016 03:00:00",20.8,11,1
"08/15/2016 03:05:00",21.9,0.5,1
"08/15/2016 03:10:00",22.5,0.5,1
"08/15/2016 03:15:00",21.9,1,1
"08/15/2016 03:20:00",22.5,0.5,1
"08/15/2016 03:25:00",20.8,11,1
"08/15/2016 03:30:00",21.9,0.5,1
"08/15/2016 03:35:00",22.5,0.5,1
"08/15/2016 03:40:00",21.9,0.5,1
"08/15/2016 03:45:00",22.5,1,1
"08/15/2016 03:50:00",22.5,1,1
"08/15/2016 03:55:00",22.5,0.5,1
"08/15/2016 04:00:00",22,0.5,1
"08/15/2016 04:05:00",22,0.5,1
"08/15/2016 04:10:00",22,0.5,1
"08/15/2016 04:15:00",22,0.5,1
"08/15/2016 04:20:00",22,0.5,1
"08/15/2016 04:25:00",22,1.5,1
"08/15/2016 04:30:00",22,0.5,1
"08/15/2016 04:35:00",20.9,6,1
"08/15/2016 04:40:00",22,0.5,1
"08/15/2016 04:45:00",22,0.5,1
"08/15/2016 04:50:00",22,0.5,1
"08/15/2016 04:55:00",20.3,16.5,1
"08/15/2016 05:00:00",20.3,16.5,1
"08/15/2016 05:05:00",21.5,6,1
"08/15/2016 05:10:00",22,0.5,1
"08/15/2016 05:15:00",22,0.5,1
"08/15/2016 05:20:00",20.9,6,1
"08/15/2016 05:25:00",20.9,13,1
"08/15/2016 05:30:00",22,0.5,1
"08/15/2016 05:35:00",22,0.5,1
"08/15/2016 05:40:00",22,0.5,1
"08/15/2016 05:45:00",22,0.5,1
"08/15/2016 05:50:00",22,0.5,1
"08/15/2016 05:55:00",22,0.5,1
"08/15/2016 06:00:00",22,0.5,1
"08/15/2016 06:05:00",21.5,0.5,1
"08/15/2016 06:10:00",21.5,0.5,1
"08/15/2016 06:15:00",20.9,4,1
"08/15/2016 06:20:00",20.3,8.5,1
"08/15/2016 06:25:00",21.5,0.5,1
"08/15/2016 06:30:00",21.5,0.5,1
"08/15/2016 06:35:00",13.7,48,1
"08/15/2016 06:40:00",21.5,0.5,1
"08/15/2016 06:45:00",20.9,6,1
"08/15/2016 06:50:00",22,0.5,1
"08/15/2016 06:55:00",22,0.5,1
"08/15/2016 07:00:00",22,0.5,1
"08/15/2016 07:05:00",22,1.5,1
"08/15/2016 07:10:00",20.9,6,1
"08/15/2016 07:15:00",22,0.5,1
"08/15/2016 07:20:00",20.3,11,1
"08/15/2016 07:25:00",22,0.5,1
"08/15/2016 07:30:00",22,0.5,1
"08/15/2016 07:35:00",22,0.5,1
"08/15/2016 07:40:00",20.9,8.5,1
"08/15/2016 07:45:00",22,0.5,1
"08/15/2016 07:50:00",22,0.5,1
"08/15/2016 07:55:00",22,0.5,1
"08/15/2016 08:00:00",21.8,0.5,1
"08/15/2016 08:05:00",21.8,0.5,1
"08/15/2016 08:10:00",21.8,0.5,1
"08/15/2016 08:15:00",21.8,0.5,1
"08/15/2016 08:20:00",20.5,5,1
"08/15/2016 08:25:00",21.8,0.5,1
"08/15/2016 08:30:00",20.5,7,1
"08/15/2016 08:35:00",21.8,0.5,1
"08/15/2016 08:40:00",21.8,0.5,1
"08/15/2016 08:45:00",20.5,7,1
"08/15/2016 08:50:00",21.2,0.5,1
"08/15/2016 08:55:00",21.8,0.5,1
"08/15/2016 09:00:00",21.2,1.5,1
"08/15/2016 09:05:00",21.8,0.5,1
"08/15/2016 09:10:00",21.8,0.5,1
"08/15/2016 09:15:00",21.2,0.5,1
"08/15/2016 09:20:00",21.8,0.5,1
"08/15/2016 09:25:00",21.8,1.5,1
"08/15/2016 09:30:00",21.8,1.5,1
"08/15/2016 09:35:00",21.8,0.5,1
"08/15/2016 09:40:00",21.2,2.5,1
"08/15/2016 09:45:00",21.8,0.5,1
"08/15/2016 09:50:00",21.8,0.5,1
"08/15/2016 09:55:00",21.8,0.5,1
"08/15/2016 10:00:00",21.8,0.5,1
"08/15/2016 10:05:00",22.4,0.5,1
"08/15/2016 10:10:00",21.8,0.5,1
"08/15/2016 10:15:00",22.4,0.5,1
"08/15/2016 10:20:00",20.5,5,1
"08/15/2016 10:25:00",21.8,0.5,1
"08/15/2016 10:30:00",22.4,0.5,1
"08/15/2016 10:35:00",21.2,0.5,1
"08/15/2016 10:40:00",21.8,0.5,1
"08/15/2016 10:45:00",22.4,0.5,1
"08/15/2016 10:50:00",22.4,0.5,1
"08/15/2016 10:55:00",22.4,0.5,1
"08/15/2016 11:00:00",21.8,0.5,1
"08/15/2016 11:05:00",22.4,0.5,1
"08/15/2016 11:10:00",22.4,0.5,1
"08/15/2016 11:15:00",22.4,0.5,1
"08/15/2016 11:20:00",21.8,0.5,1
"08/15/2016 11:25:00",21.8,0.5,1
"08/15/2016 11:30:00",21.8,0.5,1
"08/15/2016 11:35:00",21.8,0.5,1
"08/15/2016 11:40:00",21.8,1.5,1
"08/15/2016 11:45:00",18.7,11.5,1
"08/15/2016 11:50:00",23,0.5,1
"08/15/2016 11:55:00",21.8,0.5,1
"08/15/2016 12:00:00",22,1,1
"08/15/2016 12:05:00",22.6,1,1
"08/15/2016 12:10:00",22,0.5,1
"08/15/2016 12:15:00",20.7,2.5,1
"08/15/2016 12:20:00",20.7,3.5,1
"08/15/2016 12:25:00",20.7,3.5,1
"08/15/2016 12:30:00",22,1,1
"08/15/2016 12:35:00",22.6,0.5,1
"08/15/2016 12:40:00",22,1,1
"08/15/2016 12:45:00",22.6,0.5,1
"08/15/2016 12:50:00",22.6,1,1
"08/15/2016 12:55:00",22.6,1,1
"08/15/2016 13:00:00",22,2,1
"08/15/2016 13:05:00",22,1,1
"08/15/2016 13:10:00",22,1,1
"08/15/2016 13:15:00",23.9,0.5,1
"08/15/2016 13:20:00",23.2,0.5,1
"08/15/2016 13:25:00",23.2,0.5,1
"08/15/2016 13:30:00",22.6,1,1
"08/15/2016 13:35:00",23.9,0.5,1
"08/15/2016 13:40:00",22.6,1,1
"08/15/2016 13:45:00",19.5,16,1
"08/15/2016 13:50:00",22.6,1,1
"08/15/2016 13:55:00",22,2,1
"08/15/2016 14:00:00",23.2,0.5,1
"08/15/2016 14:05:00",22.6,0.5,1
"08/15/2016 14:10:00",23.9,0.5,1
"08/15/2016 14:15:00",20.7,7,1
"08/15/2016 14:20:00",20.7,7,1
"08/15/2016 14:25:00",23.2,0.5,1
"08/15/2016 14:30:00",23.2,1,1
"08/15/2016 14:35:00",22.6,1,1
"08/15/2016 14:40:00",23.2,1,1
"08/15/2016 14:45:00",23.2,0.5,1
"08/15/2016 14:50:00",21.4,2,1
"08/15/2016 14:55:00",22.6,1,1
"08/15/2016 15:00:00",22.6,1,1
"08/15/2016 15:05:00",18.9,12.5,1
"08/15/2016 15:10:00",20.7,5.5,1
"08/15/2016 15:15:00",23.2,0.5,1
"08/15/2016 15:20:00",23.2,0.5,1
"08/15/2016 15:25:00",23.2,0.5,1
"08/15/2016 15:30:00",23.2,1,1
"08/15/2016 15:35:00",23.2,1,1
"08/15/2016 15:40:00",23.2,1,1
"08/15/2016 15:45:00",23.2,0.5,1
"08/15/2016 15:50:00",23.2,1,1
"08/15/2016 15:55:00",22,2,1
"08/15/2016 16:00:00",23,0.5,1
"08/15/2016 16:05:00",23,2,1
"08/15/2016 16:10:00",23,0.5,1
"08/15/2016 16:15:00",23,0.5,1
"08/15/2016 16:20:00",20.5,12.5,1
"08/15/2016 16:25:00",23,0.5,1
"08/15/2016 16:30:00",23,0.5,1
"08/15/2016 16:35:00",23,0.5,1
"08/15/2016 16:40:00",23,2,1
"08/15/2016 16:45:00",22.4,2,1
"08/15/2016 16:50:00",23,2,1
"08/15/2016 16:55:00",21.2,5,1
"08/15/2016 17:00:00",23,0.5,1
"08/15/2016 17:05:00",23,0.5,1
"08/15/2016 17:10:00",23,0.5,1
"08/15/2016 17:15:00",23,0.5,1
"08/15/2016 17:20:00",23,0.5,1
"08/15/2016 17:25:00",23,0.5,1
"08/15/2016 17:30:00",23,0.5,1
"08/15/2016 17:35:00",21.2,0.5,1
"08/15/2016 17:40:00",23,0.5,1
"08/15/2016 17:45:00",21.8,0.5,1
"08/15/2016 17:50:00",22.4,2,1
"08/15/2016 17:55:00",23,0.5,1
"08/15/2016 18:00:00",22.4,2,1
"08/15/2016 18:05:00",22.4,2,1
"08/15/2016 18:10:00",23,0.5,1
"08/15/2016 18:15:00",22.4,0.5,1
"08/15/2016 18:20:00",22.4,0.5,1
"08/15/2016 18:25:00",21.8,2,1
"08/15/2016 18:30:00",22.4,0.5,1
"08/15/2016 18:35:00",22.4,2,1
"08/15/2016 18:40:00",19.3,9.5,1
"08/15/2016 18:45:00",22.4,0.5,1
"08/15/2016 18:50:00",21.8,0.5,1
"08/15/2016 18:55:00",20.5,3.5,1
"08/15/2016 19:00:00",18.7,15.5,1
"08/15/2016 19:05:00",22.4,2,1
"08/15/2016 19:10:00",22.4,0.5,1
"08/15/2016 19:15:00",22.4,0.5,1
"08/15/2016 19:20:00",21.8,2,1
"08/15/2016 19:25:00",22.4,0.5,1
"08/15/2016 19:30:00",22.4,0.5,1
"08/15/2016 19:35:00",13.8,67,1
"08/15/2016 19:40:00",21.8,2,1
"08/15/2016 19:45:00",22.4,0.5,1
"08/15/2016 19:50:00",22.4,0.5,1
"08/15/2016 19:55:00",22.4,0.5,1
"08/15/2016 20:00:00",22.3,1,1
"08/15/2016 20:05:00",22.3,0.5,1
"08/15/2016 20:10:00",22.3,0.5,1
"08/15/2016 20:15:00",22.3,0.5,1
"08/15/2016 20:20:00",22.3,0.5,1
"08/15/2016 20:25:00",22.3,1,1
"08/15/2016 20:30:00",22.3,0.5,1
