Setting random seed to 1.
Reading data from stdin.
Reading model from /home/bt/model_params_for_cpp.txt.
Model read successfully.
Building history structure.
Calculating individual history link log likelihoods.
Unit,Link,EventType,Time,PatientID,LogLik
0,5994,1,630.76471,6321,-8.115003408
0,5995,3,630.76571,6321,-0.0140693
0,5996,0,630.799319,6347,-inf
0,5997,1,630.800319,6347,-0.0140693
0,5998,0,630.931898,6350,-inf
0,5999,2,630.932898,6350,-inf
0,6000,1,631.023832,6347,-1.462145973
0,6001,3,631.024832,6347,-0.0160792
0,6002,0,631.047754,4451,-2.201440175
0,6003,0,631.259726,4720,-5.065625622
0,6004,1,631.260726,4720,-0.0180891
0,6005,1,631.554916,6327,-5.321632329
0,6006,3,631.555916,6327,-0.0180891
0,6007,1,631.607349,6191,-0.8270014936
0,6008,3,631.607349,6191,0
0,6009,2,632.099317,6192,-inf
0,6010,3,632.099317,6192,0
0,6011,0,632.11265,6349,-inf
0,6012,1,632.307124,6249,-2.736113048
0,6013,3,632.308124,6249,-0.0140693
0,6014,2,632.308604,6350,-inf
0,6015,3,632.309604,6350,-0.0120594
0,6016,1,632.854626,5858,-5.477198589
0,6017,3,632.854626,5858,0
0,6018,1,632.982633,4451,-1.029125077
0,6019,3,632.983633,4451,-0.008039600001
0,6020,0,633.103004,5049,-inf
0,6021,0,633.272922,6372,-inf
0,6022,1,633.273922,6372,-0.0100495
0,6023,0,633.711619,6376,-inf
0,6024,1,633.712619,6376,-0.0120594
0,6025,0,633.781801,6377,-inf
0,6026,1,633.782801,6377,-0.0140693
0,6027,1,633.829202,6372,-0.6528295893
0,6028,3,633.830202,6372,-0.0140693
0,6029,1,633.949228,6377,-1.435382144
0,6030,3,633.950228,6377,-0.0120594
0,6031,1,633.967546,6349,-0.174037241
0,6032,3,633.967546,6349,0
0,6033,0,634.360169,6371,-inf
0,6034,0,634.36775,6385,-inf
0,6035,1,634.36875,6385,-0.0120594
0,6036,1,634.468177,4720,-1.199029964
0,6037,3,634.469177,4720,-0.0120594
0,6038,0,634.662052,5844,-inf
0,6039,1,634.972554,6376,-3.744467819
0,6040,3,634.973554,6376,-0.0120594
0,6041,1,634.997629,5844,-0.2419417125
0,6042,3,634.997629,5844,0
0,6043,2,635.155829,5049,-inf
0,6044,3,635.155829,5049,0
0,6045,1,635.165508,6371,-0.0583614663
0,6046,3,635.166508,6371,-0.0060297
0,6047,0,635.317371,6395,-inf
0,6048,1,635.318371,6395,-0.0060297
0,6049,0,635.814194,6399,-inf
0,6050,1,635.815194,6399,-0.0080396
0,6051,1,636.018844,6395,-1.63726454
0,6052,3,636.019843,6395,-0.008031560401
0,6053,0,636.230366,6404,-inf
0,6054,1,636.231366,6404,-0.0080396
0,6055,0,636.489912,6402,-inf
0,6056,0,637.25895,5605,-inf
0,6057,1,637.315319,6399,-0.6797763186
0,6058,3,637.316319,6399,-0.0120594
0,6059,0,637.42078,6411,-inf
0,6060,1,637.42178,6411,-0.0120594
0,6061,1,637.538975,6411,-1.413301383
0,6062,3,637.539975,6411,-0.0120594
0,6063,0,637.562489,6370,-inf
0,6064,0,637.582662,6386,-inf
0,6065,0,637.803998,6415,-inf
0,6066,1,637.804998,6415,-0.0160792
0,6067,1,637.855396,6385,-0.8103595216
0,6068,3,637.856396,6385,-0.0160792
0,6069,0,638.091326,6419,-inf
0,6070,1,638.092326,6419,-0.0160792
0,6071,0,638.296468,6409,-inf
0,6072,0,638.371852,6422,-inf
0,6073,0,638.414972,6426,-inf
0,6074,1,638.415972,6426,-0.0221089
0,6075,1,638.520559,6426,-2.312303524
0,6076,3,638.521559,6426,-0.0221089
0,6077,1,638.641176,6386,-2.404182083
0,6078,3,638.642176,6386,-0.020099
0,6079,0,638.871779,6424,-inf
0,6080,1,638.992244,6415,-2.421226035
0,6081,3,638.993244,6415,-0.020099
0,6082,2,639.075473,6424,-inf
0,6083,3,639.076473,6424,-0.0180891
0,6084,0,639.089031,6433,-inf
0,6085,2,639.090031,6433,-inf
0,6086,1,639.216052,6370,-2.279606471
0,6087,3,639.216052,6370,0
0,6088,1,639.453067,6422,-3.811011588
0,6089,3,639.454067,6422,-0.0160792
0,6090,0,639.565004,6440,-inf
0,6091,1,639.566004,6440,-0.0160792
0,6092,0,639.682395,6442,-inf
0,6093,1,639.683395,6442,-0.0180891
0,6094,2,639.823816,6433,-inf
0,6095,3,639.824816,6433,-0.0180891
0,6096,1,639.964841,6419,-2.25148998
0,6097,3,639.965841,6419,-0.0160792
0,6098,1,640.41586,6409,-6.331452317
0,6099,3,640.41686,6409,-0.0140693
0,6100,1,640.578668,6440,-1.951307395
0,6101,3,640.579668,6440,-0.0120594
0,6102,1,640.628748,6404,-0.49322946
0,6103,3,640.629748,6404,-0.0100495
0,6104,1,640.804606,5605,-1.405788377
0,6105,3,640.805606,5605,-0.0080396
0,6106,0,640.868388,6441,-inf
0,6107,0,641.020837,6435,-inf
0,6108,1,641.634432,6441,-6.166322952
0,6109,3,641.635432,6441,-0.0100495
0,6110,0,641.645612,6451,-inf
0,6111,0,641.698368,2269,-4.695329502
0,6112,1,641.699368,2269,-0.0120594
0,6113,0,641.72041,6453,-inf
0,6114,1,641.72141,6453,-0.0140693
0,6115,0,641.850669,6403,-inf
0,6116,1,641.997492,6442,-2.360796382
0,6117,3,641.998492,6442,-0.0160792
0,6118,0,642.408156,6459,-inf
0,6119,1,642.409156,6459,-0.0160792
0,6120,0,642.677304,6461,-inf
0,6121,1,643.016664,6435,-6.138716976
0,6122,3,643.017664,6435,-0.0180891
0,6123,0,643.230666,6442,-3.437223498
0,6124,0,644.335517,6481,-inf
0,6125,1,644.336517,6481,-0.020099
0,6126,1,644.510935,6453,-3.505627382
0,6127,1,644.511884,2269,-0.019073951
0,6128,3,644.511935,6453,-0.001025049
0,6129,3,644.512884,2269,-0.0171665559
0,6130,2,644.513859,6451,-inf
0,6131,3,644.514859,6451,-0.0160792
0,6132,1,644.609387,6461,-1.32994279
0,6133,3,644.609387,6461,0
0,6134,0,644.631667,6485,-inf
0,6135,2,644.632667,6485,-inf
0,6136,1,644.934369,6442,-4.244735949
0,6137,3,644.934369,6442,0
0,6138,1,645.295783,6402,-4.358435992
0,6139,3,645.295783,6402,0
0,6140,1,645.321376,6481,-0.2571968535
0,6141,3,645.322376,6481,-0.0100495
0,6142,0,645.866359,6451,-4.386920727
0,6143,0,645.986419,6480,-inf
0,6144,0,647.053718,6465,-inf
0,6145,2,647.075168,6451,-inf
0,6146,3,647.075168,6451,0
0,6147,0,647.103963,6486,-inf
0,6148,0,647.225865,5427,-inf
0,6149,1,647.248815,5427,-0.36901764
0,6150,3,647.249815,5427,-0.0160792
0,6151,0,647.269605,6497,-inf
0,6152,1,647.270605,6497,-0.0160792
0,6153,1,647.534533,6486,-4.243751098
0,6154,3,647.535533,6486,-0.0160792
0,6155,1,647.716118,6465,-2.540704541
0,6156,3,647.717118,6465,-0.0140693
0,6157,2,647.820836,6485,-inf
0,6158,3,647.821836,6485,-0.0120594
0,6159,1,648.031526,6480,-2.107279655
0,6160,3,648.032526,6480,-0.0100495
0,6161,0,648.075538,6510,-inf
0,6162,1,648.076538,6510,-0.0100495
0,6163,0,648.175513,6445,-inf
0,6164,1,648.337097,6497,-1.94860609
0,6165,3,648.338097,6497,-0.0120594
0,6166,0,648.434644,4857,-inf
0,6167,1,648.435644,4857,-0.0120594
0,6168,1,648.782918,6459,-4.187916076
0,6169,3,648.783918,6459,-0.0120594
0,6170,0,648.784151,6508,-inf
0,6171,0,649.250238,6479,-inf
0,6172,0,649.36013,6518,-inf
0,6173,1,649.36113,6518,-0.0160792
0,6174,0,649.403453,6509,-inf
0,6175,0,649.404903,6520,-inf
0,6176,1,649.405903,6520,-0.020099
0,6177,1,649.413749,6510,-0.157696754
0,6178,3,649.414749,6510,-0.020099
0,6179,1,649.546968,6518,-2.391722713
0,6180,3,649.547968,6518,-0.0180891
0,6181,1,649.661467,6508,-1.824973121
0,6182,3,649.661467,6508,0
0,6183,0,650.108829,6160,-inf
0,6184,1,650.109829,6160,-0.0160792
0,6185,1,650.291695,4857,-2.924259787
0,6186,3,650.292695,4857,-0.0160792
0,6187,0,650.420222,6528,-inf
0,6188,1,650.421222,6528,-0.0160792
0,6189,1,650.447579,6528,-0.4237994744
0,6190,3,650.448579,6528,-0.0160792
0,6191,1,650.613201,6160,-2.316116305
0,6192,3,650.614201,6160,-0.0140693
0,6193,1,650.6177,6520,-0.0421958406
0,6194,3,650.6187,6520,-0.0120594
0,6195,0,650.853551,6264,-inf
0,6196,0,650.983494,6520,-1.570682554
0,6197,1,651.018687,6264,-0.4951408749
0,6198,3,651.019687,6264,-0.0140693
0,6199,0,651.602324,6511,-inf
0,6200,0,651.704233,6541,-inf
0,6201,1,651.705233,6541,-0.0160792
0,6202,0,651.71002,6092,-0.4984816104
0,6203,1,651.71102,6092,-0.0180891
0,6204,0,651.735817,6539,-inf
0,6205,2,652.052772,6403,-inf
0,6206,3,652.052772,6403,0
0,6207,1,652.10368,6541,-0.9208799028
0,6208,3,652.10468,6541,-0.0180891
0,6209,1,652.33718,6445,-3.738414
0,6210,3,652.33718,6445,0
0,6211,0,652.482979,6409,-2.171951061
0,6212,1,652.483979,6409,-0.0160792
0,6213,1,652.568405,6520,-1.357502539
0,6214,3,652.568405,6520,0
0,6215,1,652.581265,6509,-0.180931198
0,6216,3,652.581265,6509,0
0,6217,1,652.950653,6092,-4.454597647
0,6218,3,652.951653,6092,-0.0120594
0,6219,1,653.060306,6479,-1.091908324
0,6220,3,653.061306,6479,-0.0100495
0,6221,0,653.314088,5545,-inf
0,6222,0,653.340066,6291,-inf
0,6223,1,653.341066,6291,-0.0120594
0,6224,0,653.431263,6527,-inf
0,6225,0,653.474406,6526,-inf
0,6226,0,653.609561,6557,-inf
0,6227,2,653.610561,6557,-inf
0,6228,1,653.705741,6511,-1.721720538
0,6229,3,653.705741,6511,0
0,6230,0,653.734934,6522,-inf
0,6231,0,654.155924,6567,-inf
0,6232,1,654.156924,6567,-0.020099
0,6233,0,654.252982,4385,-inf
0,6234,1,654.362669,6409,-2.425058914
0,6235,3,654.363669,6409,-0.0221089
0,6236,0,654.450404,6160,-1.781648795
0,6237,1,654.631315,4385,-3.999743208
0,6238,3,654.631315,4385,0
0,6239,1,654.794722,5545,-3.284317293
0,6240,3,654.795722,5545,-0.020099
0,6241,0,655.032531,6524,-inf
0,6242,0,655.252923,6565,-inf
0,6243,1,655.272132,6160,-0.4246898601
0,6244,3,655.273132,6160,-0.0221089
0,6245,1,655.277136,6557,-0.080476396
0,6246,3,655.278136,6557,-0.020099
0,6247,1,655.455349,6526,-3.205623678
0,6248,3,655.456349,6526,-0.0180891
0,6249,1,655.550941,6524,-1.520963686
0,6250,3,655.551941,6524,-0.0160792
0,6251,1,655.762984,6527,-2.96922728
0,6252,3,655.762984,6527,0
0,6253,0,655.799937,6582,-inf
0,6254,1,655.800937,6582,-0.0140693
0,6255,0,655.891824,6585,-inf
0,6256,1,655.892824,6585,-0.0160792
0,6257,1,656.093129,6585,-3.220744156
0,6258,3,656.094129,6585,-0.0160792
0,6259,1,656.247252,6582,-2.154333424
0,6260,3,656.248252,6582,-0.0140693
0,6261,0,656.320084,6549,-inf
0,6262,1,656.522567,6565,-2.848794072
0,6263,3,656.522567,6565,0
0,6264,0,656.610902,6582,-1.068893599
0,6265,0,656.701463,6592,-inf
0,6266,1,656.702463,6592,-0.0160792
0,6267,1,656.722094,6539,-0.3156507752
0,6268,3,656.723094,6539,-0.0160792
0,6269,1,656.943245,6592,-3.097370464
0,6270,3,656.944245,6592,-0.0140693
0,6271,1,656.967968,6291,-0.2860851462
0,6272,3,656.968968,6291,-0.0120594
0,6273,1,657.115655,6582,-1.474131006
0,6274,3,657.115655,6582,0
0,6275,1,657.405416,6567,-2.329562536
0,6276,3,657.406416,6567,-0.008039600001
0,6277,1,657.417098,6522,-0.0644092554
0,6278,3,657.417098,6522,0
0,6279,0,657.636379,6585,-0.8968882638
0,6280,1,657.885904,6549,-1.504560892
0,6281,3,657.885904,6549,0
0,6282,0,658.072164,6568,-inf
0,6283,0,658.439728,6604,-inf
0,6284,0,658.516941,5495,-inf
0,6285,0,658.588074,6616,-inf
0,6286,1,658.589074,6616,-0.0120594
0,6287,0,659.17213,6360,-inf
0,6288,1,659.17313,6360,-0.0140693
0,6289,0,659.377778,6627,-inf
0,6290,1,659.378778,6627,-0.0160792
0,6291,0,659.644277,6630,-inf
0,6292,1,659.645277,6630,-0.0180891
0,6293,1,659.701485,6604,-1.016752133
0,6294,3,659.702485,6604,-0.0180891
0,6295,1,659.727821,6630,-0.4073826112
0,6296,3,659.728821,6630,-0.0160792
0,6297,0,659.746963,6626,-inf
0,6298,0,659.764684,6632,-inf
0,6299,1,659.765684,6632,-0.0180891
0,6300,0,660.334788,6633,-inf
0,6301,1,660.383571,6585,-0.980489517
0,6302,3,660.383571,6585,0
0,6303,2,660.568327,6626,-inf
0,6304,3,660.568327,6626,0
0,6305,0,660.709512,6525,-inf
0,6306,1,660.834445,6525,-2.25992553
0,6307,3,660.835445,6525,-0.0180891
0,6308,1,661.833846,6633,-16.05348936
0,6309,3,661.833846,6633,0
0,6310,1,661.957428,6360,-1.738712233
0,6311,3,661.958428,6360,-0.0140693
0,6312,0,662.055917,6648,-inf
0,6313,1,662.150965,6616,-1.337258826
0,6314,3,662.151965,6616,-0.0140693
0,6315,0,662.326172,6600,-inf
0,6316,0,662.385314,6664,-inf
0,6317,1,662.386314,6664,-0.0160792
0,6318,1,662.43965,6600,-0.8576002112
0,6319,3,662.43965,6600,0
0,6320,1,663.15924,6648,-10.12412759
0,6321,3,663.15924,6648,0
0,6322,0,663.491309,6628,-inf
0,6323,1,663.626217,6664,-1.898061124
0,6324,3,663.627217,6664,-0.0140693
0,6325,1,663.823187,6632,-2.363280618
0,6326,3,663.824187,6632,-0.0120594
0,6327,1,664.013024,5495,-1.897717431
0,6328,3,664.014024,5495,-0.0100495
0,6329,0,664.282798,6325,-inf
0,6330,1,664.283798,6325,-0.0100495
0,6331,0,664.508853,6645,-inf
0,6332,1,664.782854,6568,-3.304287659
0,6333,3,664.783854,6568,-0.0120594
0,6334,0,664.809438,5676,-1.174509108
0,6335,0,664.991124,6646,-inf
0,6336,1,665.721245,6645,-10.27229139
0,6337,3,665.722245,6645,-0.0140693
0,6338,0,665.781869,6667,-inf
0,6339,0,665.854141,5594,-inf
0,6340,0,666.291208,6697,-inf
0,6341,1,666.292208,6697,-0.0180891
0,6342,0,666.424024,6659,-inf
0,6343,0,666.494511,6688,-inf
0,6344,1,666.60285,5676,-2.395256117
0,6345,3,666.60385,5676,-0.0221089
0,6346,0,666.802423,6703,-inf
0,6347,1,666.803423,6703,-0.0221089
0,6348,0,666.853523,4744,-inf
0,6349,0,667.030818,6705,-inf
0,6350,2,667.031818,6705,-inf
0,6351,1,667.056774,6325,-0.6520678372
0,6352,3,667.057774,6325,-0.0261287
0,6353,0,667.142315,6672,-inf
0,6354,0,667.176209,6706,-inf
0,6355,1,667.177209,6706,-0.0281386
0,6356,1,667.362946,6697,-5.226379148
0,6357,3,667.363946,6697,-0.0281386
0,6358,1,667.414595,6628,-1.323392526
0,6359,3,667.415595,6628,-0.0261287
0,6360,0,667.517918,6687,-inf
0,6361,1,667.527021,6687,-0.2378495561
0,6362,3,667.527021,6687,0
0,6363,1,667.615841,6688,-2.142231816
0,6364,3,667.615841,6688,0
0,6365,0,667.640115,6684,-inf
0,6366,1,667.830515,6684,-4.59221952
0,6367,3,667.830515,6684,0
0,6368,1,667.862722,6667,-0.7120613423
0,6369,3,667.863722,6667,-0.0221089
0,6370,1,667.927077,6703,-1.273372145
0,6371,3,667.928077,6703,-0.020099
0,6372,1,668.111772,4744,-3.322877224
0,6373,3,668.111772,4744,0
0,6374,1,668.248352,6706,-2.196097136
0,6375,3,668.249352,6706,-0.0160792
0,6376,0,668.385691,4336,-4.200228483
0,6377,1,668.488007,6705,-1.645159427
0,6378,3,668.489007,6705,-0.0160792
0,6379,1,668.575608,6646,-1.218415449
0,6380,3,668.576608,6646,-0.0140693
0,6381,0,668.856823,6717,-inf
0,6382,0,668.937989,6608,-inf
0,6383,0,668.984909,6676,-inf
0,6384,1,668.99996,5594,-0.2722590441
0,6385,3,668.99996,5594,0
0,6386,1,669.157047,4336,-2.52583329
0,6387,3,669.158047,4336,-0.0160792
0,6388,1,669.217352,6627,-0.8343798365
0,6389,3,669.218352,6627,-0.0140693
0,6390,0,669.478453,6720,-inf
0,6391,0,669.479145,6716,-inf
0,6392,0,669.777859,6725,-inf
0,6393,1,670.422354,6659,-11.6583345
0,6394,3,670.422354,6659,0
0,6395,1,670.429971,6608,-0.1224752664
0,6396,3,670.429971,6608,0
0,6397,2,670.451745,6716,-inf
0,6398,3,670.452745,6716,-0.0140693
0,6399,2,670.484219,6725,-inf
0,6400,3,670.485219,6725,-0.0120594
0,6401,0,670.998505,6727,-inf
0,6402,1,671.054477,6720,-0.6749887368
0,6403,3,671.054477,6720,0
0,6404,0,671.257772,6742,-inf
0,6405,1,671.258772,6742,-0.0120594
0,6406,1,671.56278,6742,-3.666154075
0,6407,3,671.56378,6742,-0.0120594
0,6408,1,671.586946,6717,-0.232806717
0,6409,3,671.587946,6717,-0.0100495
0,6410,0,671.973929,6738,-inf
0,6411,0,672.03611,6681,-inf
0,6412,1,672.109142,6727,-0.8807221008
0,6413,3,672.109142,6727,0
0,6414,1,672.619347,6681,-5.127305147
0,6415,3,672.620347,6681,-0.0100495
0,6416,0,672.697316,6729,-inf
0,6417,1,672.866489,6729,-1.700104064
0,6418,3,672.866489,6729,0
0,6419,0,673.034626,6757,-inf
0,6420,1,673.035626,6757,-0.0100495
0,6421,1,673.15596,6672,-1.209296533
0,6422,3,673.15696,6672,-0.0100495
0,6423,0,673.49117,6760,-inf
0,6424,1,673.49217,6760,-0.0100495
0,6425,1,673.706861,6760,-2.157537205
0,6426,3,673.707861,6760,-0.0100495
0,6427,0,673.782232,6766,-inf
0,6428,0,673.786016,6695,-inf
0,6429,1,673.816391,6757,-0.366304275
0,6430,3,673.817391,6757,-0.0120594
0,6431,0,673.825798,6646,-0.1369780465
0,6432,0,674.038906,6699,-inf
0,6433,0,674.073027,6759,-inf
0,6434,1,674.56277,6738,-7.874675646
0,6435,3,674.56277,6738,0
0,6436,0,674.801878,6767,-inf
0,6437,1,674.829666,6767,-0.4468088096
0,6438,3,674.829666,6767,0
0,6439,1,674.890709,6676,-0.8588322799
0,6440,3,674.890709,6676,0
0,6441,1,674.895003,6695,-0.0517830636
0,6442,3,674.896003,6695,-0.0120594
0,6443,1,675.591823,6699,-6.99264309
0,6444,3,675.591823,6699,0
0,6445,0,675.67137,6787,-inf
0,6446,1,675.67237,6787,-0.0100495
0,6447,1,676.034012,6766,-3.634321279
0,6448,3,676.034012,6766,0
0,6449,0,676.448348,6796,-inf
0,6450,1,676.449348,6796,-0.0100495
0,6451,1,676.739439,6787,-2.915269504
0,6452,3,676.740439,6787,-0.0100495
0,6453,0,677.141519,6793,-inf
0,6454,1,677.45146,6796,-3.114752079
0,6455,3,677.45246,6796,-0.0100495
0,6456,0,677.514941,6801,-inf
0,6457,1,677.515941,6801,-0.0100495
0,6458,1,677.669391,6646,-1.542095775
0,6459,3,677.669391,6646,0
0,6460,1,677.961402,6801,-2.347651636
0,6461,3,677.962402,6801,-0.0080396
0,6462,0,678.506238,6811,-inf
0,6463,1,678.507238,6811,-0.0080396
0,6464,0,678.651774,6753,-inf
0,6465,1,678.785462,6753,-1.343497556
0,6466,3,678.786462,6753,-0.0100495
0,6467,1,678.961639,6811,-1.408353009
0,6468,3,678.962639,6811,-0.0080396
0,6469,0,679.219124,6804,-inf
0,6470,1,679.541089,6759,-2.588469814
0,6471,3,679.542089,6759,-0.0080396
0,6472,0,679.716505,6825,-inf
0,6473,1,679.717505,6825,-0.0080396
0,6474,0,680.193612,5290,-inf
0,6475,1,680.194612,5290,-0.0100495
0,6476,0,680.329781,6831,-inf
0,6477,0,680.760259,6821,-inf
0,6478,1,680.7897,6825,-0.4142142613
0,6479,3,680.7907,6825,-0.0140693
0,6480,1,681.002233,5290,-2.55096106
0,6481,3,681.003233,5290,-0.0120594
0,6482,0,681.091895,6763,-inf
0,6483,1,681.291657,6793,-2.409009863
0,6484,3,681.291657,6793,0
0,6485,0,681.454051,6665,-inf
0,6486,0,681.593988,6789,-inf
0,6487,1,681.738869,6763,-2.038374253
0,6488,3,681.739869,6763,-0.0140693
0,6489,1,681.870835,6789,-1.57937138
0,6490,3,681.870835,6789,0
0,6491,0,681.920364,6840,-inf
0,6492,1,682.316423,6665,-4.776233905
0,6493,3,682.317423,6665,-0.0120594
0,6494,1,682.323095,6821,-0.057000764
0,6495,3,682.323095,6821,0
0,6496,1,682.359384,6840,-0.2917490444
0,6497,3,682.360384,6840,-0.0080396
0,6498,1,682.776183,6804,-2.50714323
0,6499,3,682.776183,6804,0
0,6500,0,682.798899,6662,-inf
0,6501,1,683.636852,6831,-5.052605204
0,6502,3,683.636852,6831,0
0,6503,0,683.73576,6851,-inf
0,6504,0,683.794704,6827,-inf
0,6505,0,684.051422,6833,-inf
0,6506,1,684.172386,6827,-1.215627718
0,6507,3,684.172386,6827,0
0,6508,0,684.320771,6838,-inf
0,6509,0,684.483448,6812,-inf
0,6510,0,684.582017,6875,-inf
0,6511,2,684.583017,6875,-inf
0,6512,1,684.764474,6833,-2.55297297
0,6513,3,684.764474,6833,0
0,6514,1,684.991055,6662,-2.732430911
0,6515,3,684.991055,6662,0
0,6516,0,685.032497,6787,-0.499391959
0,6517,1,685.040672,6838,-0.098585595
0,6518,3,685.040672,6838,0
0,6519,1,685.308718,6787,-2.693728277
0,6520,3,685.308718,6787,0
0,6521,0,685.385824,6885,-inf
0,6522,1,685.386824,6885,-0.0100495
0,6523,0,685.431269,6854,-inf
0,6524,0,685.502672,6857,-inf
0,6525,0,685.667804,6888,-inf
0,6526,1,685.668804,6888,-0.0160792
0,6527,0,686.29858,4573,-inf
0,6528,0,686.459842,6819,-inf
0,6529,0,686.580586,6790,-inf
0,6530,0,686.704333,6876,-inf
0,6531,1,686.712787,6857,-0.2039003352
0,6532,3,686.713787,6857,-0.0241188
0,6533,1,686.765601,6819,-1.145550545
0,6534,3,686.765601,6819,0
0,6535,1,687.072534,6885,-6.169046367
0,6536,3,687.073534,6885,-0.020099
0,6537,0,687.093475,6906,-inf
0,6538,1,687.094475,6906,-0.020099
0,6539,0,687.181846,6907,-inf
0,6540,1,687.182846,6907,-0.0221089
0,6541,1,687.373619,6790,-4.21778118
0,6542,3,687.373619,6790,0
0,6543,0,687.543515,6912,-inf
0,6544,1,687.544515,6912,-0.0221089
0,6545,1,687.62788,4573,-1.843108448
0,6546,3,687.62788,4573,0
0,6547,0,687.637087,6913,-inf
0,6548,1,687.794361,6812,-3.477155139
0,6549,3,687.794361,6812,0
0,6550,1,688.081467,6888,-5.770543494
0,6551,3,688.082467,6888,-0.020099
0,6552,0,688.134068,6885,-0.9440209891
0,6553,0,688.145646,6836,-inf
0,6554,2,688.184617,6854,-inf
0,6555,3,688.185617,6854,-0.0221089
0,6556,1,688.198383,6885,-0.256583834
0,6557,3,688.199383,6885,-0.020099
0,6558,1,688.667194,6836,-8.46227996
0,6559,3,688.668194,6836,-0.0180891
0,6560,0,688.770849,6920,-inf
0,6561,1,688.771849,6920,-0.0180891
0,6562,2,688.82461,6875,-inf
0,6563,3,688.82561,6875,-0.0180891
0,6564,1,688.852684,6851,-0.4353282608
0,6565,3,688.852684,6851,0
0,6566,1,688.866166,6912,-0.1896823026
0,6567,3,688.867166,6912,-0.0140693
0,6568,0,688.983595,6923,-inf
0,6569,1,688.984595,6923,-0.0140693
0,6570,0,689.376092,6895,-inf
0,6571,1,689.465331,6923,-1.434891729
0,6572,3,689.466331,6923,-0.0160792
0,6573,0,689.965462,6375,-inf
0,6574,1,690.716385,6920,-12.0742411
0,6575,3,690.717385,6920,-0.0160792
0,6576,0,690.773867,6903,-inf
0,6577,1,690.852495,6907,-1.264275338
0,6578,3,690.853495,6907,-0.0160792
0,6579,1,691.035161,6375,-2.555913454
0,6580,3,691.035161,6375,0
0,6581,0,691.139715,6926,-inf
0,6582,1,691.214455,6906,-1.051539482
0,6583,3,691.215455,6906,-0.0140693
0,6584,1,691.217659,6926,-0.0265789176
0,6585,3,691.218659,6926,-0.0120594
0,6586,0,691.24712,6910,-inf
0,6587,0,691.30067,6947,-inf
0,6588,1,691.30167,6947,-0.0140693
0,6589,0,691.388874,6920,-1.233614127
0,6590,1,691.902875,6910,-8.264724879
0,6591,3,691.902875,6910,0
0,6592,0,691.908911,6954,-inf
0,6593,1,692.192774,6895,-4.56428995
0,6594,3,692.193774,6895,-0.0160792
0,6595,1,692.224131,6903,-0.4271017401
0,6596,3,692.224131,6903,0
0,6597,0,692.369157,6946,-inf
0,6598,0,692.596383,6962,-inf
0,6599,1,692.597383,6962,-0.0160792
0,6600,0,692.71787,6926,-1.95232668
0,6601,0,692.775517,5829,-inf
0,6602,0,692.813591,6965,-inf
0,6603,1,692.814591,6965,-0.0221089
0,6604,1,692.820384,6876,-0.1280768577
0,6605,3,692.820384,6876,0
0,6606,1,692.854321,6962,-0.682099763
0,6607,3,692.855321,6962,-0.020099
0,6608,0,692.948281,6969,-inf
0,6609,1,692.949281,6969,-0.020099
0,6610,1,693.209883,5829,-5.237839598
0,6611,3,693.210883,5829,-0.020099
0,6612,1,693.211087,6969,-0.003690176401
0,6613,3,693.212087,6969,-0.0180891
0,6614,1,693.312313,6946,-1.611553899
0,6615,3,693.312313,6946,0
0,6616,0,693.313807,5272,-inf
0,6617,0,693.681914,6944,-inf
0,6618,1,693.893636,6920,-3.82986043
0,6619,3,693.894636,6920,-0.0180891
0,6620,1,694.024728,6947,-2.091775286
0,6621,3,694.025728,6947,-0.0160792
0,6622,1,694.049731,6954,-0.3377054079
0,6623,3,694.049731,6954,0
0,6624,1,694.162454,6965,-1.359371746
0,6625,3,694.163454,6965,-0.0120594
0,6626,0,694.248425,4431,-inf
0,6627,0,694.56164,6974,-inf
0,6628,1,694.909662,4431,-4.896425925
0,6629,3,694.910662,4431,-0.0140693
0,6630,0,694.955633,6996,-inf
0,6631,1,694.956633,6996,-0.0140693
0,6632,1,695.04942,6926,-1.305448139
0,6633,3,695.04942,6926,0
0,6634,1,695.178818,5272,-1.560462241
0,6635,3,695.179818,5272,-0.0120594
0,6636,0,695.440098,6964,-inf
0,6637,0,695.788569,3272,-inf
0,6638,1,695.879091,6974,-1.273581175
0,6639,3,695.880091,6974,-0.0140693
0,6640,1,695.888117,6964,-0.0967887444
0,6641,3,695.889117,6964,-0.0120594
0,6642,1,697.007084,6996,-11.23500937
0,6643,3,697.008084,6996,-0.0100495
0,6644,0,697.316401,7023,-inf
0,6645,0,697.556252,7028,-inf
0,6646,1,697.557252,7028,-0.0120594
0,6647,1,697.66725,6944,-1.326509881
0,6648,3,697.66725,6944,0
0,6649,0,697.879494,7034,-inf
0,6650,1,697.880494,7034,-0.0120594
0,6651,1,698.126824,7034,-2.970592002
0,6652,3,698.127824,7034,-0.0120594
0,6653,0,698.17211,6973,-inf
0,6654,1,698.374535,6973,-2.441124045
0,6655,3,698.374535,6973,0
0,6656,1,698.521463,7028,-1.476552936
0,6657,3,698.522463,7028,-0.0100495
0,6658,1,698.747119,7023,-1.806144378
0,6659,3,698.748119,7023,-0.0080396
0,6660,0,698.964324,6907,-1.384759579
0,6661,0,699.133533,5437,-inf
0,6662,1,699.134533,5437,-0.0100495
0,6663,0,699.387268,6862,-inf
0,6664,1,699.388268,6862,-0.0120594
0,6665,0,699.40003,7047,-inf
0,6666,1,699.40103,7047,-0.0140693
