scientificName,scientificNameGenBank,class,order,family,genus,dbid,gbAccession,gene,length,organelle,catalogNumber,country,publishedAs,publishedIn,publishedBy,date,decimalLatitude,decimalLongitude
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,295080940,GU701785.1,coi,587,mitochondrion,LBP-37223,"Brazil: Parana, Upper Parana Basin",Can DNA barcoding accurately discriminate megadiverse Neotropical freshwater fish fauna?,"BMC Genet. 14, 20 (2013)","Pereira,L.H.",28-JUN-2010,-21.2456,-48.2973
Geophagus_proximus,Geophagus proximus,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684051,MZ504324.1,coi,690,mitochondrion,17028,Brazil: Coari- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.087056,-63.191647
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2624869627,OR732910.1,coi,620,mitochondrion,931_TOC,"Brazil: Para, North, Cameta, Municipalitie","Identification of fish specimens of the Tocantins River, Brazil, using DNA barcoding","J Fish Biol 104 (6), 1924-1939 (2024)","Lima,R.C.",06-DEC-2023,-2.259,-49.501
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684239,MZ504418.1,coi,660,mitochondrion,14178,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684277,MZ504437.1,coi,657,mitochondrion,15354,Brazil: Interfluvio Purus Madeira Juma- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.697828,-59.838428
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684197,MZ504397.1,coi,654,mitochondrion,2168,Brazil: Arapiranga- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.659772,-52.528847
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684275,MZ504436.1,coi,645,mitochondrion,14183,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684219,MZ504408.1,coi,651,mitochondrion,26358,Brazil: Xingu- lower Porto de Moz- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.729722,-52.255278
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684285,MZ504441.1,coi,549,mitochondrion,14114,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684225,MZ504411.1,coi,654,mitochondrion,104575,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684287,MZ504442.1,coi,654,mitochondrion,14175,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684199,MZ504398.1,coi,654,mitochondrion,15355,Brazil: Interfluvio Purus Madeira Juma- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.697828,-59.838428
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684271,MZ504434.1,coi,666,mitochondrion,25136,Brazil: Xingu- igarapé Tucuruí- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.865444,-51.989333
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684249,MZ504423.1,coi,666,mitochondrion,14179,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684259,MZ504428.1,coi,660,mitochondrion,14123,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684253,MZ504425.1,coi,654,mitochondrion,15353,Brazil: Interfluvio Purus Madeira Juma- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.697828,-59.838428
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684189,MZ504393.1,coi,699,mitochondrion,26286,Brazil: Xingu- upper Porto de Moz- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.790278,-52.220278
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684223,MZ504410.1,coi,654,mitochondrion,104248,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684243,MZ504420.1,coi,666,mitochondrion,14116,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684187,MZ504392.1,coi,645,mitochondrion,1186,"Brazil: Tapajós- Amazonas, Santarém- Pará",Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.433153,-54.765181
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684281,MZ504439.1,coi,627,mitochondrion,13142,Brazil: Igapó-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.442761,-60.1165
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684267,MZ504432.1,coi,663,mitochondrion,15166,Brazil: Aripuanã- near Dardabelos- Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-10.162911,-59.448581
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684211,MZ504404.1,coi,651,mitochondrion,15747,Brazil: Demeni- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.423522,-62.905503
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684241,MZ504419.1,coi,660,mitochondrion,14184,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684213,MZ504405.1,coi,651,mitochondrion,5002,Brazil: Manicore- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-5.824222,-61.320028
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684203,MZ504400.1,coi,654,mitochondrion,15746,Brazil: Demeni- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.423522,-62.905503
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684231,MZ504414.1,coi,660,mitochondrion,13022,Brazil: Igapó-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.442761,-60.1165
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684261,MZ504429.1,coi,654,mitochondrion,13172,Brazil: Igapó-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.442761,-60.1165
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684209,MZ504403.1,coi,651,mitochondrion,15744,Brazil: Demeni- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.423522,-62.905503
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684619,MZ504608.1,coi,666,mitochondrion,17660,Brazil: Monte Alegre- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.609396,-54.37144
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684251,MZ504424.1,coi,666,mitochondrion,14174,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684255,MZ504426.1,coi,654,mitochondrion,14112,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684193,MZ504395.1,coi,681,mitochondrion,26764,Brazil: Xingu- Vitória do Xingu- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.830306,-52.024
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684257,MZ504427.1,coi,654,mitochondrion,14122,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684273,MZ504435.1,coi,633,mitochondrion,14181,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684293,MZ504445.1,coi,630,mitochondrion,104573,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684247,MZ504422.1,coi,666,mitochondrion,14120,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684229,MZ504413.1,coi,639,mitochondrion,104574,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684263,MZ504430.1,coi,651,mitochondrion,13215,Brazil: Igapó-Açu- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.442761,-60.1165
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684265,MZ504431.1,coi,666,mitochondrion,14864,Brazil: Aripuanã- Lago Grande- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-6.957869,-60.516592
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684235,MZ504416.1,coi,660,mitochondrion,14182,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684217,MZ504407.1,coi,651,mitochondrion,24215,Brazil: Xingu- Sen Jose Porfírio- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-2.525556,-51.963333
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684269,MZ504433.1,coi,663,mitochondrion,15184,Brazil: Aripuanã- below Dardanelos Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-10.162911,-59.448581
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684245,MZ504421.1,coi,666,mitochondrion,14117,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684207,MZ504402.1,coi,651,mitochondrion,15743,Brazil: Demeni- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.423522,-62.905503
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684201,MZ504399.1,coi,654,mitochondrion,15745,Brazil: Demeni- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.423522,-62.905503
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684291,MZ504444.1,coi,639,mitochondrion,15189,Brazil: Aripuanã- below Dardanelos Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-10.162911,-59.448581
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684191,MZ504394.1,coi,699,mitochondrion,26514,Brazil: Xingu- upper Porto de Moz- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.779722,-52.219722
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684279,MZ504438.1,coi,627,mitochondrion,2164,Brazil: Arapiranga- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.659772,-52.528847
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684195,MZ504396.1,coi,699,mitochondrion,14926,Brazil: Aripuanã- below Dardanelos Mato Grosso,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-9.782647,-59.366533
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684233,MZ504415.1,coi,660,mitochondrion,107119,Brazil: Japurá - Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.651667,-69.206667
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684227,MZ504412.1,coi,672,mitochondrion,104577,Brazil: Tapajós- Lower Aveiro Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.102939,-55.1097
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684289,MZ504443.1,coi,657,mitochondrion,14176,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684237,MZ504417.1,coi,660,mitochondrion,14113,Brazil: Branco- Boa Vista- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,2.838097,-60.626658
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684221,MZ504409.1,coi,654,mitochondrion,24860,Brazil: Xingu- lower Porto de Moz- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-1.731389,-52.254444
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684205,MZ504401.1,coi,651,mitochondrion,15674,Brazil: Barcelos- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-0.942103,-62.929917
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684215,MZ504406.1,coi,654,mitochondrion,11782,Brazil: Tapajós-upper Itaituba Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-4.548861,-56.269083
Geophagus_sp.1,Geophagus sp. 1,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684283,MZ504440.1,coi,627,mitochondrion,14180,Brazil: Branco- Caracaraí- Roraima,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,1.762892,-61.133458
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684301,MZ504449.1,coi,699,mitochondrion,17633,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684309,MZ504453.1,coi,699,mitochondrion,17639,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684311,MZ504454.1,coi,699,mitochondrion,17637,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684299,MZ504448.1,coi,621,mitochondrion,16644,Brazil: Purus- Lábrea- Lago Ipuxi- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-7.338939,-64.898036
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684305,MZ504451.1,coi,699,mitochondrion,17635,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684313,MZ504455.1,coi,699,mitochondrion,17636,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684297,MZ504447.1,coi,663,mitochondrion,16645,Brazil: Purus- Lábrea- Lago Ipuxi- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-7.338939,-64.898036
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684303,MZ504450.1,coi,699,mitochondrion,17634,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684295,MZ504446.1,coi,630,mitochondrion,16643,Brazil: Purus- Lábrea- Lago Ipuxi- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-7.338939,-64.898036
Geophagus_sp.2,Geophagus sp. 2,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684307,MZ504452.1,coi,699,mitochondrion,17638,Brazil: Purus- Boca do Acre- Amazonas,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-8.734356,-67.405686
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684343,MZ504470.1,coi,666,mitochondrion,24632,Brazil: Xingu- Tijucaquara-Volta Grande- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.129167,-51.6175
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684327,MZ504462.1,coi,699,mitochondrion,1652,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684363,MZ504480.1,coi,516,mitochondrion,2041,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.868097,-52.896144
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684329,MZ504463.1,coi,660,mitochondrion,1656,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.8193,-52.612814
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684357,MZ504477.1,coi,675,mitochondrion,25162,Brazil: Xingu- Volta Grande- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.559444,-51.763889
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684355,MZ504476.1,coi,585,mitochondrion,2040,Brazil: Iriri- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.868097,-52.896144
Geophagus_sp.3,Geophagus sp. 3,Teleostei,Cichliformes,Cichlidae,Geophagus,2063684353,MZ504475.1,coi,699,mitochondrion,25787,Brazil: Iriri-Xingu- Pará,Mapping the hidden diversity of the Geophagus sensu stricto species group (Cichlidae: Geophagini) from the Amazon basin,Unpublished,"Ximenes,A.M.",25-OCT-2021,-3.824167,-52.677222
