	Latitude	Longitude	Code Postal	Code INSEE	Code Région	Nom Ville	MAJ
48.033333	3.3	89330	89348	11	Saint-Julien-du-Sault	SAINT JULIEN DU SAULT:Saint Julien du Sault
44.65	4.416667	7200	7254	82	Saint-Julien-du-Serre	SAINT JULIEN DU SERRE:Saint Julien du Serre
48.483333	-0.416667	53110	53230	52	Saint-Julien-du-Terroux	SAINT JULIEN DU TERROUX:Saint Julien du Terroux
44.483333	3.666667	48190	48164	91	Saint-Julien-du-Tournel	SAINT JULIEN DU TOURNEL:Saint Julien du Tournel
43.916667	6.533333	4170	4183	93	Saint-Julien-du-Verdon	SAINT JULIEN DU VERDON:Saint Julien du Verdon
44.616667	5.7	5140	5146	72	Saint-Julien-en-Beauchêne	SAINT JULIEN EN BEAUCHENE:Saint Julien en Beauchêne:Saint Julien en Beauchene:Saint-Julien-en-Beauchene:
44.066667	-1.233333	40170	40266	72	Saint-Julien-en-Born	SAINT JULIEN EN BORN:Saint Julien en Born
44.666667	6.133333	5500	5147	72	Saint-Julien-en-Champsaur	SAINT JULIEN EN CHAMPSAUR:Saint Julien en Champsaur
46.133333	6.083333	74160	74243	72	Saint-Julien-en-Genevois	SAINT JULIEN EN GENEVOIS:Saint Julien en Genevois
44.833333	5.3	26150	26308	82	Saint-Julien-en-Quint	SAINT JULIEN EN QUINT:Saint Julien en Quint
44.733333	4.683333	7000	7255	82	Saint-Julien-en-Saint-Alban	SAINT JULIEN EN SAINT:Saint Julien en Saint Alban
45.05	5.45	26420	26309	82	Saint-Julien-en-Vercors	SAINT JULIEN EN VERCORS:Saint Julien en Vercors
46.55	0.5	86800	86226	11	Saint-Julien-l'Ars	SAINT JULIEN L ARS:Saint Julien l'Ars
46.05	2.733333	63390	63369	83	Saint-Julien-la-Geneste	SAINT JULIEN LA GENESTE:Saint Julien la Geneste
46.15	2.466667	23110	23203	74	Saint-Julien-la-Genète	SAINT JULIEN LA GENETE:Saint Julien la Genète:Saint Julien la Genete:Saint-Julien-la-Genete:
45.816667	3.816667	42440	42245	82	Saint-Julien-la-Vêtre	SAINT JULIEN LA VETRE:Saint Julien la Vêtre:Saint Julien la Vetre:Saint-Julien-la-Vetre:
46.116667	2.266667	23130	23204	74	Saint-Julien-le-Châtel	SAINT JULIEN LE CHATEL:Saint Julien le Châtel:Saint Julien le Chatel:Saint-Julien-le-Chatel:
49.066667	0.083333	14140	14600	25	Saint-Julien-le-Faucon	SAINT JULIEN LE FAUCON:Saint Julien le Faucon
45.816667	1.7	87460	87153	72	Saint-Julien-le-Petit	SAINT JULIEN LE PETIT:Saint Julien le Petit
45.016667	2.1	19430	19215	74	Saint-Julien-le-Pélerin	SAINT JULIEN LE PELERIN:Saint Julien le Pélerin:Saint Julien le Pelerin:Saint-Julien-le-Pelerin:
44.883333	4.666667	7240	7257	82	Saint-Julien-le-Roux	SAINT JULIEN LE ROUX:Saint Julien le Roux
45.466667	1.316667	19210	19216	74	Saint-Julien-le-Vendômois	SAINT JULIEN LE VENDOMOIS:Saint Julien le Vendômois:Saint Julien le Vendomois:Saint-Julien-le-Vendomois:
48.266667	4.1	10800	10343	21	Saint-Julien-les-Villas	SAINT JULIEN LES VILLAS:Saint Julien les Villas
49.016667	5.9	54470	54477	41	Saint-Julien-lès-Gorze	SAINT JULIEN LES GORZE:Saint Julien lès Gorze:Saint Julien les Gorze:Saint-Julien-les-Gorze:
49.133333	6.2	57070	57616	41	Saint-Julien-lès-Metz	SAINT JULIEN LES METZ:Saint Julien lès Metz:Saint Julien les Metz:Saint-Julien-les-Metz:
47.516667	6.716667	25550	25521	43	Saint-Julien-lès-Montbéliard	SAINT JULIEN LES MONTBELIARD:Saint Julien lès Montbéliard:Saint Julien les Montbeliard:Saint-Julien-les-Montbeliard:
45.416667	2.4	19110	19218	74	Saint-Julien-près-Bort	SAINT JULIEN PRES BORT:Saint Julien près Bort:Saint Julien pres Bort:Saint-Julien-pres-Bort:
48.816667	5.616667	55200	55460	41	Saint-Julien-sous-les-Côtes	SAINT JULIEN SOUS LES:Saint Julien sous les Côtes:Saint Julien sous les Cotes:Saint-Julien-sous-les-Cotes:
45.8	4.516667	69690	69216	82	Saint-Julien-sur-Bibost	SAINT JULIEN SUR BIBOST:Saint Julien sur Bibost
49.283333	0.233333	14130	14601	25	Saint-Julien-sur-Calonne	SAINT JULIEN SUR CALONNE:Saint Julien sur Calonne
47.283333	1.766667	41320	41218	24	Saint-Julien-sur-Cher	SAINT JULIEN SUR CHER:Saint Julien sur Cher
46.766667	4.533333	71210	71435	26	Saint-Julien-sur-Dheune	SAINT JULIEN SUR DHEUNE:Saint Julien sur Dheune
46.4	5.116667	1560	1367	82	Saint-Julien-sur-Reyssouze	SAINT JULIEN SUR REYSSOUZE:Saint Julien sur Reyssouze
48.483333	0.35	61170	61412	25	Saint-Julien-sur-Sarthe	SAINT JULIEN SUR SARTHE:Saint Julien sur Sarthe
46.2	4.95	1540	1368	82	Saint-Julien-sur-Veyle	SAINT JULIEN SUR VEYLE:Saint Julien sur Veyle
45.883333	0.9	87200	87154	72	Saint-Junien	SAINT JUNIEN:Saint Junien
45.883333	1.75	23400	23205	74	Saint-Junien-la-Bregère	SAINT JUNIEN LA BREGERE:Saint Junien la Bregère:Saint Junien la Bregere:Saint-Junien-la-Bregere:
46.083333	1.133333	87300	87155	72	Saint-Junien-les-Combes	SAINT JUNIEN LES COMBES:Saint Junien les Combes
48.933333	6.216667	57420	57617	41	Saint-Jure	SAINT JURE:Saint Jure
43.9	6.2	4410	4184	93	Saint-Jurs	SAINT JURS:Saint Jurs
45.466667	3.791667	63600	63371	83	Saint-Just	SAINT JUST:Saint Just
45.583333	5	38540	38408	82	Saint-Just-Chaleyssin	SAINT JUST CHALEYSSIN:Saint Just Chaleyssin
43.2	-1.05	64120	64487	72	Saint-Just-Ibarre	SAINT JUST IBARRE:Saint Just Ibarre
45.333333	4.316667	43240	43205	72	Saint-Just-Malmont	SAINT JUST MALMONT:Saint Just Malmont
48.55	3.783333	51260	51492	21	Saint-Just-Sauvage	SAINT JUST SAUVAGE:Saint Just Sauvage
46	4.45	69870	69217	82	Saint-Just-d'Avray	SAINT JUST D AVRAY:Saint Just d'Avray
43.083333	2.016667	11240	11349	91	Saint-Just-de-Bélengard	SAINT JUST DE BELENGARD:Saint Just de Bélengard:Saint Just de Belengard:Saint-Just-de-Belengard:
45.066667	5.283333	38680	38409	82	Saint-Just-de-Claix	SAINT JUST DE CLAIX:Saint Just de Claix
48.6	3.1	77370	77416	11	Saint-Just-en Brie	SAINT JUST EN BRIE:Saint Just en Brie
45.733333	3.883333	42136	42247	82	Saint-Just-en-Bas	SAINT JUST EN BAS:Saint Just en Bas
49.5	2.433333	60130	60581	22	Saint-Just-en-Chaussée	SAINT JUST EN CHAUSSEE:Saint Just en Chaussée:Saint Just en Chaussee:Saint-Just-en-Chaussee:
45.916667	3.85	42430	42248	82	Saint-Just-en-Chevalet	SAINT JUST EN CHEVALET:Saint Just en Chevalet
44.116667	4.216667	30580	30275	91	Saint-Just-et-Vacquières	SAINT JUST ET VACQUIERES:Saint Just et Vacquières:Saint Just et Vacquieres:Saint-Just-et-Vacquieres:
42.883333	2.266667	11500	11350	91	Saint-Just-et-le-Bézu	SAINT JUST ET LE:Saint Just et le Bézu:Saint Just et le Bezu:Saint-Just-et-le-Bezu:
45.9	4.25	42540	42249	82	Saint-Just-la-Pendue	SAINT JUST LA PENDUE:Saint Just la Pendue
45.866667	1.383333	87590	87156	72	Saint-Just-le-Martel	SAINT JUST LE MARTEL:Saint Just le Martel
45.233333	3.366667	43100	43206	72	Saint-Just-près-Brioude	SAINT JUST PRES BRIOUDE:Saint Just près Brioude:Saint Just pres Brioude:Saint-Just-pres-Brioude:
47.183333	-0.083333	49260	49291	52	Saint-Just-sur-Dive	SAINT JUST SUR DIVE:Saint Just sur Dive
45.483333	4.266667	42170	42250	82	Saint-Just-sur-Loire	SAINT JUST SUR LOIRE:Saint Just sur Loire
44.133333	2.366667	12800	12235	73	Saint-Just-sur-Viaur	SAINT JUST SUR VIAUR:Saint Just sur Viaur
43.983333	-0.233333	40240	40267	72	Saint-Justin	SAINT JUSTIN:Saint Justin
48.35	-2.05	22630	22308	53	Saint-Juvat	SAINT JUVAT:Saint Juvat
49.333333	4.933333	8250	8383	21	Saint-Juvin	SAINT JUVIN:Saint Juvin
43.916667	2.7	81160	81257	11	Saint-Juéry	SAINT JUERY:Saint Juéry:Saint Juery:Saint-Juery:
46.883333	1.483333	36500	36198	24	Saint-Lactencin	SAINT LACTENCIN:Saint Lactencin
46.116667	4.666667	69220	69218	82	Saint-Lager	SAINT LAGER:Saint Lager
44.683333	4.7	7210	7260	82	Saint-Lager-Bressac	SAINT LAGER BRESSAC:Saint Lager Bressac
46.8	5.6	39230	39486	43	Saint-Lamain	SAINT LAMAIN:Saint Lamain
48.733333	2.016667	78470	78561	11	Saint-Lambert	SAINT LAMBERT:Saint Lambert
47.283333	-0.083333	49400	49293	52	Saint-Lambert-des-Levées	SAINT LAMBERT DES LEVEES:Saint Lambert des Levées:Saint Lambert des Levees:Saint-Lambert-des-Levees:
47.3	-0.633333	49750	49292	52	Saint-Lambert-du-Lattay	SAINT LAMBERT DU LATTAY:Saint Lambert du Lattay
49.5	4.616667	8130	8384	21	Saint-Lambert-et-Mont-de-Jeux	SAINT LAMBERT ET MONT:Saint Lambert et Mont de Jeux
47.483333	-0.683333	49070	49294	52	Saint-Lambert-la-Potherie	SAINT LAMBERT LA POTHERIE:Saint Lambert la Potherie
48.516667	0.533333	61400	61414	25	Saint-Langis-lès-Mortagne	SAINT LANGIS LES MORTAGNE:Saint Langis lès Mortagne:Saint Langis les Mortagne:Saint-Langis-les-Mortagne:
43.591667	-0.058333	65700	65387	72	Saint-Lanne	SAINT LANNE:Saint Lanne
46.983333	-0.016667	86200	86227	11	Saint-Laon	SAINT LAON:Saint Laon
42.929166	0.894444	9800	9267	0	Saint-Lary	SAINT LARY:Saint Lary
42.816667	0.316667	65170	65388	72	Saint-Lary-Soulan	SAINT LARY SOULAN:Saint Lary Soulan
45.083333	5.2	38840	38410	82	Saint-Lattier	SAINT LATTIER:Saint Lattier
48.233333	-2.383333	22230	22309	53	Saint-Launeuc	SAINT LAUNEUC:Saint Launeuc
45.9	3.283333	63350	63372	83	Saint-Laure	SAINT LAURE:Saint Laure
46.05	6.366667	74800	74244	72	Saint-Laurent	SAINT LAURENT:Saint Laurent
50.3	2.8	62223	62753	31	Saint-Laurent-Blangy	SAINT LAURENT BLANGY:Saint Laurent Blangy
43.383333	-0.2	64160	64488	72	Saint-Laurent-Bretagne	SAINT LAURENT BRETAGNE:Saint Laurent Bretagne
45.283333	3.35	43100	43207	72	Saint-Laurent-Chabreuges	SAINT LAURENT CHABREUGES:Saint Laurent Chabreuges
46.576388	5.956666	39150	39487	0	Saint-Laurent-En-Grandvaux	SAINT LAURENT EN GRANDVAUX:Saint Laurent En Grandvaux
45.766667	3.916667	42130	42252	82	Saint-Laurent-Rochefort	SAINT LAURENT ROCHEFORT:Saint Laurent Rochefort
45.633333	4.683333	69440	69219	82	Saint-Laurent-d'Agny	SAINT LAURENT D AGNY:Saint Laurent d'Agny
43.633333	4.2	30220	30276	91	Saint-Laurent-d'Aigouze	SAINT LAURENT D AIGOUZE:Saint Laurent d'Aigouze
46.733333	4.516667	71210	71436	26	Saint-Laurent-d'Andenay	SAINT LAURENT D ANDENAY:Saint Laurent d'Andenay
45.033333	-0.466667	33240	33425	72	Saint-Laurent-d'Arce	SAINT LAURENT D ARCE:Saint Laurent d'Arce
45.95	4.566667	69620	69222	82	Saint-Laurent-d'Oingt	SAINT LAURENT D OINGT:Saint Laurent d'Oingt
44.45	3.116667	12560	12237	73	Saint-Laurent-d'Olt	SAINT LAURENT D OLT:Saint Laurent d'Olt
45.183333	5.1	26350	26310	82	Saint-Laurent-d'Onay	SAINT LAURENT D ONAY:Saint Laurent d'Onay
45.383333	0.116667	16190	16328	54	Saint-Laurent-de-Belzagot	SAINT LAURENT DE BELZAGOT:Saint Laurent de Belzagot
49.533333	0.25	76700	76596	23	Saint-Laurent-de-Brévedent	SAINT LAURENT DE BREVEDENT:Saint Laurent de Brévedent:Saint Laurent de Brevedent:Saint-Laurent-de-Brevedent:
44.2	4.533333	30200	30277	91	Saint-Laurent-de-Carnols	SAINT LAURENT DE CARNOLS:Saint Laurent de Carnols
42.383333	2.616667	66260	66179	91	Saint-Laurent-de-Cerdans	SAINT LAURENT DE CERDANS:Saint Laurent de Cerdans
45.733333	4.466667	69930	69220	82	Saint-Laurent-de-Chamousset	SAINT LAURENT DE CHAMOUSSET:Saint Laurent de Chamousset
45.7	-0.4	16100	16330	54	Saint-Laurent-de-Cognac	SAINT LAURENT DE COGNAC:Saint Laurent de Cognac
49.05	-0.416667	14220	14603	25	Saint-Laurent-de-Condel	SAINT LAURENT DE CONDEL:Saint Laurent de Condel
48.75	-1.116667	50670	50499	25	Saint-Laurent-de-Cuves	SAINT LAURENT DE CUVES:Saint Laurent de Cuves
45.95	0.483333	16450	16329	54	Saint-Laurent-de-Céris	SAINT LAURENT DE CERIS:Saint Laurent de Céris:Saint Laurent de Ceris:Saint-Laurent-de-Ceris:
43.533333	-1.266667	40390	40268	72	Saint-Laurent-de-Gosse	SAINT LAURENT DE GOSSE:Saint Laurent de Gosse
46.4	0.55	86410	86228	11	Saint-Laurent-de-Jourdes	SAINT LAURENT DE JOURDES:Saint Laurent de Jourdes
47.5	0.25	37330	37223	24	Saint-Laurent-de-Lin	SAINT LAURENT DE LIN:Saint Laurent de Lin
44.2	2.966667	12620	12236	73	Saint-Laurent-de-Lévézou	SAINT LAURENT DE LEVEZOU:Saint Laurent de Lévézou:Saint Laurent de Levezou:Saint-Laurent-de-Levezou:
45.683333	5.033333	69720	69288	82	Saint-Laurent-de-Mure	SAINT LAURENT DE MURE:Saint Laurent de Mure
44.6	3.2	48100	48165	91	Saint-Laurent-de-Muret	SAINT LAURENT DE MURET:Saint Laurent de Muret
43.083333	0.483333	65150	65389	72	Saint-Laurent-de-Neste	SAINT LAURENT DE NESTE:Saint Laurent de Neste
48.566667	-1.25	50111	50500	25	Saint-Laurent-de-Terregatte	SAINT LAURENT DE TERREGATTE:Saint Laurent de Terregatte
44.266667	3.6	48400	48166	91	Saint-Laurent-de-Trèves	SAINT LAURENT DE TREVES:Saint Laurent de Trèves:Saint Laurent de Treves:Saint-Laurent-de-Treves:
45.716667	4.633333	69670	69221	82	Saint-Laurent-de-Vaux	SAINT LAURENT DE VAUX:Saint Laurent de Vaux
44.766667	3.15	48310	48167	91	Saint-Laurent-de-Veyrès	SAINT LAURENT DE VEYRES:Saint Laurent de Veyrès:Saint Laurent de Veyres:Saint-Laurent-de-Veyres:
46.033333	-0.7	17380	17352	54	Saint-Laurent-de-la-Barrière	SAINT LAURENT DE LA:Saint Laurent de la Barrière:Saint Laurent de la Barriere:Saint-Laurent-de-la-Barriere:
47.316667	-0.8	49290	49295	52	Saint-Laurent-de-la-Plaine	SAINT LAURENT DE LA:Saint Laurent de la Plaine
45.983333	-1.033333	17450	17353	54	Saint-Laurent-de-la-Prée	SAINT LAURENT DE LA:Saint Laurent de la Prée:Saint Laurent de la Pree:Saint-Laurent-de-la-Pree:
42.766667	2.983333	66250	66180	91	Saint-Laurent-de-la-Salanque	SAINT LAURENT DE LA:Saint Laurent de la Salanque
46.566667	-0.916667	85410	85237	11	Saint-Laurent-de-la-Salle	SAINT LAURENT DE LA:Saint Laurent de la Salle
44.05	4.7	30126	30278	91	Saint-Laurent-des-Arbres	SAINT LAURENT DES ARBRES:Saint Laurent des Arbres
47.283333	-1.183333	49270	49296	52	Saint-Laurent-des-Autels	SAINT LAURENT DES AUTELS:Saint Laurent des Autels
47.85	1.45	41240	41219	24	Saint-Laurent-des-Bois	SAINT LAURENT DES BOIS:Saint Laurent des Bois
44.966667	0.75	24510	24435	72	Saint-Laurent-des-Bâtons	SAINT LAURENT DES BATONS:Saint Laurent des Bâtons:Saint Laurent des Batons:Saint-Laurent-des-Batons:
44.883333	-0.133333	33330	33426	72	Saint-Laurent-des-Combes	SAINT LAURENT DES COMBES:Saint Laurent des Combes
45.033333	0.25	24400	24436	72	Saint-Laurent-des-Hommes	SAINT LAURENT DES HOMMES:Saint Laurent des Hommes
47.766667	-0.55	53290	53231	52	Saint-Laurent-des-Mortiers	SAINT LAURENT DES MORTIERS:Saint Laurent des Mortiers
44.816667	0.45	24100	24437	72	Saint-Laurent-des-Vignes	SAINT LAURENT DES VIGNES:Saint Laurent des Vignes
44.633333	-0.133333	33540	33427	72	Saint-Laurent-du-Bois	SAINT LAURENT DU BOIS:Saint Laurent du Bois
44.65	6.116667	5500	5148	72	Saint-Laurent-du-Cros	SAINT LAURENT DU CROS:Saint Laurent du Cros
49.133333	0.033333	14340	14604	25	Saint-Laurent-du-Mont	SAINT LAURENT DU MONT:Saint Laurent du Mont
47.35	-0.95	49410	49297	52	Saint-Laurent-du-Mottay	SAINT LAURENT DU MOTTAY:Saint Laurent du Mottay
44.816667	4.766667	7800	7261	82	Saint-Laurent-du-Pape	SAINT LAURENT DU PAPE:Saint Laurent du Pape
44.616667	-0.116667	33190	33428	72	Saint-Laurent-du-Plan	SAINT LAURENT DU PLAN:Saint Laurent du Plan
45.383333	5.733333	38380	38412	82	Saint-Laurent-du-Pont	SAINT LAURENT DU PONT:Saint Laurent du Pont
48.883333	0.466667	27390	27556	23	Saint-Laurent-du-Tencement	SAINT LAURENT DU TENCEMENT:Saint Laurent du Tencement
43.666667	7.183333	6700	6123	93	Saint-Laurent-du-Var	SAINT LAURENT DU VAR:Saint Laurent du Var
43.716667	6.066667	4500	4186	93	Saint-Laurent-du-Verdon	SAINT LAURENT DU VERDON:Saint Laurent du Verdon
44.883333	5.85	38350	38413	82	Saint-Laurent-en-Beaumont	SAINT LAURENT EN BEAUMONT:Saint Laurent en Beaumont
46.266667	4.25	71800	71437	26	Saint-Laurent-en-Brionnais	SAINT LAURENT EN BRIONNAIS:Saint Laurent en Brionnais
49.75	0.883333	76560	76597	23	Saint-Laurent-en-Caux	SAINT LAURENT EN CAUX:Saint Laurent en Caux
47.583333	0.783333	37380	37224	24	Saint-Laurent-en-Gâtines	SAINT LAURENT EN GATINES:Saint Laurent en Gâtines:Saint Laurent en Gatines:Saint-Laurent-en-Gatines:
45.033333	5.333333	26190	26311	82	Saint-Laurent-en-Royans	SAINT LAURENT EN ROYANS:Saint Laurent en Royans
47.341667	2.991667	58150	58248	26	Saint-Laurent-l'Abbaye	SAINT LAURENT L ABBAYE:Saint Laurent l'Abbaye
45.683333	4.2	42210	42251	82	Saint-Laurent-la-Conche	SAINT LAURENT LA CONCHE:Saint Laurent la Conche
48.7	1.55	28210	28343	24	Saint-Laurent-la-Gâtine	SAINT LAURENT LA GATINE:Saint Laurent la Gâtine:Saint Laurent la Gatine:Saint-Laurent-la-Gatine:
46.6	5.516667	39570	39488	43	Saint-Laurent-la-Roche	SAINT LAURENT LA ROCHE:Saint Laurent la Roche
44.75	1.116667	24170	24438	72	Saint-Laurent-la-Vallée	SAINT LAURENT LA VALLEE:Saint Laurent la Vallée:Saint Laurent la Vallee:Saint-Laurent-la-Vallee:
44.1	4.466667	30330	30279	91	Saint-Laurent-la-Vernède	SAINT LAURENT LA VERNEDE:Saint Laurent la Vernède:Saint Laurent la Vernede:Saint-Laurent-la-Vernede:
43.933333	3.65	30440	30280	91	Saint-Laurent-le-Minier	SAINT LAURENT LE MINIER:Saint Laurent le Minier
44.616667	3.966667	7590	7262	82	Saint-Laurent-les-Bains	SAINT LAURENT LES BAINS:Saint Laurent les Bains
44.866667	1.9	46400	46273	73	Saint-Laurent-les-Tours	SAINT LAURENT LES TOURS:Saint Laurent les Tours
45.95	1.5	87340	87157	72	Saint-Laurent-les-Églises	SAINT LAURENT LES EGLISES:Saint Laurent les Églises:Saint Laurent les Eglises:Saint-Laurent-les-Eglises:
44.633333	4.483333	7170	7263	82	Saint-Laurent-sous-Coiron	SAINT LAURENT SOUS COIRON:Saint Laurent sous Coiron
45.766667	0.95	87310	87158	72	Saint-Laurent-sur-Gorre	SAINT LAURENT SUR GORRE:Saint Laurent sur Gorre
45.15	0.8	24330	24439	72	Saint-Laurent-sur-Manoire	SAINT LAURENT SUR MANOIRE:Saint Laurent sur Manoire
49.366667	-0.883333	14710	14605	25	Saint-Laurent-sur-Mer	SAINT LAURENT SUR MER:Saint Laurent sur Mer
49.4	5.516667	55150	55461	41	Saint-Laurent-sur-Othain	SAINT LAURENT SUR OTHAIN:Saint Laurent sur Othain
46.3	4.833333	1620	1370	82	Saint-Laurent-sur-Saône	SAINT LAURENT SUR SAONE:Saint Laurent sur Saône:Saint Laurent sur Saone:Saint-Laurent-sur-Saone:
46.95	-0.883333	85290	85238	11	Saint-Laurent-sur-Sèvre	SAINT LAURENT SUR SEVRE:Saint Laurent sur Sèvre:Saint Laurent sur Sevre:Saint-Laurent-sur-Sevre:
46.516667	-0.566667	79160	79263	74	Saint-Laurs	SAINT LAURS:Saint Laurs
49.216667	2.416667	60340	60584	22	Saint-Leu-d'Esserent	SAINT LEU D ESSERENT:Saint Leu d'Esserent
49.016667	2.25	95320	95563	11	Saint-Leu-la-Forêt	SAINT LEU LA FORET:Saint Leu la Forêt:Saint Leu la Foret:Saint-Leu-la-Foret:
43.366667	0.05	65500	65390	72	Saint-Lezer	SAINT LEZER:Saint Lezer
43.766667	1.766667	81500	81261	11	Saint-Lieux-lès-Lavaur	SAINT LIEUX LES LAVAUR:Saint Lieux lès Lavaur:Saint Lieux les Lavaur:Saint-Lieux-les-Lavaur:
46.333333	-0.516667	79000	79266	74	Saint-Liguaire	SAINT LIGUAIRE:Saint Liguaire
46.533333	-0.233333	79420	79267	74	Saint-Lin	SAINT LIN:Saint Lin
43.983333	6.4	4330	4187	93	Saint-Lions	SAINT LIONS:Saint Lions
43	1.133333	9190	9268	73	Saint-Lizier	SAINT LIZIER:Saint Lizier
43.416667	0.95	32220	32386	91	Saint-Lizier-du-Planté	SAINT LIZIER DU PLANTE:Saint Lizier du Planté:Saint Lizier du Plante:Saint-Lizier-du-Plante:
49.333333	-1.666667	50580	50503	25	Saint-Lo-d'Ourville	SAINT LO D OURVILLE:Saint Lo d'Ourville
43.616667	-1.116667	40300	40269	72	Saint-Lon-les-Mines	SAINT LON LES MINES:Saint Lon les Mines
48.35	0.35	72600	72295	52	Saint-Longis	SAINT LONGIS:Saint Longis
48.55	-2.233333	22130	22311	53	Saint-Lormel	SAINT LORMEL:Saint Lormel
46.816667	5.633333	39230	39489	43	Saint-Lothain	SAINT LOTHAIN:Saint Lothain
44.55	-0.183333	33210	33432	72	Saint-Loubert	SAINT LOUBERT:Saint Loubert
43.683333	-0.416667	40320	40270	72	Saint-Loubouer	SAINT LOUBOUER:Saint Loubouer
44.916667	-0.433333	33450	33433	72	Saint-Loubès	SAINT LOUBES:Saint Loubès:Saint Loubes:Saint-Loubes:
49.1	-0.666667	14310	14607	25	Saint-Louet-sur-Seulles	SAINT LOUET SUR SEULLES:Saint Louet sur Seulles
48.983333	-0.983333	50420	50504	25	Saint-Louet-sur-Vire	SAINT LOUET SUR VIRE:Saint Louet sur Vire
47.583333	7.566667	68128	68297	72	Saint-Louis	SAINT LOUIS:Saint Louis
44.95	-0.533333	33440	33434	72	Saint-Louis-de-Montferrand	SAINT LOUIS DE MONTFERRAND:Saint Louis de Montferrand
45.066667	0.4	24400	24444	72	Saint-Louis-en-l'Isle	SAINT LOUIS EN L:Saint Louis en l'Isle
42.85	2.316667	11500	11352	91	Saint-Louis-et-Parahou	SAINT LOUIS ET PARAHOU:Saint Louis et Parahou
48.983333	7.35	57620	57619	41	Saint-Louis-lès-Bitche	SAINT LOUIS LES BITCHE:Saint Louis lès Bitche:Saint Louis les Bitche:Saint-Louis-les-Bitche:
44.083333	0.866667	82340	82165	11	Saint-Loup	SAINT LOUP:Saint Loup
43.7	1.483333	31140	31497	72	Saint-Loup-Cammas	SAINT LOUP CAMMAS:Saint Loup Cammas
49.45	4.216667	8300	8386	21	Saint-Loup-Champagne	SAINT LOUP CHAMPAGNE:Saint Loup Champagne
49.25	-0.716667	14400	14609	25	Saint-Loup-Hors	SAINT LOUP HORS:Saint Loup Hors
47.416667	5.733333	70100	70466	72	Saint-Loup-Nantouard	SAINT LOUP NANTOUARD:Saint Loup Nantouard
49.583333	4.616667	8130	8387	21	Saint-Loup-Terrier	SAINT LOUP TERRIER:Saint Loup Terrier
48.016667	3.166667	89330	89350	11	Saint-Loup-d'Ordon	SAINT LOUP D ORDON:Saint Loup d'Ordon
48.533333	3.2	77650	77418	11	Saint-Loup-de Naud	SAINT LOUP DE NAUD:Saint Loup de Naud
48.45	3.633333	10100	10347	21	Saint-Loup-de-Buffigny	SAINT LOUP DE BUFFIGNY:Saint Loup de Buffigny
49.116667	0.016667	14340	14608	25	Saint-Loup-de-Fribois	SAINT LOUP DE FRIBOIS:Saint Loup de Fribois
48.05	2.916667	45210	45287	24	Saint-Loup-de-Gonois	SAINT LOUP DE GONOIS:Saint Loup de Gonois
46.95	4.9	71133	71443	26	Saint-Loup-de-la-Salle	SAINT LOUP DE LA:Saint Loup de la Salle
46.816667	2.383333	18190	18221	24	Saint-Loup-des-Chaumes	SAINT LOUP DES CHAUMES:Saint Loup des Chaumes
48.033333	2.416667	45340	45288	24	Saint-Loup-des-Vignes	SAINT LOUP DES VIGNES:Saint Loup des Vignes
47.9	-0.416667	53290	53233	52	Saint-Loup-du-Dorat	SAINT LOUP DU DORAT:Saint Loup du Dorat
48.383333	-0.583333	53300	53234	52	Saint-Loup-du-Gast	SAINT LOUP DU GAST:Saint Loup du Gast
43.25	0.566667	31350	31498	72	Saint-Loup-en-Comminges	SAINT LOUP EN COMMINGES:Saint Loup en Comminges
47.883333	5.083333	52210	52450	72	Saint-Loup-sur-Aujon	SAINT LOUP SUR AUJON:Saint Loup sur Aujon
47.883333	6.266667	70800	70467	72	Saint-Loup-sur-Semouse	SAINT LOUP SUR SEMOUSE:Saint Loup sur Semouse
48.7	0.016667	61570	61417	25	Saint-Loyer-des-Champs	SAINT LOYER DES CHAMPS:Saint Loyer des Champs
48.716667	1.1	28270	28346	24	Saint-Lubin-de-Cravant	SAINT LUBIN DE CRAVANT:Saint Lubin de Cravant
48.816667	1.566667	28410	28347	24	Saint-Lubin-de-la-Haye	SAINT LUBIN DE LA:Saint Lubin de la Haye
48.766667	1.216667	28350	28348	24	Saint-Lubin-des-Joncherets	SAINT LUBIN DES JONCHERETS:Saint Lubin des Joncherets
47.616667	1.233333	41190	41223	24	Saint-Lubin-en-Vergonnois	SAINT LUBIN EN VERGONNOIS:Saint Lubin en Vergonnois
48.975	1.241667	27930	27560	23	Saint-Luc	SAINT LUC:Saint Luc
49.5	1.45	76780	76601	23	Saint-Lucien	SAINT LUCIEN:Saint Lucien
48.8	4.633333	51300	51496	21	Saint-Lumier-en-Champagne	SAINT LUMIER EN CHAMPAGNE:Saint Lumier en Champagne
48.733333	4.8	51340	51497	21	Saint-Lumier-la-Populeuse	SAINT LUMIER LA POPULEUSE:Saint Lumier la Populeuse
47.083333	-1.333333	44190	44173	52	Saint-Lumine-de-Clisson	SAINT LUMINE DE CLISSON:Saint Lumine de Clisson
47.05	-1.716667	44310	44174	52	Saint-Lumine-de-Coutais	SAINT LUMINE DE COUTAIS:Saint Lumine de Coutais
48.633333	-2.116667	35800	35287	53	Saint-Lunaire	SAINT LUNAIRE:Saint Lunaire
48.433333	1.316667	28190	28350	24	Saint-Luperce	SAINT LUPERCE:Saint Luperce
46.4	5.783333	39170	39491	43	Saint-Lupicin	SAINT LUPICIN:Saint Lupicin
