alpha,nG,nE,n,replicate,nComb,nPosEigen,time_eigen,Frobenius_eigen,CMD_eigen,nPC_eigen,pPC_eigen,time_tensorEVD,Frobenius_tensorEVD,CMD_tensorEVD,nPC_tensorEVD,pPC_tensorEVD,time_trlan,Frobenius_trlan,CMD_trlan,nPC_trlan,pPC_trlan,time_eigs,Frobenius_eigs,CMD_eigs,nPC_eigs,pPC_eigs,time_chol,Frobenius_chol,CMD_chol,nPC_chol,pPC_chol
1,500,10,10000,8,4322,4322,,,,,,0.862,3.68415259184041e-12,7.7715611723761e-16,5000,1.1568718186025,,,,,,,,,,,4.958,2.08176061619564e-13,7.7715611723761e-16,10000,2.313743637205
1,1000,10,10000,8,6230,6230,,,,,,2.112,3.77908197791944e-12,-1.99840144432528e-15,10000,1.60513643659711,,,,,,,,,,,5.198,2.29755365285532e-13,1.11022302462516e-15,10000,1.60513643659711
1,100,30,10000,8,2869,2869,,,,,,0.517,2.60081943558476e-12,1.22124532708767e-15,3000,1.04566050888811,,,,,,,,,,,4.987,1.97880190706765e-13,7.32747196252603e-15,10000,3.48553502962705
1,500,30,10000,8,7251,7251,,,,,,5.92,3.05140281398414e-12,5.44009282066327e-15,15000,2.06868018204386,,,,,,,,,,,4.941,1.68829224984977e-13,8.88178419700125e-16,10000,1.37912012136257
1,1000,30,10000,8,8507,8507,,,,,,12.759,3.14416974925818e-12,0,30000,3.5265075819913,,,,,,,,,,,6.96,1.72893420441616e-13,4.66293670342566e-15,10000,1.17550252733043
1,100,50,10000,8,4308,4308,,,,,,0.972999999999999,4.28074380325423e-12,1.99840144432528e-15,5000,1.16063138347261,,,,,,,,,,,5.839,1.92815658045047e-13,1.66533453693773e-15,10000,2.32126276694522
1,500,50,10000,8,8221,8221,,,,,,4.61,3.74814351087313e-12,1.11022302462516e-15,25000,3.04099257997811,,,,,,,,,,,5.795,1.69430881859666e-13,2.22044604925031e-15,10000,1.21639703199124
1,1000,50,10000,8,9052,9052,,,,,,9.967,3.17318367349542e-12,1.22124532708767e-15,50000,5.52364118426867,,,,,,,,,,,6.006,1.74232229280407e-13,7.7715611723761e-16,10000,1.10472823685373
1,100,10,20000,8,1000,1000,,,,,,0.389000000000001,9.09492158986449e-12,1.45439216225896e-14,1000,1,,,,,,,,,,,37.996,5.86008805194778e-13,8.21565038222616e-15,20000,20
1,500,10,20000,8,4922,4922,,,,,,1.762,8.11076851975704e-12,1.33226762955019e-15,5000,1.01584721657863,,,,,,,,,,,38.061,5.1326389441086e-13,-7.99360577730113e-15,20000,4.06338886631451
1,1000,10,20000,8,8637,8637,,,,,,3.823,6.29080589483997e-12,-4.44089209850063e-15,10000,1.15780942456872,,,,,,,,,,,33.761,4.71861133966722e-13,-4.44089209850063e-16,20000,2.31561884913743
1,100,30,20000,8,2995,2995,,,,,,1.021,5.41043569701705e-12,-8.88178419700125e-16,3000,1.0016694490818,,,,,,,,,,,33.678,4.32250906813278e-13,-4.88498130835069e-15,20000,6.67779632721202
1,500,30,20000,8,11071,11071,,,,,,5.34,7.87630792318679e-12,4.77395900588817e-15,15000,1.35489115707705,,,,,,,,,,,37.288,4.01551686707393e-13,3.33066907387547e-16,20000,1.8065215427694
1,1000,30,20000,8,14652,14652,,,,,,11.597,5.76457155321004e-12,-3.99680288865056e-15,30000,2.04750204750205,,,,,,,,,,,34.221,4.28853811195093e-13,-1.11022302462516e-15,20000,1.36500136500137
1,100,50,20000,8,4918,4918,,,,,,1.981,7.76258289611099e-12,-7.7715611723761e-15,5000,1.01667344448963,,,,,,,,,,,34.084,4.55928311112801e-13,-5.55111512312578e-15,20000,4.06669377795852
1,500,50,20000,8,13776,13776,,,,,,9.142,7.97895925311514e-12,-1.11022302462516e-15,25000,1.81475029036005,,,,,,,,,,,37.637,3.92385412215614e-13,-6.66133814775094e-16,20000,1.45180023228804
1,1000,50,20000,8,16490,16490,,,,,,19.912,4.91198604754312e-12,-1.33226762955019e-15,50000,3.03214069132808,,,,,,,,,,,37.499,3.53066568521988e-13,-4.2188474935756e-15,20000,1.21285627653123
1,100,10,30000,8,1000,1000,,,,,,0.525,2.04435490987107e-11,2.25375273998907e-14,1000,1,,,,,,,,,,,113.013,1.02625969508928e-12,-1.48769885299771e-14,30000,30
1,500,10,30000,8,4987,4987,,,,,,2.593,1.30554767336635e-11,-7.105427357601e-15,5000,1.00260677762182,,,,,,,,,,,105.7,8.4931388223674e-13,-1.06581410364015e-14,30000,6.0156406657309
1,1000,10,30000,8,9480,9480,,,,,,5.665,1.21817731011043e-11,1.58761892521397e-14,10000,1.05485232067511,,,,,,,,,,,144.854,8.39450389079936e-13,-2.88657986402541e-15,30000,3.16455696202532
1,100,30,30000,8,3000,3000,,,,,,1.658,5.87834151232007e-12,-4.44089209850063e-15,3000,1,,,,,,,,,,,125.807,6.85288768666276e-13,1.50990331349021e-14,30000,10
1,500,30,30000,8,12994,12994,,,,,,17.145,7.76671445472821e-12,-1.17683640610267e-14,15000,1.15437894412806,,,,,,,,,,,156.352,6.63831514812553e-13,1.02140518265514e-14,30000,2.30875788825612
1,1000,30,30000,8,18935,18935,,,,,,37.096,1.19240075851662e-11,-6.43929354282591e-15,30000,1.584367573277,,,,,,,,,,,105.883,6.23385141829704e-13,8.65973959207622e-15,30000,1.584367573277
1,100,50,30000,8,4989,4989,,,,,,2.609,7.43695875576978e-12,1.77635683940025e-15,5000,1.00220485067148,,,,,,,,,,,111.881,6.81432943811681e-13,1.22124532708767e-15,30000,6.01322910402886
1,500,50,30000,8,17398,17398,,,,,,16.236,1.03056809211893e-11,-6.43929354282591e-15,25000,1.43694677549144,,,,,,,,,,,109.774,6.48653690544121e-13,-2.22044604925031e-15,30000,1.72433613058972
1,1000,50,30000,8,22554,22554,,,,,,61.598,8.70215532367072e-12,6.88338275267597e-15,50000,2.21690165824244,,,,,,,,,,,110.271,6.50538672232112e-13,2.66453525910038e-15,30000,1.33014099494546
1,100,10,10000,9,999,999,,,,,,0.157,3.38859848584127e-12,8.54871728961371e-15,1000,1.001001001001,,,,,,,,,,,5.151,2.36155475200266e-13,-5.77315972805081e-15,10000,10.01001001001
1,500,10,10000,9,4358,4358,,,,,,0.849,4.00917551201631e-12,1.99840144432528e-15,5000,1.14731528223956,,,,,,,,,,,5.194,2.22680753066896e-13,-1.99840144432528e-15,10000,2.29463056447912
1,1000,10,10000,9,6338,6338,,,,,,2.1,4.36184054978413e-12,-8.88178419700125e-16,10000,1.57778479015462,,,,,,,,,,,5.162,2.2735782766702e-13,3.33066907387547e-15,10000,1.57778479015462
1,100,30,10000,9,2893,2893,,,,,,0.510999999999999,2.38039116657316e-12,-8.88178419700125e-16,3000,1.03698582786035,,,,,,,,,,,5.636,2.0491682858529e-13,2.77555756156289e-15,10000,3.45661942620118
1,500,30,10000,9,7266,7266,,,,,,2.502,3.19250571513076e-12,3.21964677141295e-15,15000,2.06440957886045,,,,,,,,,,,5.359,1.75359960255912e-13,-3.10862446895044e-15,10000,1.37627305257363
1,1000,30,10000,9,8507,8507,,,,,,5.636,2.77167516099833e-12,-2.44249065417534e-15,30000,3.5265075819913,,,,,,,,,,,5.339,1.68897456944043e-13,-7.105427357601e-15,10000,1.17550252733043
1,100,50,10000,9,4342,4342,,,,,,0.929,3.34321771368024e-12,2.66453525910038e-15,5000,1.15154306771073,,,,,,,,,,,5.009,1.93555954227526e-13,-2.22044604925031e-16,10000,2.30308613542146
1,500,50,10000,9,8252,8252,,,,,,4.364,3.05091985453943e-12,-2.44249065417534e-15,25000,3.02956858943286,,,,,,,,,,,5.404,1.67545847996525e-13,-2.22044604925031e-16,10000,1.21182743577315
1,1000,50,10000,9,9054,9054,,,,,,9.914,3.08366485657491e-12,6.66133814775094e-16,50000,5.52242102937928,,,,,,,,,,,5.376,1.70267310863517e-13,1.66533453693773e-15,10000,1.10448420587586
1,100,10,20000,9,1000,1000,,,,,,0.345000000000001,8.7082882974578e-12,1.21014309684142e-14,1000,1,,,,,,,,,,,36.369,5.5870431221744e-13,6.99440505513849e-15,20000,20
1,500,10,20000,9,4910,4910,,,,,,1.813,9.54124960214381e-12,8.88178419700125e-16,5000,1.0183299389002,,,,,,,,,,,34.163,4.85326833436515e-13,4.44089209850063e-15,20000,4.07331975560081
1,1000,10,20000,9,8627,8627,,,,,,3.824,6.96335990958277e-12,-1.99840144432528e-15,10000,1.15915150110119,,,,,,,,,,,33.94,5.16871821862527e-13,1.4432899320127e-15,20000,2.31830300220239
1,100,30,20000,9,2997,2997,,,,,,1.023,5.23610548430288e-12,-9.76996261670138e-15,3000,1.001001001001,,,,,,,,,,,35.466,4.38098957031379e-13,3.77475828372553e-15,20000,6.67334000667334
1,500,30,20000,9,11028,11028,,,,,,5.225,5.40921425412988e-12,-4.44089209850063e-16,15000,1.36017410228509,,,,,,,,,,,34.035,3.95736901201887e-13,-1.99840144432528e-15,20000,1.81356546971346
1,1000,30,20000,9,14690,14690,,,,,,12.943,5.85982981375868e-12,-9.32587340685131e-15,30000,2.04220558202859,,,,,,,,,,,33.794,3.78375880079864e-13,6.43929354282591e-15,20000,1.36147038801906
1,100,50,20000,9,4905,4905,,,,,,1.671,5.06142826083053e-12,-5.77315972805081e-15,5000,1.01936799184506,,,,,,,,,,,35.577,4.16286434648035e-13,-3.77475828372553e-15,20000,4.07747196738022
1,500,50,20000,9,13792,13792,,,,,,9.1,3.23190459428462e-11,2.77555756156289e-15,25000,1.81264501160093,,,,,,,,,,,33.794,3.44551371862612e-13,-1.33226762955019e-15,20000,1.45011600928074
1,1000,50,20000,9,16424,16424,,,,,,18.964,6.11506435664258e-12,-3.5527136788005e-15,50000,3.04432537749635,,,,,,,,,,,33.755,3.626405852389e-13,-1.11022302462516e-15,20000,1.21773015099854
1,100,10,30000,9,1000,1000,,,,,,0.519,1.16146618659406e-11,-3.77475828372553e-14,1000,1,,,,,,,,,,,120.12,9.17427342485474e-13,-3.08642000845794e-14,30000,30
1,500,10,30000,9,4984,4984,,,,,,5.35,1.19506506856427e-11,-3.10862446895044e-15,5000,1.00321027287319,,,,,,,,,,,113.137,8.79741005905696e-13,-1.04360964314765e-14,30000,6.01926163723917
1,1000,10,30000,9,9500,9500,,,,,,5.742,1.323316311215e-11,-4.44089209850063e-16,10000,1.05263157894737,,,,,,,,,,,112.703,8.7894061610898e-13,-7.7715611723761e-15,30000,3.15789473684211
1,100,30,30000,9,3000,3000,,,,,,1.551,1.05201922150522e-11,-8.21565038222616e-15,3000,1,,,,,,,,,,,121.115,7.55126128090741e-13,-3.99680288865056e-15,30000,10
1,500,30,30000,9,12951,12951,,,,,,8.004,9.66803779632861e-12,-9.99200722162641e-15,15000,1.15821172110262,,,,,,,,,,,116.301,6.69157169431725e-13,-4.66293670342566e-15,30000,2.31642344220524
1,1000,30,30000,9,18998,18998,,,,,,17.231,9.63315708523627e-12,-5.55111512312578e-15,30000,1.57911359090431,,,,,,,,,,,116.385,7.18772680299137e-13,1.88737914186277e-15,30000,1.57911359090431
1,100,50,30000,9,4985,4985,,,,,,2.677,1.00059743178755e-11,4.66293670342566e-15,5000,1.00300902708124,,,,,,,,,,,113.354,6.56563902784827e-13,5.99520433297585e-15,30000,6.01805416248746
1,500,50,30000,9,17448,17448,,,,,,14.046,1.08097413699427e-11,-3.77475828372553e-15,25000,1.43282897753324,,,,,,,,,,,111.127,6.57097170593086e-13,-2.22044604925031e-16,30000,1.71939477303989
1,1000,50,30000,9,22561,22561,,,,,,30.505,8.24283276261773e-12,-1.13242748511766e-14,50000,2.21621382030938,,,,,,,,,,,110.474,6.07548741515147e-13,7.43849426498855e-15,30000,1.32972829218563
1,100,10,10000,10,1000,1000,,,,,,0.154,5.09148419356991e-12,4.9960036108132e-15,1000,1,,,,,,,,,,,5.991,2.60687733592234e-13,-2.44249065417534e-15,10000,10
1,500,10,10000,10,4317,4317,,,,,,0.841999999999999,3.78567803709375e-12,-3.99680288865056e-15,5000,1.15821172110262,,,,,,,,,,,5.73,2.45656290960687e-13,-8.88178419700125e-16,10000,2.31642344220524
1,1000,10,10000,10,6310,6310,,,,,,2.514,3.69244008938898e-12,3.33066907387547e-15,10000,1.58478605388273,,,,,,,,,,,5.7,2.06831126403478e-13,-6.66133814775094e-16,10000,1.58478605388273
1,100,30,10000,10,2886,2886,,,,,,0.631,5.34329654740054e-12,-1.77635683940025e-15,3000,1.03950103950104,,,,,,,,,,,5.881,2.22115562597074e-13,-1.55431223447522e-15,10000,3.46500346500347
1,500,30,10000,10,7262,7262,,,,,,2.503,4.38975050482079e-12,-4.44089209850063e-16,15000,2.065546681355,,,,,,,,,,,5.774,1.76321068839583e-13,1.4432899320127e-15,10000,1.37703112090333
1,1000,30,10000,10,8496,8496,,,,,,6.467,2.84690912635074e-12,-2.44249065417534e-15,30000,3.53107344632768,,,,,,,,,,,5.766,1.72559154863189e-13,2.22044604925031e-16,10000,1.17702448210923
1,100,50,10000,10,4356,4356,,,,,,0.812000000000001,2.38796414304937e-12,3.33066907387547e-16,5000,1.14784205693297,,,,,,,,,,,6.855,1.87747628331556e-13,1.33226762955019e-15,10000,2.29568411386593
1,500,50,10000,10,8192,8192,,,,,,4.709,3.86469975700184e-12,1.77635683940025e-15,25000,3.0517578125,,,,,,,,,,,5.644,1.59740124301324e-13,2.99760216648792e-15,10000,1.220703125
1,1000,50,10000,10,9049,9049,,,,,,10.235,3.59767996534825e-12,-4.44089209850063e-16,50000,5.52547242789259,,,,,,,,,,,6.816,1.61937290817062e-13,2.77555756156289e-15,10000,1.10509448557852
1,100,10,20000,10,1000,1000,,,,,,0.337999999999999,5.89201915653928e-12,-3.5527136788005e-15,1000,1,,,,,,,,,,,41.108,5.21466950434758e-13,-1.59872115546023e-14,20000,20
1,500,10,20000,10,4928,4928,,,,,,1.826,9.5683118005476e-12,-5.10702591327572e-15,5000,1.01461038961039,,,,,,,,,,,38.613,4.84418684700161e-13,-2.44249065417534e-15,20000,4.05844155844156
1,1000,10,20000,10,8628,8628,,,,,,3.912,6.90255219375856e-12,4.55191440096314e-15,10000,1.15901715345387,,,,,,,,,,,41.51,4.97898693761194e-13,-6.66133814775094e-16,20000,2.31803430690774
1,100,30,20000,10,2994,2994,,,,,,0.997999999999999,4.35838008704492e-12,-8.88178419700125e-16,3000,1.00200400801603,,,,,,,,,,,41.192,4.73237717559112e-13,7.43849426498855e-15,20000,6.68002672010688
1,500,30,20000,10,11046,11046,,,,,,5.952,6.43418696981787e-12,7.66053886991358e-15,15000,1.35795763172189,,,,,,,,,,,40.937,4.02181965819206e-13,5.6621374255883e-15,20000,1.81061017562919
1,1000,30,20000,10,14709,14709,,,,,,11.6,5.48128605135769e-12,0,30000,2.03956761166633,,,,,,,,,,,42.281,3.90211560039738e-13,3.5527136788005e-15,20000,1.35971174111088
1,100,50,20000,10,4911,4911,,,,,,1.752,6.00529993559736e-12,-3.77475828372553e-15,5000,1.01812258195887,,,,,,,,,,,39.872,4.13007450709613e-13,8.54871728961371e-15,20000,4.07249032783547
1,500,50,20000,10,13779,13779,,,,,,9.128,6.59316236079059e-12,-3.77475828372553e-15,25000,1.81435517816968,,,,,,,,,,,39.772,3.63852898218359e-13,-2.44249065417534e-15,20000,1.45148414253574
1,1000,50,20000,10,16480,16480,,,,,,21.435,8.75893505650941e-12,-6.66133814775094e-16,50000,3.03398058252427,,,,,,,,,,,35.692,3.78038873726083e-13,-8.88178419700125e-16,20000,1.21359223300971
1,100,10,30000,10,1000,1000,,,,,,0.554,8.03903682289013e-12,-2.24265050974282e-14,1000,1,,,,,,,,,,,109.237,8.77659070492855e-13,1.4432899320127e-14,30000,30
1,500,10,30000,10,4988,4988,,,,,,2.914,1.13244898735076e-11,1.77635683940025e-15,5000,1.00240577385726,,,,,,,,,,,108.925,8.63770952295133e-13,4.2188474935756e-15,30000,6.01443464314354
1,1000,10,30000,10,9474,9474,,,,,,6.105,1.20327612766073e-11,-2.44249065417534e-15,10000,1.05552037154317,,,,,,,,,,,111.662,8.98896287966028e-13,6.32827124036339e-15,30000,3.16656111462951
1,100,30,30000,10,3000,3000,,,,,,1.529,1.04922568031719e-11,-1.77635683940025e-14,3000,1,,,,,,,,,,,128.597,7.4641913959489e-13,1.88737914186277e-15,30000,10
1,500,30,30000,10,12983,12983,,,,,,8.271,1.24072297172353e-11,1.19904086659517e-14,15000,1.15535700531464,,,,,,,,,,,131.004,6.9523060261297e-13,4.66293670342566e-15,30000,2.31071401062928
1,1000,30,30000,10,18958,18958,,,,,,16.876,1.08861489116719e-11,2.22044604925031e-15,30000,1.58244540563351,,,,,,,,,,,130.482,6.63196040948677e-13,-4.44089209850063e-16,30000,1.58244540563351
1,100,50,30000,10,4986,4986,,,,,,5.299,8.13732254699181e-12,4.88498130835069e-15,5000,1.00280786201364,,,,,,,,,,,109.331,7.28121291359753e-13,5.21804821573824e-15,30000,6.01684717208183
1,500,50,30000,10,17488,17488,,,,,,13.862,1.34660045206456e-11,-3.10862446895044e-15,25000,1.4295516925892,,,,,,,,,,,109.163,6.43684025454866e-13,-2.88657986402541e-15,30000,1.71546203110704
1,1000,50,30000,10,22514,22514,,,,,,28.609,1.20494121852114e-11,-7.54951656745106e-15,50000,2.22084036599449,,,,,,,,,,,139.356,6.08594284974287e-13,-1.77635683940025e-15,30000,1.3325042195967
1,100,10,10000,11,1000,1000,,,,,,0.155000000000001,4.33241096716608e-12,-1.99840144432528e-15,1000,1,,,,,,,,,,,4.995,2.532323414805e-13,-5.77315972805081e-15,10000,10
1,500,10,10000,11,4337,4337,,,,,,0.963999999999999,5.74486697250094e-12,-2.22044604925031e-16,5000,1.1528706479133,,,,,,,,,,,5.196,2.39562692682572e-13,2.1094237467878e-15,10000,2.30574129582661
1,1000,10,10000,11,6301,6301,,,,,,2.183,4.43835034309067e-12,-2.22044604925031e-16,10000,1.58704967465482,,,,,,,,,,,6.877,2.21946824949918e-13,3.21964677141295e-15,10000,1.58704967465482
1,100,30,10000,11,2886,2886,,,,,,0.513,6.22096530185294e-12,-1.55431223447522e-15,3000,1.03950103950104,,,,,,,,,,,5.627,1.90424551188619e-13,-8.88178419700125e-16,10000,3.46500346500347
1,500,30,10000,11,7354,7354,,,,,,2.498,3.4452474462792e-12,-1.99840144432528e-15,15000,2.03970628229535,,,,,,,,,,,6.069,1.81904345276227e-13,-4.44089209850063e-16,10000,1.3598041881969
1,1000,30,10000,11,8503,8503,,,,,,6.063,3.21495219599985e-12,-4.66293670342566e-15,30000,3.52816652946019,,,,,,,,,,,5.217,1.83580727484582e-13,2.22044604925031e-16,10000,1.17605550982006
1,100,50,10000,11,4297,4297,,,,,,0.826000000000001,2.10715455340658e-12,3.77475828372553e-15,5000,1.16360251338143,,,,,,,,,,,5.195,1.86551785218918e-13,3.33066907387547e-15,10000,2.32720502676286
1,500,50,10000,11,8212,8212,,,,,,4.595,3.58387782676333e-12,1.4432899320127e-15,25000,3.04432537749635,,,,,,,,,,,4.984,1.58813405603065e-13,1.22124532708767e-15,10000,1.21773015099854
1,1000,50,10000,11,9038,9038,,,,,,9.826,3.57116358448645e-12,-2.22044604925031e-16,50000,5.53219738880283,,,,,,,,,,,4.95,1.78029642025851e-13,-8.88178419700125e-16,10000,1.10643947776057
1,100,10,20000,11,1000,1000,,,,,,0.349,7.05618966512746e-12,-5.32907051820075e-15,1000,1,,,,,,,,,,,37.233,5.78976904417976e-13,1.75415237890775e-14,20000,20
1,500,10,20000,11,4912,4912,,,,,,1.774,1.0116709447015e-11,-3.5527136788005e-15,5000,1.01791530944625,,,,,,,,,,,38.393,4.81650286529054e-13,-5.10702591327572e-15,20000,4.07166123778502
1,1000,10,20000,11,8654,8654,,,,,,3.846,7.61623235615125e-12,-1.99840144432528e-15,10000,1.15553501271089,,,,,,,,,,,38.194,5.53931623271354e-13,-4.88498130835069e-15,20000,2.31107002542177
1,100,30,20000,11,2996,2996,,,,,,0.981,1.10601586123891e-11,-5.10702591327572e-15,3000,1.00133511348465,,,,,,,,,,,38.408,4.34289742040641e-13,6.66133814775094e-16,20000,6.67556742323098
1,500,30,20000,11,10990,10990,,,,,,6.178,6.32322538231737e-12,6.66133814775094e-16,15000,1.36487716105551,,,,,,,,,,,38.161,3.8822969798857e-13,-1.33226762955019e-15,20000,1.81983621474067
1,1000,30,20000,11,14688,14688,,,,,,17.493,7.22596282312109e-12,2.1094237467878e-15,30000,2.04248366013072,,,,,,,,,,,37.937,3.88447239034105e-13,2.22044604925031e-16,20000,1.36165577342048
1,100,50,20000,11,4914,4914,,,,,,1.701,5.47470307419968e-12,-2.88657986402541e-15,5000,1.01750101750102,,,,,,,,,,,33.312,4.22762619762988e-13,1.12132525487141e-14,20000,4.07000407000407
1,500,50,20000,11,13832,13832,,,,,,9.481,8.43004295656991e-12,-1.11022302462516e-15,25000,1.8074031231926,,,,,,,,,,,34.673,3.44663397502155e-13,-1.77635683940025e-15,20000,1.44592249855408
1,1000,50,20000,11,16533,16533,,,,,,19.183,7.1713036053182e-12,5.6621374255883e-15,50000,3.02425452126051,,,,,,,,,,,48.461,3.57849814414395e-13,3.5527136788005e-15,20000,1.2097018085042
1,100,10,30000,11,1000,1000,,,,,,0.516,1.16095736357822e-11,-1.33226762955019e-15,1000,1,,,,,,,,,,,126.08,9.13565518817521e-13,2.20934381900406e-14,30000,30
1,500,10,30000,11,4988,4988,,,,,,2.697,1.51053152260433e-11,-6.66133814775094e-16,5000,1.00240577385726,,,,,,,,,,,125.701,8.50586433501046e-13,8.10462807976364e-15,30000,6.01443464314354
1,1000,10,30000,11,9523,9523,,,,,,5.645,1.08546165040204e-11,3.5527136788005e-15,10000,1.0500892575869,,,,,,,,,,,118.885,7.92570719132908e-13,6.10622663543836e-15,30000,3.15026777276068
1,100,30,30000,11,2999,2999,,,,,,1.597,6.91100524823063e-12,-7.54951656745106e-15,3000,1.00033344448149,,,,,,,,,,,113.583,7.12947399400783e-13,-7.7715611723761e-15,30000,10.0033344448149
1,500,30,30000,11,12990,12990,,,,,,8.246,1.11026638365348e-11,-3.77475828372553e-15,15000,1.15473441108545,,,,,,,,,,,113.014,6.8606476148963e-13,-6.43929354282591e-15,30000,2.3094688221709
1,1000,30,30000,11,19057,19057,,,,,,16.838,1.11293071527727e-11,2.99760216648792e-15,30000,1.57422469433804,,,,,,,,,,,112.7,6.87905319835633e-13,-2.22044604925031e-15,30000,1.57422469433804
1,100,50,30000,11,4986,4986,,,,,,2.672,6.6271338920639e-12,7.7715611723761e-16,5000,1.00280786201364,,,,,,,,,,,108.904,6.95545563046795e-13,6.88338275267597e-15,30000,6.01684717208183
1,500,50,30000,11,17473,17473,,,,,,14.387,8.76617390187986e-12,-1.62092561595273e-14,25000,1.43077891604189,,,,,,,,,,,108.786,6.30815311317809e-13,9.43689570931383e-15,30000,1.71693469925027
1,1000,50,30000,11,22676,22676,,,,,,32.82,7.84854549136727e-12,1.66533453693773e-15,50000,2.2049744222967,,,,,,,,,,,110.056,6.24610724135469e-13,-2.66453525910038e-15,30000,1.32298465337802
1,100,10,10000,12,1000,1000,,,,,,0.169,3.8661492425626e-12,3.99680288865056e-15,1000,1,,,,,,,,,,,4.992,2.75122104543908e-13,3.33066907387547e-15,10000,10
1,500,10,10000,12,4313,4313,,,,,,0.847,3.70507658491627e-12,-4.44089209850063e-16,5000,1.15928587989798,,,,,,,,,,,4.968,2.03995528446433e-13,4.44089209850063e-16,10000,2.31857175979597
1,1000,10,10000,12,6333,6333,,,,,,2.493,4.72903379872865e-12,3.77475828372553e-15,10000,1.57903047528817,,,,,,,,,,,5.352,2.02099418020639e-13,-2.22044604925031e-16,10000,1.57903047528817
1,100,30,10000,12,2886,2886,,,,,,0.52,7.17765304356058e-12,2.77555756156289e-15,3000,1.03950103950104,,,,,,,,,,,4.999,1.99750219462647e-13,-6.66133814775094e-16,10000,3.46500346500347
1,500,30,10000,12,7291,7291,,,,,,5.227,3.93297911184991e-12,-7.54951656745106e-15,15000,2.05733095597312,,,,,,,,,,,4.978,1.69204587120953e-13,-8.88178419700125e-16,10000,1.37155397064875
1,1000,30,10000,12,8528,8528,,,,,,5.922,2.73505227325914e-12,3.77475828372553e-15,30000,3.51782363977486,,,,,,,,,,,4.854,1.60505244164202e-13,2.1094237467878e-15,10000,1.17260787992495
1,100,50,10000,12,4336,4336,,,,,,0.83,4.37794642737135e-12,4.2188474935756e-15,5000,1.15313653136531,,,,,,,,,,,5.187,1.91610024657167e-13,6.66133814775094e-15,10000,2.30627306273063
1,500,50,10000,12,8220,8220,,,,,,4.506,6.08143094707925e-12,-3.5527136788005e-15,25000,3.04136253041363,,,,,,,,,,,5.038,1.64140792150325e-13,3.21964677141295e-15,10000,1.21654501216545
1,1000,50,10000,12,9084,9084,,,,,,9.73,3.02244200442945e-12,-6.66133814775094e-16,50000,5.5041831792162,,,,,,,,,,,5.018,1.64979771062543e-13,3.10862446895044e-15,10000,1.10083663584324
1,100,10,20000,12,1000,1000,,,,,,0.343999999999999,6.24939722136046e-12,-9.32587340685131e-15,1000,1,,,,,,,,,,,35.962,5.10753044141522e-13,1.02140518265514e-14,20000,20
1,500,10,20000,12,4903,4903,,,,,,1.845,8.84185700045304e-12,8.88178419700125e-16,5000,1.01978380583316,,,,,,,,,,,34.265,4.9722926247566e-13,-8.88178419700125e-16,20000,4.07913522333265
1,1000,10,20000,12,8672,8672,,,,,,3.869,8.7954894896072e-12,8.88178419700125e-15,10000,1.15313653136531,,,,,,,,,,,34.173,5.09486016683664e-13,-3.10862446895044e-15,20000,2.30627306273063
1,100,30,20000,12,2997,2997,,,,,,0.998999999999999,5.27840436663861e-12,-5.99520433297585e-15,3000,1.001001001001,,,,,,,,,,,35.833,3.94218037807958e-13,-2.88657986402541e-15,20000,6.67334000667334
1,500,30,20000,12,10972,10972,,,,,,5.362,9.86588099870579e-12,3.21964677141295e-15,15000,1.36711629602625,,,,,,,,,,,33.924,3.77643095504339e-13,2.33146835171283e-15,20000,1.822821728035
1,1000,30,20000,12,14558,14558,,,,,,11.82,7.33242591181524e-12,1.99840144432528e-15,30000,2.06072262673444,,,,,,,,,,,41.03,3.72400832356804e-13,-4.44089209850063e-15,20000,1.37381508448963
1,100,50,20000,12,4903,4903,,,,,,1.825,6.73723128479577e-12,-7.32747196252603e-15,5000,1.01978380583316,,,,,,,,,,,42.099,4.21144818969066e-13,-2.22044604925031e-16,20000,4.07913522333265
1,500,50,20000,12,13784,13784,,,,,,9.235,7.1086562963659e-12,-5.32907051820075e-15,25000,1.81369704004643,,,,,,,,,,,42.025,4.07541024971282e-13,3.21964677141295e-15,20000,1.45095763203714
1,1000,50,20000,12,16521,16521,,,,,,19.576,9.22736602847032e-12,-1.77635683940025e-15,50000,3.02645118334241,,,,,,,,,,,39.848,3.47106268471641e-13,5.44009282066327e-15,20000,1.21058047333697
1,100,10,30000,12,1000,1000,,,,,,0.513,2.33812307050315e-11,-5.99520433297585e-14,1000,1,,,,,,,,,,,106.96,8.77782426432256e-13,-4.44089209850063e-15,30000,30
1,500,10,30000,12,4990,4990,,,,,,2.752,1.03331101158288e-11,8.10462807976364e-15,5000,1.00200400801603,,,,,,,,,,,107.831,9.12859417872379e-13,-3.99680288865056e-15,30000,6.01202404809619
1,1000,10,30000,12,9512,9512,,,,,,5.675,9.44650356517428e-12,1.11022302462516e-16,10000,1.05130361648444,,,,,,,,,,,112.806,8.42395060901757e-13,9.88098491916389e-15,30000,3.15391084945332
1,100,30,30000,12,3000,3000,,,,,,1.538,9.43248990851287e-12,-1.02140518265514e-14,3000,1,,,,,,,,,,,108.66,6.91821029275332e-13,2.22044604925031e-16,30000,10
