trait,alpha,year_loc,nRecords,eigen,tensorEVD,eigen.SE,tensorEVD.SE
silking,0.98,2016-NYH2L,97,0.956416746519883,0.956465800848914,0.0299590961455118,0.0299426068208121
silking,0.98,2016-WIH1,645,0.86417374427813,0.863737361040537,0.0198440161309595,0.0198735415417121
silking,0.98,2016-WIH2,830,0.859013307216795,0.858673242581524,0.0177916055907876,0.0178114203198347
silking,0.98,2017-COH1,860,0.905447548766789,0.905612473791428,0.014490762930017,0.0144787460706313
silking,0.98,2017-IAH4,685,0.909868859755479,0.909679303605242,0.0158755527242529,0.0158914493335677
silking,0.98,2017-ILH1,350,0.804134417291829,0.80231914757277,0.0318657311935895,0.0319969460395304
silking,0.98,2017-INH1,327,0.764739323221065,0.764037751398873,0.0357415409042965,0.0357876779154009
silking,0.98,2017-MIH1,373,0.670359784902886,0.671318609804057,0.0385246012618603,0.0384795715092179
silking,0.98,2017-MNH1,431,0.800736247186495,0.80089318100336,0.0289208171628196,0.0289106860581065
silking,0.98,2017-NYH1,410,0.79083270699017,0.79182210910105,0.0303001176773503,0.0302367191531097
silking,0.98,2017-NYH2,396,0.855184036048183,0.855166742283447,0.0261128099575483,0.0261142473751465
silking,0.98,2017-NYH3,259,0.768857357382447,0.76952540774868,0.0398859445904334,0.0398357838680039
silking,0.98,2017-WIH1,572,0.804166542615594,0.804383089676406,0.0248968458418557,0.0248845701873297
silking,0.98,2017-WIH2,574,0.889706434484299,0.889243147499439,0.0190886073571208,0.0191263111267422
silking,0.98,2018-IAH2,730,0.64535565058066,0.647174776225242,0.0283113596066965,0.0282542617863287
silking,0.98,2018-IAH4,1357,0.89317563470366,0.893453701157331,0.012216898513044,0.0122018837057726
silking,0.98,2018-ILH1,489,0.711238404503767,0.714212209044025,0.0318537446974509,0.0317168207030295
silking,0.98,2018-INH1,488,0.516496050954811,0.518070818633581,0.0388420837210675,0.0387989071926291
silking,0.98,2018-MIH1,476,0.670821061141353,0.671721728893029,0.034063700067636,0.0340262345712697
silking,0.98,2018-MNH1,1763,0.901602606501435,0.90138636461038,0.0103079428295622,0.0103186764316848
silking,0.98,2018-MOH1,1279,0.901320782275867,0.90079978285505,0.0121211855099126,0.0121514764518354
silking,0.98,2018-NYH1,476,0.768357489311007,0.768376967308425,0.0293971341286568,0.0293960600459217
silking,0.98,2018-NYH2,675,0.805626742739986,0.805036778064204,0.0228362460315073,0.0228671395515258
silking,0.98,2018-NYH3,683,0.442505328693589,0.443622102459104,0.0343641429860915,0.0343429928859842
silking,0.98,2018-OHH1,479,0.636940882380095,0.636709358946418,0.0352976654062234,0.0353064212281165
silking,0.98,2018-WIH1,765,0.636042234809509,0.636001197225873,0.02793575937901,0.0279369838801331
silking,0.98,2018-WIH2,1529,0.747560226281593,0.74826248996023,0.0169971242238412,0.0169768756419111
silking,0.98,2019-IAH4,1516,0.0997598842949661,0.0993727790445699,0.0255720285270659,0.0255730240288891
silking,0.98,2019-ILH1,473,0.594067882890426,0.595655192895706,0.0370654826098349,0.0370113568149451
silking,0.98,2019-INH1,463,0.692854212613285,0.693733193320081,0.033583936354304,0.0335445524472285
silking,0.98,2019-MIH1,480,0.434370261139365,0.434575060512824,0.0411986329402549,0.0411941143371924
silking,0.98,2019-MNH1,1517,0.782494392168224,0.78302461320971,0.0159971640685,0.0159800299282194
silking,0.98,2019-MOH1,661,0.442736378484699,0.445098728482609,0.0349285961249934,0.034883006761213
silking,0.98,2019-NEH1,340,0.280803812137257,0.283185243507065,0.052204344144919,0.0521662714339925
silking,0.98,2019-NEH2,170,0.389496433093238,0.390651114990391,0.0710588508866504,0.07102111131293
silking,0.98,2019-NEH2L,174,-0.0645930568906009,-0.0646148947992256,0.0760900528673605,0.0760899450684764
silking,0.98,2019-NYH1,479,0.810594607909952,0.811101876758854,0.0268131347716688,0.026780955776101
silking,0.98,2019-NYH2,769,0.0115332087708652,0.0111129779115777,0.0361055057089265,0.0361056775326788
silking,0.98,2019-NYH3,757,0.59648524215109,0.594076178904959,0.0292104797463943,0.0292754331304776
silking,0.98,2019-OHH1,477,0.408737283350443,0.408700130997351,0.0418753496940447,0.0418761130987394
silking,0.98,2019-WIH1,754,0.473143741490071,0.471224592538121,0.0321262262761395,0.0321637140141684
silking,0.98,2019-WIH2,1472,0.529052989794457,0.53148694271224,0.0221329153409461,0.0220932105452066
silking,0.98,2020-INH1,576,0.825047869862046,0.824705665587033,0.0235852672240119,0.0236061087716529
silking,0.98,2020-MIH1,883,0.86067542522523,0.861096081796355,0.0171538346617311,0.0171298551835529
silking,0.98,2020-MNH1,483,0.751310826096528,0.751566871597036,0.030091062161661,0.0300777660651786
silking,0.98,2020-NEH1,536,0.816355668688767,0.817106504533511,0.024993011090508,0.0249470210274543
silking,0.98,2020-NEH2,528,0.729362350755068,0.727894565258038,0.0298293805104458,0.029897464249832
silking,0.98,2020-NYH1,38,0.841478870203854,0.839908262764699,0.0900483374824084,0.0904547324079203
silking,0.98,2020-NYH2,473,0.804575609457845,0.804570896787415,0.0273631739393886,0.0273634681395776
silking,0.98,2020-NYH3,475,0.751956556201775,0.751576657493583,0.0303106306257837,0.0303305443319617
silking,0.98,2020-OHH1,487,0.834338914753768,0.834993846119209,0.0250310559817573,0.0249859868744215
silking,0.98,2020-WIH1,487,0.701230907854207,0.702656193372308,0.0323726756955715,0.0323088916909893
silking,0.98,2020-WIH2,1510,0.844974790218805,0.844985272862258,0.013771958687275,0.0137715321795198
silking,0.98,2021-IAH4,1437,0.841921293089809,0.84200491721287,0.0142444692180691,0.014241024299313
silking,0.98,2021-ILH1,528,0.883127524889073,0.883001739242517,0.0204551709966104,0.0204654920771401
silking,0.98,2021-INH1,575,0.88265825019999,0.88217725195452,0.0196351722274394,0.0196728609821142
silking,0.98,2021-MIH1,867,0.568810807470301,0.568529650924802,0.0279647644791746,0.0279713733932052
silking,0.98,2021-MNH1,535,0.792475023159715,0.793123221376382,0.0264178906940064,0.0263813694180313
silking,0.98,2021-NEH1,529,0.761548307752579,0.760391099844506,0.0282320344701021,0.0282911595097915
silking,0.98,2021-NEH2,535,0.703774296067854,0.70320620200638,0.0307718634486389,0.0307962205430616
silking,0.98,2021-NYH1,43,0.922828590932728,0.922652408473595,0.0601598261051578,0.0602257001169958
silking,0.98,2021-NYH2,489,0.909746941608384,0.910072840671213,0.0188128414263841,0.0187804468565769
silking,0.98,2021-NYH3,464,0.837079071253152,0.837068365161192,0.0254525544721106,0.0254533165771318
silking,0.98,2021-WIH1,492,0.736644350427523,0.737942703848758,0.0305512316790763,0.0304872193307824
silking,0.98,2021-WIH2,1535,0.911462428882901,0.911510362678995,0.0105069244006969,0.0105042115223219
ASI,0.9,2014-IAH1,1557,0.349580875564602,0.349590431650372,0.0237591507020615,0.0237590602802587
ASI,0.9,2014-ILH1,462,0.329468180303597,0.314272863076775,0.0440219984080943,0.0442628651780309
ASI,0.9,2014-INH1,477,0.141188980166079,0.13843177591615,0.045423519803353,0.0454413825636756
ASI,0.9,2014-MNH1,443,0.374134816395766,0.380400335977669,0.0441606821554709,0.0440391390650121
ASI,0.9,2014-MOH2,495,0.450524624314115,0.459363122108137,0.0402080684506569,0.040004703629307
ASI,0.9,2014-NEH1,448,0.277795292046825,0.279292417529653,0.0454876363164825,0.0454670763825515
ASI,0.9,2014-NEH2,458,0.113549589227144,0.113913587509292,0.0465264141820184,0.0465244628771837
ASI,0.9,2014-NYH2,479,0.00210260777437727,-0.00104091356200606,0.0457867534385372,0.0457868298445039
ASI,0.9,2014-WIH1,487,0.262299891189772,0.274476910818608,0.0438177755927967,0.0436637202354416
ASI,0.9,2015-ILH1,477,0.281085619842633,0.285550730249593,0.0440332619329783,0.043972737497919
ASI,0.9,2015-INH1,487,0.163913323531327,0.15319705391469,0.0447935107222297,0.0448716534558234
ASI,0.9,2015-KSH1,476,0.0717136436006145,0.0641343780970825,0.0458132595854397,0.0458369606898967
ASI,0.9,2015-MNH1,486,0.025299464567832,0.0296412452821598,0.0454399962418104,0.0454345728069842
ASI,0.9,2015-MOH1,487,0.410052862541091,0.409552722022176,0.0414145910320788,0.0414247938079278
ASI,0.9,2015-MOH2,484,0.380251116627042,0.391631405791033,0.0421272791915494,0.0419104172573471
ASI,0.9,2015-NEH2,466,0.198619981627229,0.187594768871267,0.0454989129961668,0.0455996493741278
ASI,0.9,2015-NEH3,267,0.0697530628857247,0.0689737603973464,0.0612798871315916,0.0612832157260306
ASI,0.9,2015-NYH2,457,0.376181055038698,0.381429087940626,0.0434371546492391,0.0433364514455928
ASI,0.9,2015-NYH3,483,0.505896557310716,0.506220345168383,0.0393309079314658,0.0393222456953196
ASI,0.9,2015-OHH1,490,0.556111405907119,0.558011197476614,0.0376224804237801,0.037564793845585
ASI,0.9,2015-SDH1,454,0.360187186289129,0.35956216046284,0.0438789866159755,0.0438903262257411
ASI,0.9,2016-IAH2,785,0.449474229845095,0.455042853856316,0.03192369807815,0.0318227851805371
ASI,0.9,2016-IAH3,771,0.337072446371739,0.333610095341467,0.0339505906936624,0.0339950333763686
ASI,0.9,2016-IAH4,811,0.400106132449315,0.399120453876318,0.0322213275110079,0.0322364346245409
ASI,0.9,2016-ILH1,334,-0.146740885990892,-0.137624579184231,0.0542880290444029,0.0543598971604091
ASI,0.9,2016-INH1,472,0.213526631829952,0.213221087455826,0.045062754765104,0.0450658328817741
ASI,0.9,2016-MIH1,473,0.158461323083552,0.159074866795583,0.0454953862266508,0.0454908400932137
ASI,0.9,2016-MNH1,417,0.00110069219525717,0.00336917570826405,0.0490880396317025,0.0490877907587867
ASI,0.9,2016-NEH1,235,0.36070075949528,0.358371307821892,0.0611020030192084,0.0611608028186062
ASI,0.9,2016-NEH4,219,0.247229323651104,0.255690519801813,0.0657770869553165,0.0656278559381538
ASI,0.9,2016-NYH1,388,0.347702119161803,0.352040192600564,0.0477228406967984,0.0476403762333194
ASI,0.9,2016-NYH2,339,0.619909594191433,0.629954566073997,0.042743875089351,0.0423058401269874
ASI,0.9,2016-NYH2L,97,0.705312752032838,0.704719279450771,0.0727312227038606,0.0727917532323246
ASI,0.9,2016-WIH1,645,0.329533161141393,0.329721284581429,0.0372334047851455,0.0372308145608952
ASI,0.9,2016-WIH2,830,0.373673374876965,0.370769916926737,0.0322349505931688,0.0322754163169515
ASI,0.9,2017-COH1,860,0.351875670031319,0.353727556549346,0.0319561090467525,0.0319322712692373
ASI,0.9,2017-IAH4,685,0.634055104362703,0.632051220647186,0.0295890378931632,0.0296517427553768
ASI,0.9,2017-ILH1,350,0.138335294915815,0.136603755761304,0.0530902329421539,0.0531031152059316
ASI,0.9,2017-INH1,327,0.155282249867846,0.149319303738136,0.0547971763134387,0.0548481468877386
ASI,0.9,2017-MIH1,373,0.136185678227864,0.147339066613811,0.0514337157778955,0.0513507887238254
ASI,0.9,2017-MNH1,431,0.0320036541331217,0.0293700568424349,0.0482557233853718,0.0482596271000374
ASI,0.9,2017-NYH1,410,0.487158243330092,0.49017195089879,0.043235471490306,0.0431519050357672
ASI,0.9,2017-NYH2,396,0.572880658598089,0.571192035022823,0.0412928058471633,0.0413521357953709
ASI,0.9,2017-NYH3,259,0.534159017688943,0.534106384205176,0.0527336064046634,0.0527356807551882
ASI,0.9,2017-WIH1,572,0.0627261269577121,0.0583606868129507,0.0418029091784771,0.0418139998010135
ASI,0.9,2017-WIH2,574,0.222941239782481,0.224808049734278,0.0407597687378115,0.0407418390466946
ASI,0.9,2018-IAH2,730,0.380297035761006,0.387757298561919,0.0342777553495173,0.0341627543920831
ASI,0.9,2018-IAH4,1357,0.390082114795139,0.39528320865102,0.0250141796498495,0.0249538494314089
ASI,0.9,2018-ILH1,489,0.231292191867916,0.235487785002912,0.0440855972043517,0.0440399646558433
ASI,0.9,2018-INH1,488,0.0843349849647598,0.0885618957669186,0.0451993210351558,0.0451826833844025
ASI,0.9,2018-MIH1,476,0.341422747968985,0.350130347633009,0.0431714887545641,0.0430241012740001
ASI,0.9,2018-MNH1,1763,0.365863035468632,0.367858398613808,0.0221776452676612,0.0221588939407035
ASI,0.9,2018-MOH1,1279,0.438722842745097,0.436492478444723,0.0251467465564756,0.0251771222217352
ASI,0.9,2018-NYH1,476,0.325733427975267,0.330931010442783,0.0434264918926244,0.0433435073984782
ASI,0.9,2018-NYH2,675,0.276442814069699,0.274671810440658,0.0370449983499492,0.0370645675040648
ASI,0.9,2018-NYH3,683,0.292323782597017,0.288436350677477,0.036646239259669,0.0366914441368231
ASI,0.9,2018-OHH1,479,-0.0445717663753844,-0.0314447725407547,0.0457413509860119,0.0457642126319181
ASI,0.9,2018-WIH1,765,0.30672979162963,0.306851031017408,0.0344573517413339,0.0344559369643105
ASI,0.9,2018-WIH2,1529,0.0293768876130207,0.0340207791342898,0.0255795560158631,0.0255757870231085
ASI,0.9,2019-IAH4,1516,0.121579582891077,0.118642419307004,0.0255095807243965,0.0255187135253217
ASI,0.9,2019-ILH1,473,0.202657106237098,0.215474946634039,0.0451214472824776,0.0449951766080489
ASI,0.9,2019-INH1,463,0.3664267041752,0.378634166685282,0.0433352333812422,0.0431069941584477
ASI,0.9,2019-MIH1,480,0.189261737978891,0.189099917085726,0.0449122807178935,0.0449137066925729
ASI,0.9,2019-MNH1,1517,0.152044462556737,0.156686728899923,0.0253930486239776,0.0253744143503165
ASI,0.9,2019-MOH1,661,0.267128282153087,0.259219241733232,0.0375389020447893,0.0376229473593567
ASI,0.9,2019-NEH1,340,0.201324671851207,0.22045335703284,0.0532791125659077,0.0530546306968724
ASI,0.9,2019-NEH2,170,0.15986590770915,0.145267361165725,0.0761594072118416,0.0763332837042342
ASI,0.9,2019-NEH2L,174,-0.032260310766015,-0.0370527266474031,0.0762095974678829,0.0761969256936443
ASI,0.9,2019-NYH1,479,0.431381215158364,0.436390219095094,0.0413075149433307,0.0411970663270864
ASI,0.9,2019-NYH2,769,-0.011895948969239,-0.0105698200724113,0.0361053522633075,0.0361058901698755
ASI,0.9,2019-NYH3,757,0.178784496350291,0.183261092427859,0.0358073599276246,0.0357773721822571
ASI,0.9,2019-OHH1,477,0.116779517300968,0.112133944786396,0.0455692080787467,0.0455937663889459
ASI,0.9,2019-WIH1,754,0.128463586442702,0.122022824474134,0.0361640968026426,0.0361937463430478
ASI,0.9,2019-WIH2,1472,0.2550865829526,0.256264325090132,0.0252191865626689,0.0252110627332567
ASI,0.9,2020-INH1,576,0.576381932884642,0.574369164077296,0.0341084524516779,0.0341675535144933
ASI,0.9,2020-MIH1,883,0.385113718688638,0.39550207526507,0.0310922508544882,0.0309438748724808
ASI,0.9,2020-MNH1,483,0.356175921220016,0.367715253219976,0.0426058352797084,0.0424015428599122
ASI,0.9,2020-NEH1,536,0.540891406927382,0.5408060273446,0.0363976294118411,0.0364000051649313
ASI,0.9,2020-NEH2,528,0.109776502270144,0.111688701009815,0.0433385540287504,0.0433292644735945
ASI,0.9,2020-NYH1,38,0.398749531296245,0.417976608704359,0.152843312223392,0.151409631516625
ASI,0.9,2020-NYH2,473,0.453400849979068,0.456529886926436,0.0410692457874557,0.040995584204826
ASI,0.9,2020-NYH3,475,0.467052946313571,0.470413760865778,0.040656908879292,0.0405749090234121
ASI,0.9,2020-OHH1,487,-0.00114536793066312,0.00369302284206064,0.0454076311342184,0.0454073512732707
ASI,0.9,2020-WIH1,487,0.250284810041437,0.25417514259554,0.0439624374309612,0.043916391906856
ASI,0.9,2020-WIH2,1510,0.378945108453286,0.378691230816365,0.0238307555551879,0.0238334315897097
ASI,0.9,2021-IAH4,1437,0.548453852565126,0.550637250678434,0.0220736551570095,0.0220357425547898
ASI,0.9,2021-ILH1,528,0.245358000571217,0.264043711884694,0.0422692674710521,0.0420546656335277
ASI,0.9,2021-INH1,575,0.474146441983653,0.474937401755757,0.0367811591393465,0.0367633454396067
ASI,0.9,2021-MIH1,867,0.294682603762469,0.295173693039431,0.0324912111378146,0.0324860573193935
ASI,0.9,2021-MNH1,535,0.321489786594277,0.314258786658625,0.0410153569627698,0.041120365464386
ASI,0.9,2021-NEH1,529,0.432649915776926,0.426798974923951,0.0392726578114033,0.03939395331624
ASI,0.9,2021-NEH2,535,0.0583822545072903,0.0542385700205656,0.0432409261780193,0.0432510490176792
ASI,0.9,2021-NYH1,43,0.471717951117866,0.480586787973795,0.137706135913132,0.136956138539086
ASI,0.9,2021-NYH2,489,0.422966285668428,0.426140518579422,0.0410613684355316,0.0409939209803183
ASI,0.9,2021-NYH3,464,0.41417530919486,0.411440595336566,0.0423462028343481,0.0424038672506634
ASI,0.9,2021-WIH1,492,0.334475351589473,0.333572083974926,0.0425734956156637,0.0425879561587647
ASI,0.9,2021-WIH2,1535,0.677355256061258,0.675386191948363,0.0187890034786209,0.018835184694325
ASI,0.95,2014-IAH1,1557,0.349354821137894,0.349621591824581,0.0237612888580961,0.023758765416219
ASI,0.95,2014-ILH1,462,0.313374263529846,0.315453368659054,0.0442767131590373,0.0442446059645706
ASI,0.95,2014-INH1,477,0.131291956545105,0.131385350352874,0.0454859705877377,0.0454854028571724
ASI,0.95,2014-MNH1,443,0.375570601845665,0.378988104931595,0.0441330374609686,0.0440667401565855
ASI,0.95,2014-MOH2,495,0.460936244550553,0.460287980958131,0.0399679835981234,0.0399831347453889
ASI,0.95,2014-NEH1,448,0.271677504377678,0.277573722281768,0.0455704090720452,0.0454906689465842
ASI,0.95,2014-NEH2,458,0.114202920174222,0.113841875768186,0.0465229073226694,0.0465248478065702
ASI,0.95,2014-NYH2,479,-0.00535273976461092,0.00134875832568436,0.0457861987064372,0.0457868130029882
ASI,0.95,2014-WIH1,487,0.277733334608205,0.277489306111223,0.043621242220749,0.0436244442257786
ASI,0.95,2015-ILH1,477,0.284424558131441,0.285868616547106,0.043988100561563,0.0439683889814979
ASI,0.95,2015-INH1,487,0.159761762792962,0.15791724449512,0.0448244267711184,0.0448379014906438
ASI,0.95,2015-KSH1,476,0.0649138957382194,0.0570050644586917,0.0458346456154312,0.0458568314745141
ASI,0.95,2015-MNH1,486,0.029795681619282,0.0292876841161372,0.0454343640961324,0.0454350465349661
ASI,0.95,2015-MOH1,487,0.408609619557144,0.408541531503188,0.04144399223509,0.041445376224443
ASI,0.95,2015-MOH2,484,0.383425761672814,0.384633615531755,0.0420675382011132,0.0420446557160363
ASI,0.95,2015-NEH2,466,0.191306471439722,0.187629995711316,0.0455664027107996,0.0455993370128511
ASI,0.95,2015-NEH3,267,0.0658274489640107,0.0701519460313037,0.0612962723777485,0.0612781688623657
ASI,0.95,2015-NYH2,457,0.386044992596085,0.382149619394097,0.0432465272363374,0.0433224979847843
ASI,0.95,2015-NYH3,483,0.510832164783384,0.507935432285993,0.0391980551148569,0.0392762378800897
ASI,0.95,2015-OHH1,490,0.562916506940752,0.562366681476028,0.0374145202322339,0.0374314596461461
ASI,0.95,2015-SDH1,454,0.365110139961618,0.365364195131905,0.043788878697224,0.0437841903043755
ASI,0.95,2016-IAH2,785,0.461930267970511,0.460290185089464,0.0316958008252253,0.0317262586190782
ASI,0.95,2016-IAH3,771,0.338700138319418,0.338237074833999,0.0339295187833041,0.0339355252137273
ASI,0.95,2016-IAH4,811,0.400006229010173,0.399198870174779,0.032222860712171,0.0322352343915911
ASI,0.95,2016-ILH1,334,-0.145490878609188,-0.143377318156793,0.0542981617941295,0.0543150932183659
ASI,0.95,2016-INH1,472,0.211591973961486,0.212191623239511,0.0450821669832366,0.0450761699327049
ASI,0.95,2016-MIH1,473,0.166634260346362,0.167782097500533,0.0454333468840294,0.0454243770371248
ASI,0.95,2016-MNH1,417,-0.0017421491938762,-0.000593382489785361,0.0490879948741227,0.049088060725358
ASI,0.95,2016-NEH1,235,0.371348279603652,0.366056964420694,0.0608276413631174,0.0609651380996999
ASI,0.95,2016-NEH4,219,0.257030575547122,0.264545540731145,0.0656037287925976,0.0654659181347947
ASI,0.95,2016-NYH1,388,0.355766311506802,0.355592037772393,0.0475686123382275,0.0475719880641468
ASI,0.95,2016-NYH2,339,0.629139424965435,0.630803401199491,0.0423418188789374,0.0422682920574919
ASI,0.95,2016-NYH2L,97,0.701676400870105,0.701204257366984,0.0731005240431915,0.0731481977653597
ASI,0.95,2016-WIH1,645,0.331897353418826,0.332477933590965,0.0372007321704561,0.0371926685461649
ASI,0.95,2016-WIH2,830,0.372026596457526,0.37045842676141,0.0322579468456368,0.0322797358331927
ASI,0.95,2017-COH1,860,0.352463495602565,0.352245935197285,0.0319485579427971,0.0319513543627529
ASI,0.95,2017-IAH4,685,0.640052955881544,0.638342663940328,0.0293993608975091,0.0294537541920915
ASI,0.95,2017-ILH1,350,0.137992029749848,0.134919539766698,0.0530927999027185,0.0531154867828178
ASI,0.95,2017-INH1,327,0.158888336991317,0.152602129522133,0.0547653595278041,0.054820338451101
ASI,0.95,2017-MIH1,373,0.154754301949859,0.150605324600013,0.051291963453355,0.0513252415584183
ASI,0.95,2017-MNH1,431,0.0276183113068882,0.0241007148628071,0.0482620379775335,0.0482664312045064
ASI,0.95,2017-NYH1,410,0.491024498157679,0.489920013684565,0.0431281418920555,0.043158916903834
ASI,0.95,2017-NYH2,396,0.573610224582168,0.570983069067781,0.0412670918368013,0.0413594597493268
ASI,0.95,2017-NYH3,259,0.535541931827124,0.533811798946482,0.0526790014668487,0.0527472854449531
ASI,0.95,2017-WIH1,572,0.0617122721431469,0.0579611795635145,0.0418055564901456,0.0418149746882832
ASI,0.95,2017-WIH2,574,0.220769126423087,0.222788665338858,0.0407804327311327,0.0407612271761171
ASI,0.95,2018-IAH2,730,0.38973333047409,0.389035336582421,0.0341318534783097,0.0341427897495525
ASI,0.95,2018-IAH4,1357,0.393843685465362,0.395588278048481,0.0249706418234854,0.0249502813991576
ASI,0.95,2018-ILH1,489,0.240914281866644,0.234717571894114,0.0439796552926058,0.0440484067644787
ASI,0.95,2018-INH1,488,0.0842488425810154,0.0849431976716779,0.0451996515820123,0.0451969775103219
ASI,0.95,2018-MIH1,476,0.351447186682325,0.354596752083609,0.0430014442641635,0.0429468600948652
ASI,0.95,2018-MNH1,1763,0.363979301174989,0.36534959238891,0.0221952395548274,0.0221824512718954
ASI,0.95,2018-MOH1,1279,0.435861112482095,0.435492719463222,0.0251856861472505,0.0251906760058319
ASI,0.95,2018-NYH1,476,0.334728898636089,0.330982408040071,0.0432819371709466,0.0433426794262664
ASI,0.95,2018-NYH2,675,0.271490265929758,0.271179296184928,0.0370993813204701,0.0371027605842575
ASI,0.95,2018-NYH3,683,0.293728349790553,0.293730565379995,0.0366297435878919,0.0366297174989808
ASI,0.95,2018-OHH1,479,-0.0268412743300742,-0.0129879011602075,0.045770358016296,0.0457829926957047
ASI,0.95,2018-WIH1,765,0.3146176621207,0.312762822278328,0.0343640163280369,0.0343862002747066
ASI,0.95,2018-WIH2,1529,0.0219106375092283,0.0255497620299979,0.0255844573085313,0.0255822467509776
ASI,0.95,2019-IAH4,1516,0.118482980369738,0.117355770371203,0.025519202801032,0.0255226428747781
ASI,0.95,2019-ILH1,473,0.220459945126684,0.218486130142806,0.0449438765987711,0.0449643362082443
ASI,0.95,2019-INH1,463,0.370121852112801,0.370388285190964,0.043267061875741,0.0432621158582437
ASI,0.95,2019-MIH1,480,0.182167797180446,0.182954614438953,0.0449736067106669,0.0449669243636584
ASI,0.95,2019-MNH1,1517,0.150307098365595,0.149138137723589,0.0253998749533176,0.02540442278321
ASI,0.95,2019-MOH1,661,0.263096486074535,0.263578438468255,0.0375820849512046,0.0375769601135156
ASI,0.95,2019-NEH1,340,0.214321881387383,0.226206464268397,0.0531289079637056,0.0529829333781978
ASI,0.95,2019-NEH2,170,0.149225889087777,0.15267556022484,0.0762878178670516,0.0762471768919235
ASI,0.95,2019-NEH2L,174,-0.033246166841497,-0.0301781849169656,0.0762071340580344,0.076214556274449
ASI,0.95,2019-NYH1,479,0.430662066148686,0.43698503109316,0.0413232434626528,0.0411838462002001
ASI,0.95,2019-NYH2,769,-0.0173535573717598,-0.0142820612041954,0.0361024699492455,0.0361042244496834
ASI,0.95,2019-NYH3,757,0.184338488309798,0.182230044779418,0.0357700404020985,0.0357843469197974
ASI,0.95,2019-OHH1,477,0.109242175577946,0.114625523972703,0.0456085436842703,0.0455807205147085
ASI,0.95,2019-WIH1,754,0.126358774015218,0.127786635797875,0.0361739565610915,0.0361672859651425
ASI,0.95,2019-WIH2,1472,0.249146858217544,0.251380012573519,0.0252595485150447,0.0252444927553555
ASI,0.95,2020-INH1,576,0.575916652218505,0.576541128910769,0.034122141995862,0.0341037647659254
ASI,0.95,2020-MIH1,883,0.396380455527233,0.398801485803037,0.0309311148252285,0.0308957710083268
ASI,0.95,2020-MNH1,483,0.36847247277939,0.367699100755882,0.0423878742713889,0.0424018340741898
ASI,0.95,2020-NEH1,536,0.536226485142787,0.538336677239701,0.0365266604349581,0.0364684878063393
ASI,0.95,2020-NEH2,528,0.103212107562248,0.102612235165681,0.0433692094534479,0.0433719155595503
ASI,0.95,2020-NYH1,38,0.422404450638615,0.411769766689576,0.151067909681622,0.151881318729133
ASI,0.95,2020-NYH2,473,0.458862771990146,0.458157502943443,0.0409402484307845,0.0409570149713623
ASI,0.95,2020-NYH3,475,0.469855251195217,0.467907466779408,0.040588588230616,0.0406361310015354
ASI,0.95,2020-OHH1,487,0.00509867428284195,0.00400986288625004,0.0454070706951522,0.0454072958622843
ASI,0.95,2020-WIH1,487,0.254319181828287,0.261128460593603,0.043914672506451,0.0438321994120176
ASI,0.95,2020-WIH2,1510,0.37974546358829,0.378982830757557,0.0238223055830424,0.02383035775901
ASI,0.95,2021-IAH4,1437,0.553276048048411,0.553431099587095,0.02198963351988,0.02198691435364
ASI,0.95,2021-ILH1,528,0.269509556619529,0.270291643592265,0.0419886957196024,0.0419791372093862
ASI,0.95,2021-INH1,575,0.475438885484543,0.477102452990962,0.0367520313496171,0.0367143886500125
ASI,0.95,2021-MIH1,867,0.291608333294104,0.297162998167431,0.0325232612168181,0.0324650840013396
ASI,0.95,2021-MNH1,535,0.312557471251125,0.310614180756928,0.0411446865245419,0.0411722877781509
ASI,0.95,2021-NEH1,529,0.429871692951128,0.428818521056137,0.0393305055544854,0.0393523150308944
ASI,0.95,2021-NEH2,535,0.0537126362759097,0.0580721179830086,0.0432522804158495,0.0432417097025321
ASI,0.95,2021-NYH1,43,0.491254751036715,0.481020886727713,0.136029836180573,0.136918963618389
ASI,0.95,2021-NYH2,489,0.429542005140848,0.43272313686471,0.0409209601689529,0.040852081718601
ASI,0.95,2021-NYH3,464,0.414075635835693,0.41287609131834,0.0423483126464138,0.0423736556751525
ASI,0.95,2021-WIH1,492,0.331208836609971,0.330378288718205,0.0426255817256724,0.0426387336207693
ASI,0.95,2021-WIH2,1535,0.676639190814128,0.678126020866679,0.0188058263142649,0.0187708588011514
ASI,0.98,2014-IAH1,1557,0.348533924512629,0.350606834630419,0.023769040138562,0.0237494267659431
ASI,0.98,2014-ILH1,462,0.319999890549577,0.318697229493717,0.0441735724172826,0.0441940404184386
ASI,0.98,2014-INH1,477,0.135582710754823,0.132891565032923,0.0454594632275341,0.0454761899978694
ASI,0.98,2014-MNH1,443,0.382173299395605,0.380658776559897,0.0440043176924281,0.0440340750303914
ASI,0.98,2014-MOH2,495,0.461854114788684,0.461986302933397,0.0399464849078924,0.0399433842715254
ASI,0.98,2014-NEH1,448,0.282988199541603,0.280883035523628,0.045415808840603,0.0454451011719303
ASI,0.98,2014-NEH2,458,0.112226672156457,0.11097997485864,0.0465334527389546,0.0465400093199477
ASI,0.98,2014-NYH2,479,0.000975506771252192,-0.00166251470093298,0.0457868328638642,0.0457867913731134
ASI,0.98,2014-WIH1,487,0.280668907915009,0.278542553047345,0.0435824840472814,0.0436106022799542
