,D4_1,D4_2,D6_1,D6_2
ENSMUSG00000024050,80.78097069,86.64415842,82.69044109,86.43900334
ENSMUSG00000042156,83.50139999,86.80459664,85.99076,80.33366524
ENSMUSG00000000902,80.49934035,79.01682525,88.21779614,88.93229349
ENSMUSG00000033478,81.84257728,87.2382812,83.4433792,84.32886345
ENSMUSG00000024187,87.58503999,83.97937989,84.41722699,80.87590725
ENSMUSG00000003573,80.71855262,77.30966234,92.67904413,86.1581629
ENSMUSG00000060572,82.24205295,82.37499771,90.9778858,81.43861123
ENSMUSG00000053929,78.87147701,79.74280819,91.28541668,87.32654097
ENSMUSG00000036636,80.94375703,79.56732889,91.134214,85.63331356
ENSMUSG00000021266,86.88595758,86.28567928,82.46953141,82.10362501
ENSMUSG00000033436,107.6586923,102.5801858,62.37751381,65.17135094
ENSMUSG00000070934,91.62973112,83.22732574,82.11074538,80.82475235
ENSMUSG00000018481,84.98245602,82.86984934,84.67657804,85.37498128
ENSMUSG00000078622,84.54852558,85.3471157,81.70326696,86.37505971
ENSMUSG00000058761,80.7440192,87.9502258,89.13270051,80.21089347
ENSMUSG00000024063,117.3809313,104.3349788,57.51083761,58.82814253
ENSMUSG00000009090,87.83471228,82.77609326,83.90467552,83.5871173
ENSMUSG00000038780,89.43261495,87.53910286,78.31786451,82.8197937
ENSMUSG00000022914,78.97484134,81.3221219,91.90457886,85.96582046
ENSMUSG00000025572,65.66381277,60.96652295,105.9443887,105.7883467
ENSMUSG00000027951,80.54428136,82.40006618,79.11231929,96.42699884
ENSMUSG00000057133,76.07514734,83.90417448,92.95120896,85.5565812
ENSMUSG00000070923,91.15535377,83.45294199,80.47058068,83.63827221
ENSMUSG00000066037,76.61044473,85.88408237,87.92769201,88.30462278
ENSMUSG00000016664,87.95954843,95.17395657,76.25330719,79.40520369
ENSMUSG00000020894,74.25253961,76.85993396,97.12850343,90.6464944
ENSMUSG00000061755,77.74795169,82.92650408,88.67140419,89.57224137
ENSMUSG00000024769,80.94375703,86.03499456,92.82307109,79.18779534
ENSMUSG00000020132,86.88595758,88.7423895,81.23940788,82.15477992
ENSMUSG00000024913,84.26439851,94.41287778,81.40342435,78.98317571
ENSMUSG00000035093,76.34978686,82.97664103,93.59189829,86.19601753
ENSMUSG00000052299,84.18949682,85.98485762,84.05844096,84.91714487
ENSMUSG00000001415,79.10966437,76.76216692,89.38897625,93.9357549
ENSMUSG00000036940,89.58241833,89.24375893,80.931877,79.49472478
ENSMUSG00000037720,85.51275997,83.25239422,83.78935144,86.7075666
ENSMUSG00000015149,81.76767559,78.61472697,90.08092073,88.90722758
ENSMUSG00000063888,85.66256335,81.48155738,83.12098433,89.27145052
ENSMUSG00000005656,87.94956154,80.67535533,83.17172692,87.89436043
ENSMUSG00000062604,86.66524727,85.89210428,82.9016123,84.23422687
ENSMUSG00000005698,79.41226719,87.96526688,88.38950088,83.97947543
ENSMUSG00000024213,86.28674408,82.67581937,85.87799868,84.96829978
ENSMUSG00000022365,90.30646797,86.91239107,80.03491193,82.66632898
ENSMUSG00000037725,90.81480076,100.0006401,75.96269051,73.23438731
ENSMUSG00000055839,80.27113987,72.37017069,96.52676801,90.95905088
ENSMUSG00000024914,79.19605099,78.84034321,91.82359572,90.51860714
ENSMUSG00000042423,79.07121484,85.93873163,89.20958323,86.22159499
ENSMUSG00000002996,78.3696357,78.99326089,91.05220576,92.30135563
ENSMUSG00000024270,89.88202508,90.34677168,80.31681524,80.21089347
ENSMUSG00000022905,87.21053156,86.61156941,85.80111596,81.18283669
ENSMUSG00000007656,87.9345812,77.81253588,84.67350273,90.44187478
ENSMUSG00000025156,84.21446405,77.93787823,89.2352108,89.54666391
ENSMUSG00000046230,68.51007689,75.63157885,101.4339358,95.39111199
ENSMUSG00000025907,79.74533003,76.04119767,98.35862696,86.93776368
ENSMUSG00000002455,82.64152861,83.92924295,87.08249463,87.83297454
ENSMUSG00000028060,91.0604783,82.85129867,85.50383611,82.07804756
ENSMUSG00000030216,89.93195954,93.88142618,79.21482958,78.54835901
ENSMUSG00000041215,82.12520631,86.12423832,88.33363277,85.00461976
ENSMUSG00000018559,85.03838262,88.84266338,83.16147589,84.61021543
ENSMUSG00000029674,78.39959637,75.70678426,95.43708358,92.33460632
ENSMUSG00000025241,83.24224015,85.66297845,91.80924428,81.28770425
ENSMUSG00000062353,90.03432518,77.21640762,86.97434627,88.58239393
ENSMUSG00000006299,87.26046601,84.40554391,85.28856449,86.01697536
ENSMUSG00000018412,87.41026939,93.53046758,80.0605395,82.18035737
ENSMUSG00000015575,82.5416597,67.19252856,94.82765989,98.63535616
ENSMUSG00000028309,88.13431904,84.78157098,85.85237111,84.45675071
ENSMUSG00000020390,89.7322217,76.25829064,89.38897625,87.93528436
ENSMUSG00000039263,82.29198741,83.1771888,90.61909977,87.4748902
ENSMUSG00000029093,100.218458,115.9667497,64.68399543,62.71591543
ENSMUSG00000008730,84.01472622,94.43293255,79.52236046,85.65889102
ENSMUSG00000033417,85.86230118,85.78430985,85.64735052,86.42621461
ENSMUSG00000020455,76.69932807,80.51993081,94.71951153,91.87421216
ENSMUSG00000022105,76.42468855,81.64801203,96.89785527,88.98395994
ENSMUSG00000021375,81.64283945,85.13252959,87.33877037,90.23725515
ENSMUSG00000097789,85.28805491,77.83760435,96.95218573,84.32886345
ENSMUSG00000079215,78.82154255,80.34445151,92.41302991,93.37049318
ENSMUSG00000056904,75.65170313,81.55776554,92.59601079,95.18905011
ENSMUSG00000031862,83.49041441,81.77335439,92.36177477,87.37258039
ENSMUSG00000020530,81.19342932,79.51719195,95.232063,89.0606923
ENSMUSG00000028532,76.60245522,86.03800278,88.4663836,94.02578753
ENSMUSG00000034761,86.88595758,92.37731788,85.39107478,80.49224545
ENSMUSG00000029191,82.59159416,81.17171107,92.82665895,88.60336744
ENSMUSG00000027130,66.27251381,73.66370383,103.7875721,101.5363509
ENSMUSG00000038023,86.41757236,90.00182951,85.15478856,83.92576278
ENSMUSG00000020516,82.89120091,85.23280347,89.61962441,88.13990398
ENSMUSG00000027804,83.64421254,80.46578291,88.19319367,94.02118359
ENSMUSG00000037894,89.26034107,80.94609483,85.89132502,90.3221723
ENSMUSG00000083716,83.06896758,73.64816137,94.68363292,95.19621179
ENSMUSG00000002227,81.6927739,83.65348976,81.59819391,99.67533541
ENSMUSG00000024975,79.8951334,81.37225885,93.20748469,92.28345141
ENSMUSG00000011831,80.26964184,79.92681077,95.18952122,91.43939546
ENSMUSG00000035385,114.599582,113.058807,56.48317192,62.76707034
ENSMUSG00000099083,82.73940015,90.44955242,87.1388753,86.81857275
ENSMUSG00000051510,81.0935604,75.73185273,96.43655895,94.61099966
ENSMUSG00000017478,85.51275997,94.25745325,85.39107478,82.89652606
ENSMUSG00000057762,75.94981185,73.592008,99.83580029,98.71976176
ENSMUSG00000034659,87.98451566,83.82896906,89.08144536,87.52604511
ENSMUSG00000034248,84.05217706,78.02962884,92.11421241,94.36392146
ENSMUSG00000024969,79.04624761,81.92376522,92.82307109,94.79004183
ENSMUSG00000040383,85.05585968,89.48190941,81.44442847,92.93823422
ENSMUSG00000024981,85.18818599,77.81253588,88.67140419,97.29663226
ENSMUSG00000034341,70.33268462,76.30842758,102.6128042,99.82880013
ENSMUSG00000027195,94.72566754,85.23280347,81.29066303,88.2422138
ENSMUSG00000066315,83.57979709,71.04404854,98.98393975,95.92568076
ENSMUSG00000029705,88.85836868,89.27133425,86.87747405,84.66137034
ENSMUSG00000012114,88.00099403,91.57512679,85.82674353,84.28640487
ENSMUSG00000049580,95.974029,98.3686826,77.24150642,78.21585211
ENSMUSG00000037519,87.7598106,94.15717937,83.77653766,84.17795647
ENSMUSG00000029020,92.47861691,91.60019526,84.82726817,81.64323085
ENSMUSG00000071072,88.4419153,84.82318465,82.43519046,94.90923277
ENSMUSG00000000134,79.19605099,86.83718566,93.18185712,91.413818
ENSMUSG00000028138,91.33411913,81.57581483,87.0871076,90.6495637
ENSMUSG00000002014,86.48648191,76.60924924,93.489388,94.07387314
ENSMUSG00000035227,95.29991381,84.30527002,84.8016406,86.37505971
ENSMUSG00000035914,113.0016793,110.6522337,59.96852191,67.24312466
ENSMUSG00000052397,73.55345719,76.45883841,97.28226887,103.5886858
ENSMUSG00000032410,81.8910137,81.79842286,99.11669058,88.26369886
ENSMUSG00000038604,87.41026939,103.4074454,83.00771045,77.3462187
ENSMUSG00000095567,84.39273007,80.99623177,91.23416153,94.63862331
ENSMUSG00000040842,92.67835475,83.55321588,86.97998434,88.2422138
ENSMUSG00000030583,90.09025177,99.95401274,82.95901806,78.55091675
ENSMUSG00000004460,87.63497445,98.16813482,82.05949023,83.94520165
ENSMUSG00000033361,67.6611911,67.68487335,104.5118073,112.052265
ENSMUSG00000032601,87.63497445,93.5053991,84.16095126,86.65641169
ENSMUSG00000028698,79.47069051,80.89595788,101.6133288,90.28841006
ENSMUSG00000030861,82.57811185,78.92056232,97.95986192,92.86968664
ENSMUSG00000102976,86.46451075,87.70856573,90.01377649,88.21254395
ENSMUSG00000014846,76.44116692,59.04878488,96.79944539,120.3475447
ENSMUSG00000070319,80.7440192,78.86791853,96.32123487,96.93854791
ENSMUSG00000032384,81.88751829,84.51734929,96.83891185,89.73593707
ENSMUSG00000028991,86.63628528,95.31032906,87.28751522,84.14982127
ENSMUSG00000030403,94.3511591,89.11841657,84.05844096,85.96582046
ENSMUSG00000024947,81.39316715,82.02403911,94.71951153,95.40390071
ENSMUSG00000024515,79.14611653,86.28567928,95.18080785,93.25539464
ENSMUSG00000022761,88.69658104,86.36589839,94.14647898,84.8173928
ENSMUSG00000038848,86.28674408,86.73691177,90.26031374,91.00457875
ENSMUSG00000030102,83.34061103,88.76745797,93.64315344,88.57472069
ENSMUSG00000022865,75.05149094,75.18034636,102.4590387,101.7471091
ENSMUSG00000024054,85.72098666,87.38718792,92.27207826,89.38654906
ENSMUSG00000036943,80.55127219,81.68260652,94.89890454,97.67364392
ENSMUSG00000069237,91.00555039,94.73375421,83.77653766,85.37753903
ENSMUSG00000062683,83.3660776,71.37545374,100.3288748,99.91934431
ENSMUSG00000027575,97.72173504,94.85909657,83.47772015,78.98317571
ENSMUSG00000091269,77.16022312,82.88739727,96.31815956,98.80877129
ENSMUSG00000033444,79.59802338,82.62818927,102.0489975,91.00457875
ENSMUSG00000015133,88.43392579,102.2292272,81.75195935,82.87094861
ENSMUSG00000040242,84.36426743,83.01424374,96.33404865,91.66959254
ENSMUSG00000032939,92.9779615,88.69225256,84.82726817,89.0606923
ENSMUSG00000024943,82.5416597,83.77883212,98.46113725,90.95342384
ENSMUSG00000020649,104.4129525,110.6356885,67.61425218,73.17709382
ENSMUSG00000038729,95.7578128,105.4129231,80.68431464,74.39611524
ENSMUSG00000048271,89.03313929,93.98170006,87.82569426,85.47984884
ENSMUSG00000028953,87.26046601,83.93776623,94.07472178,91.1155849
ENSMUSG00000078619,91.2352489,85.38722526,87.80621731,92.07883179
ENSMUSG00000027312,91.33012437,99.2460791,83.07382959,82.87094861
ENSMUSG00000082575,78.0974929,70.17517532,111.1980413,97.05773884
ENSMUSG00000031858,80.30859072,74.93467534,104.3913578,97.05006561
ENSMUSG00000024045,85.01541276,85.14456245,93.02655402,93.55107
ENSMUSG00000030541,92.42868246,93.45526216,81.54693877,89.31646683
ENSMUSG00000000743,87.09418427,80.46979387,95.78715624,93.62217532
ENSMUSG00000001521,89.0870685,89.80830091,90.56989483,87.5812924
ENSMUSG00000031298,96.22370129,93.43019369,89.18395566,78.34373938
ENSMUSG00000020640,83.29067657,86.54889823,91.47762348,95.95381596
ENSMUSG00000037857,84.71730405,82.05512401,93.2623277,97.45725866
ENSMUSG00000035181,91.91585557,97.98714046,84.48437124,83.24949492
ENSMUSG00000029512,77.90025179,84.60609168,96.8722277,98.29926842
ENSMUSG00000022858,93.43735851,91.59568294,82.61612113,90.33035708
ENSMUSG00000022051,85.64558563,81.12157413,96.45347315,94.90923277
ENSMUSG00000035933,81.70525752,82.80116173,95.44989737,98.51156129
ENSMUSG00000047036,79.94506786,84.61862592,102.1028154,91.93815579
ENSMUSG00000040761,73.37868658,99.0705998,95.87275233,90.39071987
ENSMUSG00000052609,81.72273458,84.05458531,96.20847354,96.78764094
ENSMUSG00000015671,97.53448082,84.46821509,81.95697994,95.05860509
ENSMUSG00000047879,95.59952056,92.3622768,83.62277222,87.65393237
ENSMUSG00000032657,93.577175,88.54184173,90.72161007,86.55410188
ENSMUSG00000027170,99.9937529,80.18150644,88.86361099,90.42908605
ENSMUSG00000066979,82.274011,87.85646971,96.79278222,92.5648034
ENSMUSG00000028657,90.88071425,85.30800889,91.97736117,91.43939546
ENSMUSG00000026740,87.6724253,92.15420848,91.29823047,88.60029814
ENSMUSG00000025780,54.2288218,62.47063125,132.3546283,110.8526825
ENSMUSG00000055491,87.83471228,95.26019212,87.80006669,89.03511485
ENSMUSG00000062397,88.16178299,84.02951684,96.3853038,91.50743148
ENSMUSG00000031807,88.55876193,76.63431771,101.0238946,93.94598588
ENSMUSG00000046785,82.09224957,84.90691334,102.3052733,91.0301562
ENSMUSG00000022119,85.81236672,89.77019683,93.36125013,91.56728272
ENSMUSG00000028430,82.09224957,90.54731945,94.2582152,93.7669437
ENSMUSG00000018736,90.5811075,92.20183858,88.4663836,89.41877665
ENSMUSG00000033128,80.94375703,85.43335125,100.9470119,93.46001426
ENSMUSG00000034254,85.78739949,90.39690862,90.67035492,94.07387314
ENSMUSG00000038369,89.38268049,101.8782686,87.03123949,82.97325842
ENSMUSG00000041720,91.7795345,95.23512365,88.75136222,85.53100375
ENSMUSG00000029528,84.68884141,87.38869203,95.43708358,93.81809861
ENSMUSG00000057554,89.00817206,80.6202047,95.232063,96.5037312
ENSMUSG00000017264,90.3314352,89.89553919,90.05529316,91.26035328
ENSMUSG00000039089,86.83602312,85.18266653,99.84502622,89.98148062
ENSMUSG00000024927,81.6927739,89.34403282,96.97473799,93.92040842
ENSMUSG00000040356,87.46020385,87.11293884,94.42479443,92.9484652
ENSMUSG00000106037,91.70413346,71.55343989,99.45599965,99.24000716
ENSMUSG00000025103,87.98451566,85.30800889,94.71951153,94.32964768
ENSMUSG00000039476,92.02920679,89.4443067,90.87537551,90.54418459
ENSMUSG00000038759,88.08438458,91.14896277,92.97683653,90.69764931
ENSMUSG00000020359,88.05042915,88.2535543,94.68209527,92.13663683
ENSMUSG00000033767,72.90430923,82.02403911,101.0238946,107.2846278
ENSMUSG00000004562,103.0497418,110.119278,81.04207557,69.22230799
ENSMUSG00000001020,102.5404103,77.31116644,93.28436741,90.49302968
ENSMUSG00000025409,80.11983847,82.32486077,102.6384317,98.60108237
ENSMUSG00000020611,90.18163183,86.91239107,90.85692365,95.75328873
ENSMUSG00000038375,89.7322217,96.8645743,90.41407918,86.80987641
ENSMUSG00000034560,88.90830314,93.07923509,92.11164965,89.87917081
ENSMUSG00000020463,81.56793776,86.56143247,99.43498504,96.96412536
ENSMUSG00000074934,126.4839831,98.92018897,71.65469541,67.52447664
ENSMUSG00000033066,82.29198741,88.99307421,97.92295821,95.48063307
ENSMUSG00000074968,76.02521288,82.34992924,110.3523313,96.04333705
ENSMUSG00000007670,90.72242201,91.21564491,88.49611159,94.35522513
ENSMUSG00000007458,96.89781648,92.55279718,86.26241228,89.13742466
ENSMUSG00000029287,96.89781648,102.003611,82.59766928,83.40807513
ENSMUSG00000007411,93.11028781,90.73082067,92.47709885,88.68470374
ENSMUSG00000089945,98.42930632,108.3459343,82.42698964,75.87960753
ENSMUSG00000020614,84.73877587,90.74786723,96.20591079,93.51116917
ENSMUSG00000029547,86.83602312,90.82307264,93.43813285,94.12502805
ENSMUSG00000074305,106.6600031,110.4140832,74.97346617,73.35613599
ENSMUSG00000025968,90.80581256,85.68403596,93.84817403,95.09697127
ENSMUSG00000029616,95.34635286,89.19863568,87.65911504,93.28046054
ENSMUSG00000031314,87.25946732,93.11633642,99.48008957,85.6941879
ENSMUSG00000045414,80.24467461,94.00676854,99.53749534,91.82305726
ENSMUSG00000037652,87.43523662,92.95389273,95.84712476,89.52108646
ENSMUSG00000024487,96.28961478,101.1327323,82.20915526,86.20010993
ENSMUSG00000028343,96.32357021,99.12073674,86.31366743,84.20097618
ENSMUSG00000026725,111.8531868,107.694154,62.94132043,83.48480749
ENSMUSG00000033685,33.1065459,32.3132599,164.7852974,135.8162769
ENSMUSG00000030357,97.07258708,93.95913844,86.46743287,88.65401079
ENSMUSG00000020721,85.16321876,94.10704242,92.59242293,94.32964768
ENSMUSG00000035107,99.99874635,101.2264884,82.22863222,82.84537116
ENSMUSG00000020708,87.9345812,86.78704871,89.18395566,102.4121229
ENSMUSG00000050017,92.93551721,94.9618773,86.90566438,91.54272837
ENSMUSG00000020321,94.45102802,80.63273893,92.77181594,98.49877256
ENSMUSG00000002881,89.28630699,97.50131348,91.1690675,88.5977404
ENSMUSG00000063904,89.53248387,88.04047229,94.71951153,94.32964768
ENSMUSG00000036270,94.72566754,97.16539596,90.46533433,84.40559581
ENSMUSG00000029104,91.18281772,100.624845,85.80111596,89.21415702
ENSMUSG00000036356,93.97665067,104.6358005,86.67245346,81.54092104
ENSMUSG00000046671,96.47337358,84.30527002,93.59189829,92.64153576
ENSMUSG00000022174,92.12907571,89.04321116,93.89942918,91.97652197
ENSMUSG00000034928,80.89382257,86.86225413,98.38425453,101.1076728
ENSMUSG00000040813,86.43654745,80.9711633,97.7435652,102.3098131
ENSMUSG00000045312,103.9136079,103.5829247,81.39317332,78.62509137
ENSMUSG00000040234,94.775602,84.20499614,90.99069959,97.57798424
ENSMUSG00000024026,90.07477209,82.29979229,98.23561461,96.94775579
ENSMUSG00000027254,91.33012437,113.2092178,83.95593067,79.44356987
ENSMUSG00000091896,94.00960741,95.74050403,89.00046223,89.3067474
ENSMUSG00000039703,91.67966558,92.65307107,89.08400812,94.79004183
ENSMUSG00000030846,90.38136966,92.6280026,93.1049744,92.12998669
ENSMUSG00000028042,80.89382257,81.33866709,99.46061262,106.7858674
ENSMUSG00000042572,97.12252154,98.01772399,86.92872919,86.50294697
ENSMUSG00000025034,85.13825153,89.74512836,93.69440859,100.0078423
ENSMUSG00000034751,86.34916215,98.75724391,93.65596723,89.87917081
ENSMUSG00000020227,65.31427156,68.01076348,119.1810304,116.1727928
ENSMUSG00000070565,70.13294679,83.87910601,106.0797023,108.6530215
ENSMUSG00000036990,83.98975899,87.2382812,97.43603431,100.3403492
ENSMUSG00000002010,85.48779274,75.70678426,106.5594505,101.286715
ENSMUSG00000020121,71.95555452,83.55321588,109.5066214,104.0618686
ENSMUSG00000021190,106.2605274,98.3686826,80.88062186,83.74058202
ENSMUSG00000029502,94.32619187,96.56625949,91.75901424,86.68761619
ENSMUSG00000036985,89.7322217,91.00105879,95.34328666,93.41295175
ENSMUSG00000036093,89.65732002,90.02088155,97.82044792,92.00209943
ENSMUSG00000018765,96.57823595,89.4443067,90.21982218,93.30961884
ENSMUSG00000006442,95.24997935,84.70636557,94.48886336,95.14812618
ENSMUSG00000028136,87.88464674,95.96210932,94.30947035,91.92536707
ENSMUSG00000058594,91.33012437,86.68677483,99.43498504,92.64153576
ENSMUSG00000024096,90.88071425,87.53910286,94.20696006,97.47567443
ENSMUSG00000036646,91.38005883,94.05690548,92.66930565,92.07883179
ENSMUSG00000032594,85.73446897,81.34618763,105.1699234,98.05423642
ENSMUSG00000043411,96.12383238,92.25197552,90.46533433,91.46497291
ENSMUSG00000024687,93.02789596,100.4242973,87.54379096,89.31646683
ENSMUSG00000017428,92.50358414,93.65982089,90.09988513,94.25700771
ENSMUSG00000035212,97.172456,91.80926632,90.81540698,90.79995912
ENSMUSG00000057036,88.50183665,75.53080359,103.4892672,103.1958161
ENSMUSG00000004099,96.10385859,108.1453865,81.16867578,85.3688427
ENSMUSG00000000838,97.7716695,95.83676696,89.13270051,88.16548144
ENSMUSG00000028180,95.2000449,88.64211561,94.56574609,92.69269067
ENSMUSG00000032911,103.3643288,109.5993579,81.39317332,76.83466964
ENSMUSG00000016528,100.3183269,98.66950426,85.74986081,86.55410188
ENSMUSG00000004849,92.02920679,87.53910286,95.38582844,96.52930866
ENSMUSG00000043535,85.93720287,93.95663159,99.69126078,91.92536707
ENSMUSG00000005204,95.2414905,88.87625514,93.94197095,93.51116917
ENSMUSG00000022772,89.17295577,85.80336189,98.33197428,98.3146149
ENSMUSG00000027465,99.46944109,101.0760775,87.28751522,84.14982127
ENSMUSG00000009894,89.70725447,84.58102321,102.8178247,94.9179291
ENSMUSG00000003233,96.02146674,103.0890758,87.22959691,85.89318049
ENSMUSG00000058443,89.11253507,73.97455287,104.1596845,105.046089
ENSMUSG00000026003,94.32619187,87.89006146,95.28331814,94.84119674
ENSMUSG00000009907,89.58241833,90.04595002,97.23101373,95.81313997
ENSMUSG00000030748,99.79401507,98.76977814,89.49148654,84.66137034
ENSMUSG00000031731,91.75456727,95.68635613,90.36282404,94.97164175
ENSMUSG00000103034,83.11840269,83.6118761,105.518971,100.7086645
ENSMUSG00000067194,97.52199721,84.98211876,95.53959388,95.19928109
ENSMUSG00000020124,93.91822735,82.90143561,95.34328666,101.2524412
ENSMUSG00000032570,93.50227331,94.13211089,89.82464499,96.24795667
ENSMUSG00000022656,81.29329824,84.3303385,98.25611666,109.8807393
ENSMUSG00000006307,86.98582649,100.7752559,95.79586961,90.23725515
ENSMUSG00000034168,94.66724422,103.282103,85.04100213,90.86799515
ENSMUSG00000004771,98.99506373,92.43998906,90.46533433,92.11719797
ENSMUSG00000027775,91.62973112,85.98485762,98.97368872,97.80818132
ENSMUSG00000001248,87.58503999,89.19362199,100.101302,97.57798424
ENSMUSG00000026385,98.14617794,89.06827963,95.15518028,92.12998669
ENSMUSG00000076275,98.84526036,98.59429884,89.61962441,87.52604511
ENSMUSG00000050912,97.62186613,90.29663474,92.7205608,94.02271824
ENSMUSG00000043252,109.4563328,112.0059312,73.80741158,79.39241496
ENSMUSG00000046062,100.2933596,99.79758548,85.00666118,89.59781882
ENSMUSG00000018547,96.47587031,105.6385394,85.44745545,87.32398322
ENSMUSG00000021116,99.72310814,91.95967714,88.10759757,95.1650073
ENSMUSG00000005514,92.62842029,95.41060295,93.07934682,93.92040842
ENSMUSG00000025860,93.30253548,93.73101535,98.40988211,89.64897373
ENSMUSG00000006818,86.15242038,84.2581413,103.4421124,101.4667802
ENSMUSG00000041057,93.40240439,86.8873226,94.92453211,100.3659266
ENSMUSG00000000600,93.4014057,93.4873498,98.31403498,90.46745223
ENSMUSG00000028673,92.99344118,94.82801167,94.71387346,93.28148364
ENSMUSG00000028149,98.07127625,104.2848419,86.74933618,86.73314405
ENSMUSG00000030759,94.10148681,95.61115072,95.33457329,90.82553658
ENSMUSG00000033307,98.01285294,86.87077741,93.65596723,97.39024573
ENSMUSG00000040151,104.9622315,109.1982623,79.70175348,82.10362501
ENSMUSG00000031930,76.87409867,74.82938776,112.4281648,111.8757806
ENSMUSG00000021188,86.43654745,99.84772242,97.84607549,91.95094452
ENSMUSG00000001750,95.53210904,90.30064569,93.95580984,96.30166932
ENSMUSG00000031988,89.68228724,92.4525233,98.71741299,95.45505562
ENSMUSG00000020994,91.5298622,88.9178688,102.0131189,94.12502805
ENSMUSG00000023852,86.38661299,96.41334181,98.46113725,95.50621053
ENSMUSG00000018476,82.34192186,92.70320801,101.8183494,100.0078423
ENSMUSG00000032690,32.25766011,22.91258305,103.945438,217.9199019
ENSMUSG00000046768,99.56931,93.85635771,92.31051962,91.31150819
ENSMUSG00000020076,95.1585993,95.49433164,93.28436741,93.29785321
ENSMUSG00000019961,100.3183269,107.3431954,81.54950152,88.03759417
ENSMUSG00000030286,97.02265263,93.80622076,97.07724828,89.46993155
ENSMUSG00000026483,107.6586923,109.3236047,80.0605395,80.74801999
ENSMUSG00000094526,98.94512927,100.6524204,88.36387331,89.87917081
ENSMUSG00000037692,85.63759612,100.2738864,98.40988211,93.51986551
ENSMUSG00000061950,92.77822366,90.07101849,98.20486152,97.04085772
ENSMUSG00000038143,83.04100428,95.66128766,107.0720019,92.33460632
ENSMUSG00000044221,95.57455333,92.95389273,91.746713,97.85933623
ENSMUSG00000021458,88.39098215,80.44372266,107.3410915,102.0197648
ENSMUSG00000026499,101.5552034,103.443544,86.07379334,87.27589761
ENSMUSG00000021929,94.62579862,99.72238006,94.66825638,89.41877665
ENSMUSG00000031839,93.27756825,87.89006146,101.7927218,95.50621053
ENSMUSG00000039100,95.47468442,97.74197081,96.20591079,89.0606923
ENSMUSG00000030232,92.77822366,95.21005517,97.41040674,93.40885936
ENSMUSG00000037573,89.43261495,89.19362199,100.4088328,99.90553249
ENSMUSG00000041560,83.0849466,83.65348976,110.1524363,102.079616
ENSMUSG00000027593,99.36957217,96.89365373,89.26083838,93.56232408
ENSMUSG00000023307,104.6211792,101.9785425,84.86980994,87.84167088
ENSMUSG00000027848,100.9340188,98.82994247,88.92767992,91.10688856
ENSMUSG00000029439,90.78084533,92.05142775,101.1264049,95.86429487
ENSMUSG00000078695,85.91223564,65.00254688,113.2482471,116.070483
ENSMUSG00000018770,95.32488104,83.57828435,98.92243357,102.5144327
ENSMUSG00000000326,95.96104604,88.49020067,100.8347631,95.15631097
ENSMUSG00000028633,93.95168344,95.98717779,96.05214535,94.58542221
ENSMUSG00000097412,99.06147656,96.5136157,90.22187238,94.95220289
ENSMUSG00000023092,97.172456,97.46621762,97.30789645,88.80491777
ENSMUSG00000001098,97.5968989,94.55827491,95.1295527,93.7157888
ENSMUSG00000041997,90.74339449,96.48854723,97.23101373,96.61882974
ENSMUSG00000008200,95.87416008,95.41060295,99.79377107,90.18610025
ENSMUSG00000051855,104.3879852,120.0278421,89.51711411,67.601209
ENSMUSG00000060739,98.35240725,88.86572638,100.9670014,93.72243894
ENSMUSG00000033943,84.35178381,89.31244654,110.6849772,97.59384226
ENSMUSG00000020265,98.01335228,92.490126,94.23668804,97.2751472
ENSMUSG00000021417,95.51662936,83.3346188,102.9941424,100.2748709
ENSMUSG00000024290,86.37313069,95.37049339,99.04698358,101.3419623
ENSMUSG00000032301,109.9931282,97.89238164,81.85446965,92.42412741
ENSMUSG00000032202,67.73609279,58.99864793,126.7565411,128.8234012
ENSMUSG00000052296,96.92278371,100.7752559,91.66983028,93.07635247
ENSMUSG00000019969,96.32357021,93.30485133,94.97578726,97.85933623
ENSMUSG00000000538,84.75125948,84.88184487,107.2129536,105.6476707
ENSMUSG00000047735,78.54690303,75.98253745,104.7398928,123.3089022
ENSMUSG00000032212,84.43916912,84.93198181,106.1494093,107.2206841
ENSMUSG00000042700,87.98451566,95.21005517,102.7793834,96.78508319
ENSMUSG00000022682,97.02864476,95.56101378,93.89942918,96.63161847
ENSMUSG00000020918,92.92802704,95.0095074,95.48833873,99.70091286
ENSMUSG00000050721,92.02920679,98.56923037,97.99984093,94.63657712
ENSMUSG00000059436,94.3052194,95.53995626,95.97936304,97.61635042
ENSMUSG00000052752,100.6179336,91.42471596,98.94806115,92.48807104
ENSMUSG00000026463,101.416885,101.2315021,86.39311291,94.71330948
ENSMUSG00000030603,98.27101409,87.13800732,100.2038122,98.37088529
ENSMUSG00000042460,93.92671621,105.036896,95.38582844,89.72570609
ENSMUSG00000032435,94.60282877,91.46883647,97.6241407,100.7552155
ENSMUSG00000041164,78.94637869,90.97348347,106.046899,108.6274441
ENSMUSG00000035726,91.70463281,92.10156469,99.89628137,101.0309404
ENSMUSG00000001891,91.60476389,86.76198024,102.1002527,104.3304319
ENSMUSG00000033855,95.22501212,104.4853897,93.54064315,91.61843763
ENSMUSG00000030220,102.0285821,96.81443736,94.82202182,91.26393413
ENSMUSG00000030753,103.9385751,99.9038758,91.87485087,89.29907417
ENSMUSG00000055799,78.58035911,93.93156312,110.4035865,102.6934749
