,D2_1,D2_2,D4_1,D4_2
ENSMUSG00000020282,75.29380513,75.00624251,85.13825153,84.78157098
ENSMUSG00000053094,85.77591306,85.91352479,73.3452305,75.2304833
ENSMUSG00000042834,32.38923238,32.07438259,132.575987,123.2366064
ENSMUSG00000022890,86.76792631,83.01637132,81.24336378,69.28925553
ENSMUSG00000028126,91.56282232,88.45357683,70.25778294,70.06637815
ENSMUSG00000018377,82.68430379,86.46137915,73.25385044,77.96294671
ENSMUSG00000020430,85.41630826,87.27469385,74.33143605,73.40048487
ENSMUSG00000097789,79.78266506,77.58115801,85.28805491,77.83760435
ENSMUSG00000037652,68.94492038,71.17126199,87.43523662,92.95389273
ENSMUSG00000028136,67.06009522,69.62730879,87.88464674,95.96210932
ENSMUSG00000020864,84.69561064,89.30026084,72.85437477,73.726375
ENSMUSG00000026718,80.65315668,81.58896169,78.00611284,80.6202047
ENSMUSG00000034135,77.02982831,76.00234135,78.44703411,89.4443067
ENSMUSG00000030761,66.51994401,65.74501357,87.98451566,100.8253928
ENSMUSG00000003500,74.35139255,76.6498056,83.7400867,86.38595317
ENSMUSG00000015149,81.04748194,79.83732188,81.76767559,78.61472697
ENSMUSG00000038774,81.1342831,81.75481214,77.29854157,81.29705343
ENSMUSG00000022761,74.26558341,72.41638553,88.69658104,86.36589839
ENSMUSG00000000600,68.59126766,66.31926455,93.4014057,93.4873498
ENSMUSG00000022558,103.3429796,112.0910023,54.60832368,51.9168047
ENSMUSG00000004568,56.09834888,60.21417477,102.8649843,102.9311444
ENSMUSG00000008976,84.77596371,83.97113206,74.75188419,78.63127216
ENSMUSG00000001415,84.92129365,81.39123607,79.10966437,76.76216692
ENSMUSG00000021662,99.79653223,96.17334283,63.26695876,62.97200068
ENSMUSG00000026860,73.16097666,68.73081983,92.378748,87.99033535
ENSMUSG00000034659,73.111376,77.34707478,87.98451566,83.82896906
ENSMUSG00000058407,90.79103601,90.71372509,73.66431169,67.18952035
ENSMUSG00000026482,67.55610184,66.83823204,93.52724054,94.45800103
ENSMUSG00000044147,89.33079252,86.63569645,78.07252567,68.51213291
ENSMUSG00000021076,87.69893073,87.92913079,77.86280095,69.10525295
ENSMUSG00000048271,68.17611012,71.64440894,89.03313929,93.98170006
ENSMUSG00000058997,70.26181796,70.05065079,94.00411462,88.59197867
ENSMUSG00000038143,72.3177654,71.96814106,83.04100428,95.66128766
ENSMUSG00000085795,98.35811303,99.01222451,59.32213655,66.30610741
ENSMUSG00000042211,77.67463692,75.7035117,85.5377272,84.17992767
ENSMUSG00000052299,76.83142566,76.20156112,84.18949682,85.98485762
ENSMUSG00000025156,80.84907929,80.23576141,84.21446405,77.93787823
ENSMUSG00000006219,95.4420901,96.16836233,64.81992042,66.88268225
ENSMUSG00000020530,80.25387135,82.37737392,81.19342932,79.51719195
ENSMUSG00000012422,81.39468658,82.84205402,80.27962873,79.08250465
ENSMUSG00000001173,78.02184155,77.19765996,84.3393002,84.12979072
ENSMUSG00000028048,94.73726469,97.61768614,65.66381277,65.72953256
ENSMUSG00000022914,82.87427433,80.73679913,78.97484134,81.3221219
ENSMUSG00000038521,48.9682537,53.25393414,110.8505028,110.9029184
ENSMUSG00000031954,84.94113392,83.52288758,78.19736182,77.36130339
ENSMUSG00000066315,85.35381143,84.1469435,83.57979709,71.04404854
ENSMUSG00000028991,68.99452104,73.21326461,86.63628528,95.31032906
ENSMUSG00000038299,89.18199053,88.55318671,75.95031119,70.74322688
ENSMUSG00000042460,65.22487072,60.41339453,93.92671621,105.036896
ENSMUSG00000046733,111.8494931,107.6284795,52.68085359,52.69392732
ENSMUSG00000038369,66.41528661,67.18686663,89.38268049,101.8782686
ENSMUSG00000031070,62.14962966,70.22496809,94.1763885,98.3686826
ENSMUSG00000003464,84.42032697,83.47308264,79.09618207,77.96294671
ENSMUSG00000026150,91.19081735,89.97262756,74.82678588,69.03857081
ENSMUSG00000016757,83.92432035,83.57269252,78.84650978,78.71500085
ENSMUSG00000000838,65.34887237,66.11606038,97.7716695,95.83676696
ENSMUSG00000050910,80.84907929,78.06924644,85.78739949,80.41965692
ENSMUSG00000027799,78.04664188,78.94332317,79.34835108,88.79252644
ENSMUSG00000032621,69.7777155,71.05471842,91.39054507,92.92932563
ENSMUSG00000023495,95.43167396,91.84031288,71.28143933,66.60692907
ENSMUSG00000024097,84.74273127,87.20845328,77.99762398,75.25555177
ENSMUSG00000031862,79.95626737,79.9867367,83.49041441,81.77335439
ENSMUSG00000025103,75.91381341,76.12685371,87.98451566,85.30800889
ENSMUSG00000027829,98.20931104,91.06833628,68.36027352,67.8102157
ENSMUSG00000023905,133.3761805,126.5045524,34.10523507,31.48600034
ENSMUSG00000041852,79.69338386,81.60041682,77.41688623,86.82064046
ENSMUSG00000026640,85.57453437,86.46635965,70.32519446,83.1771888
ENSMUSG00000103034,80.73102972,78.23161055,83.11840269,83.6118761
ENSMUSG00000025793,87.49556802,89.99753003,71.60601331,76.65938618
ENSMUSG00000008730,73.08657567,74.25916839,84.01472622,94.43293255
ENSMUSG00000037894,79.92650698,75.89326853,89.26034107,80.94609483
ENSMUSG00000001017,78.58381705,82.19458978,84.02321508,81.37225885
ENSMUSG00000022464,95.08446933,95.27685387,67.51138773,68.33665361
ENSMUSG00000028822,85.70498412,83.00890058,81.38867305,76.15801675
ENSMUSG00000042772,85.11473624,84.22015677,79.27095267,77.66212505
ENSMUSG00000029221,92.62080444,88.12984471,73.07907983,72.45540349
ENSMUSG00000024953,89.10758954,92.91111913,76.02521288,68.6124068
ENSMUSG00000027832,84.71793094,88.20455212,70.45752077,83.27746269
ENSMUSG00000073411,74.59840385,86.99777838,90.4198192,74.86297951
ENSMUSG00000034525,87.09876272,81.38127508,75.30116323,83.82896906
ENSMUSG00000070319,83.3291124,84.68085248,80.7440192,78.86791853
ENSMUSG00000024213,81.07228227,77.79531926,86.28674408,82.67581937
ENSMUSG00000036599,81.04748194,77.99453903,76.74926253,92.20183858
ENSMUSG00000019210,95.03486867,96.92041695,71.40627548,64.7267937
ENSMUSG00000043535,73.45858063,74.90663263,85.93720287,93.95663159
ENSMUSG00000031807,82.11389618,81.00773801,88.55876193,76.63431771
ENSMUSG00000015766,84.46992763,80.38517624,84.68884141,78.86541168
ENSMUSG00000049553,89.25639153,87.13374587,74.57711359,77.51171422
ENSMUSG00000052915,65.3736727,69.4863608,92.25790661,101.3768992
ENSMUSG00000020321,73.04937517,80.372725,94.45102802,80.63273893
ENSMUSG00000059923,86.63598854,90.42933887,75.39254329,76.05774286
ENSMUSG00000028673,69.70430652,71.08410334,92.99344118,94.82801167
ENSMUSG00000022119,74.89699984,78.16885633,85.81236672,89.77019683
ENSMUSG00000024914,86.65235676,84.07074194,79.19605099,78.84034321
ENSMUSG00000051331,78.26984486,81.92912944,82.09224957,86.78704871
ENSMUSG00000000628,126.3824871,125.0602091,39.29841874,38.55530934
ENSMUSG00000025139,95.3820733,93.68309573,70.60732414,69.69035108
ENSMUSG00000026385,73.01217467,69.25377172,98.14617794,89.06827963
ENSMUSG00000031988,75.09540248,72.26697071,89.68228724,92.4525233
ENSMUSG00000002010,86.15635014,82.22795909,85.48779274,75.70678426
ENSMUSG00000042423,79.91906688,84.69330372,79.07121484,85.93873163
ENSMUSG00000030245,91.86042629,87.20845328,75.50090107,75.10514094
ENSMUSG00000058443,79.52325359,87.11232974,89.11253507,73.97455287
ENSMUSG00000021838,109.2454584,110.9778618,53.55470661,55.95282863
ENSMUSG00000032384,81.69477058,81.68757547,81.88751829,84.51734929
ENSMUSG00000005481,91.18387326,94.88389288,75.51188665,68.26646189
ENSMUSG00000082575,91.13278457,90.50404629,78.0974929,70.17517532
ENSMUSG00000052684,87.02436173,78.1937588,82.49172524,82.27472382
ENSMUSG00000056493,66.06808197,71.02184716,90.53366976,102.6052543
ENSMUSG00000026003,74.30179189,73.86072885,94.32619187,87.89006146
ENSMUSG00000053436,81.04748194,83.77191229,85.43785828,80.31938304
ENSMUSG00000002105,80.42747366,84.17035183,84.46413634,81.59787509
ENSMUSG00000001380,83.87471968,87.7065027,81.54297053,77.56185116
ENSMUSG00000062604,79.05502334,79.09871459,86.66524727,85.89210428
ENSMUSG00000020547,84.14603531,81.86239082,86.64227742,78.0892918
ENSMUSG00000050390,51.75829095,56.17997447,109.2066605,113.6103133
ENSMUSG00000026740,74.69859719,76.45058583,87.6724253,92.15420848
ENSMUSG00000020935,57.58636875,58.39629439,105.6363467,109.4740155
ENSMUSG00000020706,85.1643369,82.87542334,82.49172524,80.5775883
ENSMUSG00000019998,89.03318855,91.21775111,80.09487124,70.79336383
ENSMUSG00000032402,78.12104287,78.44278351,88.38399133,86.536364
ENSMUSG00000071533,83.08110909,81.92912944,84.26439851,82.40006618
ENSMUSG00000028430,79.80746539,79.33927246,82.09224957,90.54731945
ENSMUSG00000053113,89.67799715,84.26996171,82.69146307,75.25555177
ENSMUSG00000023460,82.78350512,83.27386287,81.9424462,83.92924295
ENSMUSG00000019302,94.39006006,104.1421335,65.91348506,67.73501029
ENSMUSG00000029632,84.58549717,85.95486289,85.55420557,76.09133462
ENSMUSG00000020918,69.58972899,74.85682769,92.92802704,95.0095074
ENSMUSG00000025034,79.46026075,78.34317362,85.13825153,89.74512836
ENSMUSG00000045136,110.7389343,105.2084573,58.21908437,58.58301267
ENSMUSG00000038495,87.34676603,92.63719195,74.66449889,78.13140684
ENSMUSG00000032816,45.80621149,45.27617854,111.3089012,130.6984877
ENSMUSG00000018476,76.09981589,81.97893438,82.34192186,92.70320801
ENSMUSG00000004099,63.80281973,65.34408378,96.10385859,108.1453865
ENSMUSG00000006386,64.3320588,66.1907678,101.6166228,101.3267622
ENSMUSG00000058571,57.88397272,54.88504598,101.6166228,119.175514
ENSMUSG00000018286,91.63722331,88.22945459,79.39578882,74.5285661
ENSMUSG00000043411,70.97854753,74.55799804,96.12383238,92.25197552
ENSMUSG00000032279,89.8763998,89.44967567,81.79264282,72.8489785
ENSMUSG00000002455,82.83310578,84.6185963,82.64152861,83.92924295
ENSMUSG00000020954,99.35905439,90.68184993,71.45620994,72.58676228
ENSMUSG00000035311,66.21688396,66.53940239,100.4681303,101.2014199
ENSMUSG00000024515,82.43630048,86.56098904,79.14611653,86.28567928
ENSMUSG00000028945,97.91666714,96.88405935,72.50483356,67.13587382
ENSMUSG00000006307,71.74735779,74.95643757,86.98582649,100.7752559
ENSMUSG00000061244,91.63722331,92.06443512,75.47593384,75.30568872
ENSMUSG00000030583,72.61784941,71.82470282,90.09025177,99.95401274
ENSMUSG00000020611,77.74903791,79.68790705,90.18163183,86.91239107
ENSMUSG00000032575,96.8204925,91.21775111,75.42599938,71.14432243
ENSMUSG00000017478,77.5010346,77.34707478,85.51275997,94.25745325
ENSMUSG00000028078,24.40352577,23.90637212,143.7113712,142.7398773
ENSMUSG00000032030,85.75954484,86.01313468,81.41813438,81.6730805
ENSMUSG00000024074,102.9709746,110.1187266,57.89900449,63.9246026
ENSMUSG00000079018,51.03908134,48.06176894,126.4425375,109.4740155
ENSMUSG00000024943,83.10590942,85.66450008,82.5416597,83.77883212
ENSMUSG00000020737,90.81484433,87.81856382,80.50283576,76.14949347
ENSMUSG00000106037,89.1571902,82.97901761,91.70413346,71.55343989
ENSMUSG00000054720,112.7120486,113.3171999,53.82934613,55.8024178
ENSMUSG00000040936,82.83310578,86.46137915,84.23943128,82.22458688
ENSMUSG00000004865,76.28681039,76.79374188,94.28075152,88.54535131
ENSMUSG00000026209,78.81545214,82.4769838,89.43261495,85.28294042
ENSMUSG00000071337,60.01779321,62.88222551,105.4186325,108.0200442
ENSMUSG00000063406,94.14701681,89.90041039,77.06884306,75.52879811
ENSMUSG00000028676,88.87595445,84.85915417,81.84257728,81.20530282
ENSMUSG00000038773,67.45541249,70.02574832,90.1062308,109.2148075
ENSMUSG00000061589,99.94533422,101.9507161,64.21571347,70.94377466
ENSMUSG00000032047,67.15929654,68.43199018,103.6639356,97.81717622
ENSMUSG00000041935,76.88102632,76.82412289,92.65338752,90.74786723
ENSMUSG00000028560,71.16851806,74.26763523,91.61325275,100.415774
ENSMUSG00000041560,85.01950297,85.91352479,83.0849466,83.65348976
ENSMUSG00000021737,90.12440311,87.05903846,84.38923466,76.15801675
ENSMUSG00000027848,68.31251194,69.83648954,100.9340188,98.82994247
ENSMUSG00000020720,93.5468488,95.40136623,76.92403313,72.09692435
ENSMUSG00000022548,31.94282642,33.56853085,142.8649821,129.6205434
ENSMUSG00000083716,93.62075379,87.75232325,83.06896758,73.64816137
ENSMUSG00000044037,83.01910826,85.91352479,85.86230118,83.30253116
ENSMUSG00000021959,92.42686585,93.95303851,75.88789312,76.06626614
ENSMUSG00000034341,94.61326304,97.16944166,70.33268462,76.30842758
ENSMUSG00000025791,105.2154046,100.3694092,67.53635495,65.52898479
ENSMUSG00000022517,88.56198226,85.34076796,83.04100428,81.72321745
ENSMUSG00000030138,86.35475279,81.18205531,83.83995561,87.38869203
ENSMUSG00000036940,82.83310578,77.14785502,89.58241833,89.24375893
ENSMUSG00000043909,71.24291906,68.95494207,93.45233885,105.2875808
ENSMUSG00000102976,81.80141201,83.37347275,86.46451075,87.70856573
ENSMUSG00000003865,110.4631546,116.673555,59.04999375,53.17022828
ENSMUSG00000068122,0.942412581,0.796879071,180.2633947,158.1820559
ENSMUSG00000021024,90.37240642,85.51508526,89.43261495,74.95473011
ENSMUSG00000026456,117.6899711,118.5706252,55.1461178,49.44756025
ENSMUSG00000071847,45.83101182,48.21118377,123.1633416,124.194222
ENSMUSG00000038023,82.36785157,82.75290318,86.41757236,90.00182951
ENSMUSG00000021244,69.34172568,73.5618992,88.78346699,110.0004534
ENSMUSG00000030104,93.59644946,97.02002684,76.24991794,75.25555177
ENSMUSG00000030890,105.8269807,103.5653923,68.17701406,64.63905405
ENSMUSG00000070923,81.79149187,85.81391491,91.15535377,83.45294199
ENSMUSG00000037857,84.77001163,90.77946762,84.71730405,82.05512401
ENSMUSG00000024096,81.79149187,82.20305662,90.88071425,87.53910286
ENSMUSG00000051149,71.28855166,71.8022906,95.39978273,103.9464175
ENSMUSG00000037253,101.0861494,100.4067629,70.45752077,70.71815841
ENSMUSG00000042650,88.84024197,88.43116461,82.15716437,83.42787352
ENSMUSG00000007656,86.65235676,90.54538439,87.9345812,77.81253588
ENSMUSG00000023951,105.5194566,109.0255081,67.61125664,60.91638601
ENSMUSG00000019923,101.0613491,97.81690591,74.57711359,69.69035108
ENSMUSG00000027879,87.72125103,88.43116461,87.36283165,79.6425343
ENSMUSG00000047250,71.47455415,75.60390182,100.9674748,95.15991823
ENSMUSG00000027522,74.64899652,73.5618992,96.22370129,98.92018897
ENSMUSG00000004655,76.18661705,80.78361578,101.4668194,84.98211876
ENSMUSG00000037822,86.39592134,84.66840124,92.25391185,80.23565434
ENSMUSG00000020902,41.61495554,43.23068958,122.1396852,136.6231703
ENSMUSG00000028879,93.74525145,92.68699689,78.24729628,79.06595946
ENSMUSG00000068240,91.54199004,86.57543247,90.89269852,74.88654387
ENSMUSG00000043483,94.32359517,89.8481152,84.28087688,75.87374028
ENSMUSG00000062397,85.45350876,86.83491622,88.16178299,84.02951684
ENSMUSG00000010110,76.45942069,75.72841417,97.49702998,94.88416504
ENSMUSG00000027984,71.02814819,72.48511635,98.39984499,103.115147
ENSMUSG00000036646,78.17064354,81.48088496,91.38005883,94.05690548
ENSMUSG00000028138,89.08725327,83.17425299,91.33411913,81.57581483
ENSMUSG00000038914,78.81842818,81.08742592,89.03563601,96.31306792
ENSMUSG00000015087,73.70906398,73.97478217,100.4716257,97.26566985
ENSMUSG00000020538,76.83142566,73.63660661,98.42081746,96.56375264
ENSMUSG00000028668,87.74357133,89.10104107,83.86492284,84.80663946
ENSMUSG00000050697,90.42200709,90.49557945,83.98975899,80.6202047
ENSMUSG00000000901,104.3597931,105.7358917,68.78471641,66.70720295
ENSMUSG00000027677,79.13785645,82.27776403,95.2000449,89.0933481
ENSMUSG00000024026,90.11993905,83.39488888,90.07477209,82.29979229
ENSMUSG00000037197,90.09960278,87.78121011,87.58503999,80.49486234
ENSMUSG00000022779,74.67528488,75.98192133,98.75987243,96.55272251
ENSMUSG00000031540,75.21940414,75.65370676,87.73484337,107.5186747
ENSMUSG00000024974,72.33413362,72.56978476,97.26383606,104.351524
ENSMUSG00000027646,104.9550011,101.203642,66.86223977,73.50075876
ENSMUSG00000000743,88.29761073,90.753071,87.09418427,80.46979387
ENSMUSG00000039671,75.87413288,77.4168017,94.54340677,98.83996986
ENSMUSG00000041997,78.34424585,81.1073479,90.74339449,96.48854723
ENSMUSG00000063888,91.70269618,87.84047799,85.66256335,81.48155738
ENSMUSG00000075415,71.43437761,76.85400586,96.67311142,101.7825071
ENSMUSG00000022500,119.3416731,115.9957097,59.22226763,52.19255789
ENSMUSG00000027091,96.17568389,95.70019588,79.14611653,75.7569212
ENSMUSG00000057036,91.13179256,91.62714773,88.50183665,75.53080359
ENSMUSG00000064373,31.62042212,31.67594305,136.0464318,147.45275
ENSMUSG00000028111,55.85034557,52.69362854,122.0897507,117.0196255
ENSMUSG00000063410,92.75323821,93.98192538,80.4943469,80.46979387
ENSMUSG00000026623,87.79317199,84.56879136,82.59159416,92.82855037
ENSMUSG00000066643,60.6616098,58.96905122,111.5036456,116.7188038
ENSMUSG00000005514,77.92264023,81.92912944,92.62842029,95.41060295
ENSMUSG00000022385,83.92432035,75.50429193,88.98320483,99.57196923
ENSMUSG00000032939,84.61872962,81.82951956,92.9779615,88.69225256
ENSMUSG00000033813,95.84980754,93.94755997,81.26633363,77.29762947
ENSMUSG00000024187,88.28917861,88.6527966,87.58503999,83.97937989
ENSMUSG00000034751,79.81986555,83.77191229,86.34916215,98.75724391
ENSMUSG00000039646,111.3286862,103.1958396,67.03701037,67.18350391
ENSMUSG00000015341,91.78602529,91.75713863,84.48460947,80.86637709
ENSMUSG00000034187,99.96170244,96.22314777,76.69932807,76.30842758
ENSMUSG00000025968,88.7603849,83.94622959,90.80581256,85.68403596
ENSMUSG00000021311,74.05378858,73.96033873,96.17376683,105.3377177
ENSMUSG00000018412,83.10590942,85.49018279,87.41026939,93.53046758
ENSMUSG00000041481,34.79040043,40.92372467,132.0556699,141.8153521
ENSMUSG00000027889,76.13701639,74.86927892,99.14486711,99.54690076
ENSMUSG00000047714,104.3533451,102.9388461,70.73515636,71.71839043
ENSMUSG00000022596,26.01554729,23.28381034,175.5196212,124.9412625
ENSMUSG00000066551,80.82973503,77.07115541,95.79126888,96.16867353
ENSMUSG00000029030,93.19964417,88.15474718,86.88595758,81.62294356
ENSMUSG00000007670,82.40306804,85.65204885,90.72242201,91.21564491
ENSMUSG00000074746,92.20763092,92.38816724,79.34585436,86.26061081
ENSMUSG00000048706,108.5262488,107.4292597,72.50483356,61.76871405
ENSMUSG00000013698,108.8734534,108.026919,68.13556846,65.22816313
ENSMUSG00000047888,64.09645565,66.61660005,113.6922729,105.9027611
ENSMUSG00000033059,79.13785645,79.26456505,99.06996542,92.87868731
ENSMUSG00000038848,88.63638325,88.75240648,86.28674408,86.73691177
ENSMUSG00000056153,98.73011799,99.18654181,75.95880005,76.64284099
ENSMUSG00000095567,93.83354063,91.3547147,84.39273007,80.99623177
ENSMUSG00000019961,72.56576871,70.44909033,100.3183269,107.3431954
ENSMUSG00000021917,87.12356305,86.00466784,93.12776487,84.6812971
ENSMUSG00000015749,91.41402033,87.45747799,83.88989007,88.49170478
ENSMUSG00000006299,91.29001867,88.35396695,87.26046601,84.40554391
ENSMUSG00000029684,77.47623427,79.53849223,90.48123858,103.8336094
ENSMUSG00000046707,93.12524317,97.71729602,80.44441245,80.21910915
ENSMUSG00000061950,84.39552664,84.29486418,92.77822366,90.07101849
ENSMUSG00000004451,92.85243953,92.13914253,83.83995561,82.72595631
ENSMUSG00000030541,83.47791439,82.57659368,92.42868246,93.45526216
ENSMUSG00000029838,22.51870061,22.71354376,164.5839748,142.188371
ENSMUSG00000018547,74.00418792,75.90273147,96.47587031,105.6385394
ENSMUSG00000035212,80.98151306,82.36890708,97.172456,91.80926632
ENSMUSG00000031007,101.6069564,104.9141101,78.14742736,67.93555806
ENSMUSG00000038664,74.52499487,75.76975227,96.17176946,106.156454
ENSMUSG00000022091,72.81377203,73.63660661,101.9911312,104.4352527
ENSMUSG00000015575,101.8881922,101.3032518,82.5416597,67.19252856
ENSMUSG00000021188,81.27068492,85.3905729,86.43654745,99.84772242
ENSMUSG00000022865,101.4581544,101.3032518,75.05149094,75.18034636
ENSMUSG00000028980,70.38333958,71.27087187,103.71387,107.6440171
ENSMUSG00000036678,76.88102632,73.86072885,102.9648532,99.4215584
ENSMUSG00000041168,109.0718561,107.6782844,68.95948702,67.43418863
ENSMUSG00000009090,92.70363754,89.94772509,87.83471228,82.77609326
ENSMUSG00000000134,95.82847926,91.44187334,79.19605099,86.83718566
ENSMUSG00000028466,103.8885869,99.93361594,80.11983847,69.69035108
ENSMUSG00000026034,89.98006519,95.82869263,89.4286202,78.61472697
ENSMUSG00000018559,88.88438656,91.21775111,85.03838262,88.84266338
ENSMUSG00000055531,82.13869651,81.33147014,95.12514321,95.56101378
ENSMUSG00000062353,100.1933375,86.79108787,90.03432518,77.21640762
ENSMUSG00000039883,53.03352397,51.79664154,121.9424441,127.4741809
ENSMUSG00000028837,98.06050906,98.31495533,84.73877587,73.1999371
ENSMUSG00000041058,80.94828062,84.71272764,95.44971719,93.20457744
ENSMUSG00000026790,75.9658941,75.877829,99.19729829,103.4074454
ENSMUSG00000020994,84.37320634,89.6364442,91.5298622,88.9178688
ENSMUSG00000013033,77.20343063,82.00383685,96.34853744,98.92018897
ENSMUSG00000003233,74.54632315,80.89219055,96.02146674,103.0890758
ENSMUSG00000033491,102.3043417,97.30242086,79.98601412,75.01639855
ENSMUSG00000066979,93.03447396,91.49167829,82.274011,87.85646971
ENSMUSG00000026176,74.1529899,79.18985763,96.10685466,105.4374902
ENSMUSG00000034463,29.36359199,26.7452538,150.4525231,148.5056258
ENSMUSG00000036985,85.11473624,89.36251702,89.7322217,91.00105879
ENSMUSG00000028309,92.00922827,90.54538439,88.13431904,84.78157098
ENSMUSG00000005732,98.75491833,95.79980576,81.65931782,79.44198653
ENSMUSG00000020863,88.28917861,85.46528031,95.07520875,86.83718566
ENSMUSG00000029104,82.68926386,81.18205531,91.18281772,100.624845
ENSMUSG00000071796,93.14657146,95.33064321,81.46157736,85.76024412
ENSMUSG00000051510,99.42452726,99.5351764,81.0935604,75.73185273
ENSMUSG00000034868,103.4253167,104.6884937,73.76567864,73.93695017
ENSMUSG00000031592,79.80746539,78.7914181,93.72697837,103.6831986
ENSMUSG00000055839,105.2243327,98.27809967,80.27113987,72.37017069
ENSMUSG00000015133,80.50187466,85.06684078,88.43392579,102.2292272
ENSMUSG00000034349,76.93062698,76.60000066,97.12252154,105.6385394
ENSMUSG00000040813,92.65403688,96.32275765,86.43654745,80.9711633
ENSMUSG00000037058,84.42032697,82.77581345,97.57193167,91.75561979
ENSMUSG00000042390,69.29212501,68.31743882,102.4310538,116.558867
ENSMUSG00000005656,94.74718482,93.453993,87.94956154,80.67535533
ENSMUSG00000008604,89.03318855,84.66840124,88.08438458,95.15991823
ENSMUSG00000009907,90.79401205,86.63569645,89.58241833,90.04595002
ENSMUSG00000018481,94.66385571,94.61793449,84.98245602,82.86984934
ENSMUSG00000062867,79.00145463,81.03264048,99.36957217,97.74197081
ENSMUSG00000027309,113.9753775,108.1638826,66.4627641,68.87813259
ENSMUSG00000038084,83.13070975,84.12054688,93.27756825,97.11525902
ENSMUSG00000040761,92.33163258,92.96092407,73.37868658,99.0705998
ENSMUSG00000022799,73.95458725,75.65370676,103.3203865,104.8363483
ENSMUSG00000024431,69.98901432,72.017946,104.7649904,111.0558361
ENSMUSG00000015653,84.62269767,89.23402027,89.58241833,94.55827491
ENSMUSG00000022844,96.96929449,95.32665881,84.83864478,80.87088941
ENSMUSG00000068328,86.39195329,84.00848576,97.54696444,90.08355273
ENSMUSG00000036270,79.48506108,86.66059892,94.72566754,97.16539596
ENSMUSG00000028035,128.019309,128.1481155,49.33524488,52.64379038
ENSMUSG00000002014,98.90372031,96.32275765,86.48648191,76.60924924
ENSMUSG00000039476,88.93398722,88.45357683,92.02920679,89.4443067
ENSMUSG00000034390,71.02814819,71.37048175,104.5627558,112.0309996
ENSMUSG00000027408,29.11558868,28.43862183,153.0491149,148.4554889
ENSMUSG00000052316,77.52583493,79.58829717,100.3682613,101.6275839
ENSMUSG00000030352,111.0062819,107.5288696,70.40758631,70.49254217
ENSMUSG00000041720,85.63554319,86.78511128,91.7795345,95.23512365
ENSMUSG00000033352,97.36609979,93.83251056,85.68753057,82.57554548
ENSMUSG00000040339,70.13533627,74.63270545,107.958299,106.7916891
ENSMUSG00000019951,105.7486117,111.46346,68.95948702,73.35034793
ENSMUSG00000063904,90.32280576,91.69089805,89.53248387,88.04047229
ENSMUSG00000022351,71.72801353,72.56580036,109.5562017,105.8892241
ENSMUSG00000034928,91.29001867,100.8799098,80.89382257,86.86225413
ENSMUSG00000030216,84.39552664,91.86521535,89.93195954,93.88142618
ENSMUSG00000031093,61.45522039,65.19466896,113.0516138,120.3788007
ENSMUSG00000001521,89.96171294,91.50711782,89.0870685,89.80830091
ENSMUSG00000032407,91.46362099,90.29635968,89.08307374,89.59471753
ENSMUSG00000024163,81.79992399,84.36957159,99.14486711,95.21005517
ENSMUSG00000036990,95.03486867,94.33055997,83.98975899,87.2382812
ENSMUSG00000000149,95.67967727,96.023928,87.03576095,82.32486077
ENSMUSG00000020265,85.7640089,84.91742595,98.01335228,92.490126
ENSMUSG00000032348,83.18031041,74.65760792,111.1541043,92.25197552
ENSMUSG00000005371,94.10485625,88.22945459,84.15604074,94.75882268
ENSMUSG00000057637,81.64268989,87.90572247,93.38592602,98.34361412
ENSMUSG00000029616,90.83369258,86.15308656,95.34635286,89.19863568
ENSMUSG00000060073,104.8860562,99.8394846,83.35509202,73.46365742
ENSMUSG00000020390,95.33247264,100.7553975,89.7322217,76.25829064
ENSMUSG00000032485,81.69229055,82.60149616,98.62055529,99.17087369
ENSMUSG00000027035,99.64773024,96.64648977,81.24336378,84.83170793
ENSMUSG00000029547,91.88522662,93.03563148,86.83602312,90.82307264
ENSMUSG00000023852,90.91801371,89.15084602,86.38661299,96.41334181
ENSMUSG00000022433,102.0201299,104.5156706,80.29460907,76.19963041
ENSMUSG00000061665,85.57751041,92.31595007,89.97440383,95.16392919
ENSMUSG00000078622,97.5397021,95.60307624,84.54852558,85.3471157
ENSMUSG00000038759,91.91002695,91.9897277,88.08438458,91.14896277
ENSMUSG00000042700,91.86042629,88.15474718,87.98451566,95.21005517
ENSMUSG00000032640,80.82427896,77.72061185,99.56931,105.1873069
ENSMUSG00000025326,85.6434793,94.19359638,91.08993963,92.55530403
ENSMUSG00000040918,91.86042629,89.2504559,90.03182845,92.35224941
ENSMUSG00000066568,87.45836752,85.62714638,96.51082443,94.03183701
ENSMUSG00000036533,148.5539831,144.7331612,35.55333436,35.04572331
ENSMUSG00000037720,95.53087529,99.67213999,85.51275997,83.25239422
ENSMUSG00000021395,75.27991695,75.79714499,105.145491,107.7518115
ENSMUSG00000027993,46.97182705,46.96855047,139.3835517,130.707011
ENSMUSG00000000568,95.08446933,90.9687264,83.09093874,95.05964434
ENSMUSG00000029623,104.345905,101.7415353,78.21483888,79.91828749
ENSMUSG00000027170,94.57606254,89.82321273,99.9937529,80.18150644
ENSMUSG00000035726,90.05000212,91.51658076,91.70463281,92.10156469
ENSMUSG00000024248,100.9125471,93.45897349,88.23418795,82.85129867
ENSMUSG00000029833,91.39269204,91.45432458,91.84694602,90.98351086
ENSMUSG00000030409,87.24756471,86.1625495,95.27494658,97.0400536
