,D0_1,D0_2,D2_1,D2_2
ENSMUSG00000022974,53.39645348,52.50380668,43.59898202,43.40500687
ENSMUSG00000061028,56.10257473,53.48715556,43.52706106,39.87632674
ENSMUSG00000010045,49.86673011,52.72957555,45.18620321,45.22288725
ENSMUSG00000045838,38.05091856,39.9861767,54.26312438,60.76202913
ENSMUSG00000053205,44.89858189,45.52202957,51.27022043,51.37828002
ENSMUSG00000034793,54.03681038,56.44221931,39.53172773,43.08127475
ENSMUSG00000042675,56.17517187,64.77058234,36.555688,35.61053346
ENSMUSG00000083496,45.01724068,49.58938132,48.61757702,49.90803814
ENSMUSG00000000126,12.41661553,14.95091676,82.28749849,83.62249746
ENSMUSG00000024072,45.41076728,48.36471059,50.69187671,48.90845295
ENSMUSG00000025790,29.63966288,26.54038579,67.03529489,70.22496809
ENSMUSG00000009569,55.22389891,48.27942013,44.34299196,45.64622926
ENSMUSG00000038141,45.97802637,47.0432101,50.71866107,49.7715726
ENSMUSG00000044424,40.74101837,48.71339808,51.19482742,52.86694974
ENSMUSG00000026437,50.1921656,55.9405107,43.12777573,44.30149583
ENSMUSG00000036138,51.54397455,53.15251592,44.22791842,44.64365578
ENSMUSG00000037855,42.45681439,38.30545284,55.1559363,57.72392767
ENSMUSG00000038658,41.90607741,39.13327206,56.09834888,56.77763378
ENSMUSG00000028532,58.45622431,48.72895105,44.5413946,42.23459074
ENSMUSG00000078592,38.5606006,45.50948686,54.39506215,55.50113311
ENSMUSG00000062609,74.30443189,66.56017697,26.54280233,26.64564392
ENSMUSG00000047090,55.82470289,53.28998408,41.49095388,43.62912911
ENSMUSG00000030967,46.16177225,56.86867164,45.50860752,45.6960342
ENSMUSG00000021326,51.96954403,54.13686822,44.64307596,43.49266357
ENSMUSG00000041308,54.34772644,50.02034903,44.00421943,45.87284174
ENSMUSG00000025702,45.41076728,49.51864041,50.14626943,49.25708755
ENSMUSG00000020015,41.49302468,40.51297075,56.37115253,56.03055965
ENSMUSG00000036257,39.35266051,39.86074955,60.63680947,54.58621633
ENSMUSG00000024299,73.9489562,65.37263268,27.03236087,28.08998724
ENSMUSG00000032905,40.40406747,46.30770527,53.335592,54.54886263
ENSMUSG00000025190,40.45413447,45.75582579,54.36232571,54.03836197
ENSMUSG00000048307,49.51626113,49.81966558,46.82302506,48.51001342
ENSMUSG00000008305,50.56766809,49.2677861,48.6086489,46.26879103
ENSMUSG00000022354,43.10768537,50.42171592,53.03153994,48.16137883
ENSMUSG00000029344,38.50152154,38.88241775,57.23916411,60.11456488
ENSMUSG00000058704,39.97849799,46.05685096,54.73433067,54.08816691
ENSMUSG00000031367,41.53057493,43.37270986,53.79191809,56.17997447
ENSMUSG00000027953,57.32671283,62.31221012,38.7877178,36.45721748
ENSMUSG00000020116,42.3817139,44.27578537,53.89111942,54.33719162
ENSMUSG00000036461,41.62219753,40.53253739,56.07007651,56.71089515
ENSMUSG00000029730,45.16043229,45.79345393,52.2790979,51.74733464
ENSMUSG00000085442,46.31147258,54.80263555,45.80472347,48.10709144
ENSMUSG00000026662,47.6637822,44.90292114,53.07270849,49.45630732
ENSMUSG00000037362,74.54976018,83.08294683,20.63387545,16.98348519
ENSMUSG00000001687,42.00621141,47.06026819,53.02310783,53.19167796
ENSMUSG00000023452,50.40044431,56.84107766,42.32027695,45.87981444
ENSMUSG00000043099,70.34413234,64.87092406,28.12357543,32.12418753
ENSMUSG00000046731,44.00889133,42.06826746,55.70154359,53.71462985
ENSMUSG00000035575,43.86419771,44.80558967,52.42789988,54.43680151
ENSMUSG00000025373,47.86405019,47.3111225,50.14626943,50.30299133
ENSMUSG00000024812,21.77914418,19.21544,76.93062698,77.72061185
ENSMUSG00000066735,47.75991083,41.75068591,52.77113647,53.40334896
ENSMUSG00000032599,52.37008002,51.92684177,43.79738467,47.61352446
ENSMUSG00000071064,55.67450189,51.17678739,44.78939791,44.12966878
ENSMUSG00000106864,50.81800308,52.75466098,44.59099527,47.66332941
ENSMUSG00000033671,51.71920904,41.691986,51.63428929,50.85084569
ENSMUSG00000022673,49.11572514,42.09335289,53.19671015,51.5232124
ENSMUSG00000028729,35.99817164,39.53463895,58.18157669,62.25617739
ENSMUSG00000037343,46.06163826,41.44113169,52.20469691,56.3293893
ENSMUSG00000032667,32.20159117,36.46568734,61.97602735,65.4187912
ENSMUSG00000114551,42.63555358,50.00981314,51.40215819,52.01926963
ENSMUSG00000023348,54.57302793,51.67598746,44.64059593,45.22288725
ENSMUSG00000005299,48.77526955,52.7320841,48.1815872,46.47797179
ENSMUSG00000038342,54.68567868,46.05685096,46.40141943,49.03296531
ENSMUSG00000033014,53.04598449,46.83449931,48.36610166,47.96215906
ENSMUSG00000040006,53.53714174,58.58702365,43.11537557,41.0268209
ENSMUSG00000021468,43.70848935,46.75924302,54.85833233,51.00026051
ENSMUSG00000024081,40.36251186,46.91828465,53.58954739,55.46626966
ENSMUSG00000037400,47.06297822,47.06026819,49.7246638,52.54421371
ENSMUSG00000024346,43.95882434,49.61898213,53.17190982,49.65552708
ENSMUSG00000001482,45.41076728,46.86811379,50.55299486,53.63992244
ENSMUSG00000001016,45.4087646,51.48533818,48.8556602,50.72732943
ENSMUSG00000042719,40.68193931,36.1019486,61.33617881,58.42617735
ENSMUSG00000018537,66.45142323,66.57673336,30.47960689,33.05803019
ENSMUSG00000042156,57.72724881,57.47072197,41.29255123,40.16768565
ENSMUSG00000003779,46.48720774,44.52663968,53.66791644,52.02126182
ENSMUSG00000078453,38.27622005,48.66573576,53.86631909,56.00565718
ENSMUSG00000006445,28.88865791,29.95200438,69.24500438,68.73081983
ENSMUSG00000042608,42.3566804,39.83566412,56.84235882,57.82353756
ENSMUSG00000036894,37.95078456,39.15835749,60.46320715,59.29278334
ENSMUSG00000021710,40.80460346,41.0397648,58.8263853,56.25468189
ENSMUSG00000044857,57.05134434,57.99751602,43.12777573,38.77314728
ENSMUSG00000021901,46.56230824,45.3544589,54.80873167,50.25318639
ENSMUSG00000037029,48.79028965,44.17544365,51.95669359,52.24538406
ENSMUSG00000074513,43.53325485,46.15719268,53.56871511,53.96365456
ENSMUSG00000011960,44.0444389,42.63820845,55.72435989,54.92588604
ENSMUSG00000022400,44.50956132,51.6258166,49.47666049,51.74733464
ENSMUSG00000037905,55.93985698,58.66478848,41.27271097,41.5398118
ENSMUSG00000026923,66.80589758,55.88181079,35.40644066,39.45398083
ENSMUSG00000066043,57.27664583,46.10702182,48.06304162,46.11937621
ENSMUSG00000023046,32.24314678,32.91208522,68.84571905,63.60091082
ENSMUSG00000054027,33.47229158,30.38648404,66.48869559,67.32432827
ENSMUSG00000007039,53.42148698,60.70674255,42.16056282,41.38790673
ENSMUSG00000024231,49.96686411,53.5824802,46.47582043,47.66332941
ENSMUSG00000033124,56.57570786,48.81875689,46.92718645,45.39720455
ENSMUSG00000005534,53.13610509,49.42682773,48.11264228,47.0696545
ENSMUSG00000030284,46.41210724,49.86983644,50.93988002,50.60182098
ENSMUSG00000041915,42.61953214,36.76269884,58.92558663,59.51690558
ENSMUSG00000019851,11.81581155,10.73656438,91.01721503,84.26996171
ENSMUSG00000031985,49.47470552,52.01062711,50.7662777,45.72093667
ENSMUSG00000033991,44.41443402,41.29513448,57.18956345,55.15050632
ENSMUSG00000030805,48.53995466,53.85841994,47.26943102,48.41040353
ENSMUSG00000025558,19.42599526,13.14476574,81.94475792,83.67230241
ENSMUSG00000013419,57.12644484,55.76491268,40.62294229,44.69993536
ENSMUSG00000028522,50.97571412,47.82788237,48.83433191,50.61676246
ENSMUSG00000031628,48.21451917,48.64065033,51.43588664,50.00416168
ENSMUSG00000020755,45.98653776,46.80941388,52.77510452,52.76833595
ENSMUSG00000043987,55.22389891,55.33846036,44.83899858,43.03146981
ENSMUSG00000028070,47.81398319,55.23811863,46.92222639,48.46020848
ENSMUSG00000028191,44.08399183,47.93825827,52.52710121,53.96365456
ENSMUSG00000041926,48.92046385,48.4700694,51.57328048,49.58779236
ENSMUSG00000029776,51.57401475,55.28828949,45.78736324,45.96996138
ENSMUSG00000004100,46.68397104,46.52394168,54.00569695,51.44203035
ENSMUSG00000040506,58.1778518,52.2780378,46.07901513,42.13498085
ENSMUSG00000031298,58.32805279,60.58131539,39.4325264,40.34200295
ENSMUSG00000046546,29.68972988,32.48563289,68.4523858,68.08335559
ENSMUSG00000038437,53.77195596,52.02718349,45.7318105,47.21508493
ENSMUSG00000022178,41.80844677,41.89266944,56.95148027,58.10493548
ENSMUSG00000033629,47.71384919,50.17086161,51.93189326,48.9582579
ENSMUSG00000061559,47.88908369,52.22786694,49.47666049,49.18238013
ENSMUSG00000026275,40.88821534,42.75811681,58.36311512,56.78709671
ENSMUSG00000020697,45.11036529,37.22677931,58.33037868,58.22197709
ENSMUSG00000031657,38.70178954,41.31570454,57.90877305,61.06085878
ENSMUSG00000004069,45.0352648,56.16326932,47.64143599,50.27808886
ENSMUSG00000078154,49.54780333,57.10447468,46.71142357,45.8230368
ENSMUSG00000032058,48.48988766,44.75240856,52.75030419,53.21658043
ENSMUSG00000010392,51.56900805,49.86983644,49.05505486,48.90845295
ENSMUSG00000026427,51.39377355,54.08418882,48.31104493,45.62132679
ENSMUSG00000024644,45.0352648,48.69082119,52.57670187,53.14187302
ENSMUSG00000032127,53.57168797,51.02376626,48.2118436,46.66723057
ENSMUSG00000045078,56.77597585,53.68282192,42.85497209,46.16918115
ENSMUSG00000086290,57.68569321,71.73580306,35.6792443,34.44858417
ENSMUSG00000004798,52.11974503,52.12752521,48.36064559,47.11547505
ENSMUSG00000039298,54.72973764,51.94490328,48.69445805,44.44493406
ENSMUSG00000039735,51.71920904,45.10360459,50.96468035,52.14577418
ENSMUSG00000070003,54.52296094,57.54597827,43.25177739,44.77464278
ENSMUSG00000024319,52.7956495,54.86183717,44.41739295,48.03686647
ENSMUSG00000038702,59.12912476,57.04426965,39.97813369,44.02756865
ENSMUSG00000030659,50.91813707,52.57906297,49.25345751,47.51391458
ENSMUSG00000036893,57.37677983,57.19478224,42.85497209,42.93185993
ENSMUSG00000025199,44.60118392,41.50986577,56.78184601,57.54462988
ENSMUSG00000028948,41.11551951,42.95880025,58.47074855,57.90422156
ENSMUSG00000022205,43.21633075,47.81283111,54.62669724,54.83524104
ENSMUSG00000023286,47.41344721,50.65250188,52.70070353,49.75513697
ENSMUSG00000068856,50.0669981,50.44680135,48.53424791,51.57301735
ENSMUSG00000029231,102.9087092,75.81068044,10.44093938,11.62945394
ENSMUSG00000032410,51.84537788,41.62726559,52.27661787,55.04491985
ENSMUSG00000041037,55.4992674,49.91147826,47.60175546,47.83515646
ENSMUSG00000024777,53.87208996,52.55397754,46.15341612,48.38550106
ENSMUSG00000048096,65.23729853,64.46955717,34.91886615,36.40741254
ENSMUSG00000057657,40.07863198,50.02135244,55.68269533,55.29992115
ENSMUSG00000022452,45.38573378,53.38179675,52.45270022,50.10377156
ENSMUSG00000001082,55.62443489,56.5927319,42.55736812,46.71703551
ENSMUSG00000036932,51.61907505,47.46163508,53.3207118,49.10767272
ENSMUSG00000035529,45.76974766,47.18168168,54.00668896,54.62357004
ENSMUSG00000025140,53.87208996,69.53932274,39.63092905,38.59882998
ENSMUSG00000039835,29.83993087,24.8345765,72.86337269,74.20936344
ENSMUSG00000050730,50.46753409,40.83908135,55.00713432,55.54894586
ENSMUSG00000037270,47.96418418,41.41604626,55.8751459,56.70292636
ENSMUSG00000046982,68.6919214,64.72041148,34.22445688,34.41521486
ENSMUSG00000018882,48.81532315,53.45705305,50.98948068,48.80884307
ENSMUSG00000033713,51.32117641,57.64631999,44.646052,48.48511095
ENSMUSG00000022568,54.62309493,49.46846955,49.30305817,48.70923319
ENSMUSG00000030319,55.79316068,58.15655765,42.94772533,45.21890286
ENSMUSG00000025959,46.26190625,36.90066871,60.31440517,58.6453191
ENSMUSG00000047586,0.80107197,0.903075509,96.32448588,104.2915484
ENSMUSG00000016018,46.11170525,45.30428803,57.16476312,53.8391422
ENSMUSG00000053460,64.49480495,62.62828655,36.29974858,39.06799253
ENSMUSG00000031393,52.85272588,46.55053224,51.46068697,51.7438483
ENSMUSG00000041390,52.11974503,55.89033983,45.88061248,48.85864801
ENSMUSG00000004568,42.65708239,43.79916219,56.09834888,60.21417477
ENSMUSG00000058571,52.47021401,37.67831707,57.88397272,54.88504598
ENSMUSG00000026411,59.32939275,58.24837033,41.81335819,43.57932417
ENSMUSG00000038668,72.14654427,66.97810025,30.75241053,33.24479872
ENSMUSG00000031986,38.25118655,38.40579456,62.57123529,63.89974047
ENSMUSG00000035666,43.80862334,41.11502109,58.28077802,59.99005253
ENSMUSG00000020537,47.30480182,50.46335773,53.30434358,52.14577418
ENSMUSG00000083337,43.99787659,53.15050908,51.68339395,54.39147901
ENSMUSG00000032024,63.73528859,59.17653127,38.91171945,41.4128092
ENSMUSG00000062169,47.30079646,50.77291195,53.45711362,51.77223711
ENSMUSG00000022663,43.35802036,45.10360459,58.23117736,56.62821895
ENSMUSG00000031967,45.06430365,50.27120333,53.9198878,54.1877768
ENSMUSG00000021668,48.36472017,45.98159467,52.17989657,56.9270486
ENSMUSG00000050244,42.90741738,36.3989601,61.13281609,63.07795893
ENSMUSG00000026981,85.0267802,89.52990254,14.68179599,14.29650857
ENSMUSG00000042446,56.72590885,48.33962516,49.37745916,49.15747766
ENSMUSG00000040565,37.60031558,33.86533159,65.62167601,66.58920733
ENSMUSG00000062580,43.08515522,48.54030861,58.1071757,54.0134595
ENSMUSG00000066026,53.12108499,67.88117576,42.55736812,40.19258812
ENSMUSG00000038116,59.87161834,56.38602795,43.53549318,43.99320324
ENSMUSG00000025204,37.77555007,41.0397648,61.81879325,63.15266634
ENSMUSG00000039585,52.54531451,43.67373503,52.89910618,54.76053363
ENSMUSG00000032123,44.8800571,49.49957548,54.93769339,54.56629435
ENSMUSG00000028886,55.07369792,51.27462057,49.79906479,47.81274423
ENSMUSG00000057406,47.5636482,45.65548407,54.65992968,56.155072
ENSMUSG00000017210,59.52966075,51.42513315,46.42621977,46.66723057
ENSMUSG00000022749,52.98390141,47.56599048,51.06040963,52.46601995
ENSMUSG00000042834,69.69326136,69.93818108,32.38923238,32.07438259
ENSMUSG00000042508,52.72305235,52.20278151,50.37492848,48.83374554
ENSMUSG00000025728,40.91475085,38.51466533,61.60203835,63.15067414
ENSMUSG00000032480,56.05250773,52.27201729,48.70189814,47.23002641
ENSMUSG00000109901,43.13271887,45.63039863,57.63596941,57.8733425
ENSMUSG00000019927,44.65976231,50.42171592,53.22151048,56.13016953
ENSMUSG00000068747,67.69058144,54.83675174,40.59814196,41.33810178
ENSMUSG00000029432,43.65842235,48.51522318,58.23117736,54.13797185
ENSMUSG00000042473,44.48452782,36.63877682,59.03470808,64.39778989
ENSMUSG00000029014,42.45681439,44.22561451,61.0584151,56.95195107
ENSMUSG00000026361,45.06029829,40.9645085,61.11297583,57.67412273
ENSMUSG00000030172,52.22488572,44.88034425,53.41991313,54.3147794
ENSMUSG00000047832,47.71384919,49.81966558,53.41991313,53.93875209
ENSMUSG00000005823,55.5243009,63.91767769,42.65656944,42.83225004
ENSMUSG00000025868,45.16043229,51.5505603,49.6502628,58.76983145
ENSMUSG00000026628,12.26641454,9.833488876,99.10212296,84.020937
ENSMUSG00000017679,48.91545715,51.6258166,53.56871511,51.19948028
ENSMUSG00000032316,51.20602231,53.77062093,51.39471809,48.97917597
ENSMUSG00000017999,41.78491528,44.6560805,59.56196312,59.40882886
ENSMUSG00000015312,30.74113684,35.52097002,71.47455415,67.68491605
ENSMUSG00000035469,56.93969493,50.58326609,48.49555939,49.5972553
ENSMUSG00000022898,52.62041501,55.28828949,49.30305817,48.41040353
ENSMUSG00000021728,68.4500978,64.12689018,37.17321624,35.93028119
ENSMUSG00000020455,49.56632812,52.72957555,53.46951379,49.95435673
ENSMUSG00000026821,68.44158641,75.85834275,31.19881649,30.23159974
ENSMUSG00000062456,42.1348836,55.25316989,54.34000541,54.02043219
ENSMUSG00000029191,54.82736828,51.0262748,50.0470681,49.95684698
ENSMUSG00000028111,48.11438518,49.31795696,55.85034557,52.69362854
ENSMUSG00000031221,46.41210724,56.44221931,52.97350717,50.1535765
ENSMUSG00000035585,46.43714074,47.91317284,55.60234226,56.08036459
ENSMUSG00000036966,49.81666311,55.89033983,49.25345751,51.14967534
ENSMUSG00000038150,62.05804415,66.8526731,38.53971448,38.69843986
ENSMUSG00000049516,47.48454234,46.01922281,53.69271677,58.97751806
ENSMUSG00000022641,59.67986174,49.1338299,49.27825784,48.11157388
ENSMUSG00000022295,40.70446946,48.76607749,55.99914756,60.81183407
ENSMUSG00000037916,45.46083428,51.47530401,53.07270849,56.47880412
ENSMUSG00000051048,67.21494496,66.21700828,34.67334287,38.46834103
ENSMUSG00000025937,36.25551601,37.8840176,64.56914996,67.90057145
ENSMUSG00000042055,51.71920904,47.46163508,50.8406787,56.62821895
ENSMUSG00000031903,60.28066572,69.93818108,37.29969793,39.14668434
ENSMUSG00000030766,51.01827107,48.56790258,51.73646665,55.43290034
ENSMUSG00000025417,53.47155398,56.10757966,47.78527791,49.43140484
ENSMUSG00000025939,47.88908369,51.17678739,53.84796684,53.94124233
ENSMUSG00000035299,58.22191076,64.59899799,43.65056671,40.40027473
ENSMUSG00000022676,80.21434034,84.15108447,20.95330372,21.71744492
ENSMUSG00000031700,59.37945975,60.63148626,41.04454792,46.04466879
ENSMUSG00000038463,58.1277848,54.2347014,48.26144426,46.51781574
ENSMUSG00000053774,55.67450189,56.89375707,47.26943102,47.4143047
ENSMUSG00000040550,39.74919114,42.05973841,59.35562437,66.09962475
ENSMUSG00000039768,48.28060761,46.76526352,56.72331723,55.57335028
ENSMUSG00000004285,51.64410855,57.52089284,51.31188499,46.86645034
ENSMUSG00000041559,66.88950947,62.66340615,37.44849992,40.39180789
ENSMUSG00000024070,57.27664583,54.33504312,49.20385685,46.71703551
ENSMUSG00000026280,53.67482599,54.63606829,49.07985519,50.17847897
ENSMUSG00000025024,49.16579214,51.3584059,54.40349426,52.75986911
ENSMUSG00000046032,47.71885589,45.70565493,58.91566649,55.44286133
ENSMUSG00000020523,50.51760109,57.09444051,51.68388995,48.6096233
ENSMUSG00000030421,47.76391619,51.80141461,54.56072836,53.8391422
ENSMUSG00000037306,61.56989092,59.2016167,43.79738467,43.40749712
ENSMUSG00000079942,46.5863404,53.97732488,56.78234201,50.6735401
ENSMUSG00000036501,42.40674739,33.41379383,69.78813163,62.43049468
ENSMUSG00000027291,46.46467759,49.79458015,55.06070303,56.76269229
ENSMUSG00000056121,46.73754273,50.77291195,55.30473829,55.28348552
ENSMUSG00000029033,50.0669981,48.36471059,55.40393961,54.36209409
ENSMUSG00000019899,36.66155936,32.18460772,68.16370995,71.23351816
ENSMUSG00000024462,64.4422346,59.30195842,40.98006706,43.67893405
ENSMUSG00000048310,57.32671283,57.94734516,46.47582043,46.71703551
ENSMUSG00000035547,33.14435275,28.7479037,71.74735779,74.85682769
ENSMUSG00000022971,58.06119569,66.14626736,42.7061701,41.59559333
ENSMUSG00000027030,41.35534043,45.50497148,62.4968343,59.16827099
ENSMUSG00000004221,39.5028615,38.84679644,66.22283604,64.01777818
ENSMUSG00000028560,30.46576835,32.76157263,71.16851806,74.26763523
ENSMUSG00000025512,51.98206078,64.21870286,47.97624046,44.5007156
ENSMUSG00000031634,54.58304133,58.07277231,46.4510201,49.65552708
ENSMUSG00000105987,48.1824763,46.23144556,56.86567113,57.5750109
ENSMUSG00000038975,42.75721638,47.23586621,57.83437206,61.11066372
ENSMUSG00000031508,48.46485417,50.42171592,55.20553696,55.05936328
ENSMUSG00000061518,41.58064193,53.51575295,56.44555352,57.70749204
ENSMUSG00000072623,63.34326399,57.76221468,43.62626239,44.52810831
ENSMUSG00000009293,45.48586778,44.12527279,58.47918067,61.18537113
ENSMUSG00000005813,49.66646212,49.01693179,54.41192637,56.3293893
ENSMUSG00000006281,65.96327,56.74324448,41.40415272,45.37230208
ENSMUSG00000074102,54.46037719,55.11269148,51.21268366,48.70923319
ENSMUSG00000034931,49.9253085,50.48844316,54.70109823,54.42036588
ENSMUSG00000018378,53.07101799,57.04426965,50.34467207,49.10767272
ENSMUSG00000034021,56.92617685,47.56197681,53.76711776,51.44850499
ENSMUSG00000024298,43.11018872,38.63156344,64.03445483,63.99935035
ENSMUSG00000048234,49.21585914,49.09218809,56.51995451,55.00955834
ENSMUSG00000030768,63.83542258,62.4627227,40.37493898,43.18088463
ENSMUSG00000033706,47.41344721,48.76607749,53.91591975,59.76593029
ENSMUSG00000066151,52.770616,49.9200073,52.42789988,54.83524104
ENSMUSG00000108414,58.30001527,60.13278789,46.16978434,45.37230208
ENSMUSG00000062421,46.63740873,52.45363581,53.04790816,57.84844003
ENSMUSG00000061273,48.89593102,47.09037071,55.43419602,58.57260388
ENSMUSG00000022897,54.99859742,51.02376626,51.4854873,52.54421371
ENSMUSG00000025921,30.34060085,36.42404553,72.56576871,70.72301751
ENSMUSG00000029009,63.83542258,61.20845116,41.49095388,43.53798607
ENSMUSG00000025239,56.02497088,54.93709346,48.55904824,50.55201604
ENSMUSG00000026932,55.92483688,51.78586165,48.91716502,53.45962855
ENSMUSG00000081382,48.24255669,56.21143335,54.33405333,51.40866104
ENSMUSG00000054199,61.70757516,56.78588971,43.98735521,47.71711874
ENSMUSG00000025499,41.15507244,49.56881127,59.47119391,60.06475994
ENSMUSG00000022556,59.62979474,61.1582803,43.1029754,46.41820586
ENSMUSG00000102117,47.987215,53.98083684,55.37566724,53.0701539
ENSMUSG00000059534,45.61103527,54.73641002,56.84235882,53.29128784
ENSMUSG00000026848,52.26994602,53.48213848,52.97350717,51.79713958
ENSMUSG00000022257,51.44384055,54.38521399,51.51028764,53.19167796
ENSMUSG00000045374,59.52966075,50.27120333,48.2118436,52.54421371
ENSMUSG00000020792,55.5994014,56.39204845,50.7662777,47.86254917
ENSMUSG00000022774,51.74424254,55.03743519,54.23832405,49.68042955
ENSMUSG00000070343,43.00504802,50.57172679,57.49758356,59.65934771
ENSMUSG00000003868,47.7554048,48.69082119,56.69355683,57.61585095
ENSMUSG00000078162,43.25287966,50.73377868,58.49951694,58.35794458
ENSMUSG00000033454,42.21449012,41.16770049,61.23945751,66.22264296
ENSMUSG00000027475,52.97088399,48.96676093,51.28708466,57.72392767
ENSMUSG00000010067,36.87834946,42.83989531,66.98966228,64.36043618
ENSMUSG00000003778,53.63577373,47.52033499,54.6539776,55.26754794
ENSMUSG00000020409,48.56498816,55.03743519,57.13996279,50.35279627
ENSMUSG00000020700,55.94987038,48.76607749,53.64311611,52.74343348
ENSMUSG00000054920,51.21853906,53.33162589,54.61032902,52.24538406
ENSMUSG00000028541,57.96907242,65.63201603,43.40057937,44.41754134
ENSMUSG00000023224,37.0996456,32.66123091,72.81377203,68.88023466
ENSMUSG00000020231,55.5493344,47.53689138,52.92390651,55.45780282
ENSMUSG00000074480,66.61414098,64.79566777,38.36611217,41.86105367
ENSMUSG00000048807,28.43805492,26.23936062,78.6170495,78.34317362
ENSMUSG00000031826,39.90339749,43.34762443,63.94765367,64.4724973
ENSMUSG00000090319,47.31581656,57.03724573,54.92926128,52.44261163
ENSMUSG00000035776,52.14477853,56.8435862,53.12230915,49.75513697
ENSMUSG00000037415,57.47691382,56.5927319,49.25345751,48.55981836
ENSMUSG00000023079,66.59761887,64.73696786,39.20932342,41.55375718
ENSMUSG00000035232,54.67316193,56.46730474,51.65908962,49.43140484
ENSMUSG00000029038,44.9351308,49.49355498,57.95837371,59.86554017
ENSMUSG00000026342,53.47155398,52.72957555,54.01512107,52.14577418
ENSMUSG00000020889,56.02497088,52.15261064,54.41192637,49.80494191
ENSMUSG00000032217,52.720549,49.56881127,54.17235517,55.95585223
ENSMUSG00000031513,46.86271023,61.8105015,49.30305817,54.48660645
ENSMUSG00000028436,48.16445218,47.21078078,58.92558663,58.22197709
ENSMUSG00000010660,57.45188033,63.26545649,46.62462241,45.27269219
ENSMUSG00000037674,53.72188897,46.2575344,55.97434723,56.73280933
ENSMUSG00000026927,55.09022002,55.16286234,51.49391942,50.95443997
ENSMUSG00000069729,54.62309493,52.52889211,54.65992968,50.95045557
ENSMUSG00000024924,48.26458617,45.75582579,58.23117736,60.51300442
ENSMUSG00000030204,53.07101799,56.20792139,52.99235542,50.50918379
ENSMUSG00000025355,76.00170312,79.88054073,28.59478173,28.31410947
ENSMUSG00000022265,71.57077379,62.11152667,39.73013038,39.44551399
ENSMUSG00000064281,47.30830651,55.87378345,55.30176225,54.37803167
ENSMUSG00000022855,54.4718926,56.22497948,51.05892161,51.21292762
ENSMUSG00000071532,51.14093521,58.70843713,51.50879962,51.83250109
ENSMUSG00000041417,59.63630345,53.43447616,49.69986347,50.52711357
ENSMUSG00000026655,23.8819581,26.54038579,81.29548525,81.58049485
ENSMUSG00000066643,49.56632812,44.20052908,60.6616098,58.96905122
ENSMUSG00000026153,49.91679711,45.20394631,60.51280781,57.77373261
ENSMUSG00000034154,49.06565814,42.29403634,59.42159325,62.62971445
ENSMUSG00000029647,52.37008002,51.82900859,55.75908035,53.69221762
ENSMUSG00000021027,49.44116063,43.07168469,61.35601907,59.79083276
ENSMUSG00000029924,54.57302793,55.03743519,52.45270022,51.59791982
ENSMUSG00000026761,52.71454096,56.61781733,52.55190154,51.80959082
ENSMUSG00000017837,52.95436189,57.30766667,52.71310369,50.88819939
ENSMUSG00000048833,54.39779344,51.27462057,55.2303373,52.99245819
ENSMUSG00000020386,50.76793608,56.5927319,54.85833233,51.74733464
ENSMUSG00000056305,51.91947703,53.38179675,56.04874822,52.6438236
ENSMUSG00000026211,77.62888056,69.98835195,33.53004761,32.94596907
ENSMUSG00000055912,69.39285937,67.80591947,39.15972276,37.77704844
ENSMUSG00000061288,52.61590898,51.66595329,53.50125821,56.46386264
ENSMUSG00000020515,59.83006274,62.76374787,46.30221811,45.42210702
ENSMUSG00000035441,64.03569058,61.40913461,42.80537143,46.06957127
ENSMUSG00000023952,65.58776752,68.4832261,38.98612044,41.43771167
ENSMUSG00000063556,51.29714425,59.19459278,51.82326781,52.22446599
ENSMUSG00000024127,56.05000438,47.66231853,56.54475484,54.63602127
ENSMUSG00000027201,46.90426583,44.61042502,61.26524986,62.21483928
ENSMUSG00000053470,49.21585914,46.80941388,58.18157669,60.81183407
ENSMUSG00000021748,50.06499542,50.22103247,56.92171987,57.96797189
ENSMUSG00000019579,52.13576647,58.00002456,53.22399051,51.85690552
ENSMUSG00000026021,47.41344721,60.38063195,53.69271677,53.80577289
ENSMUSG00000021375,44.35936032,38.38070913,67.15929654,65.39388873
ENSMUSG00000035949,55.42016154,54.0485675,52.83660934,53.10800566
ENSMUSG00000020225,45.98653776,50.17086161,59.66959656,59.59161299
ENSMUSG00000038384,56.05250773,48.94418404,50.49347406,59.94024759
ENSMUSG00000058761,51.21853906,43.09677012,62.100029,59.01885616
ENSMUSG00000032232,45.66110227,40.13668929,63.63764953,66.09115791
ENSMUSG00000117748,52.12375039,53.54886572,54.12672256,55.74418123
ENSMUSG00000029372,81.8595419,97.58232583,17.80663771,18.32821862
ENSMUSG00000022387,51.86941004,47.88808741,56.91675981,58.94414875
ENSMUSG00000045210,47.5636482,48.38979602,59.52079457,60.1892723
ENSMUSG00000024769,72.84748224,58.49922464,42.25976415,42.13498085
ENSMUSG00000018428,45.96150426,43.67373503,63.24084423,62.87873916
ENSMUSG00000015095,61.23193868,61.8105015,47.26943102,45.47191196
ENSMUSG00000072501,51.43532916,45.96503828,57.85074028,60.70375735
ENSMUSG00000078923,51.0478106,57.27856757,54.29586082,53.37396405
ENSMUSG00000015697,57.17651184,51.29017353,53.06030833,54.48660645
ENSMUSG00000050965,63.05938411,58.27345576,49.55106148,45.32249714
