Model:	LI-7810
SN:	TG10-01087
Software Version:	2.1.41
Timestamp:	2022-10-27 07:25:29
Timezone:	EST
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1666885348	295661926	6133	0	""	2022-10-27	10:42:28	15084.562	468.03165	2052.7942	39.6402	55.001	31.2261	37.8524	0.00294266	10.9561	54.4998	63.75	0.45345	14.6252	248
DATA	1666885349	295661926	6137	0	""	2022-10-27	10:42:29	15128.655	467.36502	2052.7705	39.6406	55.0014	31.224	37.8524	0.00294943	10.9564	54.4998	-15.5	0.45345	14.6248	255
DATA	1666885350	295661926	6141	0	""	2022-10-27	10:42:30	15171.932	468.4906	2053.0544	39.6406	55.0014	31.2236	37.8524	0.00296489	10.9551	54.4998	71.75	0.45345	14.6244	245
DATA	1666885351	295661926	6145	0	""	2022-10-27	10:42:31	15215.425	468.32132	2052.6338	39.6414	55.0018	31.2249	37.8524	0.00294672	10.9554	54.4998	-13.75	0.45345	14.624	 28
DATA	1666885352	295661926	6149	0	""	2022-10-27	10:42:32	15249.135	468.28278	2052.717	39.6414	55.0014	31.2249	37.8524	0.00296139	10.9552	54.4998	-16.25	0.45345	14.624	250
DATA	1666885353	295337915	6153	0	""	2022-10-27	10:42:33	15283.825	469.07135	2052.7395	39.6423	55.0014	31.2249	37.8524	0.00295811	10.9554	54.4998	76.25	0.45345	14.6236	 52
DATA	1666885354	295337915	6157	0	""	2022-10-27	10:42:34	15315.55	468.73438	2052.7903	39.6427	55.0014	31.2265	37.8524	0.00297565	10.9556	54.4998	-25	0.45345	14.6232	158
DATA	1666885355	295337915	6161	0	""	2022-10-27	10:42:35	15356.734	469.34583	2052.8652	39.6419	55.001	31.2249	37.8524	0.00297462	10.9555	54.4998	-8.25	0.45345	14.6232	  5
DATA	1666885356	295337915	6165	0	""	2022-10-27	10:42:36	15393.359	470.03931	2052.7185	39.6431	55.001	31.2232	37.8524	0.00298472	10.9545	54.4998	-0.75	0.45345	14.6228	245
DATA	1666885357	295337915	6169	0	""	2022-10-27	10:42:37	15430.549	469.74371	2052.9058	39.6435	55.001	31.2245	37.8524	0.00298236	10.9556	54.4996	167	0.45345	14.6256	177
DATA	1666885358	295337915	6173	0	""	2022-10-27	10:42:38	15466.03	470.42175	2052.9236	39.6435	55.001	31.2257	37.8524	0.00297354	10.9542	54.4996	8.75	0.45345	14.6256	157
DATA	1666885359	295337915	6177	0	""	2022-10-27	10:42:39	15497.225	469.07581	2052.7593	39.6447	55.001	31.2261	37.8524	0.00296816	10.955	54.4996	2.5	0.45345	14.624	 70
DATA	1666885360	295005083	6181	0	""	2022-10-27	10:42:40	15525.161	470.6088	2052.8374	39.6455	55.001	31.2253	37.8524	0.00298237	10.9546	54.4996	34.5	0.45345	14.6224	126
DATA	1666885361	295005083	6185	0	""	2022-10-27	10:42:41	15551.132	471.19296	2052.553	39.6455	55.001	31.2257	37.8524	0.00298796	10.954	54.4998	-51.25	0.45345	14.6244	184
DATA	1666885362	295005083	6189	0	""	2022-10-27	10:42:42	15574.69	470.5864	2053.0525	39.6455	55.001	31.2261	37.8524	0.00297747	10.9546	54.4998	181.25	0.45345	14.624	150
DATA	1666885363	295005083	6193	0	""	2022-10-27	10:42:43	15599.328	471.72662	2052.5352	39.646	55.001	31.2294	37.8524	0.00297098	10.9549	54.4998	-16.5	0.45345	14.6244	203
DATA	1666885364	295005083	6197	0	""	2022-10-27	10:42:44	15625.507	472.06265	2052.8872	39.6447	55.001	31.2273	37.8524	0.00299413	10.9535	54.4998	-31	0.45345	14.624	 89
DATA	1666885365	295005083	6201	0	""	2022-10-27	10:42:45	15648.059	470.92191	2052.6855	39.6455	55.001	31.2249	37.8524	0.00300297	10.9539	54.4998	103.25	0.45345	14.6232	 28
DATA	1666885366	295005083	6205	0	""	2022-10-27	10:42:46	15668.08	471.82736	2053.0203	39.6447	55.001	31.2257	37.8524	0.00299488	10.9539	54.4998	-46.25	0.45345	14.6224	248
DATA	1666885367	295005083	6209	0	""	2022-10-27	10:42:47	15694.18	471.57822	2052.7556	39.6451	55.001	31.2261	37.8524	0.00301235	10.9539	54.4998	-21.5	0.45345	14.622	124
DATA	1666885368	294677972	6213	0	""	2022-10-27	10:42:48	15722.702	472.71024	2052.8354	39.6451	55.001	31.2261	37.8524	0.00302511	10.9539	54.4998	47.75	0.45345	14.6212	235
DATA	1666885369	294677972	6217	0	""	2022-10-27	10:42:49	15752.198	472.34085	2052.7502	39.6447	55.001	31.2269	37.8524	0.00302347	10.954	54.4998	154.75	0.45345	14.6212	  8
DATA	1666885370	294677972	6221	0	""	2022-10-27	10:42:50	15776.073	473.59113	2052.79	39.6455	55.001	31.2281	37.8524	0.00303721	10.9543	54.4998	-65	0.45345	14.6209	 38
DATA	1666885371	294677972	6225	0	""	2022-10-27	10:42:51	15792.996	472.72842	2052.5701	39.6451	55.001	31.2245	37.8524	0.0030371	10.9531	54.4998	-14.25	0.45345	14.6201	230
DATA	1666885372	294677972	6229	0	""	2022-10-27	10:42:52	15812.693	473.59271	2052.959	39.646	55.001	31.2249	37.8524	0.00304466	10.9532	54.4998	-30	0.45345	14.6205	 54
DATA	1666885373	294677972	6233	0	""	2022-10-27	10:42:53	15837.788	474.18298	2053.0049	39.6455	55.001	31.2257	37.8524	0.00304147	10.9539	54.4998	-65	0.45345	14.6205	169
DATA	1666885374	294677972	6237	0	""	2022-10-27	10:42:54	15861.264	474.62738	2052.792	39.6451	55.001	31.2236	37.8524	0.00306423	10.9534	54.4998	-31.75	0.45345	14.6232	249
DATA	1666885375	294342041	6241	0	""	2022-10-27	10:42:55	15885.606	473.63925	2052.6519	39.6455	55.001	31.2245	37.8524	0.00305786	10.9526	54.4998	4.5	0.45345	14.6224	146
DATA	1666885376	294342041	6245	0	""	2022-10-27	10:42:56	15907.236	474.81424	2052.5991	39.646	55.001	31.224	37.8524	0.00305783	10.9534	54.4998	95.75	0.45345	14.622	 96
DATA	1666885377	294342041	6249	0	""	2022-10-27	10:42:57	15930.742	475.12558	2052.8867	39.6464	55.001	31.2249	37.8524	0.00307232	10.9532	54.4998	5.75	0.45345	14.622	149
DATA	1666885378	294342041	6253	0	""	2022-10-27	10:42:58	15948.038	474.80307	2052.8679	39.6468	55.001	31.2253	37.8524	0.00306581	10.9537	54.4998	101.25	0.45345	14.622	248
DATA	1666885379	294342041	6257	0	""	2022-10-27	10:42:59	15968.197	476.42542	2052.812	39.6468	55.0012	31.2253	37.8524	0.00306891	10.9527	54.4998	-60.25	0.45345	14.622	250
DATA	1666885380	294342041	6261	0	""	2022-10-27	10:43:00	15987.273	475.45984	2052.8428	39.6472	55.0014	31.2249	37.8524	0.0030634	10.9531	54.4998	-37.75	0.45345	14.622	238
DATA	1666885381	294342041	6265	0	""	2022-10-27	10:43:01	16006.062	475.74078	2052.7759	39.6468	55.0016	31.2232	37.8524	0.0030695	10.9532	54.4998	-56	0.45345	14.6216	132
DATA	1666885382	294342041	6269	0	""	2022-10-27	10:43:02	16025.041	475.96667	2052.9204	39.646	55.0016	31.222	37.8524	0.0030774	10.9522	54.4998	49.75	0.45345	14.6209	134
DATA	1666885383	294018983	6273	0	""	2022-10-27	10:43:03	16040.285	475.44635	2052.9058	39.6468	55.0016	31.2224	37.8524	0.00307702	10.9527	54.4998	-18.25	0.45345	14.6205	 83
DATA	1666885384	294018983	6277	0	""	2022-10-27	10:43:04	16045.314	474.36026	2052.8167	39.6468	55.0014	31.2249	37.8524	0.00307822	10.9532	54.4998	17.25	0.45345	14.6201	 35
DATA	1666885385	294018983	6281	0	""	2022-10-27	10:43:05	15993.3	474.40039	2053.0879	39.6468	55.001	31.2261	37.8524	0.00305597	10.9527	54.4998	139.75	0.45345	14.6197	225
DATA	1666885386	294018983	6285	0	""	2022-10-27	10:43:06	15908.292	474.32077	2053.1492	39.6472	55.001	31.2245	37.8524	0.00302288	10.9534	54.4998	-47.75	0.45345	14.6193	 52
DATA	1666885387	294018983	6289	0	""	2022-10-27	10:43:07	15842.119	472.89127	2052.75	39.6464	55.001	31.2216	37.8524	0.00300484	10.9532	54.4998	-28	0.45345	14.6185	 53
DATA	1666885388	294018983	6293	0	""	2022-10-27	10:43:08	15708.811	469.0495	2052.9968	39.6468	55.001	31.2232	37.8524	0.00297228	10.9539	54.4998	85.25	0.45345	14.6189	246
DATA	1666885389	294018983	6297	0	""	2022-10-27	10:43:09	15370.447	466.26596	2053.4722	39.6476	55.001	31.2253	37.8524	0.00287164	10.9545	54.4998	174	0.45345	14.6185	182
DATA	1666885390	293680906	6301	0	""	2022-10-27	10:43:10	14910.301	464.29315	2053.0051	39.646	55.001	31.2314	37.8524	0.00274098	10.9561	54.4998	281.25	0.45345	14.6185	211
DATA	1666885391	293680906	6305	0	""	2022-10-27	10:43:11	14535.953	463.45526	2053.2839	39.6451	55.001	31.2372	37.8524	0.00266607	10.9567	54.4998	95	0.45345	14.6205	104
DATA	1666885392	293680906	6309	0	""	2022-10-27	10:43:12	14263.683	463.65024	2053.3965	39.6451	55.001	31.2392	37.8524	0.00261199	10.9583	54.4998	44.25	0.45345	14.6209	252
DATA	1666885393	293680906	6313	0	""	2022-10-27	10:43:13	14059.738	463.44421	2053.1086	39.6443	55.001	31.2392	37.8524	0.00256323	10.9581	54.4998	117.25	0.45345	14.6205	 24
DATA	1666885394	293680906	6317	0	""	2022-10-27	10:43:14	13950.295	463.25568	2053.3999	39.6427	55.001	31.2421	37.8524	0.00254933	10.9587	54.4998	-11	0.45345	14.6201	152
DATA	1666885395	293680906	6321	0	""	2022-10-27	10:43:15	13848.276	462.95398	2053.1345	39.6419	55.001	31.2404	37.8524	0.00254786	10.9593	54.4998	-56.25	0.45345	14.6197	 65
DATA	1666885396	293680906	6325	0	""	2022-10-27	10:43:16	13736.336	461.72818	2053.1292	39.6414	55.001	31.2388	37.8524	0.00252279	10.9599	54.4998	18	0.45345	14.6197	123
DATA	1666885397	293680906	6329	0	""	2022-10-27	10:43:17	13678.518	463.32083	2053.3994	39.6402	55.001	31.2392	37.8524	0.00253221	10.96	54.4998	-41.5	0.45345	14.6193	142
DATA	1666885398	293359041	6333	0	""	2022-10-27	10:43:18	13694.802	463.27304	2053.302	39.6402	55.001	31.2359	37.8524	0.00254717	10.9601	54.4998	-19	0.45345	14.6193	 75
DATA	1666885399	293359041	6337	0	""	2022-10-27	10:43:19	13715.739	462.59375	2053.1484	39.6386	55.001	31.2359	37.8524	0.00257034	10.9595	54.4998	-56	0.45345	14.6177	177
DATA	1666885400	293359041	6341	0	""	2022-10-27	10:43:20	13702.081	461.1813	2053.2844	39.6374	55.001	31.2335	37.8524	0.00256691	10.9601	54.4998	-22	0.45345	14.6177	 49
DATA	1666885401	293359041	6345	0	""	2022-10-27	10:43:21	13665.225	460.94662	2053.4075	39.6378	55.001	31.2302	37.8524	0.00257432	10.96	54.4996	-61.25	0.45345	14.6173	163
DATA	1666885402	293359041	6349	0	""	2022-10-27	10:43:22	13625.357	461.46164	2053.1873	39.6361	55.001	31.2298	37.8524	0.00256883	10.9605	54.4992	-15.75	0.45345	14.6173	 29
DATA	1666885403	293359041	6353	0	""	2022-10-27	10:43:23	13577.279	460.69	2053.2766	39.6361	55.001	31.2298	37.8524	0.0025734	10.9598	54.4996	39	0.45345	14.6146	161
DATA	1666885404	293359041	6357	0	""	2022-10-27	10:43:24	13550.259	461.41989	2053.5139	39.6361	55.001	31.229	37.8524	0.00258815	10.9607	54.4996	-31.25	0.45345	14.615	182
DATA	1666885405	293023109	6361	0	""	2022-10-27	10:43:25	13575.147	462.54962	2053.1992	39.6353	55.001	31.2265	37.8524	0.00260438	10.9601	54.4994	15.25	0.45345	14.6157	223
DATA	1666885406	293023109	6365	0	""	2022-10-27	10:43:26	13659.409	461.9024	2053.3901	39.6353	55.001	31.2257	37.8524	0.00263289	10.9594	54.4998	-92.25	0.45345	14.6157	238
DATA	1666885407	293023109	6369	0	""	2022-10-27	10:43:27	13735.183	461.1871	2053.397	39.6345	55.001	31.2216	37.8524	0.0026511	10.9601	54.4998	-4.75	0.45345	14.6161	 65
DATA	1666885408	293023109	6373	0	""	2022-10-27	10:43:28	13745.494	461.40756	2053.2058	39.6341	55.001	31.2216	37.8524	0.00266175	10.9592	54.4998	-56.75	0.45345	14.6185	 35
DATA	1666885409	293023109	6377	0	""	2022-10-27	10:43:29	13749.939	461.90738	2053.4675	39.6333	55.001	31.2195	37.8524	0.00268439	10.9605	54.4998	84.5	0.45345	14.6177	226
DATA	1666885410	293023109	6381	0	""	2022-10-27	10:43:30	13810.111	461.72614	2053.5156	39.6337	55.001	31.2204	37.8524	0.00270009	10.9592	54.4998	-100.75	0.45345	14.6177	 31
DATA	1666885411	293023109	6385	0	""	2022-10-27	10:43:31	13934.528	462.20444	2053.5745	39.6328	55.001	31.2195	37.8524	0.00273508	10.9585	54.4998	-4.25	0.45345	14.6173	227
DATA	1666885412	293023109	6389	0	""	2022-10-27	10:43:32	14072.687	462.13437	2053.2493	39.6341	55.001	31.2204	37.8524	0.00277146	10.958	54.4998	-130.25	0.45345	14.6173	  9
DATA	1666885413	292696952	6393	0	""	2022-10-27	10:43:33	14190.556	462.07947	2053.3386	39.6341	55.001	31.2171	37.8524	0.00279634	10.9586	54.4998	-44	0.45345	14.6173	158
DATA	1666885414	292696952	6397	0	""	2022-10-27	10:43:34	14282.466	463.26041	2053.3782	39.6353	55.0012	31.215	37.8524	0.0028218	10.9579	54.4998	-98.75	0.45345	14.6173	  6
DATA	1666885415	292696952	6401	0	""	2022-10-27	10:43:35	14386.891	463.89941	2053.1638	39.6361	55.0012	31.2113	37.8524	0.00285365	10.9571	54.4998	-1.5	0.45345	14.6169	253
DATA	1666885416	292696952	6405	0	""	2022-10-27	10:43:36	14509.095	463.86011	2053.3042	39.6345	55.0016	31.2122	37.8524	0.00287265	10.9574	54.4998	-11.25	0.45345	14.6161	 73
DATA	1666885417	292696952	6409	0	""	2022-10-27	10:43:37	14626.531	464.73407	2053.1838	39.6345	55.0018	31.2113	37.8524	0.00290198	10.9566	54.4998	-86.5	0.45345	14.6161	 55
DATA	1666885418	292696952	6413	0	""	2022-10-27	10:43:38	14727.341	464.28369	2053.3064	39.6374	55.0016	31.2097	37.8524	0.00291117	10.9567	54.4998	133.25	0.45345	14.6154	105
DATA	1666885419	292696952	6417	0	""	2022-10-27	10:43:39	14804.992	463.43942	2053.4294	39.6369	55.0018	31.2118	37.8524	0.00293534	10.9565	54.4998	66.5	0.45345	14.6146	 29
DATA	1666885420	292361974	6421	0	""	2022-10-27	10:43:40	14872.281	464.99179	2053.3428	39.6378	55.0014	31.213	37.8524	0.0029486	10.9551	54.4998	115.75	0.45345	14.6146	255
DATA	1666885421	292361974	6425	0	""	2022-10-27	10:43:41	14939.022	464.35632	2053.3562	39.6378	55.0012	31.2109	37.8524	0.00294663	10.9558	54.4998	-82.25	0.45345	14.6142	 84
DATA	1666885422	292361974	6429	0	""	2022-10-27	10:43:42	15002.199	465.33594	2053.4551	39.6378	55.001	31.2097	37.8524	0.00297232	10.9557	54.4998	27	0.45345	14.6142	103
DATA	1666885423	292361974	6433	0	""	2022-10-27	10:43:43	15056.502	464.71515	2053.5757	39.6382	55.001	31.2101	37.8524	0.00297432	10.9561	54.4998	57	0.45345	14.6142	 81
DATA	1666885424	292361974	6437	0	""	2022-10-27	10:43:44	15105.225	465.02045	2053.4011	39.639	55.001	31.2118	37.8524	0.00295826	10.9551	54.4998	80.5	0.45345	14.6138	122
DATA	1666885425	292361974	6441	0	""	2022-10-27	10:43:45	15154.773	465.37549	2053.3325	39.6402	55.001	31.2126	37.8524	0.00296773	10.9553	54.4998	-56	0.45345	14.6157	150
DATA	1666885426	292361974	6445	0	""	2022-10-27	10:43:46	15205.132	466.7988	2053.4653	39.6406	55.001	31.2118	37.8524	0.00299876	10.955	54.4998	51	0.45345	14.6161	 10
DATA	1666885427	292361974	6449	0	""	2022-10-27	10:43:47	15255.065	466.58679	2053.4944	39.6406	55.001	31.213	37.8524	0.00298919	10.9551	54.4998	69.5	0.45345	14.6157	185
DATA	1666885428	292037010	6453	0	""	2022-10-27	10:43:48	15299.578	466.88611	2053.4617	39.6419	55.001	31.2109	37.8524	0.00298459	10.955	54.4998	-42.5	0.45345	14.6157	210
DATA	1666885429	292037010	6457	0	""	2022-10-27	10:43:49	15350.323	467.51749	2053.5249	39.6423	55.001	31.2122	37.8524	0.00299247	10.9545	54.4998	76.25	0.45345	14.6157	247
DATA	1666885430	292037010	6461	0	""	2022-10-27	10:43:50	15406.683	468.13287	2053.5051	39.6423	55.001	31.2138	37.8524	0.00299565	10.9543	54.4998	25.75	0.45345	14.615	176
DATA	1666885431	292037010	6465	0	""	2022-10-27	10:43:51	15453.652	468.57623	2053.7102	39.6427	55.001	31.215	37.8524	0.00301423	10.954	54.4998	21.25	0.45345	14.6157	103
DATA	1666885432	292037010	6469	0	""	2022-10-27	10:43:52	15492.8	468.59875	2053.2644	39.6427	55.001	31.2146	37.8524	0.00301712	10.9541	54.4998	-80	0.45345	14.6146	 30
DATA	1666885433	292037010	6473	0	""	2022-10-27	10:43:53	15530.224	468.4826	2053.5654	39.6423	55.001	31.2138	37.8524	0.00302204	10.9547	54.4998	-5	0.45345	14.6142	  3
DATA	1666885434	292037010	6477	0	""	2022-10-27	10:43:54	15564.026	469.07806	2053.3538	39.6447	55.001	31.2142	37.8524	0.00302038	10.9542	54.4998	11	0.45345	14.613	 15
DATA	1666885435	291699886	6481	0	""	2022-10-27	10:43:55	15595.135	469.38144	2053.6311	39.6451	55.001	31.2142	37.8524	0.00301912	10.9537	54.4998	-11	0.45345	14.613	 86
DATA	1666885436	291699886	6485	0	""	2022-10-27	10:43:56	15623.711	469.46973	2053.5818	39.6447	55.001	31.2163	37.8524	0.00301343	10.9549	54.4998	69.25	0.45345	14.6126	 27
DATA	1666885437	291699886	6489	0	""	2022-10-27	10:43:57	15651.058	469.96027	2053.6917	39.6455	55.001	31.2175	37.8524	0.00301809	10.9537	54.4998	-59.75	0.45345	14.6118	 90
DATA	1666885438	291699886	6493	0	""	2022-10-27	10:43:58	15685.727	469.8157	2053.4568	39.6455	55.001	31.2167	37.8524	0.00301117	10.9534	54.4998	8.75	0.45345	14.6118	193
DATA	1666885439	291699886	6497	0	""	2022-10-27	10:43:59	15719.851	469.63693	2053.356	39.648	55.001	31.2163	37.8524	0.00301251	10.9528	54.4998	-77	0.45345	14.6114	 81
DATA	1666885440	291699886	6501	0	""	2022-10-27	10:44:00	15753.872	469.72977	2053.3616	39.646	55.001	31.2187	37.8524	0.00302069	10.9538	54.4998	89.25	0.45345	14.611	170
DATA	1666885441	291699886	6505	0	""	2022-10-27	10:44:01	15782.665	470.80301	2053.616	39.646	55.001	31.2187	37.8524	0.00300575	10.9523	54.4998	-49	0.45345	14.6114	 37
DATA	1666885442	291699886	6509	0	""	2022-10-27	10:44:02	15809.809	471.57565	2053.2407	39.6476	55.001	31.2167	37.8524	0.0030299	10.9529	54.4998	7	0.45345	14.6142	 24
DATA	1666885443	291377067	6513	0	""	2022-10-27	10:44:03	15839.654	470.51309	2053.5066	39.6472	55.001	31.2159	37.8524	0.00302532	10.9531	54.4998	-52	0.45345	14.6138	127
DATA	1666885444	291377067	6517	0	""	2022-10-27	10:44:04	15866.986	471.49625	2053.468	39.6472	55.001	31.2167	37.8524	0.00303716	10.9529	54.4998	23.25	0.45345	14.613	160
DATA	1666885445	291377067	6521	0	""	2022-10-27	10:44:05	15890.507	472.67072	2053.6584	39.6468	55.001	31.2159	37.8524	0.00305482	10.9529	54.4998	0.25	0.45345	14.613	148
DATA	1666885446	291377067	6525	0	""	2022-10-27	10:44:06	15913.272	471.22879	2053.5222	39.646	55.001	31.2146	37.8524	0.00304668	10.9531	54.4998	-21.75	0.45345	14.613	181
DATA	1666885447	291377067	6529	0	""	2022-10-27	10:44:07	15933.354	471.52908	2053.5918	39.6472	55.001	31.2146	37.8524	0.00306197	10.9521	54.4998	32.5	0.45345	14.613	149
DATA	1666885448	291377067	6533	0	""	2022-10-27	10:44:08	15953.494	472.22797	2053.3645	39.648	55.001	31.2159	37.8524	0.003067	10.9526	54.4998	95.75	0.45345	14.6126	123
