Model:	LI-7820
SN:	TG20-01182
Software Version:	2.3.8
Timestamp:	2023-11-08 10:00:00
Timezone:	America/New_York
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1699457508	986990928	22482	80	""	2023-11-08	10:31:48	11405.87	367.4975	39.6496	51.7363	27.4724	29.4791	0.00346105	34.7645	51.9093	-162.8	-0.461038	23.9495	 29
DATA	1699457509	986990928	22492	80	""	2023-11-08	10:31:49	11399.791	366.71783	39.6496	51.7497	27.459	29.4791	0.00349863	34.7645	51.9229	-158.1	-0.461038	23.9502	105
DATA	1699457510	986863136	22502	80	""	2023-11-08	10:31:50	11393.791	365.9996	39.6502	51.7633	27.4456	29.4788	0.00353276	34.7674	51.9365	-136.9	-0.461038	23.9499	 73
DATA	1699457511	986863136	22512	80	""	2023-11-08	10:31:51	11388.755	366.09439	39.6496	51.7768	27.4331	29.4787	0.00356837	34.7654	51.9499	-164.3	-0.461038	23.9499	140
DATA	1699457512	986863136	22522	80	""	2023-11-08	10:31:52	11383.014	365.15543	39.6497	51.7903	27.421	29.4791	0.00359948	34.7653	51.9631	-129.4	-0.461038	23.95	191
DATA	1699457513	986732959	22532	80	""	2023-11-08	10:31:53	11376.809	364.59015	39.6502	51.8036	27.4094	29.4792	0.00363612	34.7674	51.9764	-132.5	-0.461038	23.95	249
DATA	1699457514	986732959	22542	80	""	2023-11-08	10:31:54	11373.322	363.88943	39.6504	51.8175	27.3984	29.4792	0.0036766	34.7648	51.9896	-171.3	-0.461038	23.9502	 72
DATA	1699457515	986732959	22552	80	""	2023-11-08	10:31:55	11367.847	363.4407	39.65	51.8311	27.3857	29.4792	0.00371809	34.7651	52.0034	-142.5	-0.461038	23.9502	190
DATA	1699457516	986602067	22562	80	""	2023-11-08	10:31:56	11691.577	377.76001	39.6488	51.8444	27.3742	29.4791	0.00327049	34.7153	52.0159	-188.9	-0.461038	23.9492	109
DATA	1699457517	986602067	22572	80	""	2023-11-08	10:31:57	12008.725	395.50113	39.6499	51.858	27.3624	29.4796	0.00293631	34.7752	52.0295	-143.7	-0.461038	23.9492	 49
DATA	1699457518	986602067	22582	80	""	2023-11-08	10:31:58	11926.263	414.53589	39.6507	51.8715	27.3494	29.4783	0.00422694	34.7805	52.043	-130	-0.461038	23.9492	204
DATA	1699457519	986470937	22592	80	""	2023-11-08	10:31:59	12004.613	399.62723	39.6507	51.8849	27.34	29.4794	0.00283391	34.76	52.0561	-134.8	-0.461038	23.9502	153
DATA	1699457520	986470937	22602	80	""	2023-11-08	10:32:00	12023.692	393.34921	39.6504	51.898	27.3281	29.4787	0.00279941	34.7624	52.0694	-170.4	-0.461038	23.9503	 31
DATA	1699457521	986470937	22612	80	""	2023-11-08	10:32:01	12024.259	393.71536	39.65	51.9123	27.3152	29.4783	0.00278085	34.7481	52.0828	-220.1	-0.461038	23.9503	215
DATA	1699457522	986343145	22622	80	""	2023-11-08	10:32:02	12025.267	393.66077	39.65	51.9264	27.3007	29.4783	0.00276667	34.7422	52.096	-202.5	-0.461038	23.9495	179
DATA	1699457523	986343145	22632	80	""	2023-11-08	10:32:03	12025.974	392.91061	39.6496	51.9396	27.2853	29.4791	0.00275237	34.7469	52.1098	-146.9	-0.461038	23.9499	113
DATA	1699457524	986343145	22642	80	""	2023-11-08	10:32:04	12028.67	393.14853	39.6502	51.9535	27.2711	29.479	0.00274348	34.7478	52.1235	-149.6	-0.461038	23.9499	247
DATA	1699457525	986211061	22652	80	""	2023-11-08	10:32:05	12027.635	393.81665	39.6497	51.9668	27.2592	29.479	0.00272681	34.7471	52.1367	-159	-0.461038	23.9499	219
DATA	1699457526	986211061	22662	80	""	2023-11-08	10:32:06	12028.823	393.46872	39.6497	51.9803	27.2476	29.4792	0.00271265	34.747	52.15	-149.4	-0.461038	23.9502	188
DATA	1699457527	986211061	22672	80	""	2023-11-08	10:32:07	12029.899	393.02237	39.6497	51.9936	27.2352	29.4792	0.00269378	34.7445	52.1632	-172.9	-0.461038	23.9502	101
DATA	1699457528	986084938	22682	80	""	2023-11-08	10:32:08	12029.836	392.92532	39.6505	52.0075	27.2223	29.479	0.00268366	34.7443	52.1768	-185.9	-0.461038	23.9499	 68
DATA	1699457529	986084938	22692	80	""	2023-11-08	10:32:09	12030.255	392.79575	39.6504	52.0206	27.2094	29.4787	0.00266591	34.744	52.1895	-159.1	-0.461038	23.9503	 52
DATA	1699457530	986084938	22702	80	""	2023-11-08	10:32:10	12030.58	392.55301	39.6496	52.0342	27.1979	29.4787	0.00264839	34.7441	52.2029	-228.1	-0.461038	23.95	180
DATA	1699457531	985957860	22712	80	""	2023-11-08	10:32:11	12030.586	392.86414	39.65	52.0478	27.1836	29.4789	0.00263692	34.743	52.2167	-162.4	-0.461038	23.9502	189
DATA	1699457532	985957860	22722	80	""	2023-11-08	10:32:12	12030.815	392.51328	39.6488	52.061	27.1704	29.4792	0.00261929	34.7438	52.2294	-146.9	-0.461038	23.9495	 42
DATA	1699457533	985957860	22732	80	""	2023-11-08	10:32:13	12030.151	392.39496	39.6504	52.0748	27.1575	29.4792	0.00259712	34.7436	52.2429	-191.6	-0.461038	23.9492	 94
DATA	1699457534	985832929	22742	80	""	2023-11-08	10:32:14	12029.651	392.25574	39.65	52.088	27.144	29.4791	0.00258235	34.7442	52.2561	-165.4	-0.461038	23.9495	142
DATA	1699457535	985832929	22752	80	""	2023-11-08	10:32:15	12029.833	392.24969	39.6494	52.102	27.1284	29.4792	0.00256991	34.7449	52.2696	-138.4	-0.461038	23.9492	 68
DATA	1699457536	985832929	22762	80	""	2023-11-08	10:32:16	12029.584	391.76419	39.6504	52.1159	27.117	29.4792	0.00254962	34.7429	52.2825	-189.2	-0.461038	23.9503	 54
DATA	1699457537	985693931	22772	80	""	2023-11-08	10:32:17	12030.601	391.16861	39.6497	52.1295	27.1022	29.4792	0.00253903	34.7467	52.2963	-128.6	-0.461038	23.9503	 84
DATA	1699457538	985693931	22782	80	""	2023-11-08	10:32:18	12030.939	391.54471	39.6496	52.1431	27.0903	29.479	0.00251834	34.7421	52.3102	-153.9	-0.461038	23.9506	 29
DATA	1699457539	985693931	22792	80	""	2023-11-08	10:32:19	12029.031	391.32043	39.6496	52.1562	27.0782	29.4787	0.00250119	34.7433	52.3231	-148.8	-0.461038	23.9495	 89
DATA	1699457540	985567092	22802	80	""	2023-11-08	10:32:20	12029.758	391.08029	39.6494	52.1699	27.0653	29.4787	0.0024833	34.7401	52.3365	-191.2	-0.461038	23.9499	 45
DATA	1699457541	985567092	22812	80	""	2023-11-08	10:32:21	12028.079	391.0072	39.6494	52.1831	27.0505	29.4783	0.00246891	34.7429	52.3499	-157.5	-0.461038	23.9495	 42
DATA	1699457542	985567092	22822	80	""	2023-11-08	10:32:22	12028.434	390.74417	39.6493	52.1967	27.0378	29.4785	0.00245114	34.7436	52.3629	-150.3	-0.461038	23.9497	 93
DATA	1699457543	985440015	22832	80	""	2023-11-08	10:32:23	12027.128	390.53403	39.6508	52.2101	27.0244	29.4791	0.00243264	34.7431	52.3762	-147.5	-0.461038	23.9502	 31
DATA	1699457544	985440015	22842	80	""	2023-11-08	10:32:24	12027.328	390.37772	39.6499	52.2238	27.011	29.4792	0.00241165	34.7411	52.3895	-159.9	-0.461038	23.9499	 37
DATA	1699457545	985440015	22852	80	""	2023-11-08	10:32:25	12026.164	390.56064	39.6502	52.2375	26.9988	29.4786	0.00239863	34.741	52.403	-162.6	-0.461038	23.9502	230
DATA	1699457546	985311031	22862	80	""	2023-11-08	10:32:26	12025.168	390.24332	39.6491	52.2504	26.984	29.4787	0.00238384	34.7414	52.4158	-170.2	-0.461038	23.9503	 13
DATA	1699457547	985311031	22872	80	""	2023-11-08	10:32:27	12023.7	389.86786	39.65	52.2643	26.9695	29.4787	0.00235839	34.7428	52.4294	-137.8	-0.461038	23.95	 68
DATA	1699457548	985311031	22882	80	""	2023-11-08	10:32:28	12024.021	389.78152	39.6502	52.2774	26.957	29.479	0.0023429	34.7415	52.4424	-131	-0.461038	23.9502	 68
DATA	1699457549	985176086	22892	80	""	2023-11-08	10:32:29	12021.204	390.0824	39.6497	52.2914	26.9469	29.4791	0.0023156	34.7374	52.456	-165.2	-0.461038	23.9499	210
DATA	1699457550	985176086	22902	80	""	2023-11-08	10:32:30	12022.688	389.14099	39.6507	52.3053	26.9312	29.4792	0.00230296	34.7402	52.4686	-154	-0.461038	23.9495	243
DATA	1699457551	985176086	22912	80	""	2023-11-08	10:32:31	12020.465	389.34439	39.6502	52.3186	26.9181	29.4792	0.00228065	34.7426	52.4826	-156.2	-0.461038	23.9502	 77
DATA	1699457552	985046863	22922	80	""	2023-11-08	10:32:32	12019.091	389.3468	39.6497	52.3322	26.9041	29.4791	0.00225978	34.7407	52.4963	-135.1	-0.461038	23.9502	 38
DATA	1699457553	985046863	22932	80	""	2023-11-08	10:32:33	12017.496	388.51562	39.6497	52.3453	26.8906	29.479	0.00224205	34.7382	52.5097	-192.5	-0.461038	23.9503	 49
DATA	1699457554	985046863	22942	80	""	2023-11-08	10:32:34	12016.627	388.32669	39.6494	52.3593	26.8766	29.4791	0.0022316	34.7382	52.5231	-172.9	-0.461038	23.9503	 52
DATA	1699457555	984929084	22952	80	""	2023-11-08	10:32:35	12013.938	388.27338	39.65	52.3724	26.8628	29.4792	0.00221424	34.7395	52.5363	-148.8	-0.461038	23.9506	  8
DATA	1699457556	984929084	22962	80	""	2023-11-08	10:32:36	12013.729	387.94867	39.6502	52.3861	26.8505	29.479	0.00218965	34.7372	52.5497	-174.5	-0.461038	23.9502	 74
DATA	1699457557	984929084	22972	80	""	2023-11-08	10:32:37	12012.223	387.74448	39.65	52.3993	26.8375	29.4785	0.00216899	34.739	52.5623	-167.6	-0.461038	23.9495	240
DATA	1699457558	984786033	22982	80	""	2023-11-08	10:32:38	12011.094	387.63141	39.6505	52.4129	26.8249	29.4788	0.00215497	34.7383	52.5763	-181	-0.461038	23.9499	 19
DATA	1699457559	984786033	22992	80	""	2023-11-08	10:32:39	12009.701	387.28305	39.6499	52.4263	26.8101	29.4788	0.00213584	34.7375	52.589	-166.1	-0.461038	23.9499	 72
DATA	1699457560	984786033	23002	80	""	2023-11-08	10:32:40	12008.906	386.84048	39.6496	52.4395	26.7956	29.4789	0.00211886	34.7383	52.6025	-135.2	-0.461038	23.9505	 97
DATA	1699457561	984658956	23012	80	""	2023-11-08	10:32:41	12006.5	386.73416	39.65	52.4534	26.7853	29.4788	0.00209941	34.7383	52.6155	-148.1	-0.461038	23.9499	155
DATA	1699457562	984658956	23022	80	""	2023-11-08	10:32:42	12004.439	387.11115	39.65	52.4665	26.7723	29.4786	0.002085	34.7384	52.6291	-172.3	-0.461038	23.9502	131
DATA	1699457563	984658956	23032	80	""	2023-11-08	10:32:43	12003.473	386.11484	39.6504	52.48	26.7559	29.4785	0.00206746	34.7375	52.6419	-174.1	-0.461038	23.9503	249
DATA	1699457564	984529972	23042	80	""	2023-11-08	10:32:44	12001.658	385.71555	39.6497	52.4945	26.7412	29.4785	0.00204958	34.7384	52.6548	-143.9	-0.461038	23.9503	113
DATA	1699457565	984529972	23052	80	""	2023-11-08	10:32:45	12001.01	385.10785	39.6497	52.508	26.7293	29.4783	0.00202336	34.7356	52.6688	-200.8	-0.461038	23.95	138
DATA	1699457566	984529972	23062	80	""	2023-11-08	10:32:46	11997.965	385.35672	39.6491	52.5215	26.715	29.4785	0.00201204	34.7366	52.6822	-189.8	-0.461038	23.9499	 78
DATA	1699457567	984395980	23072	80	""	2023-11-08	10:32:47	11995.923	384.86087	39.6502	52.5348	26.7016	29.4785	0.00199829	34.7377	52.6958	-158.1	-0.461038	23.9495	153
DATA	1699457568	984395980	23082	80	""	2023-11-08	10:32:48	11994.57	384.78464	39.6502	52.5484	26.6884	29.4783	0.00198517	34.7365	52.7087	-154.4	-0.461038	23.9495	 99
DATA	1699457569	984395980	23092	80	""	2023-11-08	10:32:49	11991.657	384.51114	39.65	52.5615	26.6735	29.4783	0.00197219	34.7357	52.7221	-203.2	-0.461038	23.9495	 11
DATA	1699457570	984267950	23102	80	""	2023-11-08	10:32:50	11988.704	384.19275	39.6499	52.5751	26.6601	29.4783	0.00195407	34.7378	52.7352	-126	-0.461038	23.9505	  4
DATA	1699457571	984267950	23112	80	""	2023-11-08	10:32:51	11986.498	384.10275	39.6507	52.5884	26.6477	29.4787	0.00194248	34.7346	52.7483	-165.1	-0.461038	23.9503	116
DATA	1699457572	984267950	23122	80	""	2023-11-08	10:32:52	11985.605	383.57516	39.6493	52.6019	26.6336	29.4788	0.00192762	34.7345	52.7618	-179.3	-0.461038	23.9503	111
DATA	1699457573	984140872	23132	80	""	2023-11-08	10:32:53	11981.785	382.81534	39.6499	52.6154	26.6203	29.479	0.00190606	34.737	52.7747	-136.3	-0.461038	23.9499	  7
DATA	1699457574	984140872	23142	80	""	2023-11-08	10:32:54	11979.083	382.84946	39.65	52.6287	26.6086	29.4787	0.00189231	34.7341	52.7881	-192.3	-0.461038	23.9499	 24
DATA	1699457575	984140872	23152	80	""	2023-11-08	10:32:55	11976.233	382.31174	39.6499	52.6423	26.5951	29.4787	0.00187806	34.7351	52.8012	-146	-0.461038	23.95	150
DATA	1699457576	984014987	23162	80	""	2023-11-08	10:32:56	11975.532	382.36127	39.6497	52.6554	26.582	29.4787	0.00186131	34.7331	52.8145	-169.8	-0.461038	23.9499	 73
DATA	1699457577	984014987	23172	80	""	2023-11-08	10:32:57	11971.797	381.72488	39.65	52.669	26.5659	29.4791	0.00185162	34.737	52.8271	-130.9	-0.461038	23.9502	177
DATA	1699457578	984014987	23182	80	""	2023-11-08	10:32:58	11967.977	381.54425	39.6502	52.6831	26.5521	29.4783	0.00183687	34.7356	52.8412	-132.5	-0.461038	23.9502	109
DATA	1699457579	983879089	23192	80	""	2023-11-08	10:32:59	11965.009	381.12921	39.65	52.6965	26.5413	29.4783	0.00182656	34.7329	52.8538	-172.8	-0.461038	23.9502	 23
DATA	1699457580	983879089	23202	80	""	2023-11-08	10:33:00	11962.214	380.40234	39.6505	52.7098	26.5273	29.4789	0.00181213	34.7328	52.8671	-156.1	-0.461038	23.9503	 76
DATA	1699457581	983879089	23212	80	""	2023-11-08	10:33:01	11959.543	380.31345	39.6497	52.7235	26.515	29.4789	0.00180692	34.7319	52.8813	-170.6	-0.461038	23.9505	 53
DATA	1699457582	983761072	23222	80	""	2023-11-08	10:33:02	11956.624	380.10678	39.6508	52.7368	26.5025	29.4787	0.00179899	34.7329	52.8943	-128.6	-0.461038	23.9502	110
DATA	1699457583	983761072	23232	80	""	2023-11-08	10:33:03	11954.451	379.38171	39.6502	52.7503	26.4893	29.479	0.00178736	34.7322	52.9073	-167.6	-0.461038	23.9499	 53
DATA	1699457584	983761072	23242	80	""	2023-11-08	10:33:04	11950.419	379.18112	39.6508	52.7635	26.475	29.4786	0.00177349	34.7319	52.9202	-192.2	-0.461038	23.9499	 51
