
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.317	with	FireStingO2	(Firmware	3.10)	---	Pyro	Science	---	Device	Name:	No 3
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-533-212	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 2	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-211	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 3	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-532-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Ch 4	Robust Oxygen Probe (normal range)	mg/l (ppm)	ON	XB7-531-210	3	ON External	20.000	ON	1013	0.000	15%	400x	10	ON fiber length	4.00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0.060	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.023	11.853	995	100.000	20.950	52.316	23.214	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 2	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.024	11.855	995	100.000	20.950	52.443	22.971	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.022	11.857	995	100.000	20.950	52.210	23.197	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Ch 4	0% Calibration	Air with 100% Humidity or Air Saturated Water	12.027	11.849	995	100.000	20.950	52.390	23.263	0.804	0.122	4000	0.969	-0.056	1.279	0.000	-0.000303	0.060	
Data	Smoothing:	3	
Date:	25/09/2020	
			 	Oxygen	Oxygen	Oxygen	Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
25/09/2020	09:35:50	1854.00		10.266	10.178	9.8359	9.5218	11.057	11.057	11.057	11.057	991.97	77.600	11.057	---	---	23.905	23.761	24.389	24.842	160.907	130.870	155.180	121.328	3.725	4.256	3.747	4.416	
25/09/2020	09:35:52	1856.00		10.261	10.177	9.8284	9.5191	11.057	11.057	11.057	11.057	991.97	77.600	11.057	---	---	23.911	23.763	24.398	24.846	160.918	130.881	155.253	121.357	4.037	4.123	3.814	4.408	
25/09/2020	09:35:54	1858.00		10.241	10.169	9.8220	9.5059	11.054	11.054	11.054	11.054	991.99	77.580	11.054	---	---	23.934	23.773	24.407	24.863	160.940	130.914	155.313	121.399	4.212	3.822	3.732	4.262	
25/09/2020	09:35:56	1860.00		10.237	10.169	9.8104	9.5123	11.050	11.050	11.050	11.050	992.00	77.582	11.050	---	---	23.941	23.774	24.422	24.857	160.945	130.937	155.381	121.429	4.151	3.326	3.984	3.799	
25/09/2020	09:35:58	1862.00		10.239	10.160	9.8048	9.5063	11.053	11.053	11.053	11.053	991.98	77.572	11.053	---	---	23.936	23.784	24.428	24.863	160.984	130.941	155.441	121.434	4.301	3.230	4.269	3.651	
25/09/2020	09:36:00	1864.00		10.247	10.156	9.7994	9.5006	11.051	11.051	11.051	11.051	991.98	77.592	11.051	---	---	23.928	23.790	24.435	24.871	160.967	130.960	155.451	121.460	4.207	3.253	4.662	3.313	
25/09/2020	09:36:02	1866.00		10.240	10.142	9.7938	9.4855	11.053	11.053	11.053	11.053	991.98	77.600	11.053	---	---	23.935	23.805	24.441	24.889	160.990	130.986	155.522	121.497	4.063	3.282	4.660	3.724	
25/09/2020	09:36:04	1868.00		10.232	10.142	9.7889	9.4660	11.053	11.053	11.053	11.053	991.99	77.620	11.053	---	---	23.945	23.805	24.447	24.913	160.985	131.022	155.541	121.583	3.749	3.073	4.392	3.571	
25/09/2020	09:36:06	1870.00		10.228	10.136	9.7845	9.4667	11.055	11.055	11.055	11.055	991.99	77.618	11.055	---	---	23.949	23.811	24.452	24.912	161.032	131.019	155.622	121.635	3.975	3.047	4.304	3.452	
25/09/2020	09:36:08	1872.00		10.231	10.132	9.7835	9.4603	11.057	11.057	11.057	11.057	991.98	77.615	11.057	---	---	23.944	23.815	24.452	24.919	161.089	131.027	155.665	121.663	3.875	3.120	4.240	3.511	
25/09/2020	09:36:10	1874.00		10.225	10.124	9.7841	9.4736	11.053	11.053	11.053	11.053	991.98	77.612	11.053	---	---	23.953	23.826	24.452	24.904	161.126	131.043	155.732	121.683	3.862	3.167	4.483	3.521	
25/09/2020	09:36:12	1876.00		10.228	10.126	9.7783	9.4540	11.053	11.053	11.053	11.053	991.96	77.633	11.053	---	---	23.949	23.823	24.459	24.928	161.170	131.078	155.780	121.713	3.817	3.206	4.578	3.501	
25/09/2020	09:36:14	1878.00		10.226	10.136	9.7722	9.4440	11.051	11.051	11.051	11.051	992.01	77.653	11.051	---	---	23.953	23.813	24.468	24.942	161.232	131.134	155.783	121.800	3.768	3.484	4.349	3.440	
25/09/2020	09:36:16	1880.00		10.224	10.134	9.7588	9.4216	11.053	11.053	11.053	11.053	992.00	77.663	11.053	---	---	23.953	23.814	24.483	24.969	161.266	131.164	155.796	121.901	4.016	3.807	4.064	3.723	
25/09/2020	09:36:18	1882.00		10.219	10.125	9.7538	9.4198	11.056	11.056	11.056	11.056	992.03	77.653	11.056	---	---	23.959	23.824	24.488	24.971	161.275	131.210	155.859	121.972	3.598	4.081	4.213	3.845	
25/09/2020	09:36:20	1884.00		10.211	10.105	9.7417	9.4245	11.059	11.059	11.059	11.059	992.00	77.653	11.059	---	---	23.966	23.846	24.502	24.964	161.281	131.233	155.940	122.030	3.611	4.210	4.369	3.539	
25/09/2020	09:36:22	1886.00		10.208	10.098	9.7485	9.4235	11.055	11.055	11.055	11.055	991.98	77.643	11.055	---	---	23.971	23.856	24.495	24.966	161.317	131.289	156.002	122.045	3.031	4.194	4.249	2.796	
25/09/2020	09:36:24	1888.00		10.197	10.104	9.7460	9.4193	11.057	11.057	11.057	11.057	991.97	77.646	11.057	---	---	23.984	23.847	24.497	24.971	161.355	131.292	156.009	122.074	2.871	3.991	4.310	2.839	
25/09/2020	09:36:26	1890.00		10.191	10.108	9.7503	9.4175	11.057	11.057	11.057	11.057	991.99	77.638	11.057	---	---	23.991	23.843	24.491	24.973	161.348	131.320	156.040	122.089	2.523	3.980	4.461	2.702	
25/09/2020	09:36:28	1892.00		10.187	10.106	9.7387	9.4152	11.062	11.062	11.062	11.062	992.01	77.641	11.062	---	---	23.993	23.843	24.504	24.974	161.374	131.334	156.084	122.119	2.792	4.130	4.730	2.805	
25/09/2020	09:36:30	1894.00		10.195	10.088	9.7224	9.4125	11.058	11.058	11.058	11.058	992.01	77.641	11.058	---	---	23.985	23.866	24.525	24.979	161.416	131.380	156.148	122.185	2.976	4.392	4.603	2.883	
25/09/2020	09:36:32	1896.00		10.205	10.091	9.7072	9.4005	11.050	11.050	11.050	11.050	991.98	77.641	11.050	---	---	23.976	23.865	24.547	24.997	161.424	131.388	156.203	122.208	3.066	4.297	4.189	2.664	
25/09/2020	09:36:34	1898.00		10.199	10.090	9.7048	9.3869	11.050	11.050	11.050	11.050	991.98	77.628	11.050	---	---	23.984	23.867	24.550	25.014	161.442	131.387	156.263	122.244	2.749	4.274	3.956	2.845	
25/09/2020	09:36:36	1900.00		10.185	10.091	9.7068	9.3704	11.055	11.055	11.055	11.055	991.96	77.628	11.055	---	---	23.998	23.863	24.545	25.034	161.445	131.418	156.338	122.259	2.617	3.981	3.991	2.496	
25/09/2020	09:36:38	1902.00		10.175	10.089	9.7055	9.3611	11.060	11.060	11.060	11.060	991.96	77.628	11.060	---	---	24.008	23.864	24.545	25.043	161.484	131.431	156.393	122.340	2.806	4.043	4.100	2.502	
25/09/2020	09:36:40	1904.00		10.175	10.082	9.6887	9.3528	11.063	11.063	11.063	11.063	991.97	77.641	11.063	---	---	24.007	23.871	24.564	25.052	161.524	131.472	156.451	122.405	2.830	3.858	4.033	2.224	
25/09/2020	09:36:42	1906.00		10.181	10.080	9.6754	9.3470	11.062	11.062	11.062	11.062	991.99	77.631	11.062	---	---	24.000	23.874	24.581	25.060	161.586	131.501	156.466	122.449	2.770	4.096	3.697	2.399	
25/09/2020	09:36:44	1908.00		10.178	10.065	9.6757	9.3434	11.063	11.063	11.063	11.063	992.00	77.620	11.063	---	---	24.003	23.891	24.580	25.064	161.632	131.545	156.503	122.488	2.431	4.058	3.639	2.716	
25/09/2020	09:36:46	1910.00		10.181	10.067	9.6785	9.3345	11.058	11.058	11.058	11.058	991.98	77.610	11.058	---	---	24.001	23.890	24.578	25.078	161.673	131.545	156.535	122.555	2.961	4.181	3.645	3.130	
25/09/2020	09:36:48	1912.00		10.174	10.066	9.6808	9.3343	11.058	11.058	11.058	11.058	991.97	77.610	11.058	---	---	24.010	23.892	24.576	25.078	161.678	131.572	156.603	122.610	3.269	4.214	3.680	3.331	
25/09/2020	09:36:50	1914.00		10.174	10.062	9.6736	9.3342	11.057	11.057	11.057	11.057	991.97	77.610	11.057	---	---	24.010	23.897	24.585	25.079	161.705	131.571	156.614	122.644	3.579	4.227	3.873	3.069	
25/09/2020	09:36:52	1916.00		10.171	10.061	9.6660	9.3353	11.057	11.057	11.057	11.057	991.96	77.610	11.057	---	---	24.013	23.898	24.594	25.077	161.702	131.597	156.680	122.674	3.274	4.216	3.882	2.631	
25/09/2020	09:36:54	1918.00		10.164	10.059	9.6554	9.3350	11.056	11.056	11.056	11.056	991.96	77.610	11.056	---	---	24.022	23.900	24.607	25.078	161.763	131.609	156.732	122.764	2.945	3.995	3.681	2.848	
25/09/2020	09:36:56	1920.00		10.154	10.063	9.6403	9.3290	11.052	11.052	11.052	11.052	991.97	77.610	11.052	---	---	24.034	23.897	24.627	25.087	161.814	131.649	156.806	122.816	3.017	4.052	3.680	3.564	
25/09/2020	09:36:58	1922.00		10.139	10.058	9.6284	9.3246	11.049	11.049	11.049	11.049	991.99	77.610	11.049	---	---	24.053	23.904	24.643	25.094	161.837	131.699	156.840	122.874	3.184	3.940	3.861	3.900	
25/09/2020	09:37:00	1924.00		10.128	10.050	9.6321	9.3096	11.051	11.051	11.051	11.051	992.01	77.610	11.051	---	---	24.066	23.913	24.638	25.112	161.814	131.723	156.882	122.911	3.122	3.987	3.970	3.793	
25/09/2020	09:37:02	1926.00		10.135	10.041	9.6357	9.2993	11.055	11.055	11.055	11.055	992.01	77.610	11.055	---	---	24.056	23.922	24.632	25.124	161.794	131.754	156.928	122.930	2.899	3.917	4.265	3.205	
25/09/2020	09:37:04	1928.00		10.143	10.039	9.6262	9.3026	11.057	11.057	11.057	11.057	992.02	77.610	11.057	---	---	24.046	23.924	24.643	25.119	161.805	131.769	156.961	122.967	2.513	4.100	4.266	3.599	
25/09/2020	09:37:06	1930.00		10.159	10.032	9.6138	9.3110	11.056	11.056	11.056	11.056	991.99	77.610	11.056	---	---	24.028	23.932	24.658	25.108	161.861	131.769	157.018	122.960	2.527	4.069	4.266	3.863	
25/09/2020	09:37:08	1932.00		10.149	10.026	9.6084	9.3111	11.056	11.056	11.056	11.056	992.02	77.610	11.056	---	---	24.040	23.939	24.665	25.108	161.949	131.788	157.067	123.030	2.964	4.056	3.921	4.334	
25/09/2020	09:37:10	1934.00		10.134	10.012	9.6091	9.2922	11.059	11.059	11.059	11.059	992.03	77.610	11.059	---	---	24.056	23.954	24.663	25.131	162.008	131.783	157.155	123.061	3.655	3.792	3.842	4.213	
25/09/2020	09:37:12	1936.00		10.117	10.016	9.5999	9.2649	11.064	11.064	11.064	11.064	992.06	77.602	11.064	---	---	24.073	23.947	24.672	25.164	162.066	131.822	157.175	123.124	4.061	3.791	3.843	4.205	
25/09/2020	09:37:14	1938.00		10.119	10.020	9.5939	9.2515	11.063	11.063	11.063	11.063	992.01	77.595	11.063	---	---	24.071	23.944	24.680	25.182	162.054	131.820	157.237	123.146	4.169	3.549	3.669	4.327	
25/09/2020	09:37:16	1940.00		10.126	10.028	9.5904	9.2614	11.057	11.057	11.057	11.057	992.02	77.587	11.057	---	---	24.066	23.936	24.687	25.171	162.075	131.864	157.251	123.206	4.037	3.689	3.668	4.160	
25/09/2020	09:37:18	1942.00		10.120	10.022	9.5841	9.2643	11.058	11.058	11.058	11.058	991.99	77.587	11.058	---	---	24.072	23.943	24.694	25.167	162.057	131.923	157.319	123.224	3.632	3.747	3.667	4.125	
25/09/2020	09:37:20	1944.00		10.122	10.019	9.5725	9.2510	11.060	11.060	11.060	11.060	992.01	77.587	11.060	---	---	24.069	23.945	24.707	25.183	162.140	131.990	157.368	123.252	3.329	4.062	3.867	4.077	
25/09/2020	09:37:22	1946.00		10.123	10.005	9.5695	9.2423	11.064	11.064	11.064	11.064	991.99	77.587	11.064	---	---	24.067	23.961	24.709	25.193	162.154	132.034	157.419	123.272	3.011	4.159	3.841	4.345	
25/09/2020	09:37:24	1948.00		10.124	9.9916	9.5683	9.2475	11.060	11.060	11.060	11.060	992.00	77.587	11.060	---	---	24.067	23.978	24.713	25.188	162.191	132.029	157.478	123.345	3.202	4.195	3.936	4.246	
25/09/2020	09:37:26	1950.00		10.113	9.9807	9.5678	9.2502	11.059	11.059	11.059	11.059	992.01	77.587	11.059	---	---	24.079	23.991	24.714	25.185	162.176	132.047	157.530	123.373	2.929	4.003	3.967	3.971	
25/09/2020	09:37:28	1952.00		10.105	9.9707	9.5605	9.2410	11.061	11.061	11.061	11.061	991.99	77.587	11.061	---	---	24.088	24.002	24.722	25.196	162.208	132.081	157.602	123.372	2.630	3.892	4.088	3.912	
25/09/2020	09:37:30	1954.00		10.112	9.9782	9.5556	9.2218	11.059	11.059	11.059	11.059	991.98	77.587	11.059	---	---	24.081	23.994	24.729	25.221	162.212	132.104	157.643	123.374	2.625	3.787	3.826	3.391	
25/09/2020	09:37:32	1956.00		10.102	9.9757	9.5423	9.2176	11.061	11.061	11.061	11.061	991.97	77.587	11.061	---	---	24.092	23.996	24.744	25.226	162.260	132.129	157.673	123.463	2.896	3.967	3.634	3.602	
25/09/2020	09:37:34	1958.00		10.097	9.9860	9.5399	9.2087	11.059	11.059	11.059	11.059	991.99	77.587	11.059	---	---	24.098	23.984	24.748	25.238	162.314	132.132	157.702	123.496	3.620	3.727	3.853	3.281	
25/09/2020	09:37:36	1960.00		10.091	9.9684	9.5428	9.2077	11.060	11.060	11.060	11.060	992.00	77.587	11.060	---	---	24.105	24.005	24.744	25.239	162.371	132.155	157.758	123.588	4.068	3.943	4.083	3.862	
25/09/2020	09:37:38	1962.00		10.095	9.9618	9.5454	9.2151	11.057	11.057	11.057	11.057	992.01	77.587	11.057	---	---	24.101	24.014	24.742	25.231	162.375	132.141	157.821	123.604	4.359	3.601	4.037	3.700	
25/09/2020	09:37:40	1964.00		10.093	9.9509	9.5286	9.2263	11.060	11.060	11.060	11.060	992.01	77.587	11.060	---	---	24.102	24.026	24.762	25.215	162.362	132.159	157.899	123.709	3.878	3.970	3.685	3.618	
25/09/2020	09:37:42	1966.00		10.081	9.9439	9.5110	9.2191	11.063	11.063	11.063	11.063	992.01	77.587	11.063	---	---	24.115	24.033	24.782	25.223	162.349	132.171	157.960	123.723	3.979	3.559	3.754	3.665	
25/09/2020	09:37:44	1968.00		10.077	9.9385	9.4981	9.2021	11.069	11.069	11.069	11.069	992.00	77.587	11.069	---	---	24.118	24.037	24.796	25.243	162.393	132.246	158.042	123.758	4.014	3.456	3.773	3.709	
25/09/2020	09:37:46	1970.00		10.081	9.9444	9.4911	9.1802	11.071	11.071	11.071	11.071	992.00	77.587	11.071	---	---	24.113	24.029	24.804	25.270	162.424	132.278	158.076	123.787	4.394	3.464	3.889	4.260	
25/09/2020	09:37:48	1972.00		10.088	9.9482	9.4904	9.1798	11.069	11.069	11.069	11.069	992.00	77.587	11.069	---	---	24.105	24.025	24.806	25.271	162.486	132.337	158.105	123.830	3.656	3.684	3.891	3.720	
25/09/2020	09:37:50	1974.00		10.088	9.9480	9.4918	9.1661	11.068	11.068	11.068	11.068	991.99	77.587	11.068	---	---	24.105	24.026	24.804	25.290	162.496	132.365	158.138	123.868	2.979	4.187	4.117	3.870	
25/09/2020	09:37:52	1976.00		10.071	9.9404	9.4929	9.1585	11.069	11.069	11.069	11.069	992.00	77.587	11.069	---	---	24.124	24.034	24.803	25.299	162.549	132.411	158.168	123.894	2.741	4.179	4.149	3.781	
25/09/2020	09:37:54	1978.00		10.063	9.9377	9.4840	9.1543	11.072	11.072	11.072	11.072	991.98	77.587	11.072	---	---	24.133	24.037	24.813	25.303	162.579	132.397	158.226	123.897	3.122	3.925	4.250	4.193	
25/09/2020	09:37:56	1980.00		10.047	9.9400	9.4813	9.1544	11.069	11.069	11.069	11.069	992.01	77.587	11.069	---	---	24.152	24.035	24.817	25.304	162.587	132.413	158.262	123.950	3.241	3.732	4.083	3.769	
25/09/2020	09:37:58	1982.00		10.052	9.9307	9.4768	9.1522	11.066	11.066	11.066	11.066	991.99	77.587	11.066	---	---	24.149	24.047	24.824	25.308	162.616	132.447	158.314	123.973	3.203	3.647	4.036	3.209	
25/09/2020	09:38:00	1984.00		10.043	9.9255	9.4718	9.1337	11.065	11.065	11.065	11.065	992.02	77.587	11.065	---	---	24.159	24.054	24.831	25.333	162.609	132.491	158.374	124.047	3.022	4.093	3.664	3.121	
25/09/2020	09:38:02	1986.00		10.050	9.9170	9.4568	9.1302	11.067	11.067	11.067	11.067	992.01	77.587	11.067	---	---	24.150	24.063	24.848	25.337	162.682	132.490	158.414	124.085	3.446	3.841	3.602	3.427	
25/09/2020	09:38:04	1988.00		10.055	9.9135	9.4520	9.1257	11.064	11.064	11.064	11.064	992.01	77.587	11.064	---	---	24.146	24.069	24.856	25.344	162.688	132.487	158.468	124.152	3.392	3.700	3.902	3.566	
25/09/2020	09:38:06	1990.00		10.062	9.9156	9.4464	9.1353	11.059	11.059	11.059	11.059	992.01	77.587	11.059	---	---	24.139	24.068	24.865	25.333	162.710	132.530	158.506	124.157	3.498	3.340	4.281	3.729	
25/09/2020	09:38:08	1992.00		10.057	9.9077	9.4464	9.1337	11.057	11.057	11.057	11.057	991.99	77.587	11.057	---	---	24.146	24.079	24.866	25.336	162.707	132.591	158.536	124.163	2.923	3.538	4.865	3.400	
25/09/2020	09:38:10	1994.00		10.049	9.9066	9.4475	9.1356	11.055	11.055	11.055	11.055	992.01	77.587	11.055	---	---	24.156	24.080	24.865	25.335	162.736	132.644	158.589	124.201	2.669	3.670	4.953	3.396	
25/09/2020	09:38:12	1996.00		10.042	9.8928	9.4441	9.1280	11.059	11.059	11.059	11.059	992.00	77.595	11.059	---	---	24.163	24.095	24.868	25.343	162.796	132.672	158.636	124.293	2.533	3.857	4.954	2.791	
25/09/2020	09:38:14	1998.00		10.032	9.8912	9.4375	9.1131	11.058	11.058	11.058	11.058	992.01	77.602	11.058	---	---	24.175	24.097	24.876	25.363	162.818	132.707	158.699	124.354	2.784	3.979	4.364	2.544	
25/09/2020	09:38:16	2000.00		10.028	9.8909	9.4262	9.1088	11.063	11.063	11.063	11.063	991.99	77.602	11.063	---	---	24.178	24.096	24.889	25.367	162.886	132.707	158.735	124.383	2.986	4.017	4.039	3.031	
25/09/2020	09:38:18	2002.00		10.018	9.8861	9.4252	9.1080	11.065	11.065	11.065	11.065	991.98	77.595	11.065	---	---	24.188	24.101	24.889	25.367	162.934	132.729	158.779	124.383	3.379	3.953	3.722	3.618	
25/09/2020	09:38:20	2004.00		10.023	9.8914	9.4287	9.1028	11.066	11.066	11.066	11.066	991.97	77.587	11.066	---	---	24.182	24.094	24.884	25.373	162.967	132.737	158.860	124.425	3.803	3.537	3.810	4.307	
25/09/2020	09:38:22	2006.00		10.024	9.8936	9.4216	9.0849	11.063	11.063	11.063	11.063	991.98	77.587	11.063	---	---	24.182	24.093	24.894	25.398	162.961	132.768	158.893	124.448	4.082	3.399	3.714	3.974	
25/09/2020	09:38:24	2008.00		10.023	9.9042	9.4091	9.0753	11.061	11.061	11.061	11.061	991.97	77.577	11.061	---	---	24.184	24.081	24.911	25.411	162.990	132.777	158.922	124.485	4.059	3.440	3.675	3.992	
25/09/2020	09:38:26	2010.00		10.019	9.9021	9.3990	9.0854	11.063	11.063	11.063	11.063	991.98	77.577	11.063	---	---	24.188	24.083	24.923	25.397	163.032	132.824	158.929	124.502	3.700	3.952	3.830	4.006	
25/09/2020	09:38:28	2012.00		10.011	9.8919	9.3960	9.0768	11.068	11.068	11.068	11.068	991.98	77.577	11.068	---	---	24.196	24.093	24.924	25.406	163.069	132.857	158.957	124.576	3.882	3.936	3.857	4.163	
25/09/2020	09:38:30	2014.00		10.011	9.8775	9.3934	9.0683	11.067	11.067	11.067	11.067	991.99	77.587	11.067	---	---	24.196	24.110	24.928	25.418	163.068	132.896	159.025	124.604	4.011	3.719	4.043	4.255	
25/09/2020	09:38:32	2016.00		10.003	9.8602	9.3793	9.0586	11.062	11.062	11.062	11.062	991.97	77.587	11.062	---	---	24.208	24.133	24.948	25.433	163.127	132.914	159.071	124.657	4.118	3.409	4.288	4.205	
25/09/2020	09:38:34	2018.00		9.9938	9.8535	9.3762	9.0648	11.063	11.063	11.063	11.063	991.97	77.595	11.063	---	---	24.218	24.140	24.951	25.424	163.164	132.946	159.165	124.662	3.981	3.276	4.151	4.281	
25/09/2020	09:38:36	2020.00		9.9875	9.8546	9.3640	9.0525	11.067	11.067	11.067	11.067	991.98	77.602	11.067	---	---	24.224	24.137	24.965	25.439	163.211	132.970	159.214	124.712	4.025	3.357	4.543	4.027	
25/09/2020	09:38:38	2022.00		9.9840	9.8594	9.3700	9.0443	11.071	11.071	11.071	11.071	991.99	77.610	11.071	---	---	24.226	24.130	24.956	25.448	163.216	132.974	159.319	124.722	4.327	3.368	4.366	3.340	
25/09/2020	09:38:40	2024.00		9.9846	9.8546	9.3596	9.0399	11.067	11.067	11.067	11.067	992.00	77.610	11.067	---	---	24.227	24.137	24.971	25.455	163.241	132.977	159.360	124.734	4.445	3.334	4.693	3.384	
25/09/2020	09:38:42	2026.00		9.9787	9.8573	9.3600	9.0362	11.066	11.066	11.066	11.066	992.01	77.610	11.066	---	---	24.234	24.135	24.971	25.460	163.225	133.013	159.409	124.768	4.360	3.177	4.653	3.364	
25/09/2020	09:38:44	2028.00		9.9813	9.8597	9.3388	9.0292	11.065	11.065	11.065	11.065	992.03	77.610	11.065	---	---	24.232	24.132	24.998	25.470	163.224	133.044	159.438	124.832	4.362	3.190	4.942	4.093	
25/09/2020	09:38:46	2030.00		9.9744	9.8558	9.3333	9.0186	11.067	11.067	11.067	11.067	992.01	77.610	11.067	---	---	24.239	24.136	25.004	25.483	163.220	133.082	159.483	124.878	4.339	3.311	5.099	3.710	
25/09/2020	09:38:48	2032.00		9.9702	9.8476	9.3203	9.0281	11.067	11.067	11.067	11.067	991.99	77.602	11.067	---	---	24.244	24.146	25.021	25.471	163.266	133.088	159.542	124.908	3.739	3.603	5.118	3.317	
25/09/2020	09:38:50	2034.00		9.9665	9.8357	9.3272	9.0161	11.064	11.064	11.064	11.064	992.00	77.595	11.064	---	---	24.249	24.161	25.013	25.488	163.274	133.099	159.571	124.950	3.675	3.578	5.034	3.122	
25/09/2020	09:38:52	2036.00		9.9710	9.8349	9.3220	9.0174	11.065	11.065	11.065	11.065	991.99	77.587	11.065	---	---	24.244	24.162	25.019	25.486	163.303	133.109	159.650	124.979	3.603	3.570	4.916	3.180	
25/09/2020	09:38:54	2038.00		9.9750	9.8417	9.3364	9.0093	11.058	11.058	11.058	11.058	992.00	77.577	11.058	---	---	24.242	24.157	25.004	25.499	163.338	133.118	159.685	125.012	3.798	3.499	4.896	3.272	
25/09/2020	09:38:56	2040.00		9.9779	9.8361	9.3273	9.0120	11.055	11.055	11.055	11.055	991.98	77.567	11.055	---	---	24.240	24.165	25.016	25.497	163.341	133.133	159.774	125.038	3.292	3.455	4.954	3.127	
25/09/2020	09:38:58	2042.00		9.9678	9.8362	9.3289	8.9996	11.055	11.055	11.055	11.055	991.98	77.549	11.055	---	---	24.252	24.165	25.014	25.513	163.422	133.182	159.801	125.116	3.417	3.319	5.131	3.449	
25/09/2020	09:39:00	2044.00		9.9582	9.8227	9.3119	8.9945	11.061	11.061	11.061	11.061	991.95	77.542	11.061	---	---	24.261	24.178	25.033	25.518	163.464	133.221	159.855	125.116	3.614	3.220	4.924	3.453	
25/09/2020	09:39:02	2046.00		9.9463	9.8203	9.3069	8.9793	11.067	11.067	11.067	11.067	991.99	77.542	11.067	---	---	24.272	24.179	25.037	25.535	163.532	133.285	159.881	125.172	3.862	3.193	4.441	3.795	
25/09/2020	09:39:04	2048.00		9.9400	9.8102	9.2969	8.9804	11.065	11.065	11.065	11.065	992.00	77.549	11.065	---	---	24.280	24.191	25.050	25.534	163.515	133.286	159.944	125.219	3.780	3.202	3.912	3.743	
25/09/2020	09:39:06	2050.00		9.9505	9.8066	9.2937	8.9814	11.064	11.064	11.064	11.064	992.03	77.557	11.064	---	---	24.269	24.196	25.055	25.534	163.509	133.324	159.954	125.304	3.804	3.550	3.628	4.190	
25/09/2020	09:39:08	2052.00		9.9483	9.8041	9.2914	8.9794	11.063	11.063	11.063	11.063	992.00	77.567	11.063	---	---	24.272	24.200	25.059	25.537	163.561	133.328	159.963	125.315	3.854	3.909	3.777	4.208	
25/09/2020	09:39:10	2054.00		9.9553	9.8020	9.2854	8.9689	11.066	11.066	11.066	11.066	992.03	77.577	11.066	---	---	24.262	24.201	25.065	25.549	163.613	133.375	159.997	125.289	3.346	4.109	4.275	3.829	
25/09/2020	09:39:12	2056.00		9.9428	9.7978	9.2794	8.9504	11.072	11.072	11.072	11.072	992.04	77.595	11.072	---	---	24.275	24.204	25.070	25.572	163.650	133.391	160.055	125.321	2.983	4.179	4.834	3.543	
25/09/2020	09:39:14	2058.00		9.9373	9.7934	9.2715	8.9553	11.071	11.071	11.071	11.071	992.03	77.602	11.071	---	---	24.281	24.209	25.081	25.565	163.653	133.439	160.114	125.381	2.531	4.076	5.036	2.825	
25/09/2020	09:39:16	2060.00		9.9270	9.7881	9.2623	8.9509	11.072	11.072	11.072	11.072	991.99	77.610	11.072	---	---	24.293	24.215	25.092	25.571	163.638	133.482	160.152	125.448	2.461	4.193	5.018	2.579	
25/09/2020	09:39:18	2062.00		9.9302	9.7917	9.2592	8.9517	11.067	11.067	11.067	11.067	991.97	77.610	11.067	---	---	24.291	24.213	25.098	25.572	163.641	133.534	160.181	125.467	2.606	4.007	4.860	2.296	
