 Date	Time	Phase	Millis																						
25/09/2020	09:37:19	M2	1951094																						
25/09/2020	09:37:20	M2	1952095																						
25/09/2020	09:37:21	M2	1953095																						
25/09/2020	09:37:22	M2	1954096																						
25/09/2020	09:37:23	M2	1955097																						
25/09/2020	09:37:24	M2	1956098																						
25/09/2020	09:37:25	M2	1957098																						
25/09/2020	09:37:26	M2	1958098																						
25/09/2020	09:37:27	M2	1959099																						
25/09/2020	09:37:28	M2	1960099																						
25/09/2020	09:37:29	M2	1961100																						
25/09/2020	09:37:30	M2	1962100																						
25/09/2020	09:37:31	M2	1963102																						
25/09/2020	09:37:32	M2	1964102																						
25/09/2020	09:37:33	M2	1965103																						
25/09/2020	09:37:34	M2	1966103																						
25/09/2020	09:37:35	M2	1967104																						
25/09/2020	09:37:36	M2	1968104																						
25/09/2020	09:37:37	M2	1969104																						
25/09/2020	09:37:38	M2	1970105																						
25/09/2020	09:37:39	M2	1971106																						
25/09/2020	09:37:40	M2	1972107																						
25/09/2020	09:37:41	M2	1973107																						
25/09/2020	09:37:42	M2	1974108																						
25/09/2020	09:37:43	M2	1975108																						
25/09/2020	09:37:44	M2	1976109																						
25/09/2020	09:37:45	M2	1977109																						
25/09/2020	09:37:46	M2	1978109																						
25/09/2020	09:37:47	M2	1979111																						
25/09/2020	09:37:48	M2	1980111																						
25/09/2020	09:37:49	M2	1981112																						
25/09/2020	09:37:50	M2	1982112																						
25/09/2020	09:37:51	M2	1983113																						
25/09/2020	09:37:52	M2	1984113																						
25/09/2020	09:37:53	M2	1985114																						
25/09/2020	09:37:54	M2	1986114																						
25/09/2020	09:37:55	M2	1987116																						
25/09/2020	09:37:56	M2	1988116																						
25/09/2020	09:37:57	M2	1989116																						
25/09/2020	09:37:58	M2	1990117																						
25/09/2020	09:37:59	M2	1991117																						
25/09/2020	09:38:00	M2	1992118																						
25/09/2020	09:38:01	M2	1993118																						
25/09/2020	09:38:02	M2	1994119																						
25/09/2020	09:38:03	M2	1995120																						
25/09/2020	09:38:04	M2	1996121																						
25/09/2020	09:38:05	M2	1997121																						
25/09/2020	09:38:06	M2	1998121																						
25/09/2020	09:38:07	M2	1999122																						
25/09/2020	09:38:08	M2	2000122																						
25/09/2020	09:38:09	M2	2001123																						
25/09/2020	09:38:10	M2	2002123																						
25/09/2020	09:38:11	M2	2003125																						
25/09/2020	09:38:12	M2	2004125																						
25/09/2020	09:38:13	M2	2005126																						
25/09/2020	09:38:14	M2	2006126																						
25/09/2020	09:38:15	M2	2007127																						
25/09/2020	09:38:16	M2	2008127																						
25/09/2020	09:38:17	M2	2009127																						
25/09/2020	09:38:18	M2	2010128																						
25/09/2020	09:38:19	M2	2011129																						
25/09/2020	09:38:20	M2	2012130																						
25/09/2020	09:38:21	M2	2013130																						
25/09/2020	09:38:22	M2	2014131																						
25/09/2020	09:38:23	M2	2015131																						
25/09/2020	09:38:24	M2	2016132																						
25/09/2020	09:38:25	M2	2017132																						
25/09/2020	09:38:26	M2	2018134																						
25/09/2020	09:38:27	M2	2019134																						
25/09/2020	09:38:28	M2	2020134																						
25/09/2020	09:38:29	M2	2021135																						
25/09/2020	09:38:30	M2	2022135																						
25/09/2020	09:38:31	M2	2023136																						
25/09/2020	09:38:32	M2	2024136																						
25/09/2020	09:38:33	M2	2025137																						
25/09/2020	09:38:34	M2	2026138																						
25/09/2020	09:38:35	M2	2027139																						
25/09/2020	09:38:36	M2	2028139																						
25/09/2020	09:38:37	M2	2029139																						
25/09/2020	09:38:38	M2	2030140																						
25/09/2020	09:38:39	M2	2031140																						
25/09/2020	09:38:40	M2	2032141																						
25/09/2020	09:38:41	M2	2033141																						
25/09/2020	09:38:42	M2	2034143																						
25/09/2020	09:38:43	M2	2035143																						
25/09/2020	09:38:44	M2	2036144																						
25/09/2020	09:38:45	M2	2037144																						
25/09/2020	09:38:46	M2	2038145																						
25/09/2020	09:38:47	M2	2039145																						
25/09/2020	09:38:48	M2	2040145																						
25/09/2020	09:38:49	M2	2041146																						
25/09/2020	09:38:50	M2	2042147																						
25/09/2020	09:38:51	M2	2043148																						
25/09/2020	09:38:52	M2	2044148																						
25/09/2020	09:38:53	M2	2045149																						
25/09/2020	09:38:54	M2	2046149																						
25/09/2020	09:38:55	M2	2047150																						
25/09/2020	09:38:56	M2	2048150																						
25/09/2020	09:38:57	M2	2049150																						
25/09/2020	09:38:58	M2	2050152																						
25/09/2020	09:38:59	M2	2051152																						
25/09/2020	09:39:00	M2	2052153																						
25/09/2020	09:39:01	M2	2053153																						
25/09/2020	09:39:02	M2	2054154																						
25/09/2020	09:39:03	M2	2055154																						
25/09/2020	09:39:04	M2	2056155																						
25/09/2020	09:39:05	M2	2057155																						
25/09/2020	09:39:06	M2	2058157																						
25/09/2020	09:39:07	M2	2059157																						
25/09/2020	09:39:08	M2	2060157																						
25/09/2020	09:39:09	M2	2061158																						
25/09/2020	09:39:10	M2	2062158																						
25/09/2020	09:39:11	M2	2063159																						
25/09/2020	09:39:12	M2	2064159																						
25/09/2020	09:39:13	M2	2065160																						
25/09/2020	09:39:14	M2	2066161																						
25/09/2020	09:39:15	M2	2067162																						
25/09/2020	09:39:16	M2	2068162																						
25/09/2020	09:39:17	M2	2069163																						
25/09/2020	09:39:18	M2	2070163																						
25/09/2020	09:39:19	M2	2071163																						
25/09/2020	09:39:20	M2	2072164																						
25/09/2020	09:39:21	M2	2073164																						
25/09/2020	09:39:22	M2	2074166																						
25/09/2020	09:39:23	M2	2075166																						
25/09/2020	09:39:24	M2	2076167																						
25/09/2020	09:39:25	M2	2077167																						
25/09/2020	09:39:26	M2	2078168																						
25/09/2020	09:39:27	M2	2079168																						
25/09/2020	09:39:28	M2	2080168																						
25/09/2020	09:39:29	M2	2081169																						
25/09/2020	09:39:30	M2	2082170																						
25/09/2020	09:39:31	M2	2083171																						
25/09/2020	09:39:32	M2	2084171																						
25/09/2020	09:39:33	M2	2085172																						
25/09/2020	09:39:34	M2	2086172																						
25/09/2020	09:39:35	M2	2087173																						
25/09/2020	09:39:36	M2	2088173																						
25/09/2020	09:39:37	M2	2089174																						
25/09/2020	09:39:38	M2	2090175																						
25/09/2020	09:39:39	M2	2091175																						
25/09/2020	09:39:40	M2	2092176																						
25/09/2020	09:39:41	M2	2093176																						
25/09/2020	09:39:42	M2	2094177																						
25/09/2020	09:39:43	M2	2095177																						
25/09/2020	09:39:44	M2	2096178																						
25/09/2020	09:39:45	M2	2097178																						
25/09/2020	09:39:46	M2	2098180																						
25/09/2020	09:39:47	M2	2099180																						
25/09/2020	09:39:48	M2	2100180																						
25/09/2020	09:39:49	M2	2101181																						
25/09/2020	09:39:50	M2	2102181																						
25/09/2020	09:39:51	M2	2103182																						
25/09/2020	09:39:52	M2	2104182																						
25/09/2020	09:39:53	M2	2105183																						
25/09/2020	09:39:54	M2	2106184																						
25/09/2020	09:39:55	M2	2107185																						
25/09/2020	09:39:56	M2	2108185																						
25/09/2020	09:39:57	M2	2109186																						
25/09/2020	09:39:58	M2	2110186																						
25/09/2020	09:39:59	M2	2111186																						
25/09/2020	09:40:00	M2	2112187																						
25/09/2020	09:40:01	M2	2113187																						
25/09/2020	09:40:02	M2	2114189																						
25/09/2020	09:40:03	M2	2115189																						
25/09/2020	09:40:04	M2	2116190																						
25/09/2020	09:40:05	M2	2117190																						
25/09/2020	09:40:06	M2	2118191																						
25/09/2020	09:40:07	M2	2119191																						
25/09/2020	09:40:08	M2	2120192																						
25/09/2020	09:40:09	M2	2121192																						
25/09/2020	09:40:10	M2	2122193																						
25/09/2020	09:40:11	M2	2123194																						
25/09/2020	09:40:12	M2	2124194																						
25/09/2020	09:40:13	M2	2125195																						
25/09/2020	09:40:14	M2	2126195																						
25/09/2020	09:40:15	M2	2127196																						
25/09/2020	09:40:16	M2	2128196																						
25/09/2020	09:40:17	M2	2129197																						
25/09/2020	09:40:18	M2	2130198																						
25/09/2020	09:40:19	M2	2131198																						
25/09/2020	09:40:20	M2	2132199																						
25/09/2020	09:40:21	M2	2133199																						
25/09/2020	09:40:22	M2	2134200																						
25/09/2020	09:40:23	M2	2135200																						
25/09/2020	09:40:24	M2	2136201																						
25/09/2020	09:40:25	M2	2137201																						
25/09/2020	09:40:26	M2	2138203																						
25/09/2020	09:40:27	M2	2139203																						
25/09/2020	09:40:28	M2	2140204																						
25/09/2020	09:40:29	M2	2141204																						
25/09/2020	09:40:30	M2	2142204																						
25/09/2020	09:40:31	M2	2143205																						
25/09/2020	09:40:32	M2	2144205																						
25/09/2020	09:40:33	M2	2145206																						
25/09/2020	09:40:34	M2	2146207																						
25/09/2020	09:40:35	M2	2147208																						
25/09/2020	09:40:36	M2	2148208																						
25/09/2020	09:40:37	M2	2149209																						
25/09/2020	09:40:38	M2	2150209																						
25/09/2020	09:40:39	M2	2151209																						
25/09/2020	09:40:40	M2	2152210																						
25/09/2020	09:40:41	M2	2153210																						
25/09/2020	09:40:42	M2	2154212																						
25/09/2020	09:40:43	M2	2155212																						
25/09/2020	09:40:44	M2	2156213																						
25/09/2020	09:40:45	M2	2157213																						
25/09/2020	09:40:46	M2	2158214																						
25/09/2020	09:40:47	M2	2159214																						
25/09/2020	09:40:48	M2	2160215																						
25/09/2020	09:40:49	M2	2161215																						
25/09/2020	09:40:50	M2	2162216																						
25/09/2020	09:40:51	M2	2163217																						
25/09/2020	09:40:52	M2	2164217																						
25/09/2020	09:40:53	M2	2165218																						
25/09/2020	09:40:54	M2	2166218																						
25/09/2020	09:40:55	M2	2167219																						
25/09/2020	09:40:56	M2	2168219																						
25/09/2020	09:40:57	M2	2169220																						
25/09/2020	09:40:58	M2	2170221																						
25/09/2020	09:40:59	M2	2171222																						
25/09/2020	09:41:00	M2	2172222																						
25/09/2020	09:41:01	M2	2173222																						
25/09/2020	09:41:02	M2	2174223																						
25/09/2020	09:41:03	M2	2175223																						
25/09/2020	09:41:04	M2	2176224																						
25/09/2020	09:41:05	M2	2177224																						
25/09/2020	09:41:06	M2	2178226																						
25/09/2020	09:41:07	M2	2179226																						
25/09/2020	09:41:08	M2	2180227																						
25/09/2020	09:41:09	M2	2181227																						
25/09/2020	09:41:10	M2	2182227																						
25/09/2020	09:41:11	M2	2183228																						
25/09/2020	09:41:12	M2	2184228																						
25/09/2020	09:41:13	M2	2185229																						
25/09/2020	09:41:14	M2	2186230																						
25/09/2020	09:41:15	M2	2187231																						
25/09/2020	09:41:16	M2	2188231																						
25/09/2020	09:41:17	M2	2189232																						
25/09/2020	09:41:18	M2	2190232																						
25/09/2020	09:41:19	M2	2191233																						
25/09/2020	09:41:20	M2	2192233																						
25/09/2020	09:41:21	M2	2193233																						
25/09/2020	09:41:22	M2	2194235																						
25/09/2020	09:41:23	M2	2195235																						
25/09/2020	09:41:24	M2	2196236																						
25/09/2020	09:41:25	M2	2197236																						
25/09/2020	09:41:26	M2	2198237																						
25/09/2020	09:41:27	M2	2199237																						
25/09/2020	09:41:28	M2	2200238																						
25/09/2020	09:41:29	M2	2201238																						
25/09/2020	09:41:30	M2	2202240																						
25/09/2020	09:41:31	M2	2203240																						
25/09/2020	09:41:32	M2	2204240																						
25/09/2020	09:41:33	M2	2205241																						
25/09/2020	09:41:34	M2	2206241																						
25/09/2020	09:41:35	M2	2207242																						
25/09/2020	09:41:36	M2	2208242																						
25/09/2020	09:41:37	M2	2209243																						
25/09/2020	09:41:38	M2	2210244																						
25/09/2020	09:41:39	M2	2211245																						
25/09/2020	09:41:40	M2	2212245																						
25/09/2020	09:41:41	M2	2213245																						
25/09/2020	09:41:42	M2	2214246																						
25/09/2020	09:41:43	M2	2215246																						
25/09/2020	09:41:44	M2	2216247																						
25/09/2020	09:41:45	M2	2217247																						
25/09/2020	09:41:46	M2	2218249																						
25/09/2020	09:41:47	M2	2219249																						
25/09/2020	09:41:48	M2	2220250																						
25/09/2020	09:41:49	M2	2221250																						
25/09/2020	09:41:50	M2	2222251																						
25/09/2020	09:41:51	M2	2223251																						
25/09/2020	09:41:52	M2	2224251																						
25/09/2020	09:41:53	M2	2225252																						
25/09/2020	09:41:54	M2	2226253																						
25/09/2020	09:41:55	M2	2227254																						
25/09/2020	09:41:56	M2	2228254																						
25/09/2020	09:41:57	M2	2229255																						
25/09/2020	09:41:58	M2	2230255																						
25/09/2020	09:41:59	M2	2231256																						
25/09/2020	09:42:00	M2	2232256																						
25/09/2020	09:42:01	M2	2233256																						
25/09/2020	09:42:02	M2	2234258																						
25/09/2020	09:42:03	M2	2235258																						
25/09/2020	09:42:04	M2	2236259																						
25/09/2020	09:42:05	M2	2237259																						
25/09/2020	09:42:06	M2	2238260																						
25/09/2020	09:42:07	M2	2239260																						
25/09/2020	09:42:08	M2	2240261																						
25/09/2020	09:42:09	M2	2241261																						
25/09/2020	09:42:10	M2	2242263																						
25/09/2020	09:42:11	M2	2243263																						
25/09/2020	09:42:12	M2	2244263																						
25/09/2020	09:42:13	M2	2245264																						
25/09/2020	09:42:14	M2	2246264																						
25/09/2020	09:42:15	M2	2247265																						
25/09/2020	09:42:16	M2	2248265																						
25/09/2020	09:42:17	M2	2249266																						
25/09/2020	09:42:18	M2	2250267																						
25/09/2020	09:42:19	M2	2251268																						
25/09/2020	09:42:20	M2	2252268																						
25/09/2020	09:42:21	M2	2253268																						
25/09/2020	09:42:22	M2	2254269																						
25/09/2020	09:42:23	M2	2255269																						
25/09/2020	09:42:24	M2	2256270																						
25/09/2020	09:42:25	M2	2257270																						
25/09/2020	09:42:26	M2	2258272																						
25/09/2020	09:42:27	M2	2259272																						
25/09/2020	09:42:28	M2	2260273																						
25/09/2020	09:42:29	M2	2261273																						
25/09/2020	09:42:30	M2	2262274																						
25/09/2020	09:42:31	M2	2263274																						
25/09/2020	09:42:32	M2	2264274																						
25/09/2020	09:42:33	M2	2265275																						
25/09/2020	09:42:34	M2	2266276																						
25/09/2020	09:42:35	M2	2267277																						
25/09/2020	09:42:36	M2	2268277																						
25/09/2020	09:42:37	M2	2269278																						
25/09/2020	09:42:38	M2	2270278																						
25/09/2020	09:42:39	M2	2271279																						
25/09/2020	09:42:40	M2	2272279																						
25/09/2020	09:42:41	M2	2273280																						
25/09/2020	09:42:42	M2	2274281																						
25/09/2020	09:42:43	M2	2275281																						
25/09/2020	09:42:44	M2	2276282																						
25/09/2020	09:42:45	M2	2277282																						
25/09/2020	09:42:46	M2	2278283																						
25/09/2020	09:42:47	M2	2279283																						
25/09/2020	09:42:48	M2	2280284																						
25/09/2020	09:42:49	M2	2281284																						
25/09/2020	09:42:50	M2	2282286																						
25/09/2020	09:42:51	M2	2283286																						
25/09/2020	09:42:52	M2	2284286																						
25/09/2020	09:42:53	M2	2285287																						
25/09/2020	09:42:54	M2	2286287																						
25/09/2020	09:42:55	M2	2287288																						
25/09/2020	09:42:56	M2	2288288																						
25/09/2020	09:42:57	M2	2289289																						
25/09/2020	09:42:58	M2	2290290																						
25/09/2020	09:42:59	M2	2291291																						
25/09/2020	09:43:00	M2	2292291																						
25/09/2020	09:43:01	M2	2293292																						
25/09/2020	09:43:02	M2	2294292																						
25/09/2020	09:43:03	M2	2295292																						
25/09/2020	09:43:04	M2	2296293																						
25/09/2020	09:43:05	M2	2297293																						
25/09/2020	09:43:06	M2	2298295																						
25/09/2020	09:43:07	M2	2299295																						
25/09/2020	09:43:08	M2	2300296																						
25/09/2020	09:43:09	M2	2301296																						
25/09/2020	09:43:10	M2	2302297																						
25/09/2020	09:43:11	M2	2303297																						
25/09/2020	09:43:12	M2	2304297																						
25/09/2020	09:43:13	M2	2305298																						
25/09/2020	09:43:14	M2	2306299																						
25/09/2020	09:43:15	M2	2307300																						
25/09/2020	09:43:16	M2	2308300																						
25/09/2020	09:43:17	M2	2309301																						
25/09/2020	09:43:18	M2	2310301																						
25/09/2020	09:43:19	M2	2311302																						
25/09/2020	09:43:20	M2	2312302																						
25/09/2020	09:43:21	M2	2313303																						
25/09/2020	09:43:22	M2	2314304																						
25/09/2020	09:43:23	M2	2315304																						
25/09/2020	09:43:24	M2	2316305																						
25/09/2020	09:43:25	M2	2317305																						
25/09/2020	09:43:26	M2	2318306																						
25/09/2020	09:43:27	M2	2319306																						
25/09/2020	09:43:28	M2	2320307																						
25/09/2020	09:43:29	M2	2321307																						
25/09/2020	09:43:30	M2	2322309																						
25/09/2020	09:43:31	M2	2323309																						
25/09/2020	09:43:32	M2	2324310																						
25/09/2020	09:43:33	M2	2325310																						
25/09/2020	09:43:34	M2	2326310																						
25/09/2020	09:43:35	M2	2327311																						
25/09/2020	09:43:36	M2	2328311																						
25/09/2020	09:43:37	M2	2329313																						
25/09/2020	09:43:38	M2	2330313																						
25/09/2020	09:43:39	M2	2331314																						
25/09/2020	09:43:40	M2	2332314																						
25/09/2020	09:43:41	M2	2333315																						
25/09/2020	09:43:42	M2	2334315																						
25/09/2020	09:43:43	M2	2335315																						
25/09/2020	09:43:44	M2	2336316																						
25/09/2020	09:43:45	M2	2337317																						
25/09/2020	09:43:46	M2	2338318																						
25/09/2020	09:43:47	M2	2339318																						
25/09/2020	09:43:48	M2	2340319																						
25/09/2020	09:43:49	M2	2341319																						
25/09/2020	09:43:50	M2	2342320																						
25/09/2020	09:43:51	M2	2343320																						
25/09/2020	09:43:52	M2	2344321																						
25/09/2020	09:43:53	M2	2345322																						
25/09/2020	09:43:54	M2	2346322																						
25/09/2020	09:43:55	M2	2347323																						
25/09/2020	09:43:56	M2	2348323																						
25/09/2020	09:43:57	M2	2349324																						
25/09/2020	09:43:58	M2	2350324																						
25/09/2020	09:43:59	M2	2351325																						
25/09/2020	09:44:00	M2	2352325																						
25/09/2020	09:44:01	M2	2353327																						
25/09/2020	09:44:02	M2	2354327																						
25/09/2020	09:44:03	M2	2355328																						
25/09/2020	09:44:04	M2	2356328																						
25/09/2020	09:44:05	M2	2357328																						
25/09/2020	09:44:06	M2	2358329																						
25/09/2020	09:44:07	M2	2359329																						
25/09/2020	09:44:08	M2	2360330																						
25/09/2020	09:44:09	M2	2361331																						
25/09/2020	09:44:10	M2	2362332																						
25/09/2020	09:44:11	M2	2363332																						
25/09/2020	09:44:12	M2	2364333																						
25/09/2020	09:44:13	M2	2365333																						
25/09/2020	09:44:14	M2	2366333																						
25/09/2020	09:44:15	M2	2367334																						
25/09/2020	09:44:16	M2	2368334																						
25/09/2020	09:44:17	M2	2369336																						
25/09/2020	09:44:18	M2	2370336																						
25/09/2020	09:44:19	M2	2371337																						
25/09/2020	09:44:20	M2	2372337																						
25/09/2020	09:44:21	M2	2373338																						
25/09/2020	09:44:22	M2	2374338																						
25/09/2020	09:44:23	M2	2375339																						
25/09/2020	09:44:24	M2	2376339																						
25/09/2020	09:44:25	M2	2377340																						
25/09/2020	09:44:26	M2	2378341																						
25/09/2020	09:44:27	M2	2379341																						
25/09/2020	09:44:28	M2	2380342																						
25/09/2020	09:44:29	M2	2381342																						
25/09/2020	09:44:30	M2	2382343																						
25/09/2020	09:44:31	M2	2383343																						
25/09/2020	09:44:32	M2	2384344																						
25/09/2020	09:44:33	M2	2385345																						
25/09/2020	09:44:34	M2	2386345																						
25/09/2020	09:44:35	M2	2387346																						
25/09/2020	09:44:36	M2	2388346																						
25/09/2020	09:44:37	M2	2389347																						
25/09/2020	09:44:38	M2	2390347																						
25/09/2020	09:44:39	M2	2391348																						
25/09/2020	09:44:40	M2	2392348																						
25/09/2020	09:44:41	M2	2393350																						
25/09/2020	09:44:42	M2	2394350																						
25/09/2020	09:44:43	M2	2395351																						
25/09/2020	09:44:44	M2	2396351																						
25/09/2020	09:44:45	M2	2397351																						
25/09/2020	09:44:46	M2	2398352																						
25/09/2020	09:44:47	M2	2399352																						
25/09/2020	09:44:48	M2	2400353																						
25/09/2020	09:44:49	F3	2401354																						
25/09/2020	09:44:50	F3	2402355																						
