Title,Year,Link,Abstract
"Memetic algorithms with local search chains in R: The Rmalschains package",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007341908&doi=10.18637%2fjss.v075.i04&partnerID=40&md5=8a90874f92bddb358b8434a470c4d3db","Global optimization is an important field of research both in mathematics and computer sciences. It has applications in nearly all fields of modern science and engineering. Memetic algorithms are powerful problem solvers in the domain of continuous optimization, as they offer a trade-off between exploration of the search space using an evolutionary algorithm scheme, and focused exploitation of promising regions with a local search algorithm. In particular, we describe the memetic algorithms with local search chains (MA-LS-Chains) paradigm, and the R package Rmalschains, which implements them. MA-LS-Chains has proven to be effective compared to other algorithms, especially in high-dimensional problem solving. In an experimental study, we demonstrate the advantages of using Rmalschains for high-dimension optimization problems in comparison to other optimization methods already available in R. © 2016 Journal of Statistical Software. All rights reserved."
"Robustlmm: An R package for Robust estimation of linear Mixed-Effects models",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007341510&doi=10.18637%2fjss.v075.i06&partnerID=40&md5=af664d1cf34f9479d982375fe44a6f15","As any real-life data, data modeled by linear mixed-effects models often contain outliers or other contamination. Even little contamination can drive the classic estimates far away from what they would be without the contamination. At the same time, datasets that require mixed-effects modeling are often complex and large. This makes it difficult to spot contamination. Robust estimation methods aim to solve both problems: to provide estimates where contamination has only little influence and to detect and flag contamination. We introduce an R package, robustlmm, to robustly fit linear mixed-effects models. The package’s functions and methods are designed to closely equal those offered by lme4, the R package that implements classic linear mixed-effects model estimation in R. The robust estimation method in robustlmm is based on the random effects contamination model and the central contamination model. Contamination can be detected at all levels of the data. The estimation method does not make any assumption on the data’s grouping structure except that the model parameters are estimable. robustlmm supports hierarchical and non-hierarchical (e.g., crossed) grouping structures. The robustness of the estimates and their asymptotic efficiency is fully controlled through the function interface. Individual parts (e.g., fixed effects and variance components) can be tuned independently. In this tutorial, we show how to fit robust linear mixed-effects models using robustlmm, how to assess the model fit, how to detect outliers, and how to compare different fits. © 2016 Journal of Statistical Software. All rights reserved."
"Simulation-based power calculations for mixed effects modeling: Ipdpower in stata",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994654335&doi=10.18637%2fjss.v074.i12&partnerID=40&md5=279ed57452b2ed2a1139a8f770c48e33","Simulations are a practical and reliable approach to power calculations, especially for multi-level mixed effects models where the analytic solutions can be very complex. In addition, power calculations are model-specific and multi-level mixed effects models are defined by a plethora of parameters. In other words, model variations in this context are numerous and so are the tailored algebraic calculations. This article describes ipdpower in Stata, a new simulations-based command that calculates power for mixed effects two-level data structures. Although the command was developed having individual patient data meta-analyses and primary care databases analyses in mind, where patients are nested within studies and general practices respectively, the methods apply to any two-level structure. © 2016, American Statistical Association. All rights reserved."
"Synthpop: Bespoke creation of synthetic data in R",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994641689&doi=10.18637%2fjss.v074.i11&partnerID=40&md5=4d7cd63314d81b22de099de0fd93f11d","In many contexts, confidentiality constraints severely restrict access to unique and valuable microdata. Synthetic data which mimic the original observed data and preserve the relationships between variables but do not contain any disclosive records are one possible solution to this problem. The synthpop package for R, introduced in this paper, provides routines to generate synthetic versions of original data sets. We describe the methodology and its consequences for the data characteristics. We illustrate the package features using a survey data example. © 2016, American Statistical Association. All rights reserved."
"Stochastic newton sampler: The R package sns",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994576207&doi=10.18637%2fjss.v074.c02&partnerID=40&md5=fbb709399c650d0639d07944b874dec3","The R package sns implements the stochastic Newton sampler (SNS), a Metropolis- Hastings Markov chain Monte Carlo (MCMC) algorithm where the proposal density function is a multivariate Gaussian based on a local, second-order Taylor-series expansion of log-density. The mean of the proposal function is the full Newton step in the Newton- Raphson optimization algorithm. Taking advantage of the local, multivariate geometry captured in log-density Hessian allows SNS to be more efficient than univariate samplers, approaching independent sampling as the density function increasingly resembles a multivariate Gaussian. SNS requires the log-density Hessian to be negative-definite everywhere in order to construct a valid proposal function. This property holds, or can be easily checked, for many GLM-like models. When the initial point is far from density peak, running SNS in non-stochastic mode by taking the Newton step - augmented with line search - allows the MCMC chain to converge to high-density areas faster. For high-dimensional problems, partitioning the state space into lower-dimensional subsets, and applying SNS to the subsets within a Gibbs sampling framework can significantly improve the mixing of SNS chains. In addition to the above strategies for improving convergence and mixing, sns offers utilities for diagnostics and visualization, sample-based calculation of Bayesian predictive posterior distributions, numerical differentiation, and log-density validation. © 2016, American Statistical Association. All rights reserved."
"PerMallows: An R package for mallows and generalized mallows models",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982719319&doi=10.18637%2fjss.v071.i12&partnerID=40&md5=a932b44cd804e5fb4bd86d3025e0dd03","In this paper we present the R package PerMallows, which is a complete toolbox to work with permutations, distances and some of the most popular probability models for permutations: Mallows and the Generalized Mallows models. The Mallows model is an exponential location model, considered as analogous to the Gaussian distribution. It is based on the definition of a distance between permutations. The Generalized Mallows model is its best-known extension. The package includes functions for making inference, sampling and learning such distributions. The distances considered in PerMallows are Kendall’s τ, Cayley, Hamming and Ulam. © 2016, American Statistical Association. All rights reserved."
"simplexreg: An R package for regression analysis of proportional data using the simplex distribution",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982711417&doi=10.18637%2fjss.v071.i11&partnerID=40&md5=c8c475d0b267cc113293e8d065202e99","Outcomes of continuous proportions arise in many applied areas. Such data are typically measured as percentages, rates or proportions confined in the unitary interval. In this paper, the R package simplexreg which provides dispersion model fitting of the simplex distribution is introduced to model such proportional outcomes. The maximum likelihood method and generalized estimating equations techniques are available for parameter estimation in cross-sectional and longitudinal studies, respectively. This paper presents methods and algorithms implemented in the package, including parameter estimation, model checking as well as density, cumulative distribution, quantile and random number generating functions of the simplex distribution. The package is applied to real data sets for illustration. © 2016, American Statistical Association. All rights reserved."
"Copula regression spline sample selection models: The R package SemiParSampleSel",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982070004&doi=10.18637%2fjss.v071.i06&partnerID=40&md5=7b143d71e0c383fb205dc83712d395ad","Sample selection models deal with the situation in which an outcome of interest is observed for a restricted non-randomly selected sample of the population. The estimation of these models is based on a binary equation, which describes the selection process, and an outcome equation, which is used to examine the substantive question of interest. Classic sample selection models assume a priori that continuous covariates have a linear or pre-specified non-linear relationship to the outcome, and that the distribution linking the two equations is bivariate normal. We introduce the R package SemiParSampleSel which implements copula regression spline sample selection models. The proposed implementation can deal with non-random sample selection, non-linear covariate-response relationships, and non-normal bivariate distributions between the model equations. We provide details of the model and algorithm and describe the implementation in SemiParSampleSel. The package is illustrated using simulated and real data examples. © 2016, American Statistical Association. All rights reserved."
"FuzzyStatProb: An R package for the estimation of fuzzy stationary probabilities from a sequence of observations of an unknown Markov Chain",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982686529&doi=10.18637%2fjss.v071.i08&partnerID=40&md5=b45b6f1d19be5be78a1fafc832a32f0f","Markov chains are well-established probabilistic models of a wide variety of real systems that evolve along time. Countless examples of applications of Markov chains that successfully capture the probabilistic nature of real problems include areas as diverse as biology, medicine, social science, and engineering. One interesting feature which characterizes certain kinds of Markov chains is their stationary distribution, which stands for the global fraction of time the system spends in each state. The computation of the stationary distribution requires precise knowledge of the transition probabilities. When the only information available is a sequence of observations drawn from the system, such probabilities have to be estimated. Here we review an existing method to estimate fuzzy transition probabilities from observations and, with them, obtain the fuzzy stationary distribution of the resulting fuzzy Markov chain. The method also works when the user directly provides fuzzy transition probabilities. We provide an implementation in the R environment that is the first available to the community and serves as a proof of concept. We demonstrate the usefulness of our proposal with computational experiments on a toy problem, namely a time-homogeneous Markov chain that guides the randomized movement of an autonomous robot that patrols a small area. © 2016, American Statistical Association. All rights reserved."
"SNPMClust: Bivariate gaussian genotype clustering and calling for illumina microarrays",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980373428&doi=10.18637%2fjss.v071.c02&partnerID=40&md5=aa1d7ae647f3db3aa3a2ffc79d048996","SNPMClust is an R package for genotype clustering and calling with Illumina microarrays. It was originally developed for studies using the GoldenGate custom genotyping platform but can be used with other Illumina platforms, including Infinium BeadChip. The algorithm first rescales the fluorescent signal intensity data, adds empirically derived pseudo-data to minor allele genotype clusters, then uses the package mclust for bivariate Gaussian model fitting. We compared the accuracy and sensitivity of SNPMClust to that of GenCall, Illumina’s proprietary algorithm, on a data set of 94 whole-genome amplified buccal (cheek swab) DNA samples. These samples were genotyped on a custom panel which included 1064 SNPs for which the true genotype was known with high confidence. SNPMClust produced uniformly lower false call rates over a wide range of overall call rates. © 2016, American Statistical Association. All rights reserved."
"Generating adaptive and non-adaptive test interfaces for multidimensional item response theory applications",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979766168&doi=10.18637%2fjss.v071.i05&partnerID=40&md5=adbcfda0e49274373e8bf85dd3868da1","Computerized adaptive testing (CAT) is a powerful technique to help improve measurement precision and reduce the total number of items required in educational, psychological, and medical tests. In CATs, tailored test forms are progressively constructed by capitalizing on information available from responses to previous items. CAT applications primarily have relied on unidimensional item response theory (IRT) to help select which items should be administered during the session. However, multidimensional CATs may be constructed to improve measurement precision and further reduce the number of items required to measure multiple traits simultaneously. A small selection of CAT simulation packages exist for the R environment; namely, catR (Magis and Raîche 2012), catIrt (Nydick 2014), and MAT (Choi and King 2014). However, the ability to generate graphical user interfaces for administering CATs in realtime has not been implemented in R to date, support for multidimensional CATs have been limited to the multidimensional three-parameter logistic model, and CAT designs were required to contain IRT models from the same modeling family. This article describes a new R package for implementing unidimensional and multidimensional CATs using a wide variety of IRT models, which can be unique for each respective test item, and demonstrates how graphical user interfaces and Monte Carlo simulation designs can be constructed with the mirtCAT package. © 2016, American Statistical Association. All rights reserved."
"runjags: An R package providing interface utilities, model templates, parallel computing methods and additional distributions for MCMC models in JAGS",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982701522&doi=10.18637%2fjss.v071.i09&partnerID=40&md5=2b4849a10db9504c28b5c81dd804bdf9","The runjags package provides a set of interface functions to facilitate running Markov chain Monte Carlo models in JAGS from within R. Automated calculation of appropriate convergence and sample length diagnostics, user-friendly access to commonly used graphical outputs and summary statistics, and parallelized methods of running JAGS are provided. Template model specifications can be generated using a standard lme4-style formula interface to assist users less familiar with the BUGS syntax. Automated simulation study functions are implemented to facilitate model performance assessment, as well as drop-k type cross-validation studies, using high performance computing clusters such as those provided by parallel. A module extension for JAGS is also included within runjags, providing the Pareto family of distributions and a series of minimally-informative priors including the DuMouchel and half-Cauchy priors. This paper outlines the primary functions of this package, and gives an illustration of a simulation study to assess the sensitivity of two equivalent model formulations to different prior distributions. © 2016, American Statistical Association. All rights reserved."
"rft1d: Smooth one-dimensional random field upcrossing probabilities in Python",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982696451&doi=10.18637%2fjss.v071.i07&partnerID=40&md5=e20e891231e35ae9ecfb75a3aedc1e0e","Through topological expectations regarding smooth, thresholded n-dimensional Gaussian continua, random field theory (RFT) describes probabilities associated with both the field-wide maximum and threshold-surviving upcrossing geometry. A key application of RFT is a correction for multiple comparisons which affords field-level hypothesis testing for both univariate and multivariate fields. For unbroken isotropic fields just one parameter in addition to the mean and variance is required: the ratio of a field’s size to its smoothness. Ironically the simplest manifestation of RFT (1D unbroken fields) has rarely surfaced in the literature, even during its foundational development in the late 1970s. This Python package implements 1D RFT primarily for exploring and validating RFT expectations, but also describes how it can be applied to yield statistical inferences regarding sets of experimental 1D fields. © 2016, American Statistical Association. All rights reserved."
"LARF: Instrumental variable estimation of causal effects through local average response functions",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979729787&doi=10.18637%2fjss.v071.c01&partnerID=40&md5=4b5290f6c8a15e91df67a4689ef4a728","LARF is an R package that provides instrumental variable estimation of treatment effects when both the endogenous treatment and its instrument (i.e., the treatment inducement) are binary. The method (Abadie 2003) involves two steps. First, pseudo-weights are constructed from the probability of receiving the treatment inducement. By default LARF estimates the probability by a probit regression. It also provides semiparametric power series estimation of the probability and allows users to employ other external methods to estimate the probability. Second, the pseudo-weights are used to estimate the local average response function conditional on treatment and covariates. LARF provides both least squares and maximum likelihood estimates of the conditional treatment effects. © 2016, American Statistical Association. All rights reserved."
"Monitoring count time series in R: Aberration detection in public health surveillance",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978906802&doi=10.18637%2fjss.v070.i10&partnerID=40&md5=00028849fb92d5a75d143147a07d25bb","Public health surveillance aims at lessening disease burden by, e.g., timely recognizing emerging outbreaks in case of infectious diseases. Seen from a statistical perspective, this implies the use of appropriate methods for monitoring time series of aggregated case reports. This paper presents the tools for such automatic aberration detection offered by the R package surveillance. We introduce the functionalities for the visualization, modeling and monitoring of surveillance time series. With respect to modeling we focus on univariate time series modeling based on generalized linear models (GLMs), multivariate GLMs, generalized additive models and generalized additive models for location, shape and scale. Applications of such modeling include illustrating implementational improvements and extensions of the well-known Farrington algorithm, e.g., by spline-modeling or by treating it in a Bayesian context. Furthermore, we look at categorical time series and address overdispersion using beta-binomial or Dirichlet-multinomial modeling. With respect to monitoring we consider detectors based on either a Shewhart-like single timepoint comparison between the observed count and the predictive distribution or by likelihoodratio based cumulative sum methods. Finally, we illustrate how surveillance can support aberration detection in practice by integrating it into the monitoring workflow of a public health institution. Altogether, the present article shows how well surveillance can support automatic aberration detection in a public health surveillance context. © 2016, American Statistical Association. All rights reserved."
"Flexsurv: A platform for parametric survival modeling in R",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978919943&doi=10.18637%2fjss.v070.i08&partnerID=40&md5=9db837324b79aba6a33882228168ded0","Flexsurv is an R package for fully-parametric modeling of survival data. Any parametric time-to-event distribution may be fitted if the user supplies a probability density or hazard function, and ideally also their cumulative versions. Standard survival distributions are built in, including the three and four-parameter generalized gamma and F distributions. Any parameter of any distribution can be modeled as a linear or log-linear function of covariates. The package also includes the spline model of Royston and Parmar (2002), in which both baseline survival and covariate effects can be arbitrarily flexible parametric functions of time. The main model-fitting function, flexsurvreg, uses the familiar syntax of survreg from the standard survival package (Therneau 2016). Censoring or left-truncation are specified in ‘Surv’ objects. The models are fitted by maximizing the full log-likelihood, and estimates and confidence intervals for any function of the model parameters can be printed or plotted. flexsurv also provides functions for fitting and predicting from fully-parametric multi-state models, and connects with the mstate package (de Wreede, Fiocco, and Putter 2011). This article explains the methods and design principles of the package, giving several worked examples of its use. © 2016, American Statistical Association. All rights reserved."
"Ggmcmc: Analysis of MCMC samples and Bayesian inference",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978898093&doi=10.18637%2fjss.v070.i09&partnerID=40&md5=27b4eb9d9fd63e7b4ca2050217294b66","Ggmcmc is an R package for analyzing Markov chain Monte Carlo simulations from Bayesian inference. By using a well known example of hierarchical/multilevel modeling, the article reviews the potential uses and options of the package, ranging from classical convergence tests to caterpillar plots or posterior predictive checks. © 2016, American Statistical Association. All rights reserved."
"Robust estimation of the generalized loggamma model: The R package robustloggamma",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978804188&doi=10.18637%2fjss.v070.i07&partnerID=40&md5=8a3b8f7543d051793433a77f4f32ba7a","Robustloggamma is an R package for robust estimation and inference in the generalized loggamma model. We briefly introduce the model, the estimation procedures and the computational algorithms. Then, we illustrate the use of the package with the help of a real data set. © 2016, American Statistical Association. All rights reserved."
"CircNNTSR: An R package for the statistical analysis of circular, multivariate circular, and spherical data using nonnegative Trigonometric sums",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966415670&doi=10.18637%2fjss.v070.i06&partnerID=40&md5=c80d085bc744847e2f8c11faaa19d7c7","The statistical analysis of circular, multivariate circular, and spherical data is very important in different areas, such as paleomagnetism, astronomy and biology. The use of nonnegative trigonometric sums allows for the construction of flexible probability models for these types of data to model datasets with skewness and multiple modes. The R package CircNNTSR includes functions to plot, fit by maximum likelihood, and simulate models based on nonnegative trigonometric sums for circular, multivariate circular, and spherical data. For maximum likelihood estimation of the models for the three different types of data an efficient Newton-like algorithm on a hypersphere is used. Examples of applications of the functions provided in the CircNNTSR package to actual and simulated datasets are presented and it is shown how the package can be used to test for uniformity, homogeneity, and independence using likelihood ratio tests. © 2016, American Statistical Association. All rights reserved."
"TableMaker: An excel macro for publication-quality tables",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966356823&doi=10.18637%2fjss.v070.c03&partnerID=40&md5=e254d1957728eb79152cf885fbafb0b9","This article introduces TableMaker, a Microsoft Excel macro that produces publicationquality tables and includes them as new sheets in workbooks. The macro provides an intuitive graphical user interface that allows for the full customization of all table features. It also allows users to save and load table templates, and thus allows layouts to be both reproducible and transferable. It is distributed in a single computer file. As such, the macro is easy to share, as well as accessible to even beginning and casual users of Excel. Since it allows for the quick creation of reproducible and fully customizable tables, TableMaker can be very useful to academics, policy-makers and businesses by making the presentation and formatting of results faster and more efficient. © 2016, American Statistical Association. All rights reserved."
"Generating correlated and/or overdispersed count data: A SAS implementation",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963818607&doi=10.18637%2fjss.v070.c01&partnerID=40&md5=4132b22d549e45fc87aa40cbd77a06c8","Analysis of longitudinal count data has, for long, been done using a generalized linear mixed model (GLMM), in its Poisson-normal version, to account for correlation by specifying normal random effects. Univariate counts are often handled with the negativebinomial (NEGBIN) model taking into account overdispersion by use of gamma random effects. Inherently though, longitudinal count data commonly exhibit both features of correlation and overdispersion simultaneously, necessitating analysis methodology that can account for both. The introduction of the combined model (CM) by Molenberghs, Verbeke, and Demétrio (2007) and Molenberghs, Verbeke, Demétrio, and Vieira (2010) serves this purpose, not only for count data but for the general exponential family of distributions. Here, a Poisson model is specified as the parent distribution of the data with a normally distributed random effect at the subject or cluster level and/or a gamma distribution at observation level. The GLMM and NEGBIN model are special cases. Data can be simulated from (1) the general CM, with random effects, or, (2) its marginal version directly. This paper discusses an implementation of (1) in SAS software (SAS Inc. 2011). One needs to reflect on the mean of both the combined (hierarchical) and marginal models in order to generate correlated and/or overdispersed counts. A pre-specification of the desired marginal mean (in terms of covariates and marginal parameters), a marginal variance-covariance structure and the hierarchical mean (in terms of covariates and regression parameters) is required. The implied hierarchical parameters, the variance-covariance matrix of the random effects, and the variance-covariance matrix of the overdispersion part are then derived from which correlated Poisson data are generated. Sample calls of the SAS macro are presented as well as output. © 2016, American Statistical Association. All rights reserved."
"Confidence band for the differences between two direct adjusted survival curves",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963804711&doi=10.18637%2fjss.v070.c02&partnerID=40&md5=da6df1b335a358be5fa5ad638be644ff","This paper focuses on comparing the survival outcomes of two treatments while adjusting for multiple demographic and clinical factors. We wish to answer the question: “At what times do the survival outcomes of two treatments differ?”. Previous work by Zhang and Klein (2001) addressed this issue by considering a stratified Cox model and by constructing the confidence band for the differences between survival functions of treatments, for a given subject. In this study, we utilize direct adjusted survivals of treatments, so that treatment comparison can be performed on a general basis. The confidence band for the differences between direct adjusted survivals was constructed using the simulation method. We developed two SAS macros that compute the band. The first macro was developed for data sets consisting of fixed covariates only. The second macro was developed based on the piecewise proportional hazards Cox model and allows for timedependent variables. We illustrate both macros by analyzing the survival data of a cohort of lymphoma patients. © 2016, American Statistical Association. All rights reserved."
"gsbDesign: An R package for evaluating the operating characteristics of a group sequential bayesian design",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962086864&doi=10.18637%2fjss.v069.i11&partnerID=40&md5=6ecc89d8758cb1ac39182a3f0d845a3b","The R package gsbDesign provides functions to evaluate the operating characteristics of Bayesian group sequential clinical trial designs. More specifically, we consider clinical trials with interim analyses, which compare a treatment with a control, and where the endpoint is normally distributed. Prior information can either be specified for the difference of treatment and control, or separately for the effects in the treatment and the control groups. At each interim analysis, the decision to stop or continue the trial is based on the posterior distribution of the difference between treatment and control. The decision at the final analysis is also based on this posterior distribution. Multiple success and/or futility criteria can be specified to reflect adequately medical decision-making. We describe methods to evaluate the operating characteristics of such designs for scenarios corresponding to different true treatment and control effects. The characteristics of main interest are the probabilities of success and futility at each interim analysis, and the expected sample size. We illustrate the use of gsbDesign with a detailed case study. © 2016, American Statistical Association. All Rights Reserved."
"Newdistns: An R package for new families of distributions",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962077677&doi=10.18637%2fjss.v069.i10&partnerID=40&md5=f3eca61c92b1ff9db911e2d356e8624a","The contributed R package Newdistns written by the authors is introduced. This package computes the probability density function, cumulative distribution function, quantile function, random numbers and some measures of inference for nineteen families of distributions. Each family is flexible enough to encompass a large number of structures. The use of the package is illustrated using a real data set. Also robustness of random number generation is checked by simulation. © 2016, American Statistical Association. All Rights Reserved."
"RobPer: An R package to calculate periodograms for light curves based on robust regression",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961989557&doi=10.18637%2fjss.v069.i09&partnerID=40&md5=6c239ccdcebafb89ec49fda6851251c0","An important task in astroparticle physics is the detection of periodicities in irregularly sampled time series, called light curves. The classic Fourier periodogram cannot deal with irregular sampling and with the measurement accuracies that are typically given for each observation of a light curve. Hence, methods to fit periodic functions using weighted regression were developed in the past to calculate periodograms. We present the R package RobPer which allows to combine different periodic functions and regression techniques to calculate periodograms. Possible regression techniques are least squares, least absolute deviations, least trimmed squares, M-, S-and τ-regression. Measurement accuracies can be taken into account including weights. Our periodogram function covers most of the approaches that have been tried earlier and provides new model-regression-combinations that have not been used before. To detect valid periods, RobPer applies an outlier search on the periodogram instead of using fixed critical values that are theoretically only justified in case of least squares regression, independent periodogram bars and a null hypothesis allowing only normal white noise. Finally, the package also includes a generator to generate artificial light curves. © 2016, American Statistical Association. All rights reserved."
"Statistical inference for partially observed markov processes via the R package pomp",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962110822&doi=10.18637%2fjss.v069.i12&partnerID=40&md5=84f4e1792cb1eaa897ecfa8e17247aa7","Partially observed Markov process (POMP) models, also known as hidden Markov models or state space models, are ubiquitous tools for time series analysis. The R package pomp provides a very flexible framework for Monte Carlo statistical investigations using nonlinear, non-Gaussian POMP models. A range of modern statistical methods for POMP models have been implemented in this framework including sequential Monte Carlo, iterated filtering, particle Markov chain Monte Carlo, approximate Bayesian computation, maximum synthetic likelihood estimation, nonlinear forecasting, and trajectory matching. In this paper, we demonstrate the application of these methodologies using some simple toy problems. We also illustrate the specification of more complex POMP models, using a nonlinear epidemiological model with a discrete population, seasonality, and extra-demographic stochasticity. We discuss the specification of user-defined models and the development of additional methods within the programming environment provided by pomp. © 2016, American Statistical Association. All Rights Reserved."
"Recovering a basic space from issue scales in R",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961267122&doi=10.18637%2fjss.v069.i07&partnerID=40&md5=cf0c0844d90c6edb1870ddd4e94e21a0","Basicspace is an R package that conducts Aldrich-McKelvey and Blackbox scaling to recover estimates of the underlying latent dimensions of issue scale data. We illustrate several applications of the package to survey data commonly used in the social sciences. Monte Carlo tests demonstrate that the procedure can recover latent dimensions and reproduce the matrix of responses at moderate levels of error and missing data. © 2016, American Statistical Association. All rights reserved."
"Global, parameterwise and joint shrinkage factor estimation",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961262651&doi=10.18637%2fjss.v069.i08&partnerID=40&md5=a9c30501795a6d784bc80f93fbfb9468","The predictive value of a statistical model can often be improved by applying shrinkage methods. This can be achieved, e.g., by regularized regression or empirical Bayes approaches. Various types of shrinkage factors can also be estimated after a maximum likelihood fit has been obtained: while global shrinkage modifies all regression coefficients by the same factor, parameterwise shrinkage factors differ between regression coefficients. The latter ones have been proposed especially in the context of variable selection. With variables which are either highly correlated or associated with regard to contents, such as dummy variables coding a categorical variable, or several parameters describing a nonlinear effect, parameterwise shrinkage factors may not be the best choice. For such cases, we extend the present methodology by so-called ‘joint shrinkage factors’, a compromise between global and parameterwise shrinkage. Shrinkage factors are often estimated using leave-one-out resampling. We also discuss a computationally simple and much faster approximation to resampling-based shrinkage factor estimation, can be easily obtained in most standard software packages for regression analyses. This alternative may be relevant for simulation studies and other computerintensive investigations. Furthermore, we provide an R package shrink implementing the mentioned shrinkage methods for models fitted by linear, generalized linear, or Cox regression, even if these models involve fractional polynomials or restricted cubic splines to estimate the influence of a continuous variable by a nonlinear function. The approaches and usage of the package shrink are illustrated by means of two examples. © 2016, American Statistical Association. All rights reserved."
"Mean and variance modeling of under- and overdispersed count data",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961136681&doi=10.18637%2fjss.v069.i06&partnerID=40&md5=fdd70f133c7bc1fe67c1ad842e270600","This article describes the R package CountsEPPM and its use in determining maximum likelihood estimates of the parameters of extended Poisson process models. These provide a Poisson process based family of flexible models that can handle both underdispersion and overdispersion in observed count data, with the negative binomial and Poisson distributions being special cases. Within CountsEPPM models with mean and variance related to covariates are constructed to match a generalized linear model formulation. Use of the package is illustrated by application to several published datasets. © 2016, American Statistical Association. All rights reserved."
"Parallel and other simulations in R made easy: An end-to-end study",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959431534&doi=10.18637%2fjss.v069.i04&partnerID=40&md5=4d01c5419834b5f4b90046a280fcdce0","It is shown how to set up, conduct, and analyze large simulation studies with the new R package simsalapar (= simulations simplified and launched parallel). A simulation study typically starts with determining a collection of input variables and their values on which the study depends. Computations are desired for all combinations of these variables. If conducting these computations sequentially is too time-consuming, parallel computing can be applied over all combinations of select variables. The final result object of a simulation study is typically an array. From this array, summary statistics can be derived and presented in terms of flat contingency or LATEX tables or visualized in terms of matrix-like figures. The R package simsalapar provides several tools to achieve the above tasks. Warnings and errors are dealt with correctly, various seeding methods are available, and run time is measured. Furthermore, tools for analyzing the results via tables or graphics are provided. In contrast to rather minimal examples typically found in R packages or vignettes, an end-to-end, not-so-minimal simulation problem from the realm of quantitative risk management is given. The concepts presented and solutions provided by simsalapar may be of interest to students, researchers, and practitioners as a how-to for conducting realistic, large-scale simulation studies in R. © 2016, American Statistical Association. All rights reserved."
"Dealing with stochastic volatility in time series using the R package stochvol",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959378628&doi=10.18637%2fjss.v069.i05&partnerID=40&md5=7aaeb2eec83956a59b70fdfb4cb0293d","The R package stochvol provides a fully Bayesian implementation of heteroskedasticity modeling within the framework of stochastic volatility. It utilizes Markov chain Monte Carlo (MCMC) samplers to conduct inference by obtaining draws from the posterior distribution of parameters and latent variables which can then be used for predicting future volatilities. The package can straightforwardly be employed as a stand-alone tool; moreover, it allows for easy incorporation into other MCMC samplers. The main focus of this paper is to show the functionality of stochvol. In addition, it provides a brief mathematical description of the model, an overview of the sampling schemes used, and several illustrative examples using exchange rate data. © 2016, American Statistical Association. All rights reserved."
"PoweR: A reproducible research tool to ease monte carlo power simulation studies for goodness-of-fit tests in R",2016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958527370&doi=10.18637%2fjss.v069.i03&partnerID=40&md5=ce63547896e07917535c4fefe7da81e7","The PoweR package aims to help obtain or verify empirical power studies for goodnessof-fit tests for independent and identically distributed data. The current version of our package is only valid for simple null hypotheses or for pivotal test statistics for which the set of critical values does not depend on a particular choice of a null distribution (and on nuisance parameters) under the non-simple null case. We also assume that the distribution of the test statistic is continuous. As a reproducible research computational tool it can be viewed as helping to simply reproducing (or detecting errors in) simulation results already published in the literature. Using our package helps also in designing new simulation studies. The empirical levels and powers for many statistical test statistics under a wide variety of alternative distributions can be obtained quickly and accurately using a C/C++ and R environment. The parallel package can be used to parallelize computations when a multicore processor is available. The results can be displayed using LATEX tables or specialized graphs, which can be directly incorporated into a report. This article gives an overview of the main design aims and principles of our package, as well as strategies for adaptation and extension. Hands-on illustrations are presented to help new users in getting started. © 2016, American Statistical Association. All rights reserved."
