gamma_Epoch_1-3	alpha_birp_Method_1_simulated_counts_1
0.0154878	1
0.00665727	1
0.0129027	1
0.0131424	1
0.00338097	1
-0.00355254	1
0.019559	1
0.0156016	1
0.0231727	1
0.00737112	1
-0.000403993	1
0.0153687	1
0.000145288	1
0.00629035	1
0.011127	1
0.0136257	1
-0.0216969	1
0.000111997	1
0.0212618	1
0.0177213	1
0.00695955	1
0.00913295	1
-0.000770151	1
0.0100428	1
0.0263396	1
0.0129976	1
0.00625997	1
0.0170222	1
0.0285882	1
0.00623604	1
0.0252609	1
0.0345166	1
0.0130437	1
0.00873671	1
0.0074487	1
0.0192014	1
-0.0154468	1
-0.00392111	1
0.0222923	1
0.00723569	1
0.00465592	1
-0.0118391	1
0.0249705	1
0.00623159	1
0.01695	1
0.0249324	1
0.000505092	1
0.0110589	1
0.0142781	1
0.0250769	1
0.00424284	1
0.0227945	1
0.0343244	1
-0.00275969	1
0.0148896	1
0.0122029	1
0.00344807	1
-0.0195673	1
0.00960033	1
0.012751	1
0.0226453	1
0.0242624	1
0.0186833	1
0.0132865	1
0.0287263	1
0.0135404	1
0.00722114	1
-0.0110795	1
0.0259112	1
0.0134642	1
0.00128469	1
0.0189506	1
0.00409622	1
-0.00419815	1
-0.00546726	1
-0.0033877	1
0.00482265	1
-0.0142628	1
-0.00729293	1
-0.0043289	1
0.0267733	1
-0.00141767	1
-0.0181847	1
-0.0107586	1
0.0143134	1
0.00122972	1
0.012134	1
-0.00501782	1
0.0272198	1
0.00179573	1
-0.0127023	1
0.0148643	1
0.0257886	1
-0.0106399	1
-0.0078838	1
0.0197517	1
0.012972	1
-0.0132912	1
0.024804	1
0.00453842	1
0.00606849	1
0.00606849	1
0.021029	1
0.00958589	1
0.00480829	1
-0.010103	1
0.0329898	1
0.00652467	1
0.021325	1
-1.7243e-05	1
0.000406603	1
0.0186524	1
0.00795668	1
0.0189352	1
0.000312277	1
-0.00981695	1
0.0233794	1
-0.0101346	1
0.0209361	1
0.00408605	1
0.00228778	1
-0.00432461	1
0.0034342	1
0.0051879	1
0.00880354	1
0.00370817	1
-0.0150354	1
0.0135888	1
-0.0125539	1
0.0142224	1
-0.0131246	1
-0.00228534	1
-0.0135859	1
0.00422637	1
0.0176296	1
0.0186651	1
-0.00430122	1
-0.0207324	1
0.0177794	1
0.0132941	1
0.00965189	1
0.00926816	1
-0.0038491	1
0.0198036	1
0.0267108	1
0.00316222	1
0.00517485	1
0.013479	1
0.0101061	1
-0.00103942	1
0.00512105	1
0.0145305	1
0.0308543	1
0.023829	1
1.86541e-05	1
0.00925729	1
0.00889821	1
0.0121474	1
0.0158344	1
-0.0115366	1
0.00567313	1
0.0190575	1
-0.000276179	1
0.0178262	1
-0.0155237	1
0.0124246	1
-0.00899198	1
-0.00161322	1
0.00734739	1
-0.0104921	1
0.0124956	1
-0.00909783	1
0.015688	1
-0.00585805	1
-0.00192035	1
0.0103516	1
0.0287655	1
0.0172703	1
0.00854318	1
0.026341	1
-0.00923116	1
0.0060436	1
0.0137732	1
0.02089	1
0.00944783	1
0.012259	1
0.0121769	1
0.0170577	1
0.0093636	1
-0.00627582	1
-0.00266812	1
0.00753374	1
0.00334504	1
-0.0113949	1
0.0141875	1
0.0122201	1
-0.00424121	1
0.0132826	1
0.0029187	1
0.00824	1
0.00781502	1
0.012175	1
0.0344547	1
-0.00622787	1
0.0082741	1
0.00135097	1
0.000700594	1
0.00103313	1
0.00935623	1
0.0216656	1
0.00185414	1
0.0252086	1
0.00836137	1
0.0101074	1
0.0017846	1
0.0097985	1
0.00248472	1
0.00523268	1
-0.00355095	1
0.010795	1
-0.0147182	1
0.00653828	1
-0.0232599	1
0.0150181	1
0.0131656	1
0.0156818	1
0.0273967	1
-0.0197658	1
0.00357782	1
0.0233999	1
-0.0103504	1
0.001712	1
0.0242206	1
0.0127995	1
-0.0115806	1
0.0127033	1
-0.0124586	1
0.00464087	1
0.00203335	1
-0.00618681	1
0.00586829	1
0.0199353	1
-0.0131941	1
-0.0235308	1
0.0141727	1
0.0097212	1
0.00689899	1
0.0106535	1
0.00874408	1
0.0012726	1
0.00184007	1
0.00155273	1
0.0136386	1
0.0115192	1
0.0111848	1
0.0130869	1
0.00995445	1
0.0208815	1
0.0188767	1
0.0198686	1
0.0121925	1
0.00043494	1
0.00323179	1
0.00539988	1
-0.0138034	1
-0.0117084	1
0.0158216	1
-0.000386214	1
0.0157461	1
0.00969133	1
0.012079	1
0.0452757	1
0.0287275	1
0.0117571	1
0.00217279	1
0.00734059	1
0.0178274	1
0.0307786	1
0.0295233	1
0.0139341	1
0.0152767	1
-6.54846e-06	1
0.00304375	1
-0.00547461	1
0.0104395	1
-0.0131261	1
0.0137728	1
0.0103661	1
0.00399859	1
0.00298909	1
-0.00188309	1
0.00659489	1
-0.000673431	1
0.00212977	1
0.0090138	1
0.0222751	1
0.012412	1
0.00748879	1
0.0209952	1
0.000494071	1
-0.00421105	1
0.00366274	1
0.00501665	1
0.00948752	1
0.00931592	1
-0.00154797	1
0.0168491	1
0.00315611	1
0.0202706	1
0.00980826	1
0.0127702	1
-0.0167991	1
0.032484	1
-0.0123039	1
-0.0117436	1
0.0203112	1
0.0172141	1
0.00781325	1
-0.00739089	1
0.00614063	1
0.000831064	1
0.0234431	1
0.0144541	1
0.00432035	1
0.0204154	1
0.0213561	1
-0.0186088	1
0.00397551	1
-0.00318291	1
0.00425648	1
0.0247549	1
-0.00566385	1
0.00540962	1
-0.00919373	1
0.0107085	1
0.0088158	1
0.0112427	1
0.0164235	1
-0.00360343	1
0.0116073	1
-0.0102386	1
0.0024805	1
0.00783079	1
-0.0148526	1
-0.00256579	1
-0.00439538	1
-0.0171456	1
0.0144547	1
0.00179617	1
0.0405559	1
-0.0304806	1
-0.0295545	1
-0.00220817	1
0.0191722	1
0.00651111	1
-0.00381907	1
-0.000655912	1
0.0163307	1
-0.00615869	1
0.0197692	1
0.00571653	1
0.0129348	1
-0.012938	1
0.000294175	1
-0.0128782	1
-0.00573472	1
-0.00429888	1
-0.00746107	1
0.00534909	1
0.0162753	1
-0.00170015	1
0.0234379	1
0.0184007	1
-0.0125456	1
0.00199642	1
0.00583204	1
0.0014907	1
-0.0142086	1
0.0132237	1
0.00870358	1
0.0316578	1
0.0351122	1
0.0236057	1
0.00494669	1
0.000234172	1
-0.0104781	1
-0.017756	1
0.0371604	1
0.00428964	1
-0.00576883	1
0.014537	1
0.0131391	1
0.000454438	1
0.0284705	1
0.00719047	1
0.00375909	1
0.0321871	1
0.0232643	1
0.00159028	1
0.0114769	1
0.0261752	1
0.0222701	1
-0.00558687	1
0.0351006	1
0.00959159	1
0.00822828	1
0.0297177	1
0.0242118	1
-0.00424569	1
-0.0189331	1
0.00767392	1
0.00820778	1
0.017173	1
0.0283313	1
-0.00834879	1
0.0178795	1
-0.0196301	1
-0.0119312	1
-0.0157645	1
0.0144884	1
0.0222631	1
0.0270896	1
0.00672615	1
-0.00576889	1
0.00296499	1
0.0139234	1
0.00576253	1
0.0137923	1
0.00366418	1
0.00614814	1
0.0267157	1
-0.00647914	1
0.0166874	1
0.00242391	1
0.0184832	1
-0.00290476	1
0.0106075	1
0.0147025	1
0.0276013	1
0.0055411	1
0.0144074	1
0.00994371	1
0.00660076	1
-0.00433915	1
0.0161889	1
-0.00486404	1
0.0136885	1
0.0246324	1
0.0120973	1
-0.00543004	1
-0.00632781	1
0.00499787	1
0.00341954	1
0.00842152	1
0.018531	1
-0.00163284	1
0.0232489	1
0.00214516	1
0.0241062	1
0.0203415	1
0.0082637	1
0.0181628	1
0.0178754	1
-0.00873861	1
-0.0224434	1
0.0352414	1
0.00440697	1
-0.0169668	1
0.00467494	1
0.0175111	1
0.0137782	1
0.0166761	1
0.0011937	1
0.0284363	1
0.0345474	1
-0.000279478	1
0.0124167	1
0.0100441	1
0.00123655	1
0.0109979	1
0.0192703	1
-0.0108727	1
0.0140665	1
0.00573418	1
0.030851	1
0.0183798	1
-0.00551299	1
-0.000765013	1
0.0145732	1
0.00288827	1
0.00412932	1
0.00531421	1
-0.00407734	1
0.0290873	1
0.0397916	1
0.053421	1
-0.00721189	1
0.00431899	1
0.014897	1
0.000559772	1
0.00431768	1
0.0129405	1
0.00886131	1
0.0266093	1
-0.0112205	1
-0.015908	1
0.0259423	1
0.014896	1
0.00143497	1
0.00642109	1
0.0226894	1
0.0168221	1
-0.0112038	1
0.0172729	1
0.0286827	1
0.0169577	1
0.0057713	1
0.0222793	1
-0.0132843	1
0.0134518	1
-0.0187558	1
-0.00313894	1
0.020209	1
0.0137371	1
0.00717678	1
-0.00378486	1
-0.000433257	1
0.00690585	1
-0.00162773	1
0.0262424	1
0.0220749	1
0.00345067	1
-0.00498015	1
-0.00524703	1
0.0189844	1
-0.018799	1
-0.00751301	1
-0.0119852	1
-0.0212644	1
-0.00938963	1
0.0266761	1
0.0289015	1
-0.00718734	1
0.0160764	1
-0.00570101	1
0.0209748	1
0.0127298	1
0.012991	1
0.0134106	1
0.0107641	1
0.00726907	1
0.00541512	1
-0.00266277	1
0.0237614	1
-0.00499984	1
-0.00283928	1
0.0101531	1
-0.00114786	1
0.0163146	1
0.0169834	1
-0.0171197	1
0.0241301	1
-0.0188761	1
-0.00840693	1
0.030259	1
0.00544752	1
0.00382997	1
0.00410163	1
0.0285965	1
0.00615817	1
0.00873598	1
0.0272905	1
-0.0146755	1
-0.00394329	1
0.0308563	1
0.0223655	1
-0.00272163	1
-0.000503123	1
-0.00548626	1
0.0111631	1
0.0172445	1
-0.0137284	1
0.029686	1
0.0107959	1
0.00641274	1
0.00720542	1
-0.0137279	1
0.00344446	1
-0.00414742	1
0.00452108	1
0.00905668	1
0.0233645	1
-0.00926472	1
0.0179949	1
0.00125054	1
-0.0083455	1
-0.00470874	1
0.0258353	1
0.0127089	1
-0.016681	1
-0.00939109	1
0.0148028	1
0.00655538	1
0.024378	1
-0.00872845	1
-0.00992145	1
-0.00736621	1
0.00570103	1
0.0104033	1
-0.0335728	1
0.0267943	1
0.0329178	1
0.0102483	1
0.0153787	1
0.0150945	1
0.0199878	1
-0.0156577	1
0.0108234	1
-0.000185937	1
0.0127456	1
0.00648598	1
-0.0117751	1
0.0289334	1
-0.00347029	1
-0.00119573	1
-0.0136024	1
-0.00977988	1
-0.0120299	1
0.00465916	1
0.0226137	1
4.24242e-05	1
0.0106794	1
0.00234201	1
-0.0143582	1
-0.0157166	1
-0.0325137	1
0.0405851	1
-0.0283069	1
-0.0165291	1
0.00812612	1
-0.00895008	1
-0.0120683	1
-0.00349717	1
-0.0148863	1
0.00961217	1
0.00579965	1
-0.0144444	1
2.13553e-05	1
0.00394248	1
-0.00746128	1
-0.00614472	1
0.00622597	1
0.0111233	1
0.00336554	1
0.0184936	1
0.000370471	1
0.00858701	1
0.0156193	1
0.0085905	1
0.00283757	1
0.0175738	1
0.0288693	1
-0.0195207	1
0.00646915	1
0.0204762	1
0.0187918	1
0.0127652	1
-0.00272489	1
0.00228108	1
-0.0166802	1
0.00359136	1
0.0202841	1
0.0052445	1
0.017767	1
-0.00506754	1
0.0325625	1
0.0268388	1
0.0140328	1
-0.0105566	1
0.0242647	1
-0.0185136	1
0.0200428	1
-0.00383713	1
0.0148814	1
0.0176848	1
0.00482726	1
0.0196941	1
-0.0147043	1
0.0116476	1
0.0409357	1
0.0259795	1
-0.0132596	1
0.02134	1
0.020076	1
0.0132151	1
-0.00487065	1
-0.0103608	1
0.0232063	1
-0.00482053	1
-0.00835797	1
0.0187519	1
0.0143959	1
-0.00827732	1
0.00137867	1
0.0179346	1
0.00129572	1
-0.00199624	1
0.0275701	1
-0.0146927	1
0.0190123	1
0.0114877	1
0.00789577	1
0.0198981	1
0.0219366	1
-0.00324833	1
-0.0150624	1
0.0161643	1
0.00627021	1
0.0367094	1
-0.00935003	1
0.0131465	1
0.018221	1
-0.0172435	1
-0.0058812	1
0.0145963	1
0.0145714	1
-0.0318497	1
-0.00348308	1
-0.00271299	1
-0.00294738	1
-0.00294213	1
-0.00812271	1
-0.00817057	1
0.00960454	1
0.0162096	1
0.01136	1
0.00873655	1
0.00599858	1
0.00788723	1
0.0100269	1
0.00598241	1
0.00128944	1
-0.00127208	1
0.0192449	1
0.0259449	1
0.0134463	1
0.000836878	1
0.0106869	1
-0.00555347	1
0.0163161	1
0.00773163	1
0.000636339	1
0.0120292	1
0.00886502	1
0.000123507	1
0.0083499	1
-0.00900956	1
0.0155284	1
0.024898	1
0.0111123	1
0.00673521	1
0.0066987	1
0.00842117	1
-0.000417428	1
-0.00569229	1
-0.00845358	1
0.00447724	1
0.0129243	1
0.0263938	1
0.0248718	1
0.00360424	1
-0.0125015	1
0.0114442	1
-0.00296935	1
-0.00355473	1
0.0232084	1
0.00948655	1
-0.00651579	1
-0.00644525	1
0.031064	1
0.0203673	1
0.0109711	1
0.0283506	1
0.019939	1
0.012844	1
0.00209291	1
-0.011199	1
0.00877208	1
0.0286534	1
0.0112861	1
0.0166845	1
-0.00304064	1
0.0242131	1
0.0218986	1
-0.0133284	1
0.0178573	1
-0.00118476	1
-0.00343369	1
0.00582121	1
0.0262983	1
0.00646623	1
-0.0089937	1
-0.00141562	1
0.0118269	1
-0.00548484	1
-0.0112663	1
0.00340168	1
0.0291561	1
0.0245623	1
0.0134005	1
0.000405553	1
-0.0159382	1
0.0160602	1
-0.0197521	1
-0.0151373	1
0.00992757	1
-0.00693174	1
0.00693613	1
0.0241438	1
0.0233082	1
0.0191391	1
0.0129528	1
0.0152906	1
0.00131806	1
0.0216894	1
0.0106148	1
-0.00487926	1
-0.0262433	1
-0.0112746	1
0.0368983	1
-0.0100487	1
0.0167392	1
-0.00326858	1
0.00487733	1
-0.00744835	1
0.0117994	1
0.0264047	1
0.0288218	1
0.014196	1
-0.00278924	1
0.0150409	1
0.00560001	1
-0.0119255	1
0.0154217	1
0.0175538	1
0.012622	1
-0.0139473	1
0.0350236	1
0.00726161	1
-0.0200466	1
-0.00478287	1
0.0104707	1
0.00473687	1
-0.0039034	1
-0.0104154	1
-0.00164787	1
0.0173546	1
0.00371099	1
0.024964	1
0.0217866	1
0.0105644	1
-0.0080282	1
-0.0015184	1
0.00997682	1
0.0019598	1
0.00191363	1
0.00671556	1
0.0102884	1
0.0236043	1
0.00809328	1
0.0316674	1
0.00613655	1
-0.014665	1
0.0441921	1
0.0155382	1
0.00121636	1
0.000672907	1
0.0117038	1
0.000520696	1
0.00136336	1
0.0134069	1
0.00549153	1
-0.0038159	1
0.0108356	1
-0.0146405	1
0.0015273	1
-0.00124807	1
0.0191825	1
0.00268794	1
-0.0104696	1
0.0194554	1
0.00941318	1
0.000247953	1
-0.0129118	1
0.00643486	1
0.00157579	1
0.0206777	1
0.00458314	1
0.009491	1
-0.00828982	1
0.00757069	1
0.0462388	1
-0.0123859	1
0.0262254	1
0.0287451	1
-0.023075	1
0.0249896	1
0.0172794	1
0.0146059	1
0.016221	1
0.0194292	1
0.00465151	1
0.0128699	1
0.0190858	1
0.012562	1
0.00739553	1
0.0141159	1
0.00800412	1
0.013959	1
-0.00433291	1
-0.00198122	1
0.0229705	1
0.000573493	1
-0.00505934	1
-0.0100869	1
-0.0091148	1
0.0179345	1
-0.00976325	1
0.0159325	1
-0.00520737	1
0.00764754	1
-0.000490275	1
0.0324006	1
0.0108496	1
-0.0192543	1
-0.0082693	1
0.00754986	1
-0.0180967	1
0.00171335	1
-0.00887003	1
0.015068	1
0.0257201	1
0.00900069	1
-0.00150798	1
0.0048186	1
-0.00944438	1
0.0248299	1
0.0124391	1
-0.00111742	1
-0.00187324	1
0.0146603	1
0.0166811	1
0.0240654	1
0.0285358	1
-0.0106566	1
-0.0113359	1
-0.00487321	1
-0.00150892	1
0.0354157	1
-0.00717623	1
-0.00495435	1
-0.0013212	1
0.0100406	1
0.017015	1
-0.0023129	1
0.0119977	1
0.0204341	1
-0.00522925	1
0.00415037	1
0.0165383	1
-0.0127537	1
0.0234218	1
0.0277235	1
0.00691957	1
0.0329107	1
0.0023266	1
-8.76306e-05	1
-0.00649719	1
0.0204532	1
0.0126889	1
0.0120845	1
0.0132381	1
0.0355633	1
0.0106864	1
0.0051552	1
-0.0118423	1
0.0123527	1
0.0050097	1
0.0083654	1
0.0283156	1
0.00376399	1
-0.00518147	1
0.00108035	1
0.00256651	1
0.00231197	1
0.0171088	1
0.00709	1
0.0137863	1
0.0115705	1
0.0107615	1
0.00670465	1
0.00879175	1
0.0147977	1
0.00807737	1
-0.000341983	1
0.0184968	1
0.00396281	1
0.0124275	1
0.017318	1
0.0212074	1
0.010059	1
-0.000895405	1
0.00253428	1
-0.00720032	1
0.00419275	1
-0.0167134	1
0.0135469	1
0.00293287	1
0.00146237	1
0.0334925	1
0.0215139	1
0.00247125	1
-0.00582653	1
-0.0108793	1
0.0237016	1
-0.00227253	1
0.0212978	1
0.00666207	1
0.0132243	1
0.0102046	1
0.0152807	1
0.0118395	1
-0.0117635	1
0.00973024	1
0.00107098	1
0.000536713	1
0.0247741	1
0.0054795	1
0.00909016	1
0.00139587	1
0.00250244	1
0.0305184	1
-0.00930808	1
0.012789	1
-2.06875e-05	1
0.0012003	1
-0.00623675	1
0.00132259	1
0.0269034	1
-0.00486258	1
-0.00825496	1
0.00915998	1
0.00638556	1
0.0144133	1
0.0118026	1
0.00454625	1
0.0137011	1
0.00126987	1
0.0243269	1
0.00996097	1
-0.0080403	1
0.0428044	1
-0.00466399	1
0.00184896	1
0.0210505	1
0.011161	1
0.00815193	1
-0.00125581	1
0.0139597	1
0.00880551	1
0.0205999	1
0.00939692	1
-0.0321116	1
-0.0105111	1
-0.00328183	1
0.0295546	1
0.0104859	1
0.0129415	1
0.00880526	1
0.0130879	1
0.0125173	1
-0.00544426	1
0.00834425	1
0.0207674	1
0.0311432	1
0.023769	1
0.014313	1
0.0209857	1
0.015827	1
0.0188279	1
0.00634148	1
0.0104717	1
0.00673224	1
0.0252586	1
0.0261817	1
0.0133603	1
0.0195482	1
0.00264527	1
0.0114272	1
-0.00228184	1
0.0128136	1
0.026806	1
0.00288519	1
0.0198681	1
0.00504744	1
0.0142212	1
-0.00265191	1
-0.0052656	1
0.0255854	1
-0.00391955	1
0.00243781	1
0.0132439	1
0.0110971	1
0.0268952	1
-0.00447614	1
-0.0145786	1
-0.0043407	1
-0.00288544	1
0.0285745	1
0.00878509	1
0.0313304	1
0.00586129	1
0.00645178	1
0.0247648	1
0.00987934	1
0.0152552	1
-0.0174524	1
0.00934511	1
0.0199075	1
-0.013629	1
0.0197751	1
0.0386597	1
0.0152296	1
0.00335925	1
0.0189134	1
-0.024751	1
-0.00242776	1
-0.0195093	1
-0.00789161	1
-0.00836213	1
0.00582116	1
-0.000506716	1
0.00633462	1
0.0267974	1
0.0280029	1
0.0112546	1
0.00416548	1
-0.0063891	1
0.0294814	1
0.0190199	1
0.0142558	1
0.000983857	1
0.00180909	1
0.0134	1
0.0348135	1
0.00866457	1
0.0283796	1
0.00780207	1
0.00389212	1
-0.0168612	1
0.00981044	1
0.0402514	1
0.0187839	1
0.0062539	1
0.0147825	1
0.00637154	1
0.0124296	1
0.00912171	1
-0.00853502	1
0.00843427	1
0.013868	1
0.0037858	1
-0.00710314	1
-0.00535009	1
-0.0132299	1
0.00556488	1
-0.0164308	1
0.0183285	1
0.0206199	1
0.00387893	1
0.0112538	1
-0.00306714	1
-0.0262583	1
0.0068605	1
0.0139959	1
0.00117229	1
-0.00882727	1
-0.0217881	1
0.0133818	1
0.0287228	1
0.0276971	1
0.0164758	1
0.0314449	1
-0.00310183	1
0.00175595	1
0.00279074	1
0.00601507	1
0.0336714	1
0.0160415	1
0.00614657	1
0.001825	1
0.0250024	1
-0.000191199	1
0.0098472	1
-0.0170084	1
-0.0054661	1
0.0164101	1
-0.00386945	1
0.0156454	1
0.000750092	1
0.0122329	1
-0.0218436	1
0.0337005	1
0.0251793	1
0.027583	1
0.0113768	1
0.00611795	1
0.00422088	1
0.00354976	1
0.00731914	1
0.000200734	1
-0.0253467	1
-0.0127735	1
0.0145398	1
-0.017619	1
-0.00625532	1
-0.00224933	1
-0.0313161	1
-0.0109598	1
0.0259541	1
0.00350305	1
-0.0101288	1
0.00214398	1
0.0144961	1
-0.0129582	1
0.0120354	1
0.00614095	1
-0.0149382	1
0.00686094	1
-0.00526856	1
0.0256819	1
0.0172174	1
-0.0120425	1
-0.00677438	1
0.0369205	1
0.0148549	1
0.0236935	1
0.0184558	1
-0.0139911	1
0.0468958	1
-0.0180471	1
0.00599506	1
-0.00231479	1
0.00530809	1
0.0126941	1
0.0117981	1
-0.0156659	1
0.00570451	1
0.00903134	1
0.0117239	1
0.0142731	1
-0.0102662	1
0.0151126	1
0.00213688	1
0.0278789	1
0.00992711	1
-0.0131732	1
0.00992872	1
0.0123908	1
-0.00734667	1
-0.013674	1
-0.00713826	1
-0.0186634	1
0.0162386	1
0.0381126	1
0.01199	1
-0.0114726	1
0.0014621	1
0.00803788	1
0.0050407	1
0.027598	1
0.0120105	1
0.0183758	1
0.0132386	1
-0.00624731	1
0.0237696	1
0.0036871	1
-0.0180929	1
-0.00444427	1
-0.00975161	1
-0.0065465	1
0.006788	1
0.0216969	1
0.00264835	1
0.028304	1
0.0108438	1
0.0168234	1
-0.0132712	1
0.00285763	1
0.0051294	1
0.0243081	1
0.00783854	1
0.0338218	1
0.0220481	1
0.011656	1
-0.00718205	1
-0.00876427	1
0.010023	1
0.023845	1
0.00860565	1
0.0158271	1
0.000583727	1
-0.000536676	1
-0.00260641	1
-0.00951246	1
0.0181557	1
-0.000518033	1
0.0185395	1
0.0273114	1
0.0123024	1
0.000247971	1
0.0146964	1
-0.0123739	1
-0.0147707	1
-0.000611526	1
-0.00451706	1
-0.0141114	1
0.000621594	1
-0.0183607	1
0.0372922	1
0.00664277	1
0.0267491	1
0.00895094	1
0.0253211	1
-0.00445424	1
0.00651462	1
0.000644711	1
0.00333781	1
0.0245959	1
-0.0229607	1
0.0273732	1
0.0172868	1
0.0271821	1
-0.00580732	1
0.0185749	1
0.000836541	1
0.0127358	1
0.0272136	1
0.00370193	1
-0.0101095	1
0.0153166	1
-0.0142722	1
-0.0120139	1
-0.00508703	1
0.00183131	1
0.00812991	1
0.0317436	1
-0.00673542	1
0.0108627	1
-0.00561203	1
-0.000907193	1
0.00268502	1
0.000738951	1
-0.0173604	1
-0.00316678	1
0.0172449	1
0.0153035	1
-0.000798961	1
0.0173997	1
0.00662682	1
0.017342	1
-0.0108542	1
0.0185342	1
0.0266172	1
0.00432698	1
0.00414407	1
0.0162785	1
0.000397613	1
-0.00363712	1
0.0315147	1
0.000955183	1
0.00511255	1
0.0226496	1
0.0234777	1
0.0028406	1
0.0384154	1
0.0288802	1
0.00982513	1
-0.000225526	1
0.00632048	1
0.0117785	1
0.0128048	1
-0.0184241	1
-0.000616464	1
0.0130661	1
-0.010828	1
0.0156659	1
-0.00416178	1
0.0376599	1
0.0158109	1
0.015995	1
0.0226295	1
-0.00788858	1
0.00613236	1
-0.00123421	1
0.000932497	1
0.0169832	1
0.0047284	1
0.0195451	1
0.0122217	1
0.00831563	1
0.0188111	1
2.16513e-05	1
0.00960857	1
0.00345847	1
0.000670385	1
0.0212961	1
-0.0348987	1
0.0240929	1
0.0220381	1
0.0264045	1
-0.0118945	1
0.0239777	1
0.0201477	1
0.0281747	1
0.00845331	1
-0.00329017	1
0.000858945	1
0.000373347	1
0.0286481	1
0.0218828	1
0.0293291	1
-0.002173	1
0.0135221	1
0.00618675	1
-0.0127329	1
0.0151539	1
-0.00348851	1
-0.0163307	1
-0.00525148	1
-0.00835292	1
0.0126018	1
0.00880418	1
0.000855491	1
0.00360795	1
0.0160697	1
0.0155978	1
0.00640392	1
0.0304552	1
-0.00244594	1
0.0049783	1
-0.0048852	1
-0.000954759	1
0.00026681	1
0.0223562	1
0.00486688	1
-0.0067637	1
0.00491072	1
0.0294569	1
-0.00466296	1
-0.00223405	1
0.0218884	1
0.00500544	1
0.0283015	1
-0.0012633	1
0.00858466	1
0.00795844	1
0.0125532	1
0.0198457	1
0.0240321	1
-0.0194428	1
-0.0260755	1
0.0130781	1
-0.0089008	1
0.0099988	1
0.0154754	1
0.00946506	1
-0.00997903	1
-0.00714585	1
0.00830962	1
0.0276082	1
0.0111084	1
-0.00751671	1
0.0167347	1
0.0193344	1
0.0301725	1
0.0183694	1
0.0141068	1
-0.00182132	1
-0.00863793	1
-0.0112011	1
0.000798259	1
0.0251593	1
0.0275542	1
0.0230046	1
0.00686277	1
-0.00273753	1
-0.00157632	1
-0.0169411	1
-0.00317538	1
0.0138733	1
0.0168212	1
-0.00324323	1
-0.0219144	1
0.0063127	1
0.0169489	1
-0.023992	1
-0.00937106	1
0.00349111	1
0.0108157	1
0.00391011	1
0.0240538	1
-0.0148618	1
0.00503339	1
-0.0397951	1
0.0156224	1
-0.00307471	1
0.0214754	1
0.0117449	1
0.0119588	1
-0.0137641	1
0.0536141	1
0.0138916	1
-0.000747784	1
0.00294094	1
0.00779463	1
0.00544667	1
0.0224762	1
0.0228672	1
0.0233355	1
0.0201201	1
0.0138023	1
0.00452352	1
0.00589904	1
0.00105986	1
-0.00115318	1
-0.0107169	1
0.0298423	1
-0.00364358	1
0.0221863	1
0.00107882	1
0.0153165	1
0.0265653	1
0.00875683	1
0.00965459	1
0.0125258	1
0.0087813	1
0.0250776	1
0.0277636	1
0.0133296	1
0.000186102	1
0.0161237	1
-0.00825362	1
-0.0072188	1
0.0225292	1
0.0132675	1
0.0248691	1
0.00490878	1
0.0287846	1
-0.00842658	1
0.0204686	1
-0.00311848	1
0.00641826	1
0.0103362	1
-0.00324164	1
-0.0143312	1
0.0214258	1
0.0102021	1
0.0287418	1
0.00996725	1
-0.00867903	1
0.0257096	1
-0.00486515	1
0.0135203	1
0.0287963	1
0.0277299	1
0.00518568	1
0.00332007	1
0.00638026	1
0.017039	1
0.013165	1
0.0128287	1
0.0128287	1
-0.0100433	1
4.64546e-05	1
0.0238466	1
0.0102242	1
-0.0131822	1
0.036667	1
0.00978363	1
0.0253472	1
0.00606306	1
0.00841112	1
0.0215646	1
0.0127809	1
0.0155029	1
-0.02078	1
0.00667998	1
0.00742013	1
0.0141056	1
0.0151398	1
0.00260308	1
0.0108197	1
0.0298641	1
-0.000194929	1
-0.00826246	1
-0.00696112	1
0.00155559	1
0.0240021	1
0.0250457	1
-0.0031711	1
0.00250197	1
0.0210853	1
-0.00703439	1
0.000727963	1
0.0117763	1
0.00761474	1
0.0135195	1
-0.00889562	1
0.00531218	1
-0.00618438	1
-0.00503846	1
0.00486676	1
-0.021021	1
-0.00713598	1
0.0202028	1
0.0271061	1
0.00193079	1
0.000271328	1
0.00612696	1
0.0371523	1
0.00800377	1
0.000734671	1
0.0161598	1
0.0139877	1
0.00340366	1
-0.00143815	1
0.000260966	1
0.015024	1
0.0098679	1
0.0136948	1
0.00157509	1
0.00224613	1
0.035869	1
0.000208407	1
0.00144284	1
0.0180405	1
0.000634868	1
0.0349958	1
0.00923887	1
0.0160739	1
0.00218661	1
0.00145359	1
-0.0103294	1
-0.00803364	1
-0.0119441	1
0.0225783	1
0.00490012	1
0.0438072	1
-0.0163864	1
-0.00568907	1
-0.00523074	1
-0.00830486	1
-0.00865913	1
-0.00791233	1
0.0224267	1
-0.000853279	1
0.0239903	1
0.0411303	1
0.0184742	1
0.00246887	1
0.00676103	1
-0.0204764	1
-0.00427963	1
-0.0065969	1
0.0154946	1
0.0216141	1
0.022719	1
-0.0196286	1
0.00240509	1
0.0185739	1
-0.0101606	1
0.00886601	1
0.032649	1
0.0325204	1
-0.00521402	1
-0.015276	1
0.0145451	1
-0.000733946	1
-0.0196106	1
0.00669546	1
0.000481758	1
0.000458561	1
