X_WGS84;Y_WGS84;Faidherbia albida;Balanites aegyptiaca;Anogeissus leiocarpus
-16,39216;14,49618;1;0;0
-16,39254;14,49593;1;0;0
-16,39273;14,49597;0;0;0
-16,39242;14,49609;1;0;0
-16,39221;14,4963;1;0;0
-16,39217;14,49637;1;0;0
-16,39162;14,49477;0;0;0
-16,39144;14,49452;0;0;0
-16,39139;14,49459;0;0;0
-16,3915;14,49476;1;0;0
-16,3916;14,4949;1;0;0
-16,39015;14,49535;0;0;0
-16,39084;14,49562;1;0;0
-16,39067;14,49564;1;0;0
-16,39044;14,496;1;0;0
-16,39095;14,49603;0;0;0
-16,39091;14,49613;1;0;0
-16,39114;14,49593;1;0;0
-16,39131;14,49572;1;0;0
-16,39143;14,49568;0;0;0
-16,3914;14,4957;1;0;0
-16,39181;14,49437;0;0;0
-16,39105;14,49632;0;0;0
-16,39117;14,49675;1;0;0
-16,39095;14,49691;1;0;0
-16,39086;14,49717;1;0;0
-16,3909;14,49752;0;0;0
-16,39092;14,49761;0;0;0
-16,39111;14,49759;0;0;0
-16,39104;14,49766;0;0;0
-16,39106;14,49777;1;0;0
-16,3915;14,49785;0;0;0
-16,39075;14,4973;1;0;0
-16,3908;14,4971;1;0;0
-16,39057;14,49707;1;0;0
-16,39093;14,49702;1;0;0
-16,39068;14,49787;1;0;0
-16,39078;14,49782;1;0;0
-16,39092;14,49781;1;0;0
-16,39084;14,49768;0;0;0
-16,39092;14,49742;0;0;0
-16,39869;14,50782;0;0;0
-16,51093;14,49292;1;0;0
-16,51081;14,49326;0;0;0
-16,51082;14,4934;0;0;0
-16,51053;14,49342;1;0;0
-16,51052;14,49354;1;0;0
-16,51064;14,49368;0;0;0
-16,51112;14,49338;1;0;0
-16,51121;14,49344;1;0;0
-16,5115;14,49251;0;0;0
-16,50943;14,49219;0;0;0
-16,51038;14,49244;0;0;0
-16,51047;14,4923;0;0;0
-16,51046;14,49252;0;0;0
-16,51007;14,49263;0;0;0
-16,51017;14,4927;0;0;0
-16,50987;14,49292;1;0;0
-16,51049;14,49278;1;0;0
-16,5104;14,49301;0;0;0
-16,5107;14,49408;1;0;0
-16,51102;14,49431;1;0;0
-16,51094;14,49456;0;0;0
-16,51033;14,49511;1;0;0
-16,5101;14,49515;0;0;0
-16,51034;14,49441;1;0;0
-16,5332;14,48537;1;0;0
-16,53521;14,48475;1;0;0
-16,53495;14,48429;0;0;1
-16,53497;14,4845;0;0;1
-16,53473;14,48469;0;0;0
-16,53455;14,48466;0;0;0
-16,48826;14,48522;1;0;0
-16,48798;14,4853;0;0;1
-16,48784;14,48523;0;0;1
-16,48777;14,4852;0;0;0
-16,48777;14,48516;0;0;0
-16,48768;14,48463;1;0;0
-16,48764;14,48464;0;0;0
-16,48752;14,48476;0;0;0
-16,48835;14,48461;0;0;0
-16,48835;14,48434;0;0;0
-16,48756;14,48573;1;0;0
-16,4876;14,48579;0;0;0
-16,48759;14,48612;1;0;0
-16,48776;14,48597;0;0;0
-16,48772;14,48537;0;0;1
-16,48833;14,48555;1;0;0
-16,4878;14,48541;0;0;1
-16,48795;14,48548;1;0;0
-16,48788;14,48536;0;0;1
-16,4911;14,49129;0;0;0
-16,48766;14,48486;0;0;0
-16,48734;14,48496;0;0;1
-16,48593;14,4854;0;0;0
-16,48765;14,48541;0;0;0
-16,49148;14,49157;0;0;1
-16,41183;14,49242;0;0;0
-16,41185;14,49271;1;0;0
-16,41211;14,49322;1;0;0
-16,41222;14,49335;1;0;0
-16,41225;14,49307;0;1;0
-16,41225;14,49258;1;0;0
-16,41241;14,49229;1;0;0
-16,41249;14,49202;0;0;0
-16,41202;14,49217;0;1;0
-16,41213;14,49212;0;0;0
-16,41232;14,49186;1;0;0
-16,41324;14,49219;0;0;0
-16,41316;14,49228;1;0;0
-16,41292;14,4924;1;0;0
-16,41308;14,49248;1;0;0
-16,41282;14,49253;1;0;0
-16,41342;14,49188;0;0;0
-16,41319;14,49178;0;0;0
-16,41106;14,49407;1;0;0
-16,41096;14,49316;1;0;0
-16,41116;14,49314;1;0;0
-16,41286;14,49406;1;0;0
-16,41256;14,49428;1;0;0
-16,41223;14,49415;1;0;0
-16,4119;14,49375;1;0;0
-16,41168;14,49367;1;0;0
-16,4114;14,49347;1;0;0
-16,4117;14,49348;0;0;0
-16,41142;14,49325;0;0;0
-16,41176;14,49325;0;0;0
-16,41153;14,49312;0;0;0
-16,41184;14,49348;0;0;0
-16,41151;14,49246;1;0;0
-16,41143;14,49208;0;0;1
-16,41157;14,49205;1;0;0
-16,41155;14,49191;1;0;0
-16,41178;14,49193;0;0;0
-16,4118;14,49169;0;0;0
-16,41143;14,49164;0;0;0
-16,41108;14,49186;0;0;0
-16,41102;14,49184;1;0;0
-16,41066;14,49208;0;0;0
-16,41027;14,49172;0;0;0
-16,41149;14,49202;0;0;0
-16,43696;14,48805;1;0;0
-16,43686;14,48823;1;0;0
-16,43675;14,4884;1;0;0
-16,43645;14,48859;1;0;0
-16,43654;14,48828;1;0;0
-16,43641;14,48804;1;0;0
-16,43728;14,48881;1;0;0
-16,4374;14,48899;1;0;0
-16,43704;14,48894;1;0;0
-16,43589;14,48776;1;0;0
-16,43561;14,48825;1;0;0
-16,43642;14,48747;1;0;0
-16,43823;14,48772;1;0;0
-16,43848;14,48737;1;0;0
-16,4366;14,48756;1;0;0
-16,43679;14,48731;1;0;0
-16,43696;14,48754;1;0;0
-16,4371;14,48748;1;0;0
-16,4377;14,4871;1;0;0
-16,4377;14,48727;1;0;0
-16,43748;14,48728;1;0;0
-16,43724;14,48726;1;0;0
-16,43614;14,48672;0;0;0
-16,43666;14,48666;0;0;0
-16,43685;14,48708;0;1;0
-16,43836;14,48876;0;0;0
-16,50104;14,48928;0;0;0
-16,50126;14,48933;0;0;0
-16,50168;14,4895;0;0;0
-16,502;14,48948;0;0;0
-16,50198;14,48958;0;0;0
-16,52407;14,48732;1;0;0
-16,52338;14,48763;1;0;0
-16,52451;14,4871;0;0;0
-16,52409;14,48663;1;0;0
-16,52364;14,48678;1;0;0
-16,52364;14,48697;1;0;0
-16,52355;14,48731;1;0;0
-16,52496;14,48652;1;0;0
-16,52454;14,48626;0;0;1
-16,52347;14,48634;0;0;1
-16,52315;14,48639;1;0;0
-16,52413;14,48784;1;0;0
-16,52309;14,48862;0;0;0
-16,52176;14,4891;0;0;0
-16,5217;14,48889;0;0;0
-16,52277;14,48894;1;0;0
-16,52296;14,48891;0;0;0
-16,52316;14,48798;0;1;0
-16,52323;14,48815;0;1;0
-16,52323;14,48795;1;0;0
-16,52385;14,48827;1;0;0
-16,52441;14,48829;1;0;0
-16,52452;14,48806;0;0;0
-16,36568;14,48473;1;0;0
-16,36573;14,48468;1;0;0
-16,36533;14,48506;0;0;0
-16,36511;14,48496;0;0;1
-16,36458;14,48432;0;0;0
-16,3652;14,48437;1;0;0
-16,36471;14,48395;1;0;0
-16,36515;14,48394;1;0;0
-16,36568;14,48537;1;0;0
-16,36584;14,48508;0;0;1
-16,36592;14,48518;0;0;1
-16,36587;14,48491;0;0;1
-16,45382;14,48817;0;0;0
-16,45407;14,4881;1;0;0
-16,45388;14,48848;1;0;0
-16,45347;14,48868;1;0;0
-16,45345;14,48896;0;0;0
-16,45333;14,48892;0;0;0
-16,45306;14,48906;0;0;0
-16,45318;14,48866;0;0;0
-16,45283;14,48912;1;0;0
-16,45276;14,4888;1;0;0
-16,45292;14,48854;0;0;0
-16,45299;14,48845;1;0;0
-16,45306;14,48841;1;0;0
-16,45321;14,48839;1;0;0
-16,4537;14,48796;0;0;0
-16,45286;14,48763;0;0;0
-16,45309;14,48789;0;0;0
-16,45335;14,48789;0;0;0
-16,45345;14,48772;0;0;0
-16,45361;14,48787;0;0;0
-16,45363;14,48765;0;0;0
-16,45378;14,48802;0;0;0
-16,45288;14,4879;0;0;0
-16,45294;14,48798;0;0;0
-16,45292;14,48782;0;0;0
-16,45321;14,4882;0;0;0
-16,45341;14,48822;0;0;0
-16,45323;14,48796;0;0;0
-16,45329;14,48802;1;0;0
-16,45341;14,48802;0;0;0
-16,45311;14,48709;1;0;0
-16,45327;14,48713;1;0;0
-16,4544;14,4887;0;0;0
-16,45444;14,48884;0;1;0
-16,45478;14,48874;1;0;0
-16,45456;14,4885;0;0;1
-16,45455;14,48826;1;0;0
-16,45443;14,48813;1;0;0
-16,45452;14,48789;1;0;0
-16,4546;14,4889;1;0;0
-16,45501;14,48851;1;0;0
-16,51553;14,48447;1;0;0
-16,51541;14,48444;1;0;0
-16,5153;14,48441;1;0;0
-16,51526;14,48429;1;0;0
-16,51568;14,48375;1;0;0
-16,51541;14,48376;1;0;0
-16,51544;14,48355;1;0;0
-16,51543;14,48345;1;0;0
-16,51518;14,48402;1;0;0
-16,51494;14,48403;1;0;0
-16,515;14,48369;0;0;0
-16,51502;14,48354;1;0;0
-16,5149;14,48349;1;0;0
-16,51582;14,48433;0;0;0
-16,516;14,48431;1;0;0
-16,51611;14,48424;0;0;0
-16,5168;14,48326;1;0;0
-16,51667;14,48345;0;0;0
-16,51604;14,48315;1;0;0
-16,5164;14,48331;1;0;0
-16,51593;14,4838;1;0;0
-16,51602;14,48374;1;0;0
-16,5143;14,48433;1;0;0
-16,51414;14,48419;1;0;0
-16,51374;14,48419;1;0;0
-16,5137;14,48446;1;0;0
-16,51394;14,48458;0;0;0
-16,51419;14,48443;0;0;0
-16,51435;14,48401;1;0;0
-16,51409;14,48393;1;0;0
-16,51391;14,4838;1;0;0
-16,51369;14,48376;1;0;0
-16,51356;14,48382;1;0;0
-16,50051;14,48151;0;0;0
-16,5008;14,4814;1;0;0
-16,50052;14,481;1;0;0
-16,50022;14,4808;1;0;0
-16,50053;14,48036;0;0;1
-16,50042;14,48019;1;0;0
-16,5008;14,47998;1;0;0
-16,50114;14,48011;0;0;0
-16,49963;14,48252;0;1;0
-16,49951;14,48255;0;0;0
-16,49951;14,48205;1;0;0
-16,49923;14,48205;1;0;0
-16,49949;14,48196;1;0;0
-16,49989;14,48215;0;0;0
-16,50058;14,48216;0;0;0
-16,50081;14,48211;0;0;0
-16,50072;14,48203;1;0;0
-16,50037;14,48203;1;0;0
-16,50032;14,4817;0;0;0
-16,50098;14,48163;1;0;0
-16,50016;14,48028;0;1;0
-16,49967;14,48009;0;0;0
-16,49945;14,48008;0;0;0
-16,49912;14,4799;0;0;1
-16,49914;14,48017;0;1;0
-16,4993;14,48039;1;0;0
-16,49955;14,48078;1;0;0
-16,49949;14,48085;0;1;0
-16,49953;14,48083;0;1;0
-16,49908;14,48027;0;1;0
-16,36529;14,48402;1;0;0
-16,36556;14,48401;1;0;0
-16,36579;14,48405;1;0;0
-16,36559;14,4839;1;0;0
-16,367;14,48382;0;0;1
-16,36675;14,48338;0;0;0
-16,36685;14,48364;0;0;1
-16,4754;14,48626;0;0;0
-16,47519;14,48611;1;0;0
-16,47492;14,48575;0;0;0
-16,47504;14,48565;0;0;0
-16,47513;14,48549;0;0;0
-16,47536;14,48549;1;0;0
-16,47478;14,48543;1;0;0
-16,47451;14,48554;0;0;0
-16,4748;14,48629;1;0;0
-16,47418;14,48773;1;0;0
-16,47434;14,48775;1;0;0
-16,47447;14,48777;1;0;0
-16,47411;14,48704;0;0;0
-16,47396;14,48708;0;0;0
-16,47476;14,48774;1;0;0
-16,47465;14,48777;1;0;0
-16,4748;14,48768;0;0;1
-16,47482;14,48734;0;0;0
-16,47499;14,48723;0;0;1
-16,47466;14,48698;0;0;0
-16,47485;14,48707;0;0;0
-16,47489;14,487;1;0;0
-16,47461;14,48652;1;0;0
-16,47473;14,48655;1;0;0
-16,47491;14,48646;1;0;0
-16,47474;14,48663;1;0;0
-16,47511;14,48653;1;0;0
-16,47592;14,48731;1;0;0
-16,4758;14,48714;1;0;0
-16,4756;14,48679;1;0;0
-16,47547;14,48661;1;0;0
-16,4765;14,48604;0;0;0
-16,47659;14,48559;0;0;0
-16,47718;14,48599;0;0;0
-16,4775;14,48635;0;0;0
-16,47723;14,48657;0;0;0
-16,47722;14,48667;0;0;0
-16,47718;14,4868;0;0;0
-16,47687;14,48646;1;0;0
-16,47721;14,48677;0;0;0
-16,47699;14,48643;1;0;0
-16,47671;14,48656;1;0;0
-16,42764;14,49104;0;0;0
-16,42766;14,49084;0;0;0
-16,42792;14,4909;0;0;0
-16,42775;14,49044;0;0;0
-16,42798;14,49;0;0;0
-16,42761;14,49067;0;0;0
-16,38093;14,48132;1;0;0
-16,38122;14,48206;0;0;0
-16,38144;14,48204;1;0;0
-16,38087;14,48224;1;0;0
-16,38113;14,4817;1;0;0
-16,38087;14,4806;1;0;0
-16,38124;14,48075;1;0;0
-16,38133;14,48079;1;0;0
-16,38112;14,4809;0;0;0
-16,38151;14,48041;0;0;0
-16,38155;14,4803;0;0;0
-16,38007;14,48063;0;0;0
-16,37996;14,48074;0;0;0
-16,37987;14,4805;0;0;0
-16,53457;14,48416;1;0;0
-16,5353;14,48422;1;0;0
-16,53566;14,48342;0;0;0
-16,5356;14,48381;1;0;0
-16,53561;14,48308;0;0;0
-16,53589;14,483;0;0;1
-16,53586;14,48326;0;0;0
-16,5356;14,48376;0;0;0
-16,53396;14,48492;0;0;0
-16,53401;14,48503;0;0;0
-16,5339;14,48503;0;0;0
-16,5337;14,48489;0;1;0
-16,53359;14,48494;0;0;0
-16,53358;14,48511;1;0;0
-16,53362;14,48472;0;0;0
-16,53324;14,48469;0;0;0
-16,53312;14,48467;0;0;0
-16,53327;14,48482;0;0;0
-16,53327;14,48475;0;0;0
-16,53343;14,48485;0;1;0
-16,53284;14,4848;1;0;0
-16,53353;14,48463;0;0;0
-16,53385;14,48457;0;0;0
-16,53382;14,48447;1;0;0
-16,53362;14,48417;0;0;0
-16,53373;14,48424;0;0;0
-16,53443;14,48447;1;0;0
-16,53451;14,48486;1;0;0
-16,53419;14,48492;0;0;0
-16,53444;14,48389;0;0;1
-16,38236;14,4812;1;0;0
-16,38225;14,4813;1;0;0
-16,38233;14,48139;1;0;0
-16,38186;14,48121;1;0;0
-16,38172;14,48114;1;0;0
-16,38162;14,48123;1;0;0
-16,38155;14,48163;1;0;0
-16,38168;14,48166;0;0;1
-16,3818;14,48167;1;0;0
-16,38198;14,48224;1;0;0
-16,38271;14,48206;1;0;0
-16,38301;14,48213;1;0;0
-16,3823;14,47983;1;0;0
-16,38253;14,4802;0;0;0
-16,38178;14,48048;0;0;0
-16,38445;14,48107;1;0;0
-16,38348;14,48085;1;0;0
-16,38328;14,48083;1;0;0
-16,3828;14,48087;1;0;0
-16,38244;14,4809;1;0;0
-16,38317;14,48005;0;0;0
-16,38132;14,47996;0;0;0
-16,38093;14,47893;0;0;0
-16,38059;14,48027;0;0;0
-16,38103;14,47919;0;0;0
-16,38105;14,47946;0;0;0
-16,38072;14,47934;0;0;0
-16,38079;14,47939;0;0;0
-16,43056;14,47821;0;0;0
-16,43045;14,47825;0;0;0
-16,42975;14,47812;0;0;0
-16,51115;14,48026;1;0;0
-16,51106;14,4803;1;0;0
-16,51099;14,48039;1;0;0
-16,51129;14,48042;0;0;1
-16,51128;14,48064;1;0;0
-16,51068;14,48057;1;0;0
-16,51175;14,48009;0;0;1
-16,51194;14,48001;1;0;0
-16,51122;14,47959;0;0;0
-16,51094;14,47962;1;0;0
-16,51068;14,47966;1;0;0
-16,51137;14,47937;0;0;0
-16,51148;14,47948;0;0;0
-16,51164;14,47945;0;0;0
-16,51014;14,4808;1;0;0
-16,50997;14,48072;1;0;0
-16,50983;14,48072;1;0;0
-16,51008;14,48066;1;0;0
-16,51031;14,4804;1;0;0
-16,51205;14,48034;1;0;0
-16,51182;14,4804;0;0;0
-16,51166;14,4805;0;0;0
-16,51198;14,48083;1;0;0
-16,51166;14,48083;1;0;0
-16,51083;14,48114;1;0;0
-16,5111;14,48097;1;0;0
-16,5117;14,48116;1;0;0
-16,51132;14,48089;1;0;0
-16,51034;14,48116;1;0;0
-16,51019;14,48133;1;0;0
-16,5103;14,48134;0;0;0
-16,51108;14,48135;1;0;0
-16,51082;14,48134;1;0;0
-16,51147;14,48189;0;0;0
-16,51147;14,4822;0;0;0
-16,511;14,48212;0;0;1
-16,51081;14,48202;0;0;0
-16,51063;14,48197;0;0;1
-16,51032;14,48275;1;0;0
-16,51011;14,48279;0;1;0
-16,51023;14,48255;0;0;1
-16,5102;14,48233;0;0;1
-16,51014;14,48214;1;0;0
-16,51095;14,48229;0;0;1
-16,51076;14,48219;0;0;1
-16,5109;14,48208;0;0;1
-16,51012;14,48226;0;0;1
-16,42065;14,4826;0;0;0
-16,4211;14,48259;1;0;0
-16,42065;14,48236;0;1;0
-16,42017;14,48235;1;0;0
-16,4202;14,48222;1;0;0
-16,42045;14,48244;0;0;0
-16,42033;14,48266;1;0;0
-16,42019;14,48275;1;0;0
-16,41986;14,4826;1;0;0
-16,41967;14,48243;0;1;0
-16,41973;14,48217;0;0;0
-16,41991;14,48211;0;0;1
-16,41952;14,48227;1;0;0
-16,41935;14,48223;1;0;0
-16,42051;14,48363;0;0;0
-16,42035;14,4836;1;0;0
-16,42092;14,48351;1;0;0
-16,42176;14,48307;0;1;0
-16,42152;14,48308;0;1;0
-16,42153;14,483;0;1;0
-16,42164;14,48298;0;1;0
-16,42174;14,48259;1;0;0
-16,41985;14,48335;1;0;0
-16,41965;14,48284;0;0;0
-16,41981;14,48292;1;0;0
-16,41981;14,48304;1;0;0
-16,42003;14,48314;1;0;0
-16,42051;14,48306;0;1;0
-16,42056;14,48298;0;1;0
-16,42075;14,48289;0;0;0
-16,42101;14,48276;1;0;0
-16,42092;14,48272;0;1;0
-16,42128;14,48244;0;0;0
-16,42198;14,48277;1;0;0
-16,42211;14,48285;0;0;0
-16,42214;14,48293;0;0;0
-16,42218;14,48295;0;0;0
-16,42232;14,48286;0;0;0
-16,42242;14,48288;0;0;0
-16,42249;14,48301;0;0;1
-16,42237;14,48311;0;0;0
-16,42233;14,48322;0;1;0
-16,42213;14,48312;0;0;0
-16,42216;14,48307;0;0;0
-16,42182;14,48324;1;0;0
-16,36642;14,48463;0;0;1
-16,36734;14,48585;1;0;0
-16,36722;14,48526;0;0;0
-16,36694;14,48485;0;0;1
-16,36681;14,48495;0;0;1
-16,36664;14,48508;1;0;0
-16,36653;14,48527;1;0;0
-16,36665;14,48599;1;0;0
-16,36627;14,48618;1;0;0
-16,36639;14,48557;1;0;0
-16,36618;14,48525;1;0;0
-16,38683;14,47462;0;0;0
-16,38977;14,47551;0;0;0
-16,38776;14,47571;1;0;0
-16,38873;14,47563;1;0;0
-16,38904;14,47546;0;0;0
-16,52907;14,47479;0;0;0
-16,52918;14,47605;0;0;0
-16,52873;14,47597;1;0;0
-16,52882;14,47667;0;0;0
-16,52948;14,47651;1;0;0
-16,52895;14,47634;1;0;0
-16,52949;14,47667;0;0;0
-16,52949;14,4754;0;0;0
-16,52945;14,47539;0;0;0
-16,52916;14,47567;0;0;0
-16,42939;14,47733;1;0;0
-16,42923;14,47748;1;0;0
-16,42898;14,47726;0;0;0
-16,4288;14,47722;1;0;0
-16,4294;14,47713;0;0;0
-16,42915;14,47702;1;0;0
-16,42905;14,47707;1;0;0
-16,42921;14,4768;1;0;0
-16,42926;14,47699;0;0;0
-16,42937;14,47679;0;0;0
-16,42842;14,47711;0;0;1
-16,42868;14,47698;0;0;0
-16,42865;14,47689;0;0;0
-16,4287;14,47685;0;0;1
-16,42827;14,47671;0;0;0
-16,4284;14,47675;0;0;0
-16,42968;14,47694;0;0;0
-16,42977;14,47693;0;0;0
-16,42987;14,47701;0;0;0
-16,42994;14,47696;0;0;0
-16,42996;14,47702;0;0;0
-16,42975;14,47714;0;0;0
-16,4293;14,47647;0;0;0
-16,4293;14,47618;0;0;0
-16,42901;14,47611;0;0;0
-16,42894;14,47609;0;0;0
-16,42882;14,47608;0;0;1
-16,42896;14,47618;0;0;1
-16,42889;14,47624;0;0;1
-16,42883;14,47629;0;1;0
-16,42877;14,47633;0;1;0
-16,42873;14,47642;0;0;0
-16,42876;14,47646;0;1;0
-16,42885;14,47646;0;0;1
-16,42903;14,47649;1;0;0
-16,42883;14,4767;0;1;0
-16,42867;14,47665;0;0;0
-16,42866;14,4766;0;0;1
-16,4288;14,47677;0;0;1
-16,42877;14,47673;0;0;1
-16,42961;14,47756;0;0;0
-16,42978;14,47756;0;0;0
-16,42984;14,47749;0;0;0
-16,4299;14,47759;0;0;0
-16,42928;14,47831;0;0;0
-16,42918;14,47848;0;0;0
-16,52866;14,47521;1;0;0
-16,52872;14,47534;1;0;0
-16,52826;14,47563;1;0;0
-16,52835;14,47561;0;0;1
-16,52818;14,475;0;0;1
-16,52807;14,4751;0;0;1
-16,52792;14,47516;0;0;1
-16,52833;14,47453;0;0;1
-16,52862;14,47452;0;0;0
-16,52887;14,47456;1;0;0
-16,52885;14,47468;0;0;0
-16,52891;14,47472;0;0;0
-16,52895;14,47474;0;0;0
-16,52803;14,47475;0;0;0
-16,5281;14,47472;0;0;0
-16,52816;14,4743;0;0;0
-16,52802;14,47426;0;0;0
-16,52797;14,47412;0;0;0
-16,52808;14,47414;1;0;0
-16,5287;14,47397;1;0;0
-16,52864;14,4739;0;0;1
-16,52174;14,47548;0;0;0
-16,52167;14,47556;0;0;0
-16,52154;14,47564;0;0;1
-16,52153;14,47571;0;0;1
-16,52162;14,47584;0;0;1
-16,52157;14,47576;0;0;1
-16,52137;14,47554;0;0;1
-16,5214;14,47533;0;1;0
-16,52133;14,47517;0;0;1
-16,52113;14,47522;1;0;0
-16,52125;14,47514;0;0;1
-16,5214;14,47428;0;0;0
-16,52187;14,47473;1;0;0
-16,52165;14,47496;1;0;0
-16,5218;14,47487;1;0;0
-16,52171;14,47473;1;0;0
-16,52195;14,4749;0;0;0
-16,52205;14,47507;0;0;0
-16,52192;14,47507;0;0;0
-16,52241;14,47566;0;0;1
-16,52215;14,476;0;0;1
-16,52254;14,47638;1;0;0
-16,52255;14,47617;0;0;0
-16,52272;14,47517;0;0;1
-16,52272;14,47461;0;0;0
-16,5227;14,47456;0;0;0
-16,52272;14,4745;0;0;0
-16,46831;14,47851;0;0;0
-16,46847;14,4783;1;0;0
-16,46855;14,47824;1;0;0
-16,46858;14,47812;0;0;0
-16,46875;14,47849;1;0;0
-16,46856;14,47877;0;0;0
-16,46851;14,47889;0;0;0
-16,46841;14,47884;0;0;0
-16,46897;14,4783;0;0;0
-16,4691;14,47824;0;0;0
-16,46912;14,47819;0;0;0
-16,46913;14,47814;0;0;0
-16,46916;14,4781;0;0;0
-16,46926;14,47802;0;0;0
-16,46938;14,47809;1;0;0
-16,46958;14,47819;1;0;0
-16,46906;14,47788;0;0;0
-16,46877;14,47764;1;0;0
-16,46891;14,47775;0;0;0
-16,46916;14,47784;0;0;0
-16,46932;14,47776;0;0;0
-16,46908;14,47762;0;0;0
-16,46905;14,47782;0;0;0
-16,4692;14,47764;0;0;0
-16,46954;14,47779;1;0;0
-16,46971;14,47761;1;0;0
-16,46967;14,47856;0;0;0
-16,46974;14,47868;1;0;0
-16,46925;14,47911;1;0;0
-16,46907;14,47936;0;0;1
-16,4695;14,47912;0;0;0
-16,46953;14,47889;0;0;0
-16,46936;14,47899;0;0;0
-16,46945;14,47878;1;0;0
-16,46914;14,47881;1;0;0
-16,46944;14,47854;0;0;0
-16,46929;14,47869;0;0;0
-16,46913;14,47867;0;0;0
-16,46917;14,47869;0;0;0
-16,46885;14,47884;1;0;0
-16,46906;14,47848;0;0;0
-16,46902;14,47855;0;0;0
-16,46828;14,47903;0;0;0
-16,46841;14,47947;1;0;0
-16,46824;14,47954;0;0;0
-16,46831;14,47967;0;0;0
-16,46795;14,47927;0;0;0
-16,46798;14,47919;1;0;0
-16,46835;14,47934;1;0;0
-16,46842;14,47931;1;0;0
-16,43693;14,48694;1;0;0
-16,43701;14,48676;1;0;0
-16,43747;14,48656;1;0;0
-16,48862;14,47307;0;0;0
-16,48859;14,47292;0;0;0
-16,48897;14,47284;1;0;0
-16,48904;14,47342;1;0;0
-16,48915;14,47292;1;0;0
-16,48852;14,47256;1;0;0
-16,48749;14,47181;1;0;0
-16,48774;14,47311;0;0;0
-16,48802;14,47301;1;0;0
-16,48821;14,47244;1;0;0
-16,48927;14,47354;0;0;0
-16,48962;14,47335;0;0;0
-16,4899;14,47324;1;0;0
-16,4897;14,47304;0;0;0
-16,49022;14,47283;0;0;0
-16,49062;14,47268;0;0;1
-16,48629;14,47185;0;0;0
-16,48667;14,47209;1;0;0
-16,48698;14,47251;1;0;0
-16,48722;14,47244;1;0;0
-16,4462;14,47624;0;0;0
-16,44621;14,47642;0;0;0
-16,44659;14,47658;0;0;0
-16,44671;14,47656;0;0;0
-16,44654;14,47679;0;0;0
-16,44645;14,47681;0;0;0
-16,44677;14,47678;0;0;0
-16,44674;14,47687;0;0;0
-16,44701;14,47691;0;0;0
-16,44686;14,47706;0;0;0
-16,4468;14,47716;0;0;0
-16,446;14,47692;0;0;1
-16,447;14,4764;1;0;0
-16,44719;14,4764;0;0;0
-16,44719;14,47626;0;0;0
-16,44739;14,47643;0;0;0
-16,4475;14,47636;0;0;0
-16,44749;14,47643;0;0;0
-16,4474;14,47652;0;0;0
-16,4468;14,47632;0;0;0
-16,44594;14,47496;0;0;0
-16,44617;14,47505;0;0;0
-16,44593;14,47549;0;0;0
-16,44581;14,47544;0;0;0
-16,4458;14,4756;0;0;0
-16,44672;14,47518;0;0;0
-16,44642;14,47535;0;0;0
-16,44636;14,47548;1;0;0
-16,44668;14,47547;1;0;0
-16,44648;14,47637;0;0;0
-16,44677;14,47625;0;0;0
-16,44712;14,47591;0;0;0
-16,44679;14,47603;0;0;0
-16,44627;14,47574;0;0;0
-16,44623;14,47596;0;0;0
-16,44652;14,47565;0;0;0
-16,44726;14,47564;0;0;0
-16,44738;14,47573;1;0;0
-16,44736;14,47591;0;0;0
-16,38866;14,47403;1;0;0
-16,38854;14,47333;0;0;0
-16,3884;14,47346;0;0;0
-16,38796;14,4734;1;0;0
-16,38964;14,47559;0;0;0
-16,38959;14,47546;1;0;0
-16,38949;14,47532;0;0;1
-16,38818;14,47503;1;0;0
-16,38814;14,47485;1;0;0
-16,38917;14,47471;1;0;0
-16,38875;14,47475;1;0;0
-16,38908;14,47458;1;0;0
-16,38887;14,47459;1;0;0
-16,38853;14,47459;1;0;0
-16,39;14,47533;0;0;0
-16,39035;14,4757;0;0;0
-16,39018;14,47577;1;0;0
-16,39006;14,47565;0;0;0
-16,39009;14,47555;1;0;0
-16,39011;14,47583;0;0;0
-16,39094;14,47563;1;0;0
-16,39095;14,47542;1;0;0
-16,39039;14,47549;1;0;0
-16,38921;14,47526;0;0;0
-16,44869;14,48422;0;0;0
-16,44858;14,48392;0;0;1
-16,44851;14,48375;0;0;1
-16,44847;14,48368;0;0;1
-16,44852;14,48362;1;0;0
-16,44858;14,48352;1;0;0
-16,44827;14,48368;0;0;0
-16,44776;14,48366;1;0;0
-16,44765;14,48349;0;0;0
-16,44758;14,48341;1;0;0
-16,4476;14,48328;1;0;0
-16,44789;14,48392;0;0;1
-16,4476;14,4841;0;0;0
-16,44817;14,48402;1;0;0
-16,44824;14,48422;1;0;0
-16,44812;14,4844;1;0;0
-16,44807;14,48449;0;0;1
-16,44785;14,48454;0;0;0
-16,4485;14,48439;1;0;0
-16,44665;14,47731;1;0;0
-16,44887;14,4836;0;0;0
-16,44872;14,48347;1;0;0
-16,44862;14,48353;0;0;1
-16,44886;14,48374;0;0;0
-16,44917;14,48324;0;0;0
-16,44953;14,48365;1;0;0
-16,44929;14,48365;1;0;0
-16,4493;14,48441;1;0;0
-16,44883;14,4845;1;0;0
-16,44897;14,48418;1;0;0
-16,44899;14,48393;1;0;0
-16,44961;14,48424;1;0;0
